comments,comments_writer
,I가되고 싶은 ENFP
"근데 그냥 평소처럼 밝은 모습만 보여주셔도 충분히 좋게 보실듯! 저는 상대 부모님 처음 뵈었을때 무슨 성씨 몇대손인지, 고향이 어디냐고 여쭤보시더라구요 아버지 고향 말씀하시면 돼요 참고하세용! 저는 알고있었는데도 당황해서 제가 태어난곳 부터 말햇더니 그거 아니라고ㅋㅋㅋ 암튼 예의바르게만 하면 긴장한 모습조차 이쁘게 봐주실거예용 넘 걱정마세여 ㅎㅎ",잇티프피사우루스
엔프피 아니고 엔프피랑 만나는 중인데... 동화되서 그런가 저도 그런 잔소리는 싫을 거 같아요,INTX팝콘5w6
"이게 잔소리군요....
전 걱정이라고 생각했는데
애정이 없으면 빈속에 커피를 붓던 소주를 붓던 알바가 아니라서 ㅋㅋㅋㅋㅋ",INTP큐큐QQ
의도가 어쨌든 듣는 사람이 잔소리라 생각하면 잔소리에요. 듣는 사람 입장에서도 뭐라 생각했는지 알빠겠어요?,INTX팝콘5w6
"좋아하는 사이에 진심이 알바가 아니라는게 이해는 안가지만 알겠습니다.
어차피 엔프피 분들 생각이 궁금했던거라서요",INTP큐큐QQ
저는 ‘빈속이니까 커피 먹지 마!’ < 이건 잔소리로 당연히 들리겠지만 아침도 챙겨먹으라고 해주면 오히려 고마운 감정부터 들 것 같아요 사람마다 다른가봐요 😮,엔프피당
넴 ㅋㅋㅋ 그러면 고마운 일인데 잔소리 같으면 굳이 안하는게 좋을것 같아서요,INTP큐큐QQ
"공감이 아닌 리액션은 거의 잔소리로 들려요 ㅠㅠ
위에 말씀하신 예도 전형적인 잔소리 .. ㅠ

음 ~~ 스멜 ~~~ 이런 리액션이 더 좋아요 ㅎㅎ",초키 ENFP
"ㅋㅋㅋㅋ 그렇군요
어렵네요",INTP큐큐QQ
"그정도는 잔소리 아니에요~
빈속에 커피 마시면 안좋데 1차(걱정)
빈속에 커피 마시면 안좋데 2차(걱정)
빈속에 커피 마시면 안좋데 3차 (걱정을 핑계로한 잔소리 시작)

계속 같은 말 반복하는거 이런게
진짜 강요로 들리고 잔소리로 들려요~

진짜 듣기 싫어해욬ㅋㅋㅋ
그래서 간섭,통제,잔소리 극혐해요

알아서 하게 냅두는걸 좋아합니당!",앵그리eNfP 7w8 sx
"계속 말하진 않아요 ㅎㅎ
한번 말했는데 또 그러면 저게 좋구나 하고 말거든요
사람은 바꾸기 쉽지도 않고 저 바꾸는것도 쉽지 않은데 남을 어떻게 바꾸겠나요 ㅋㅋ",INTP큐큐QQ
"그쳐 근데 같은말 반복하는 사람
진짜 많아요ㅠ 통제성향들이 그렇더라구요

좀 내비뒀으면 좋겠는😂ㅋㅋ",앵그리eNfP 7w8 sx
"제가 제일 맞다고 생각하는 말이 사람 고쳐쓰는거 아니다예요
맞는 사람끼리 만나야 한다고 생각합니다 ㅋㅋㅋㅋ",INTP큐큐QQ
"진짜 나중엔 그런 사람이 걱정된다고 말만해도 머리아프고 버럭해요!ㅠㅠ

맞는 사람끼리 만나야 하는거 인정합니다!",앵그리eNfP 7w8 sx
ㅎㅎㅎㅎ 네 안맞으면 서로 괴롭기만 하죠,INTP큐큐QQ
2222 완전 이거요 한두번은 괜찮고 여러번은 신경 쓰이고 듣기 싫어서 모닝 커피 마시는거 그냥 비밀로 하고 마실 듯요,ENFP당당
"전혀 잔소리로 안 들려요
오히려 날 걱정해주니 고마운
내 사람이라고 느껴져요~",아이스캔디ENFP4w3
넴 ㅠㅜ 그렇군요,INTP큐큐QQ
"ㅋㅋㅋㅋ이런걸 고민해야하고 이런걸로 감정상할까봐 걱정을 해야하면,,,아시죠,,?",ISTJ후
?????? 제가 모르는게 있는건가요???,INTP큐큐QQ
"아뇨 그게 아니라 이런말들이 감정상할까 고민해야하는 말인지 생각안해보셔도 아실거란 말이였어요. 아무리 감정이 예민하고 약하다? 그래도 정도껏이지 이런걸로 고민하게 되는 연애는 너무,,",ISTJ후
"처음 들었을 때는 나를 걱정해주는구나~ 해서 좋을 것 같은데
두세 번 반복되면 아... ㅎㅎ 싶을 것 같아용",암엥뿌삐
"네 ㅋㅋ 그쵸
일절만 ㅋㅋ",INTP큐큐QQ
"저는 그냥 말투 차이..? 빈 속에 먹으면 속 안 좋으니까 아침 챙겨먹구 먹자~ 하면서 먹을거 주면 다정한 챙김.
뭔 아침부터 밥도 안 먹고 커피냐 그러다 속 배려서 고생한다는 잔소리에요 ㅋㅋㅋㅋㅋ",피핑 ENFP
"ㅋㅋㅋ 당연히 위의 반응입니다 ㅋㅋㅋ
엄마도 아니고 아래 반응은 ㅋㅋㅋㅋ",INTP큐큐QQ
저두 말투가 중요하다 생각합니다. 별로 잔소리같지 않고 걱정되어 하는 말 같아용,조이 ENFP
😊😊,INTP큐큐QQ
"저는 잔소리보다 오히려 걱정과 애정같아서 더 좋아요! 잔소리로 느끼고 예민해지는 부분은 저도 잘 알고 있을때, 예를들어 운동 가야 하는데 좀 쉬고 있을 때 운동 가야지! 이런거 잔소리같이 느껴져요. 근데 말투다 다정하면 잔소리도 애정으로 느끼는 것 같아요 ㅋㅋㅋ",ENFP 퇴준생
그렇군요 ㅋㅋ 말을 예쁘게 하는거 너무 어려워요,INTP큐큐QQ
제 남자친구가 인팁인데요 사귄 지 한 달쯤 됐을 때 '전화도 어색해하고 표현도 무뚝뚝해서 미안해 노력할게' 라고 하더라구요 근데 그 말에 남친 말투도 이해했고 점점 더 노력하는 모습 보여서 하나도 서운하지 않았어요. 말 예쁘게 하려는 노력도 중요하지만 엔프피님께 노력하고 있다고 직접 전달해 주시면 완전 감동받아 하실 것 같아요ㅎㅎ,ENFP 퇴준생
네 ㅋㅋㅋㅋ 😆,INTP큐큐QQ
"저는 좋을거같은데ㅎㅎ나걱정해주느거 같아서ㅎㅎ
흠 공감해주고 해주시면 될거같아요ㅎ

""모닝커피 맛있어요? 그래도 빈속에 먹으면 속쓰리니까
밥은챙겨먹고 먹어😊😊""

요렇게요ㅎㅎㅎ전남친 엔프제가 항상저랬거든욪ㅎㅎㅎㅎㅎ심쿵했습니댜",극ENFP극
회피형 애착유형이고 이유는 모르겠지만 마음이 식었네요. 굳이 관계 이어갈 필요 없다고 생각됩니다.,sky like ocean
"그럼 더이어 가봤자 의미가 없는건가요?
제가 좋아하는 마음이 있는걸 알아두요?",istp SJ
"상대와 대화를 통해 개선해나갈 수 있다면 의미가 있을 수 있으나 그게 아니라면 의미 없다는 의견입니다.
작성자님의 마음이 남아있는것과 별개로 상대의 마음이 없어보이는것이 이유입니다.",sky like ocean
헤어지자고 카톡 왔고 제가 만나서 얘기 하자고 해서 만나기로 했는데 잡을 방법은 없는건가요..?,istp SJ
"안타까운 일인건 맞지만 냉정하게 생각해보면 잡을 방법이 있어서 어떻게 연명한다고 해도, 작성자님이 받아들일 관계는 마음이 없는 상대와 연인관계를 이어가는것입니다.

내가 노력하면 다시 마음이 생기지 않을까 하는건 좀 막연하다고 생각합니다. 그래서 무의미하다고 말씀드린것이고, 작성자님쪽에서도 마음을 하루빨리 정리하시는것이 이후 조금이라도 더 편안함에 빨리 도달하는 방법입니다.

정말 사랑인지, 갖고싶은데 가지지 못하는 대상에게 애타는 마음에서 나오는 감정인지 마음을 정확히 들여다보시길 바랍니다.
매정해 보일지 모르지만 이렇게 힘들게 하는 대상은 어차피 잘 될 사랑이 아니라고 의견드립니다.",sky like ocean
"ㅜㅜ,,, 마음이 식은 것 같습니다..",암엥뿌삐
"결국 아까 헤어지자는 카톡 왔어요..
그래서 제가 일말의 희망을 갖고 오늘 보자고 했더니 내일 보자고 했거든요.. 잡을방법은 없는건가요..?",istp SJ
"ㅜㅜ 상심이 크시겠어요,,
일단 이별 사유를 들어봐야 알 것 같긴한데..
특정한 행동이나 성격 문제라면 고쳐라도 보겠지만 그냥 마음이 식은거면 힘들겠네요
사실상 무슨 문제 때문이라 해도 이별을 말 꺼낸 이상 관계를 이어 나갈 의지가 없는 거라서 안타깝지만 놔주시는게 나을 수도 있어요..",암엥뿌삐
저진짜 간절하거든여..,istp SJ
이렇게 왔어요.. ㅜㅜ 제가 한번너무 힘들어서 경각심 가지게 해줄려고 헤어지지고 했었거든요..,istp SJ
"헉... 한 번 이별을 말씀 하셨군요..
일단 봤을 때는 그냥 왠진 모르겠지만 번아웃? 비슷한게 와서 상태 자체가 안좋으신 것 같은데 이건 그나마 시간이 약일수도 있겠다고 생각이 드네요
미안하거나 힘든 감정 제외하고 아직 나를 좋아하는지 (이게 젤 중요) 물어보고 좋아하는데 미안하고 힘들어서 그렇다고 하면
나도 너가 좋고, 너도 나를 좋아하니 다시 괜찮아질 때까지 기다리고 이해해줄 수 있다고 하는건 어떨까요?",암엥뿌삐
일하는게 배달 전문점에서 일하는거라 거의 풀타임으로 일하고 불앞에서 일해서 일이 되게 고되고 엄청 힘들고 바쁘다고 하더라구여..그래서 잠도 많고 쉬는날이니까 그런날만큼은 나 만나야하는데 체력이 받쳐주지 못하니까 번아웃이 온걸까싶네여.. 그와중에 저는 저 힘들다고 기다리는거 지친다고 질러버렸으니..마지막말 하고 괜찮아 질때까지 기다린다고 하면 좀 마음이 나아질까요?,istp SJ
"헉... 진짜 그럼 번아웃 올 만도 하네요..........
진짜 작성자 애인 분 입장이었어도 미안하고, 힘들고, 스트레스 받고, 지금 내가 연애 해도 되는 상황인가 싶고 그랬을 것 같아요

저도 잠 많은 편인데 무리해서 누굴 만나고 하면 제 몸이 망가지는게 느껴지더라구요, 그것조차 몸이 힘드니까 더 스트레스,,

현 남자친구가 제가 잠 많은거 이해해줘서 따로 약속 시간 안 잡고 너 일어나면 연락하고 그때 보자고 말해줘서 진짜 너무 감동이었어요
아쉽긴한데 이해한다고 해줘서 너무 고맙던,,

작성자분도 만나는 시간을 아예 잡지 말고 ""너 일어나면 연락하고 그때 보자"" 라고 말해주면 어떨까요, 이해한다는 말과 함께!
그런데 지금은 혹여나 부담이나 미안함으로 이어질 수도 있으니까
괜찮다고 나도 내 할 일 하고 있을거라고 하는거죵

이해를 못해줘서 미안하다 (계속 미안하다는 N), 이해한다, 괜찮다, 사랑한다 라는 표현들 해주시면 될 것 같아요",암엥뿌삐
아 그부분에서는 얘기를 해서 일어나면 연락 하고 그때 보자고 진작에 제가 말했었죠.. 난이만큼 배려해주려고 노력하는데 제가본 남친시점은 아니었었나 자꾸 삐걱거리더라구요 관계가.. 이게 감성적이지 못한 극T여서 그런가 싶기도 합니다.. 흑,istp SJ
"ㅜㅜ... 근데 일단 솔직히는 비추예요,,
만약 상대가 아직 나좋아하는 질문에 확실히 대답 안하면 접으세효..",암엥뿌삐
"일딴 내일이니까 내일 만나서 물어볼게요!
질문 많이 해서 죄송해여 귀찮으셨을텐데 감사합니다",istp SJ
아녜용ㅜㅜ 파이팅!!!,암엥뿌삐
"냉정하게 말해 글쓴이님이 두려워서
그래도 나를 사랑하고 아껴주고 있다고 희망고물 하시는 거잖아요...
상대방을 진정 진심으로 아끼는 사람들은 저런 행동 안 해요...

글쓴이님이 왜 부끄러우세요. 부끄러워 해야 할 건 저런 행동을 하는 엔프피 당사자죠.",Arte
"아 밑에글까지 못봤네요 수정 했습니당..
물론 제입장기준에서 말한건 맞지만 남친입장은
어떨지 모르긴 하나 성격자체가 워낙 기분안좋을때는
상대방한테 말하고 풀어야 하는 스타일이라 남친은 고구마 100개 먹은 입이라 답답할때가 좀 많아요..",istp SJ
"글쓴이님처럼 본질을 못 잡는 분들이 이상한 사람들과 만나면 본인에게서 문제점을 찾으려 한다는 게 문제죠...
글쓴이님이 잘못된 게 아니라 그냥 저 상대방이 잘못된 거죠.
상대방을 아끼는 사람이면 잠수 안 타요. 물론 화가 난 상황에서 어느 정도 시간은 필요하겠지만
말이라도 해주고 잠수를 하겠죠. 언제까지 시간을 달라고.
보니까 이런 일이 한두 번도 아니라고 하셨잖아요. 항상 그렇게 져주는 행동을 했던 건 잘못하신 거고요.

왜 화내야 했던 상황에서 제대로 화도 못 내시고 져주시나요.
상대방이 잘못한 상황에서 화내는 건 잘못된 게 아니에요.
그걸 다 이해하려 하고 제대로 불평불만도 못 하는 게 잘못이지.",Arte
"뼈가 아프네요 많이ㅠㅠㅠㅠㅠ
저도 문제가 많은거 같습니다.. 좋아하는 사람이니까 사랑하는 사람이니까 남친도 그래줄거라고 생각했는데 안그런 모습볼때마다 서운함이 쌓였던거 같네요..
사람마다 기준치가 다른가봐요",istp SJ
"사람마다 기준치가 다르다고, 사람은 누구나 다 다르다고 그런 식으로 넘어가는 거면, 그러시면 안 돼요.
어떤 점에서 그 말을 하신 건지는 좀 애매하지만
남친 분의 저 행동은 그냥 사람으로서 잘못된 행동이에요.
저 행동에 대해 똑바로 말을 하지 못하는 글쓴이님의 행동도 잘못된 것이고요.
어차피 행동 쉽게 못하실 거 아는데, 인지는 해두고 계셔요. 잘못된 겁니다.
불안한 마음 드는 연애 하는 거 아니에요..",Arte
네..피드백 감사합니다..내일 만나게되는데 잘못된 부분 말하게 되면 좀더 나아질까요?,istp SJ
"이글 글쓴이님 시점에서 읽지 마시고, 친구분이나 가족 사연이라 생각해보고 읽어보세요.
화자의 행동이 어떤지 판단해보시라는 뜻입니다.

그리고 '좀 더 나아질까요?'를 물어보실 게 아니라
'좀 더 나아지도록' 해야 하는 게 글쓴이님이 해야 할 행동이에요.",Arte
"아으 제 전남친놈이랑 똑같네요,, 지금은 누가 어떤 말을 해도 글쓴이 님은 마음의 정리를 할 시간조차 없었기 때문에 못받아들이실게 분명해요. 어떻게 하면 다시 관계를 회복시킬 수 있을지에 에너지를 쏟고 계실텐데.. 제3자의 입장에서 보는 그 상황은 물론 다 알 순 없지만 설령 지금 화해를 하고 이어간다한들 반복될 거에요. 예의 없고 이기적인 사람은 상대입니다. 본인에게서만 잘못을 찾으려하지 마시고 상대의 잘못을 다시한번 곰곰 생각해보시고 과거를 회상해보세요. 글쓴이님은 비슷한 행동으로 많이 힘드셨을거구요. 아프시겠지만 저는 이 기회에 정리하시는걸 정중하게 권해드립니다.",ENNNNFJ
잠수 회피형 남자 만나다 정신병옵니다. 저 또한 첫 껶어본 회피형 잠수남을 통해 정말 피폐해졌었어요. 이 유형의 사람들은 본인을 파괴해요 꼭 신중하게 되짚어보시길!!!,ENNNNFJ
머리는 아는데..마음이 잘안되요..슨생님..,istp SJ
저 8개월 정도 됬슴당 잠수는 이번에 탄거에요 근데 남친도 저를 만나면서 생각을 많이 했을거 같네요 물론 저의 입장에서만 쓴글이지만 저도 제가 잘못을 안한건 아닌거같아요 오늘 만나는데 헤어지자고 했을때 제가 만나자고 했거든요 그냥 제가 하고 싶었던말 마지막이다 생각 하고 다하려구요 그래도 안되면 깔꼼하게 포기 해야겠죠 ㅎㅎ,istp SJ
어떻게 되셨나욤 ㅠㅠ 잘 풀리셨길,뿌린
와 아는 엔프제 동생 딱 저래요 ㅋㅋㅋㅋㅋ,신istp
"자신의 가치관에있어서 무엇에 더 큰 비중을 두는지 객관적으로 비교해서 정해보세요.
유머코드를 중시하는지 이해심을 중시하는지, 노잼이 견디기 힘들지 성향차이를 견디지 힘들지를 저울질해보세요. 
1부1처제에서 결국 1명만 선택해야하고 아직 스스로의 기준이 확립되어있지 않은 상태이니 자신을 더 알기 위한것이므로 저울질이 꼭 나쁜건 아니라고 생각합니다.

개인적으로는 두 사람 모두 대화 등을 통해 개선해야할점은 있어보이긴 합니다.",sky like ocean
어머어머 재밌는엔프제를 못만나보셨군요?! 개그맨이 따로없답니다 하하하,Elina enfj
"저는 엔프제랑 썸중인데요. 진짜 재미있는데요? 저랑 티키타카도 정말 잘 맞고,,,진짜 그 사람 만나면 웃다가 턱이 빠질 정도에요.ㅎㅎㅎ",순수한핑크
"엔프제 개그맨 수준인 애들도 있는데!! ㅋㅋㅋ 대체로 진중하고 차분하고 잘 챙기는 사람이 더 많은 것 같긴 하네요.
저는 그것도 엄청 큰 매력이라구 생각하거든요!! 웃기는건 내가 웃길테니 너는 웃어라.",피핑 ENFP
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐 잘못먹었나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
제가 땡깡부리는 성인 보면 하는 생각과 완전 동일 ㅋㅋㅋㅋㅋㅋ
어이없어서 웃기는것도 저도 그러는데 ㅋㅋㅋㅋㅋㅋ",Hesenberg INTP
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
뭐 저는 다행히??그러는게 귀여워 보이긴 해요
엔티제 언니는 질색하면서 욕하거든요",INTP큐큐QQ
"저는 처음 한 두번은 장난이구나 ㅋㅋㅋㅋ 이러면서 대충 받아주는데,
자꾸 이어지면 얘는 받아주니까 진짜 본인이 하는게 맞다고 생각해서 이러나 싶어서
빡이 차오릅니다 ㅋㅋㅋㅋ",Hesenberg INTP
"ㅋㅋㅋㅋㅋ 그렇군요
저는 그냥 애기같다고 생각해요 ㅋㅋㅋ",INTP큐큐QQ
"응 사랑해도 못해줘><
라고 해보면 어떨까요?",신istp
"더 조르다가 삐져요 ㅋㅋㅋㅋ
그래서 항상 엔프피가 이겨먹긴 해요 ㅋㅋㅋㅋㅋ
언니는 자꾸 져줘 버릇하면 버릇 나쁘게 든다고 머라 하지만 ㅋㅋㅋ",INTP큐큐QQ
버릇나빠지긴하죠ㅋㅋㅋ그게 당연시되어버리는 순간 안해주면 삐지는게아니라 화낼테니까요,신istp
"아직까진 선을 넘진 않아서 ㅋㅋㅋ
웃으면서 너가 귀여워서 져주는 거라고 하긴 해요",INTP큐큐QQ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐잘못먹었낰ㅋㅋㅋㅋㅋㅋㅋ아 너무웃겨욬ㅋㅋㅋㅋ,나는야비타민엥뿌삐
"ㅋㅋㅋㅋ 당사자 한테 말하면 또 삐질거에요
삐돌이라 ㅋㅋㅋㅋㅋ",INTP큐큐QQ
친한사이면 뭔가 귀여울텐데… ㅋㅋㅋ,시부야
"귀여워요 ㅋㅋㅋ
귀여워 하는거 알고 그러는것 같아요
안친하면 낯가려서 ㅋㅋㅋ",INTP큐큐QQ
엔프피분이요??,시부야
"네 엔프피요 ㅋㅋ
생각보다 낯을 좀 가리더라구요
뻔뻔함과 낯가림이 공존해요
신기함...",INTP큐큐QQ
아하 ㅎㅎ,시부야
"저 싫어하는데 부담감이라는게 맞는거같아요 ! 선물고르는데에 신경쓰는게 귀찮기도하고 오고가는 선물의 비용이 너무 격차가 심하면 서운하기도 하고 해서 그냥 서로 안챙기는걸 좋아해요 ! 그러면서 저는 몰래 챙기는 스탈,, 모순이쥬",ISFPINFP반반
부담스러운게 맞군요! 저도 오고가는 선물 비용격차 서운하더라구요....바라고 주는건 아니지만... 은근..서운😢,솜야
"저도 부담스러워요. 기억해두고 신경써야 하는 과제가 하나 더 늘어나는 기분이랄까..그래서 안주거나 주려면 뭐 사탕 한개같이 정말 하찮은거 줬으면 좋겠어요..
제가 그러다보니 제가 줄때도 먹어서 없어지는거나 좀 장난같은걸 주곤 했는데 대부분의 사람들은 저처럼 부담스러워하지 않고 좋은거 줘야 하더라구요 ㅋ 그래서 윗분처럼 저는 남에 대해서는 슬쩍 챙기는데 제가 받는건 아주 각별히 친하고 막역한 사이 아니면 안받고 싶어요.",쿠크다스 infpt
댓글 감사합니당☺️,솜야
"저는 인프피라서기보단, 애착유형이 회피형이라 그런 것 같아요
내사람이 힘들게 번 돈 쓰는 게 아까운 것도 있고, 받았으면 그 금액과 비슷하게 맞춰서 돌려주거나 그 이상으로 챙겨주고 싶은 마음 때문에 받는 게 부담스러워요
내사람 한정 퍼주는 건 정말 좋아합니다ㅎㅎ",아티 infp 9w1 sp
댓글 감사합니다☺️,솜야
저는 남한테 관심이 많은 사람인줄 알았는데 다른사람들에 비하면 정말 없다는걸 느껴요 나>>>>>>>>타인 인거가타요,삐심이 INFP
"그쵸? 다른사람들도 왜이렇게 자기한테 관심없냐고 많이 들어서 이젠 제가 생각보다 남보다 저에게 관심이 더 많다고 설명해요
저도 물어본게 최선의 관심이었는데 다른사람 기준에선 없는 편인게 신기해요",B infp K
저도 내사람 아니면 관심 1도 없어요,멜로냥 인픞
맞죠 관심있는 사람에 대해선 인터넷으로 성격유형 다 파악하면서 파고파서 완벽하게 알아내야 속이 시원해지죸ㅋㅋ,사공infp
저도요!,아티 infp 9w1 sp
여윽시 인프피 특인가봐요 ㅋㅋㅋ,사공infp
"타인에게 관심이 있다기보단;; 심리 자체에 대한 관심 같아요. 
융이나 마이어스가 둘다 인프피였단걸 생각하면 되게 다양한 사람의 다양한 심리를 파악하고 각 사람에게서 장점을 보긴 하는데, 자기 주변의 특정인에 대한 관심보다, 그냥 인간 자체의 심리에 대한 관심? 같아요. 인프피로서 사람 심리는 모르고 싶어도 저절로 자꾸 알게 된달까;; 그게 피곤해서 사람들로부터 떨어지게 될 때가 많은거 같아요. 
주변사람에 대한 관심은 가지려고 노력을 의식적으로 해요. 안그러면 정말 전혀 관심 없거든요..
주변사람보다 먼나라 해외뉴스 이런거에 더..",쿠크다스 infpt
아 심리 그쵸. 어찌보면 먼나라의 이야기를 주변사람 정보보다 더 아는 편일 수 있는 것 같아요. ㅋㅋㅋ,사공infp
언제부터.. 검사는 중학교때도 했었지만 뭐가나왔는지 기억안나지만 대학교때 무료정식검사했을때도 infp가 나왔었어요. 그럼 대학교때부터라고 볼 수 있겠죠?,사공infp
"대학교에서 진행하는 정식검사지만 무료로 해줬었고
개인적으로 1~2년전에 돈내고 정식검사도 해봤습니다.
저도 극단적 p에요 ㅋㅋㅋ 하지만 약속에 대해서는 엄격한편이에요 스스로에대한 계획을 안짠다고 볼 수 있어요.",사공infp
,사공infp
"표를 보니 F가 낮아서 가끔 인팁이나 엔팁이 나올 수도 있겠네요.
NP가 높으신데 집중력 문제는 없으신가요? 저는 그때문에 약을 먹는데 관심분야에 대한 과집중이랑 그밖의 거엔 너무 관심없는 특성이 사회생활에 방해가 많이 되더라구요..",쿠크다스 infpt
아직 T로 결과가 나온적은 없지만 T스러울때 있어요. 다른사람이 울고있을때 왜저리지만 생각하고 걱정되지않고 머리가 정지해요. 집중력도 정확합니다.집중력 너무 딸려요. 뭐든 시작하자마자 어느세인가 다른 생각하고있을 때 있고 좋아하는거 할때도 중간부턴 집중력이 떨어지는게 느껴져요.. 과집중도 가끔있어요. 시간도 잊을정도로 몰두하기도 합니다.,사공infp
완전 공감해요! 나랑 관련된거 아니면 전혀 관심없음 ㅠㅠ 친구한테도 관심표현하려고 의식적으로 노력해야돼요,NMN1nfp
소식 늦을때 많죠? 저는 친구들 사귀는 관계가 깨지고 나서 둘이 사귄 사실 알곤합니다. 친했던 친구도 이미 어른인데 실은 중학교때 어디 대학가려준비했었다와 같은 한참 늦은 정보를 나중에 알게되곤해요,사공infp
나랑 관련 없는 거는 관심이 아예 업서요 ㅠㅠ,카푸치너INFP
"ㅋㅋㅋ그쵸 관심없는거 관심가지려하면 억텐나오거나 영혼없어보일까봐..
그럴바엔 아예 관심배제하는게 편하죠",사공infp
마저마저요 ㅋㅋㅋ 관심없는얘기엔 귀가 닫혀 공상해요ㅠㅠ,카푸치너INFP
이게 무의식적으로 안듣게 되죠 ㅋㅋㅋ,사공infp
마자요 의도치않게ㅎㅎㅎ,카푸치너INFP
이성적 관심이 있는거 맞네요. 관심없으면 귀찮아서 저렇게 길게 장문으로 얘기도 잘 안할텐데 말이죠!,susannaINFP
"그런가요 ? 저도 맞는듯 하다가도 헷갈립니다 ㅋ큐 잘 나가다가(?) 몇시간 뒤, 열몇시간 뒤에 답장오는건 어떻게 생각하면 될까요 ..? 특징 .. 인가요 ??",신이
다른거 하다보면 핸드폰을 잘 안보게 되긴 해요;특히 친구들 만나고 있거나 일에 집중하고 있을때 못보거나 안읽씹하고 이따 답보내야지 하고 지나가는적이 많네요^^;;;;,susannaINFP
오호 그런가요 ? 관심있는 상대여도 마친가지이구요 ??,신이
관심있는 상대여도 다른거에 빠지거나 집중하고 있으면 연락을 잘 안하게 되네요;;,susannaINFP
관심단계 같긴 한데 만나서 긴장하고 뚝딱대는 모습이 있나 한번 봐보세요!,NMN1nfp
너무 답답해욬ㅋㅋㅋ 왜 가만히 있는 사람을 건드려서 신경쓰이게 하는지 .. 후,신이
"저도 그린라이트 일 수도 있다에 한표! 굳이 인간적인 호의와 관심 없는 사람과 이런 시간 쓰기엔 인프피에겐 에너지 소모가 너무 커서... ㅎㅎㅎ

연락도 일처럼 느껴지는 부분이 있어서, 그냥 아무것도 안하고 싶을 때, 다른거에 집중할 때 저도 모르게 연락에는 좀 소홀하게 되요. ㅎㅎ

이런이유로 인프피가 연락에 굉장히 충실한 유형이 아니긴해요,, 이걸 답답하게 생각하시는 분들이 많은데,, 반대로 생각하면, 사람에게 대할 때 쓰는 많지 않은 에너지를 나에게 쓰고 있다.? 라고 긍정적으로 생각하셨으면 좋겠네용. ㅎㅎ

그래도 쓰니님 개개인의 성향 취존. ㅎㅎ 연락 패턴 너무 답답해서 계속은 못만나겠다하면 것도 거기까지인거 맞구용. ㅎㅎ

연락에 의미부여를 하시며 흔들리기 보단 상대방의 말과 행동과 태도에 집중해보시고, 흔들리지 않는다면 계속 이어나가보실 것을 권유드립니당 ㅎㅎ",댓글달려고가입
"연락에 소홀해지는거랑 관심의 정도랑은 별개인가요 ? 이제는 제가 더 관심있어하고 신경쓰는 것 같아요 ㅋㅋㅋ 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️

연락 패턴이 원래 이런 패턴인걸 알면 ㅇㅋ 할텐데 이런걸 물어볼 정도의 사이는 아니라고 생각해서 답답하네요 물어봤다가 부담스럽게 느낄까봐요(호감 표시하면 인프피는 부담스러워한다는걸 봐서요 ㅋㅋ 😂😂) 제가 집중해야하는 포인트는 그럼 연락 시간보다는 내용 ? 인가요 ??",신이
"네네,
사실 연락에 소홀해 졌다는 부분이.. 말씀하신 바와 같이 그분이 연락패턴이 그런지, 지금 우리 관계가 무엇인지 상대에게 직접적으로 물어볼 수 없는 상황이라면 다양한 경우의 수가 생길 수 있으니 저도 딱히 호감이다 아니다 / 이성적인 호감이다 인간적인 호감이다 이렇다 답변드리기는 어려운게 사실인 것 같아요 🤣

다만, 정황상 상대방이 무언가로 바쁜 상황이거나, 지금은 개인적인 쉼이 좀더 필요하다거나.. 그런 상황일 수도 있으니, 지금 상황에서 마음까지 접기엔 이른 것 같다는 표현이 좀 더 적합할 것 같구요! ㅎㅎ

연락시간, 텀 보다는 어쨋든 지속적으로 연락이 이어지는가, 오늘 끊겼는데 몇일 뒤엔 연락이 되는가, 상대도 선연락이 오는가, 내용도 보낼 때만큼은 성실한가 등등 좀 오래 지속적으로 봐야 알 수 있는 부분 같아요. ㅎㅎ

그리고, 연락패턴이 원래 이렇냐는건 관계성에 따라 '네, 연락이 늦는 편인건 아느냐?' 지적하는 것 같이 들릴 수도 있는 질문이라,, 대화속에 자연스레 묻거나 그런거 아니라면 톡으론 추천드리지 않구요. ㅎㅎ

평상시에, 쉬는 시간엔 주로 뭐하는지, 가끔은 '뭐해?ㅎㅎ' /뭐하세용?ㅎㅎ"" 이런걸로 알아가거나, 쉬는 시간엔 뭐하면서 시간 보내는지 알아가시면 좋을 것 같아요. ㅎㅎ",댓글달려고가입
"그리고 제가 조금 전에 인프피 연락과 관련해서 이 카페에 글을 올리고 오는 길인데, 그거 보시면 아마 이해가 좀 잘 되실 것 같아요 :) ㅎㅎ",댓글달려고가입
