comments,comments_writer
"위랑 장이 약해져서 차가운거 먹음 배가 아프고 커피도 요즘 잘 못 마셔요 따뜻한 디카페인 한두 모금 정도 마셔요ㅜㅜ
소소한 낙이 하나씩 없어지고 있다능😭",infp 짜미
"아 근데 커피 좋은 거 아니예요 저도 커피 끊으려고 하루에 한잔도 안 먹는 날도 많아요
좋지도 않은 거 못 하게 되어서 슬퍼하시면 너무 억울하지않나요??
전 조만간 커피 끊어버릴 겁니다!!
그럼 체질을 뭔가 좀 바꾸시는 한약 드셔도 좋을 거 같은디...",라랄 enfp
"졸릴때 한 잔씩 마시면 효과가 좋거든요ㅜ 두 잔 이상 마시면 잠을 못자지만ㅋㅋ 그래서 요즘 사탕을 엄청 먹는다는..
커피 끊기 쉽지 않을 텐뎅! 한약은 몸에서 안 받아요 속이 쓰리면서 오히려 위가 더 나빠짐😮‍💨",infp 짜미
"녹차드세요! 카페인에 약한 사람들은 커피먹음 안 좋대요!아 전 나이 먹어가면 건강에 포커스가 너무 강하게 잡혀서…
엥…한약 맛있는데…(뭔소리?)",라랄 enfp
"녹차에도 카페인이 많아서 저 그냥 따뜻한 보리차 1.5리터 마셔요ㅋㅋㅋ 영화 보러 갈때도 텀블러에 뜨보?타서 가요ㅋㅋㅋ
30중반 넘어가면 건강에 신경 써야죵😭",infp 짜미
"아 보리차 맛있는데..(식충이임ㅇㅇ)
와우…텀블러사용은 멋집니다요 체질상 뜨보를 드셔야해서 그런 건 알지만 그래도 일회용품 안 쓰시고 므찌네유 전 친구들은 40…^^(출생의 비밀)",라랄 enfp
생긴건 이래도? 나름 환경 조금은 생각하고 분리수거도 잘 한다고요! 안 물어봤죠?ㅋㅋㅋ근데 무슨 게임 만들어요?,infp 짜미
"안히 생긴 거 가지고 아무 말도 안 해서 억울….눈물 쏙 빼벌임..
에…게임이요? 갑자기?..
음…서브컬쳐장르로 슈팅게임…3d로…
이해…되셨나요??",라랄 enfp
"ㅋㅋㅋ 생긴거 가지고 오해를 많이 받아가지고 피해의식 있어서 그래욧! 🥺
모르겠어요 무슨 게임 만드시나 갑자기 궁금해서요~ㅎㅎㅎㅎㅎ",infp 짜미
"사진 기억하기로는...전혀 그런 느낌 없었는데...
음 전혀 안 쎄(?)보였어요
게임은.......관심을 가져주셔서 감사합니돠!!!",라랄 enfp
작년 사진이니 아무래도 순둥할거예요ㅎㅎ 버피 하고 왔더니 힘들어서 방토 먹는데 괜찮겠죠ㅜㅜ,infp 짜미
"작년이면 반년전이군뇨...큰차이가 있기에는 시기상 애매한 것으로 보여집니다만
방울토마토...........많이 먹어야해요..........많이 드세요...............버피.....힘들죠...",라랄 enfp
10개 먹었어요ㅎㅎ 근데 ...이 자꾸 많아지는 건 기분 탓인거죠.......?!🥺,infp 짜미
열개면..마요네즈 뿌려먹는 거 아니면.......아무 문제가 없다고 생각합미다 예예...,라랄 enfp
ㅋㅋㅋㅋㅋ 라랄님 에너지가 바닥인 느낌 얼른 주무세요 전 내일 휴무입니당ㅎㅎ 춘천 손흥민 카페 갈건데 후기 남겨드릴게용!😁,infp 짜미
"재미있게 다녀오세요~~
그리고 느을 행복하시고 바라시는 예쁜 연애하세요!!!
진심이 통하길 간절하게 바랍니다!!!",라랄 enfp
파이팅 하세요~! 기구 사용법 잘 모르시면 부상당할 수도 있으니 10~20회 피티 받는거 추천드려용~🙂,infp 짜미
피티 고민해봐야겠어요 ! 조언 감사합니다 !,옴뇸뇸infp
"생각보다 관심이 없는 정도가 아니라 아예 없어용..!
다들 본인들 운동하기 바쁩니다 ㅎㅠㅠㅎ
걱정말고 편하게 등록하시고 즐겁고 건강한 운동하시길 바래요 :)
그리고 운동 처음이시면 pt는 꼭 추천드려요
기구사용을 눈대중으로 보고 따라하면 부상위험도 있고
올바른 부위에 (근육)자극을 받을 수 있도록 지도 받으시는 게 좋습니다!!",스노우화이트 ENFJ
헛.. 유튜브같은거 보면 그런영상이 꽤 있길래 긴장하구있었어요 피티는 고민해봐야겠네요 ! 조언 감사합니다 ~!,옴뇸뇸infp
"헬스장 조심하시고 잘 알아보고 다니세요.

최근 JMS 휘트니스 전국28개지점 부도내고 먹튀한 사건으로 소비자 피해액만 수억일듯요.

사업자등록증에 헬스장인데 체육시설이 아닌 피트니스업으로 등록되어있는 곳은 먹튀시 관할 구청에서 관리하는데 한계가있다고 합니다 (신고제라 차렸다 없애기도 간편)

pt등록시 현금 일시불 피하시고
1년 회원권 일시불 피하시고
적어도 6~12 개월 할부하심을추천드립니다.

그리고 계속 할인행사 과하게하는 곳도 의심해보시구요.
JMS의 경우 폐업 직전까지pt등록부터 연간회원권 등록받고 돌연 폐업먹튀했어요. 카드기까지 직원들 명의로 돌려놓는등
법적책임 면하게 치밀하게 준비해놨더군요.

설마 망하겠어하던사람들
적게는 500~많게는 1000만원까지 피해봤어요.

한번 결재하면 환불취소도 안해주는곳많구요.ㅠ

10년째 같은 수법으로 해먹고다니는 헬스장 사기꾼들 많습니다.참고하세요.",entp 쓸모없음의쓸모
띠용 ... 그런사기가 있었군여.. 몰랐네요 그런쪽은 무지한지라 ㅎㅋㅋ 정보 감사합니다 ~ 일단 한달이나 삼개월정도로 등록해봐야겠네요 !,옴뇸뇸infp
"pt는 10회이상 넘겨 등록하지마세요.. pt샘들 관두거나 해서 자주 바뀌고 헬스장 망했을 때 이관되더라도 pt는 제외더라구요.

pt영업으로 수익을 내는 곳이 많다보니 더 주의하셔야합니다.",entp 쓸모없음의쓸모
헉 넵 피티는 고민중이긴한데 하게된다면 참고할게요 ! 감사합니다 !,옴뇸뇸infp
"맞아요 피티먹튀 있으니까 조심하세구요.
처음에 의욕이 앞서는 경우 부상와요!꼭 관절이랑 몸 풀고 본 운동 들어가세요",재활중인ENTP
헛 ㅋㅋㅋㅋ 제가 너무 의욕넘쳐보였나요 !? 그래두 의욕이라도 넘쳐서 다행이라구 생각해요 ! 의욕도 없었으면 다이어트 시작도 전에 실패했을지도 몰라요 ㅋㅋ 집에서 나간다는거부터가 힘들었을테니까여 ~ 아무튼 스트레칭 쭈욱쭉 해주고 운동하겠습니당 조언 감사해요 !,옴뇸뇸infp
😂 어렵습니다 친정엄마가 저랑 남동생 성격이 바껴야 했다고...,istj 사탕
힘들걸요... 예술쪽으로 나가야합니도,infjaa
남동생은 사업하고싶다는데 쉽지않겠죠?,istj 사탕
사업은 피도눈물도 없어도 힘들어요..,재활중인ENTP
제가 주변에 사업하는 사람이 없어서... 직장생활 도피로 생각하는거같아요.,istj 사탕
인프피 정이 많아서 딱 사기 당하기 쉬운 유형 ㅠ ㅠ,단검찌름 INFP
사업 절대 x요...,infjaa
무르긴해요....초식동물 너낌...,istj 사탕
"근데 왜 흑화 된 프피 보고 싶은건가요
그땐 가족도 신경 안쓰는데",단검찌름 INFP
ㅠㅠ 힘들어하는거 보는게 맘아파요.,istj 사탕
님 마음이 너무 예쁘시네요.... 근데 흑화된 인프피는 가족도 그냥 내버려두는건가요? ㅜ ㅜ,infjaa
인프피가 인프피 아니게 되어 버리는,단검찌름 INFP
당신이 인프피를 좋아했던 모습을 정 반대 가면 쓰면서 활동하겠죠 가면 안에는 피가 흘러도 못벗는,단검찌름 INFP
"시인에 빵터졌네요 ㅎㅎ
저도 극 infp고 예술전공이고 지금은 공부할게있어서 대학원 다니는데 조직, 단체에서 힘들어요. 제스탈아닌듯요. 혼자 공부하고 그러려합니다. 조직과절대맞지않는타입..
예전에 원하던 회사들어간적있어요. 들어가기힘든회사였는데 여기서내가 뭐하고 있나싶어 나왔습니다.
대자연에 놔두면 거기서 나를찾아가고 인생을터득하는 스탈입니다. 조직이나 단체에있음 경직되버리는스탈..암것도생각안나요",카푸치너INFP
"제가 흑화된 인픕인지 아닌지는 모르겠는데 사회화가 된 인픕는 맞는것 같아요. 사실 인픕은 부잣집 백수가 딱 어울리는 유형인데 먹고 살려다보니 끈기,오기가 후천적으로 생기더라구요. 정말 초반엔 회사다니면서 매일매일 죽고싶단 생각에 우울증으로 약도 먹었어요. 남한테 굽히기도 싫고 경쟁하기도 싫은 유형이니까요.
그러다가 절 아주 악질로 괴롭히는 상사를 만났는데 그 인간때문에 제가 흑화가 되더군요.
이릍테면 회사의 임원에게 접근해서 그사람에 대한 안좋은 여론 형성하고 찍히게 만든다던가.. 사실 제가 회사를 버틴건 복수심 하나였던것 같네요 ㅋ
그 인간이 짤리는꼴 보고 제가 퇴사하는게 목표였거든요. 그렇게 한 10년 넘게 회사 다니고 나니 어느새 집도사고 잘 살고 있더라구요. 그리고 인생을 헤쳐나갈 자신감도 어느정도 생기구요",토마스헨리
크아아아앙,Enfp별
,귀찮 and INSTP
크아아아아아아아앙,Enfp별
뭐래요?,Enfp별
으와앍왕으르릉ㅇ ㅘㄹ컄,귀찮 and INSTP
ㅋㅋㅋㅋㅋㅋㅋ 귀여움! ☺️☺️,Enfp별
그동안 잘 지내셨어용!! ? 오랜만 //~\\,Enfp별
"호오 이건 뭐지
상황극인가요?",귀찮 and INSTP
"f와 만나는 t들이 이걸 많이 고민하덤데 방법이 다른거죠
공감 능력이라기보단 문제해결방식이 다르다는게 더 맞지 않을까요 저는 entp인 상대가 있는데 첨에 남친분처럼 서운하기도하고 이해가 안되기도했는데 감정적인 것만으로는 문제해결이 되지 않는구나 라는걸 알게되어서 제가 먼저 조언을 구하게 되었습니다. 인프피상대에게 조곤조곤 한번 설명을 해주시는건 어떨까요? 누구의 편에 서는게 아니라 나는 네편이기에 네가 문제를 잘 헤쳐나가길 바라는 맘으로 조언도하고 방법도 모색하는거라고하면 알아들을거엥ㅅ",잉뿌에에엥피
"저도 infp친구 몇 있는데 자기가 힘든상황에서 자기감정에 빠지면 유독 이 친구들이 계속 무한반복 하소연하고 공감 원하고 정작 타인의 감정은 인지를 잘 못하고 자기감정 자기가 원하는 것에만 집중하는 게 더 두드러져 보였어요. 결론은 님 공감능력 부족이 아닐 수 있다는 얘기입니다,",AuroraDust INTj
이렇건 저렇건 결국 편하게 t끼리 만나는게 제일 좋긴 하더라고요. 숨쉬듯 느끼는 거에서 자연스럽게 연결되지못하니 부담이됨..,에단INTJ 3w4
f넘 힘들어요,인팁 인팁 4w5
너무 공감되는 이야기네요..... f 의 성향이 강하다면 감정을 느끼는게 예민해서 더 그럴 수 있어요.. 저도 온전한 공감을 받지 못한다는 느낌이 들면 묘하게 답답한 느낌이 들더라구요..,infp하얀
전혀 님의 공감능력에 문제가 있는게 아니라 fi 주기능으로 쓰는 유형이 유독 내 감정에 몰두 되어서 그 감정을 이해 받고 싶어하는 성향이 강하더라구요 어쩌면 좀 이기적일수도 있는거죠 ㅠ 상황을 이해하고 격려하는게 T식 위로인데.. 그정도만 되면 충분하다고 생각해요,뽀잉 ENTP 4w5
밖에서 단 둘이 만날정도이면 친하다고 생각하시면 되요 ㅎㅎ 또한 인프피가 상대방을 좋아해야 친한친구가 되요 ㅎㅎ,산뜻한infp 4w5
본인 유형 부터 오픈 하시는게...,단검찌름 INFP
속얘기하고 울고 먼저 연락오는거요!,잉프피이
"먼저 자기 이야기를 오픈하는게
1단계

2단계 갑자기 뻘소리 하는거
철학, 우주인, 외계, 우주, 사랑이란 뭐라고 생각해 등등

3단계는 아무말 없어도 님 옆에서 둥지틀고 있으면 안전하다 판단한 거예요

4단계 1~3단계 되면서 스몰토킹 부담 없이 하러 들락날락 하기 시작하면
이미 인프피의 삶의 일부가 되신 겁니당",닉넴짓기귀찮
"제 패턴은 이런데 전 찐인프피는 아니고
inxp긴 해요",닉넴짓기귀찮
진짜 친하면 완전 편하게 대하고 안친하면 약간 거리두고 부담스럽고 그럽니다ㅏ,이름 INsFP T
"선 전화,
남들이 모르는 자신의 속 얘기하는 것 이요:)",infp하얀
인프피와 약속을 잡아서 자주 같이 놀면 점점 정들어서 찐친으로 바뀌는 것 같아요,hxxxx15
ㅋㅋㅋㅋㅋ인프제인데 예의상 돌려말하는거 못알아먹으면 진짜 열받아요^^...,파워INFJ
반대로 상대가 돌려말하지않고 매번 직설적으로 표현하는건 어때요?,잉뿌에에엥피
직설적으로 말 못해서 인프제인거랍니다..상대가 상처받을까봐 대놓고 말 못해요.그래서 빙빙 돌려서 에둘러 거절함.,파워INFJ
아 상대가 그런거였군요!!ㅋㅋㅋㅋ직설적 화법 싫어해요...🥹,파워INFJ
"충청도화법 생각나네요ㅋㅋ
돌려말하기 대박이라 보통 알아듣기 어렵지만 거 사는 사람들은 다들 알아듣는다네요",엣팁같은잇팁
저 충청권역인데 ㅋㅋㅋㅋㅋ다 알아들어요..오히려 그렇게 말하면 찔려서 더 솔선수범합니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,잉뿌에에엥피
아무래도 그쵸? ㅋㅋㅋㅋㅋ 그것도 어떻게 보면 평가처럼 들려서 싫은거구 (니가 뭔데 날 판단해? 이런 느낌이랄까) 저도 제 취향이나 플레이리스트 이런거에 나름 자부심같은게 있는 편인데 취향존중도 없이 그걸 이건 이렇다 저건 저렇다 하는게 싫은거에용,리뭉 INFP
무지성으로 비판하는게 아니라 의견을 말하는 것정도는 괜찮아용 ㅎㅎ,리뭉 INFP
"물으면 또 도망감 , 그냥 하던대로 님은 한결같이 하면 됩니당",반반순살치킨
그냥 애써 모른척... 전 평소와 다름없이 하라는거죠..?,솜야
네 자기가 혼자 풀리는데 안풀려서 먼저 얘기하면 얘기해줘서 고맙다구하고 토닥토닥만 해주시면대용 ㅋㅋ,반반순살치킨
"일단 두고 분명 섭섭했던 부분 이야기 꺼낼거에요 그때 F갬성으로 토닥여주면 되더라고요 🥲
최대한 T감정은 내려놓고 F페르소나를 장착하셔야 합니당 어렵고도 귀여운 잉뿌피",INTJ츤데레
저도 인프피인데.. 인프피남은 도대체 모루겠어여!!!!! 상대도 제가 그렇겟죠...?ㅋㅋㅋㅋㅋㅋㅋ휴,솜야
허ㅋㅋㄲㄱ저두 인프피인데 인프피남 잘모르겟어요ㅠㅠ헝...,IiiiiIill
인프피는 고양이에요 ㅋㅋ,단검찌름 INFP
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ T발 C야? 저 인줄 ㅋㅋㅋㅋㅋ 저보다 더 물음표 살인마인 제 잉뿌삐 남친같아요 ㅋㅋㅋㅋ,INTJ츤데레
인프피는 너무 사랑스러운 엠비티아이 같아유 ㅠㅠ,ESTP다음달옷뭐사지
F발c야!!! 는 없음????,인팁 인팁 4w5
제가 인프피 남친이 있는데 연락 잘 안 봐유.. 관심 있으면 그래두 혼자 영화 보다가 책도 좀 보다가 중간 중간 연락은 하는데..친구일 때는..조금 심각하게..,ESTP다음달옷뭐사지
관심 있을땐 어느정도고 없을땐 어느정돈가요 .. 이런거 때문에 신경쓰는 제가 너무 한심 .. ㅎㅎ,Istp좋아한다면서요
서로 친구일 때는 저두..모 연락을 잘 안하는 편이라..며칠에 한 번씩 그냥 몇 마디 안 하고 그랬었어유 그래도 관심 있을 땐 하루 마다 연락이 꼬박 꼬박 오고 영화보고 혼자만의 시간으로 2~3 시간씩 텀이 자주 생기긴 하지만 칼답할 때도 많아유!,ESTP다음달옷뭐사지
감사합니다 ㅋㅋㅋ,Istp좋아한다면서요
인프피는 햄스터 같이 예민한 소동물 같아서 혼자만의 시간이 꼭꼭 필요하다 들었어유 그래서 너 답 왜케 느려 이렇게 재촉은 하지 말구 그냥 적당히 본인 얘기 하시면서 관심만 주세융,ESTP다음달옷뭐사지
"제 인프피남친은 잠자는시간 외에는 잘 봐요~
다만 잠자는 시간이 제가 활동하는 시간이라 ㅋㅋㅋㅋㅋㅋㅋ서로 시간이..잘 안맞......ㅋ그저 웃습니다 🥲

다만 저도 연락을 잘 안하는 편이라 오히려 전화한번 해준 적 없다고 서운해 하더라고요.
한번도 안 한건 아니고 3개월간 세번정도는 한거같은데...",INTJ츤데레
연락 온 것은 볼 수 있지만 답장을 미루는 것일수도 있습니다..!,infp하얀
인팁 남친 사귀는 중인데 자기보다 연락 더 안보는 사람 처음이래요 ㅋㅋㅋ큐ㅠㅠ 의도 하는건 아니구 남친연락만 알람 켜놓고 있는데 어쩌다보니 잘 안 보게 되네요.. 그래두 전화 하면 잘 받습니당😚,리뭉 INFP
제 10년지기 친구 엥뿌삐 동굴로 들어가는거 딱 한번 봤어요. 연락 다 씹더니 한 2주정도 냅두니까 괜찮아져서 해맑게 본인이 힘들었던 점을 줄줄 다 말하더라고요. 어떤 엠비티아이든 동굴에 들어간 만큼 생사확인만 어느정도 되면 두는게 베스트 같아요ㅋㅋ,isfj낭만
그럼 어차피 연락 다 씹으니 연락안보내고 내비두는게 좋은거네요?,istpppppppppppp
전 누구든지 안해요. 성인이라면 알아서 극복하고 나오겠거니~ 하고! 위로나 도움을 바랄때는 해주지만 그 외에는 오지랖이라고 생각해서 안하게 되더라고요.,isfj낭만
꺼내면 더 빨리 나오겠져?,entp러버
어떤식으로 꺼내는게 좋을까요?,istpppppppppppp
"엔프피는 동굴에 잘 안들어갑니다...만
상처를 심하게 받았거나 관계를 정리하려고 손절 칠때 그러기도 하구요...",달콤한솜사탕 ENFP
헉 그렇군요,istpppppppppppp
"만나자고 약속을 잡아보세요...
엔프피는 카톡연락 빠르게 안되는 사람 많아요^^ 전화통화를 길게 하거나 직접 만나야 됩니다",달콤한솜사탕 ENFP
"E성향이라 화끈한 내면도 있구요, 텐션의 폭이 커서 모아니면 도인 경우가 많아요... 만남 약속 안잡히면 손절치는 거에요",달콤한솜사탕 ENFP
"내비 두시길...권해봅니다...
전 동굴들어가면 진짜 아무도 안 건드렸음 좋겠어요...카톡이나 전화소리에 스트레스 받아서..
이건 사바사라 저의 경우는 이렇다 정도로 참고 하시면 좋겠네요...
근데 극단적으로 힘들다 라는 상황이어야 동굴입성합니다요",라랄 enfp
문앞에 과자봉다리 걸어놓는 정도가 적당하지 않을까 합니다.. (알아서 감동받고 눈물 줄줄 흘리며 동굴에서 나옴),쇼리비 ENFP
괴자걸아놓기는 어케 하는건가요?,istpppppppppppp
잘해주거나 삐진 거 풀어줘용 ㅋㅋㅋㅋ,햇살담은
말 그대로 내가 좋은사람 아닐까요^^ 나와 잘맞는 사람이요.. 저도 그런 편이라서요^^,달콤한솜사탕 ENFP
혹시 제가 호감을 얻으려면 어떤 노력을 해야할까요???,뚝딱
그리고 소개팅은 안한다고 하는데 이유가 있나용? 아직 연애 생각이 없는건가요??,뚝딱
나를 좋아해주는데 나도 그 사람이 좋아지면 만날 수 있는데.. 나를 좋아하는데 내가 좋아지지않으면 절대 오래 못만나요 최대 3개월 가더라구요. 반대로 내가 좋은데 그 사람도 날 좋아하기 시작하면 땡큐고.. 내가 좋아하는데 그 사람은 나에게 관심없으면 처음엔 ㄱㅊ내가 넘어오게 만든다는 마인드로 버티지만 한 3번 까이면 짤없이 정리되더라구요.,아레카 엔푸피
혹시 호감을 사려면 어떻게 해야할까요?? 술먹고 손잡은거는 아무 의미 없겠죠?? 기억이 안나시는거 같아서요,뚝딱
손이야 뭐....ㅎㅎ;; 호감사려면 개인적으로 저는 저와 같은 mbti 보다 과묵하고 항상 감정이 날뛰는 나를 잡아 줄 수 있는 어른스러운남자? 말없는 남자가 좋더라구요ㅋㅋㅋ,아레카 엔푸피
"엔프피는 무조건 자기가 꽂혀야 만나요
아무리 나 좋다고 해도 내가 좋아하는 감정이 1퍼센트라도 안 생기면 못 만나용
엔프피들은 스며든다 라는 감정이 뭔지 절대 몰라여ㅠ
그리고 엔프피들은 정말 모든 사람들에게 플러팅을 잘해서 가벼운 스킨쉽 같은건 크게 신경안써욤",또잉enfp
귀엽다라고 말한거는 호감이 있는 표시일까요??,뚝딱
음 어떻게 귀엽다라고 말 한거에따라 달라여,또잉enfp
뭔 행동을 했는데 귀엽다고 했어요! 소개팅할 생각이 없다고 항상 주변사람한테 말하고 어떤분한테 그분 어떠냐고 물어봤을때 그분이 우리는 좋은 동료고 저보다 어리고 이쁜 사람을 만날꺼라고 했어요,뚝딱
"그럼 그냥 호감보다는 정말 그 행동이 귀여워서 귀엽다고 한거같아영
그리고 소개팅 할 생각이 없다고 계속 말을 했고 , 우리는 좋은 동료라고 말을 한건 선을 그은거에여
엔프피는 마음에들면 일단 얼굴에서 티가 나고 상대에게 적극적입니당",또잉enfp
여기서 더 나아가면 사이만 어색해지겠죠?,뚝딱
"음 정말 잘 해보고 싶으신거면 그런거 신경 쓰지말고 다가가보는게 낫지않나욤,,
저는 뭐가 됐든 어차피 후회 할거라면 안해보고 후회 하는거보단 해보고 후회하는게 낫다고 생각해요
그리고 사이가 어색해지든 말든 그런건 나중에 생각하고 그분도 님을 좋게 생각할수도 있는거니까 다가가보세용
진짜 최선을 다해보시고 안되면 그때 님도 포기가 되실거에요 그래야 미련도 없을거구여",또잉enfp
"모르지않을까요.
아님 아예 신경안쓰고 있거나.",남잇팁5w6
"귀찮게 계속 톡 보내면....(자주는 아니지만)
저라면 차단할거 같은데 안하는게 급 궁금해서요",잭슨폴락INTJ
"물어보심 되죠
생각해도 그게 답일지는 본인만 알텐뎅",남잇팁5w6
업무용이니까 안하겠죠,ESTPㅋㅋ
"헤어지셨으면 그런거 의미 두지 마셍.
마음만 더 아퍼짐ㅎ",쭌INFJ
저도 솔직히 인연 끊는 게 좀 어렵더라구요ㅠ,행복 ENFP 4w5
엔인프피는 아니지만 사진이 취미입니다,딸림음 iNFJ T 4w3
저도요~~ 꽃이나 하늘 바다 등등 사진찍는거 좋아해요,Xouo12INFP
전 잇프피 이지만 유일한 취미에요,E킬러되고픈 ISFP백곰
대학교때 동아리 생활하면서 취미 가졌는데 요즘엔 활동이 없어요 ㅠㅠ,orange77k ENTP
"맘먹고 찍으면 잘 찍습니다. 출품용으로
그러나 시간이 없네요ㅜㅜ",화이팅ISFPa
남편이 ENFP인데 사진이 취미에요. 본업이기도 하구요!,INFP밍이
수업에 참여하고 싶지 않은데 발표자의 질문으로 강제로 수업에 참여 해야한다는 불편함일 수도...?ㅋㅋㅋㅋㅋㅋㅋㅋ,isfj낭만
그럼 왜 수업을 듣는건지..ㅋㅋ,발걸음INFP 4w5
지식을 쌓기 위해서는 교수님 강의 들으려고 듣는거고 학점 채워서 졸업장 따기 위해 듣는거 아닐까요ㅋㅋ,isfj낭만
그렇죠 저는 참여유도를 위해 질문식으로 했습니다. 다음 발표에는 좀 방법론에 대해 고민을 해봐야겠습니다ㅎㅎ,발걸음INFP 4w5
교수님이면 몰라도 일반 발표자가 하면 좀 불편할수도 있을거같아요 ㅋㅋ 다들 그냥 빨리 발표해~ 끝내~ 그런생각갖고있으니까요 ㅋㅋㅋㅋㅋ,프제잇
많이 용기 내서 물어 보신거 같아요~,infp 짜미
엄청나게 용기내서 고백한거네요🤭🤭,산골총각 INFP A 4w5
올해 용기 다 미리 땡겨 사용했어요,단검찌름 INFP
ㅋㅋㅋㅋㅋㅋ 아 댓글들이 전부 ㅋㅋㅋㅋㅋㅋ 인프피.. 당신들은 대체.. 저의 용기를 다 나눠주고싶네요 ㅋㅋㅋ,ENFJ94
"잘때는 푹자서 잘모르겠고, 자기전에 오만가지 망상과 잡념이 많은 N입니다ㅜㅜ",과즙뿜뿜 ENFJ
"그런가요ㅠㅠ 망상이나 여러생각은 n의 특징이죠..!
자고 나서는 기억은 안나세요?? 그런 생각하셨던 망상이나 잡념 같은것들..!",infp 시부야ㅏ
자고나서도 계속나죠. 꿈이 아니고 제가 어젯밤 잠들기 직전에 했던 생각들이니까요~^^,과즙뿜뿜 ENFJ
"헐 대박 저 그래요!!!!!!!!!!!!!!!!!!! 꿈 정말 자주 꾸고요
잠자는데까지 누워서 기본 3-4시간은 걸립니다 . 특히나 부정적인 생각은 미친듯이 나고 우울감에 빠지거나 걱정되는 일이 있으면 생각하다 밤새기가 특기입니다.",잉뿌에에엥피
허얼 ㅠㅠㅠ 어제 저 그랬는데 ㅜㅜ그래서 티비보다 잠올때 바로 잤네요ㅠㅠ 인프피 특인가봐요ㅠ 가슴이 어제도 누워서 잘래는데 답답하고 생각이 마구나서 잠도 안오고 ㅜㅜ 인프피 특인가보네요ㅠㅠ 왜이렇게 부정적인 생긱에 휩쓸리게 되는지ㅜㅜ 그래서 그나마 긍정적인 노래 듣고 자려고 하고는 있지만..ㅠ,시부야 인풉
상대방이 이해안가는행동이나 말을 했을때 이해를 하기위해 이런저런 생각들을 하는거 같아요ㅎㅎㅎㅎ,산뜻한infp 4w5
"헐 저욤
왜 저사람이 저런 행동을
하는지 궁금하고
그 원전을 사금파듯 파내는거
좋아해요

그리고 그게 어떤 심리기재로 인해
그리되는지 분석하는 거도
재미있어요",닉넴짓기귀찮
저두그런데 넘 내 감정 이랑 내 입장으로 판단할때가 많아서 잘 판단은 못하는거같아요ㅠㅠ,IiiiiIill
저도 분석하고 탐색해요 저 사람이 유해한 지 무해한지 내 곁에 둬도 되는지 안 되는지 왜 저런 말을 했는지 무슨 의도 인지 등등.. 나중에 뒤통수 맏기 싫고 친해졌다가 나중에 손절하는 일 생길까봐 미리 방지하려고 그러는거 같기도 해요😅,infp 짜미
저도 늘 사람 분석하고 탐색하고 말 하나하나에 있는 의미가 뭔지 알아보려고 하고....일부러 그러지 않아도 자연스럽게 생각이 그렇게 되는 거 같아요 ㅋㅋ 타고난 게 아닐까 싶네요....,infp레이나
"인간의 지능은 창발적인 무언가인데(부분의 합보다 전체가 큰)
생각하는 ai의 경우 아직은 단기간내에 달성할만한 수준의 기술은 아니긴 합니다
하지만 언젠간 완성될지도 모르죠",공항 안내로봇
"새로운 바이러스를 만들어 낼 아이디어나 계획 정도는 수립할 수 있겠지만,,
바이러스는 어쨌든 생물의 특징을 일부 가지고 있어서 관련 물질들을 합성하는 등의 일이 필요하니까요 자의식을 가진 정도로 어쨋든 프로그램일 뿐인 인공지능이 바이러스를 만들어 낼 정도의 실험 등을 수행할 수는 없을 것 같아요 퍼트리는 일도 그렇구용",ISTP 얍스
"굳이 멸망시킬 필요가 없다는 판단을 하지 않을까요? 비용도, 위험도 크니까요.
무엇보다도, 자의식이라는 게 우리가 생각하는 그것이 맞다면...인류가 멸망한 다음 AI가 스스로를 계속 구동시켜 줄 방법도 찾아야 하고요.",카테르지나 INFJ 7w6
만화 20세기 소년이 이 글을 좋아합니다,된장속강아지 INTJ
그래서 저도 소개팅 기준이 술안마시는 사람이었습니다 술먹다보면 사고치는게 태반이거든요 나든 상대방이든 누군가는 사고칠수도 있겠다 지금여자친구도 같은 생각이구요,고래ISTP
"심정을 헤아릴수는 없겠지만
힘드실때마다 커뮤에 글을 올리시면 어느정도 해소도 되더라구여",tobebest istp 1w9
"저런ㄴ은
나쁜남자에서 나쁜ㅅㅋ로
보답해줘여하는데",남잇팁5w6
"긴글 못읽는데 간만에 몰입해서 봤어요. 좋은사람 만나세요. 진심입니다.
그리고 마지막으로
믿을건 고양이 뿐입니다",남잇팁5w6
여자분 태도가 너무 뻔뻔하네요 마음 고생 하신만큼 더 괜찮은 분 만나서 몇 배로 행복하시길 응원합니다,ENTJㅁ
밥먹는중에 읽다가 넘 화가나서 밥이안넘어가네요..... 너무속상해요 이제는 좋은분 만나실거에요 너무 힘들어하지마셔요.....,돌고돌아서엔프피
"하… 글을 읽으면서 제 마음이 꽉 막히면서 화가 치밀어 오르네요.. 제가 어찌 님 맘을 다 이해할 수 있겠어요.. 스스로를 잘 치유하시고, 진심으로 신뢰하면서 사랑을 주고받는 관계를 만나시길 기도할게요.",맑은울림 eNTP
"조상신이 도운거고 자기한짓을 아니까 쪽팔려서 헤어짐을 고한거니, 매달리지 마시고 잘 탈출했다 생각하고 사셔요 ㅠㅠ",난나나나난나나나나나
