comments,comments_writer
"음 사실 이해를 받는 부담감, 상황 적응해나가야 하는 부담감, 본인이 바쁜 상황에서 최소한의 연애책임은 져야 하는 상황을 확 인지한 계기가 있었어요
지난주에 제가 너무 아팠을 때 그 친구가 연수 갔었는데, 연수 간 동안은 괜찮았는데 갔다오고나서도 연락도 없이 바로 자기 약속 갔었거든요.. 그래서 그걸로 제가 뭐라해서 (성의 없다는 식으로) 다투다 결국 제가 더 싸우기 싫어서 ‘내가 너 회사일을 더 이해해봐야겠다 받아들이겠다 미안하다’ 하고 끝났었거든요.

근데 헤어지자고 통보할 때 마지막에 그 얘기를 하면서 자기는 오빠가 그걸 짚고나니 깨달은 것 같다고, 이 상황에서 내가 연애할 여력도 마음도 없다고 그러다 보니 대화로 풀 맘도 없어지고 그랬다더라고요. 이해받기만 하는 것도 미안하고 부담이고 진짜 좋아한 만큼 후회할지도 모르겠지만 지금 당장은 자기가 연애를 지속했다간 자유로울 수 없을 것 같다고 했어요. 정말 이기적인 거 알고 미안하지만 고민 끝에 내린 결론이라고요.

걔가 좀 현실, 현재에 충실하고 자기자신이 우선인 걸 알아서 당장은 결국 저도 포기하고 그냥 좋은 말 해주고 혹여나 상황이 해결됐을 때 제가 티끌만큼이라도 남아있으면 용기내서 연락달라 하고 저도 며칠새 털고 있는데요. 나중에 연락이 올 수도 있으려나요? 상황 해결이 되거나 후회하거나 그런 마음이 들면 연락을 할 수 있는 성향인지,, 어떻게 보시나요?",kdkdg
"일단 연애에 있어서 본인이 구속이라고 느끼는 순간 정말 힘들 수가 있을 것 같아요 어느정도 엣팁들 회피형 대부분 있능 것 같기도 햐요
저는 제가 지쳐서 헤어진 경우엔 재회해본 적 없는 것 갗아요 연락은 할 순 있을거같아요 아무래도 사랑했던 사람이라 좋게는요 근데 그 이상은 어려울 것 같아요
조금은 놔주는게 어떨까요? 미련 없이요…
가만히 냅둬야 , 신경 안써야 먼저 궁금해 하는 편?인거같아요 이상한 심보…",몬몬 ESTP
"그쵸 뭐 연락하거나 얼굴이라도 한번 보자 하거나 하진 않았거든요. 그나마 통보받은 직후에 감정이 앞서 보자했는데, 걔가 예의상 봐주겠다 한 것도, 이성 찾고 다음날 난 카톡으로 할 말 다했는데 너가 생각 변함 없으면 안보겠다 거절했거든요. 저는 제 몫을 다했고 최선을 다해서 좋아한지라 미련은 없는데, 아무래도 좋아했던 만큼 아쉽긴 한 상태인가봐요. 진짜 2-3일이면 털어내는데 이번엔 뭔가 ㅠㅠ힘들다 보고싶다 이정돈 아니어도 음,, 그래도 연락 한번 올까? 하는 괜한 기대는 갖게 되는.. 그냥 제 할일 하면서 괜히 건드리지 않고 두면 올 사람이라면, 한번 생각난다면 진짜 먼저 연락 올 수도 있는거겠죠? 만약 나중에 그러면 용기내달라 했거든요 쯥,,",kdkdg
오 선만남 제안~~~~축하드립니다 ㅋㅋㅋ,신istp
ㅎㅎㅎ첨엔 제가 먼저 먹자는 식으로 하긴 했는데 그 뒤로 구체적으로 계속 날짜 잡으려 하는거보면 좋은 신호 같아용 ㅎㅎ히히 감사합니다 !!!,eentpppp
딱 눈앞에 일부러 계속 아른거리다가 호감을 끌어내신 케이스군요!!ㅋ좋은 인연 되시길!!ㅋㅋㅋ,신istp
오~~ 그러게요 ㅠ 잘되셨으면 합니다 ㅠㅠ,Elina enfj
연락만 한달넘게해서 지쳐가던 와중에 좀 들뜨네요 !!! 감사해요 !!!,eentpppp
잘되시길 바래요^^,냥연 EINFP
넹 응원감사합니다 !!!,eentpppp
잇팁이 저러면 잘될확률이 꽤높네용ㅋㅋㅋ꙼̈ 잘되시길바라요,맹구망고
ㅎㅎㅎ연락도 잘 되고 있긴한데 그래도 또 한참 걸릴 것 같아요 ~~ 속터지지만 잘해보려구요 ㅠ 응원 감사합니다 !!!,eentpppp
저는 안 하고 후회할 바에 해보고 안 됐을 때 맘 접을 것 같아요. 소개 해주신 분이 걸리면 그 분이랑 먼저 얘기 해보고 결정하시는 건 어때요?,Happy m
이번주중에 소개해준 그사람 만나서 얘기한번 해봐야겠어요ㅜ 이대로라면 저도 더더욱이 미련남고 후회하겠죠?,나비맘
"네 ㅜㅜ 저도 꾹참고 기다렸더니 먼저 연락왔습니다
절대 먼저연락안했어요 진짜 고양이같더라고요...

좀 가까워져서 먼저 연락했던적이있었는데 그때만되면 도망가더라구요..
그래서 저도 끊기면 끊기는데로 먼저 연락안했더니 본인이 알아서 하더군요..
대신에 텀이 몇달은 걸렸었어요.. 1~2달에 1번씩 먼저 왔었습니다

그렇게하다가 지금 만나고있는데.. 만나지마세요... ㅠㅠ
진짜 후회중입니다",엥쀼쀠
저는 마무리 지은지 3개월정도 지났는데ㅜ 엥쀼쀠님은 처음에 얼마만에 연락오셨어요?,나비맘
"3개월/1개월/2개월/1개월 이렇게 텀두고 연락하더라구요??
답장하면 얘기좀하다가 읽씹하길래 저도 괘씸해서 연락 안했어요

그랬더니 저렇게 텀두고 연락하더라구요
그러다가 이번에 그냥 확 질러버렸어요",엥쀼쀠
솔직히 상황 때문에 시작하기 어렵다는 말은 핑계에요 .... 연락하지 않는게 나중을 위해서 좋을 것 같아요!,관심받기싫은관종
저도 그냥 접는것을 추천드립니다. 지나면 암것도 아녜요.,신istp
사귀면서도 헷갈리게 하는걸 감당할수 있으시다면 더 연락해보셔요!,isftpi
엣팁녀 어떠세요,화안났음
"티키타카 잘되고 서로 스킨십 아무렇지도않게 ㅎㅎ 여자친구로써는 안만나봐서 모르겠는데
서로 스릴,위험한걸 좋아해서 위험할거같아요 ㅋㅋㅋㅋ",eeeeestpppppppp
저도 그렇게 생각해요ㅋㅋㅋ,화안났음
일단 친구로썬 좋은거같아요 ㅎㅎ9년째 같이 노는멤버중 한명이기더하고 또한명은 최근에알았는데 매주 같이 놀아요,eeeeestpppppppp
여친이 어떻게 해줄때 제일 조으세요?,ESFJ3
주어가 빠지셨는데........ㅋㅋㅋㅋㅋ 어떤경우를 말씀ㅁ하시는거죠?././.,eeeeestpppppppp
ㅋㅋ 그냥 일상적인 부분에서요 ㅋㅋㅋ 어떤행동을 할때?ㅋㅋㅋ,ESFJ3
"ㅇ ㅏ ㅎㅎㅎ 무뚝뚝한거 싫어하고 답답한걸 싫어하니
표현많이해주는거랑 솔직함, 있는그대로를 좋아합니다. 스킨십 먼저해주는것도 조아요 ㅎㅎ 적극적으로",eeeeestpppppppp
참고하겠습니다 ㅋㅋ 찐사일때 어떤 행동하세요? 찐사 vs 그냥 연애의 상대 인지 구분하시나요?,ESFJ3
"저는 만난기간이 길수록 찐사가 되는거같아요.
그냥 연애는 연애초반에 대부분 빨리 헤어지는거 같네요.
찐사일수록 연락 잘되고 표현 많이하고? 근데 찐사를 안해봤을수도 있어요 ㅋㅋㅋ가장 길게만난게 2년인데 상대방이 느꺘을때 제가 사랑이 아니라 느껴져서 헤어졌거든요~",eeeeestpppppppp
찐사 연락기다려지고 조금 집착과 관리 간섭들어와도 기분좋고 뭐든 맞춰줄려고하고 다 져주고 하지말라는거 안하고 말잘듣기 ㅋㅋㅋㅋ오글거려도 고민하다가 애정표현하기!!남친 인스타 염탐도 하고 연락햇던 내용다시 읽고 헤실되기 ㅋㅋ많아요 쿨해지지않음 ㅋㅋㅋ갑자기 모든연락 단어하나 의미부여하고 F기질도 나오고,ESSSSSSTP
감사합니다 ㅋㅋ 저도 제가 연락얘기를 들을지 몰랐는데 엣팁남친도 연락...이 제기준에서는 막 잘되는건 아닌데 ㅋㅋ 남친이 연락해야지만 저도 연락하거든요 그랬더니 왜 너두 연락이....왜 없냐라는 얘기를 듣기는했네요 기다리고있었던걸까요 ㅋㅋ 다 져주거나 그러지는 않네요 ㅋㅋㅋ 애정표현도 없어요 ㅋㅋ 그래도 생각보다 얘기할때 f인면이 있어서 놀랐어요 ㅋㅋㅋ,ESFJ3
"움🤔 기다리고있었던것같은데요?저는 찐사한테도 왜 연락없냐고는 안하고 그냥 기다리긴했어여 ..
승질대로 안하고 좀 참았던것같아요 ㅋㅋㅋㅋㅋㅋㅋ",ESSSSSSTP
네주세용,eeeeestpppppppp
저도 폭탄 보냈어요 ㅎㅎ,eeeeestpppppppp
펑,PTSD거꾸로ISTP아니냉
취미생활이몬가요 주말에 할거없을떄 뭐하세요?,스루리
"취미는 운동이고
주말저녁엔 거의 항상 밖에서 놀구용
주말 낮에 할거없을땐 집대청소나 넷플릭스, 친구랑 컴게임 조금합니다 !",eeeeestpppppppp
좋아하는 이성 있으면 플러팅 잘하시나욬ㅋㅋㅋㅋ?,스루리
하긴하는데 좀 고장납니다. 오히려 마음이 없는상대에게 더 서스럼없이 잘해요 ㅋㅋㅋ,eeeeestpppppppp
이거 인정!!!!!ㅋㅋㅋㅋㅋㅋㅋ 어색할까봐 아무말대잔치도 하구 ㅋㅋ,ESSSSSSTP
저같은경우는 진자 다른사람이 봤을때 제정신 맞나? 핣정도로 아무말대잔치 ㅋㅋㅋㅋ,eeeeestpppppppp
안녕하세요 얼마전에 재회했다고 댓글남겼던 사람인데요.. 혹시 쪽지 보내면 확인가능하시나요?? 다시 이별했습니다ㅠ,eNfPP5
네,eeeeestpppppppp
보냈습니다 :),eNfPP5
"일이 엄청 바쁜가요...? 흠... 저는 안 그럴 것 같긴한데... 이런식으로 한 달 정도 쉰 적이 있긴 해요.
좀 큰 시험 앞두고 있을 때였고(상대가) 계속 만나자고 하고 하는 것도 부담스러울 것 같아서 쉬자고 제안했었고
시험 끝날 때까지는 간단한 안부연락 정도만 하고 지냈던 것 같아요.
특별한 사정이 있는거 아니면 잠깐이라도 볼 것 같은데 흠... 상대방이 바쁘다는게 얼마나 바쁜질 모르니
답변하기가 애매하네요. 작성자분이 괜찮다면 쉬면서 지켜보는것도 나쁘진 않겠죠...",ISSUE
아 편도 2시간 30~40분 거리에 살아요 장거리라.. ㅎㅎ 이번에 진급했는데 인수받느라 바빠보이긴했어요,엔쁘피
"아 장거리...면 그럴 수도 있을 것 같아요. 편도 4시간이었던 남자랑 만난 적 있는데
주말에 항상 비워둬도 뭔 일 하루 생기면 2-3주는 미뤄지긴 하더라고요 ㅋㅋㅋ...
연인...이라고 하기엔 연락이 좀 적은 것 같긴한데 그래도 일상보고 매일 잘 오고 전화도 하면
본인은 바쁜 와중에 연애 나름 하고 있다고 생각하고 있을 수도 있겠어요. ㅎㅎ",ISSUE
앗 감사합니다! 너무 궁금했었어요..,엔쁘피
만났을땐 사무적인 연락빼곤 안받는 편이고 그거 끝나면 폰 버려두고 저한테만 집중해줘요 떨어져있을땐 모르겠네요..??,엔쁘피
일 때문에 만나는 걸 7월달만 쉬자고 했어용.. 연락 그만하자곤 안했고 재촉하거나 하는 건 없었고 전화나 톡도 잇팁이 먼저해요! 전 받는 정도만..,엔쁘피
"헉..엔쁘피님 저도 지금 그래요 ㅠㅠ 지금 미쳐버리겠숩니다...
카톡도.. 애정표현도 그닥.. 없고 저만 매달리고있는느낌이라 이게맞자..? 싶기도해서
우리 만나고 있는거 맞냐고 물어봤더니 만나고있는거 아니야? 하더라고요..
근데도 똑같아요... 적어도 하트 이모티콘이라도 좀 써줬으면 좋겠는데.. 그것도아니고
맨날 응응/그래 잘했네/밥 먹어 밥/출근중/ 대답만합니다 ㅡㅡ",엥쀼쀠
ㅋㅋㅋㅋ 와 제 남친인줄 알았어욭ㅋㅋㅋㅋㅋ 보통 자라 / 밥먹어 / 아직도 자? / 출근중 / 퇴근중 이렇겤ㅋㅋㅋㅋㅋㅋ 와.. 잇팁 어디서 찍어내나요 ㅜ,엔쁘피
"왘ㅋㅋㅋ 진짜 ㅋㅋ 똑같아요 제 잇엣팁이 저한테 질문하는거 딱 두가지있습니다 잘잤어?/뭐하고 있어?
그거말고는 저한테 뭐 궁금한게 없나봐요 제가 뭐 나랑 뭐하고싶은것도 없냐고 물어봤더니
딱히 생각나는게 없대요... 사귄지 얼마 안되긴했는데 안지는 1년 됐거든요
전 놀이동산/여행/사소한데이트 미래에 동거까지 이미 생각했는데 부들부들.......",엥쀼쀠
"헐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저랑 연락하는 잇팁도 그런 기본적인 질문만 해요
ㅋㅋㅋㅋㅋㅋㅋ근데 웃긴게 전에 연락하던 잇팁도 똑같...........
와.. 저에 대한거 안물어보는것도 똑같아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 너무 웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
근데 보고는 또 잘해요
일어났다 출근했다 퇴근했다 친구 만나러가쓸때 제가 안읽씹 하면 알아서 집 들어간다고 카톡도 남겨놔요.... 하",망고 isfp
저는 완전 이해되는데요 게다가 장거리면 더 그럴 것 같아요~!!! 사랑이 식은게 아니고 진짜 쉬고 싶어서 그런거니 너무 힘들어하지 마시구 앤쁘피 님도 친구 많이 만나고 취미 가지구 더 바뿌게 지내보세용!!,관심받기싫은관종
MBTI에 너무 광신도 같은 사람들이 엄청 많아져서 그런거 같아요~,공돌이ISTP
전 엠비티아이 물어보면 알아도 대답안해줌요,PTSD거꾸로ISTP아니냉
저도 착함,ISTP 8w7
그놈의 감정공감좀 안해줬다고 나쁜사람 취급하는거,신istp
이것도 선입견이지만 잇팁 착해요 ㅠㅠ,딸림음 INFJ 4w3
"앗 ! 제남친도 enfp에요
말투때문에 많이 서운해하고 삐지고 달래주고 ㅠ
남,녀가 바뀐거같아요
그 전남친은 isfp였는데 또 fp를 만났네요 ...",나야나에옹
"ㅋㅋㅋ그런거 제외하면 잘 맞으시나요? 제 이상형은 T 남자가 됐답니다.,, 이제 F는 세굳바..,,,",ESTP엣띱
저희 인프제도 접니다님 밝고 자신에 찬 성격 좋아라 하는거 같음요ㅋㅋ,쭌INFJ
저도 한때(?) 인프제를 좋아했었답니다 ㅎㅎ,ESTP엣띱
꿀잼?!!!,ESTP엣띱
글 너모 재밌게 쓰시네욬ㅋㅋㅋㅋ 저는 당당하고 센스있는 엣팁 성격 좋아해요!!,이뿌제에오
"저 이런 얘기 들으면 기쁨티비,,,,,❤️",ESTP엣띱
와 엔프제 단점 써두신 거 넘나 공감............... (머슥),스노우화이트 ENFJ
자기객관화 갓벽한 그대,ESTP엣띱
또 써주세요..🤍,INFJ 신유 1w9
담에 인프제 고고 해볼게요 흐흐,ESTP엣띱
,INFJ 신유 1w9
나는 유미 되기 싫다ㅋㅋㅋㅋㅌㅋㅋㅋㅋㅌㅌㅌㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅋㅋㅋㅋ,Estp 24
생각많고 성욕 많으신가여? ㅋㅋ 약간 변태끼 있으실듯?,infj 수세미
제 사주는 변태가 끝인가요 ㅋㅋㅋ,이팁
남자분이시면 좀 늦더라도 좋은 배우자 만나실 수 있으실거 같고 여자분이시면 일찍부터 남자분들과 인연이 많으실거 같은데 늦게 만나게 되는 인연이 정말 쓴이님께 좋은 배우자가 될 수 있는 인연이 있으실거 같아요 ........ 성욕이 꽤 있으실거 같긴 해요 ...... 살짝 음흉하신 면도 있을거 같기도? 하구요 ....... 편인격이셔서 상황이 버거워도 공부 열심히 하시면 공부로 대성하실 수 있어요 편인격이시면 연구쪽이 맞으실거 같아요 ......,lemonmint
"결혼 일찍 생각했는데 늦게가 좋다니 ㅋㅋㅋ 성욕은 건강하게 있다고는 생각하네요

편인격이 뭔지는 모르겠지만 만드는거 좋아합니다",이팁
저는 가벼운어깨동무 스킨쉽은가능해요,엣팁ㅋ
마음없어도 가능합니다~,ESTP엣띱
222 저도여~,나야나에옹
찐한 스킨십만 아니면 가능합니당,ESTPYeon녀석
저도 가벼운정도는 가능합니다,현ESTP
가능하지만 굳이요? 안합니다,ESTP메로
저두욥,화안났음
10년 넘은 친구 사이일경우 가능,키키ESTP
마음이 없어야 더 가능해요 ㅋㅋ,estp스테이
"찐한 스킨십은 안돼요 ... 그냥 툭툭 치는 정도
?? 그리고 어색한 사이에서 마음없으면 오히려 스킨십 하고 마음이 크거나 짝사랑이면 절대절대 못해요 ㅠㅠ 왕뚝딱",몬몬 ESTP
그럼 단체로 있을 때 좋아하는 사람 근처에 못 가시나요..?? 엣팁이 단체로 있을 때 제 근처에는 얼씬도 안 하고 걸을 때도 제 옆으로는 안 와서 좀 서운하더라고요 ㅜㅜ,0123457
마음 없어도 스킨십 거의 다 가능🙆🏻‍♀️,hyvly
잇팁님은 사랑을 충분히 주었다고 생각하나요?,Yellowintp
"아니요,. 어떻게 어느정도로 해줘야할까 감도 안잡히고 해서요,,ㅠ",콩콩하랑
"아이들은 항상 부모에게
사랑받고 싶어하는게 당연해요
오은영박사님 영상보면 나오는
내용들 그대로 행동과 말로 적용해보시면...
나이도 8살이면 아직어리죠ㅎㅎ

저같으면..
나사랑안하냐 물어보면
왜 그렇게 생각해? 아이 의견물어보고
왜그렇게 생각하는지에 대한 질문에 대답을 해주고

예로 들면
아이:형아를 더 사랑하고 나를 사랑안하는거 같아요
엄마:형아를 왜 더 사랑하고 ㅇㅇ이를 사랑안한다고 생각했어?
(아이의견을 다시 되말해주는 방식이 수용받는거라느낀데요)
아이: 이유댐
엄마:
그런거 절대아니야
형아랑 ㅇㅇ이는 엄마 뱃속에서 태어난 소중한 아들이야
똑같이 항상 사랑해

이런식으로 말해주고

사랑한다는말과 스킨십은 먼저 매일 자주 해줄거 같아요.
아이가 요구하기전 수시로 먼저 해주기

정확한 정답은 모르겠지만;",울보eNfP 7w8
"그러ㄱㅔ 말예요 ㅎ..ㅎ 왜 이런옴마여서요,,ㅎ 노력하고있지만 결핍을 느끼는것 같은대 아무래도 공감과 격한 지지가 아닐까 해요,,ㅎ 더더더 말도안되게 공감해주는 표현해주는.. 엄마가 되어야겟어요!",콩콩하랑
다른 말이긴 하지만 엔프피아들이면 귀엽긴 엄청 귀엽겠어요 ㅎㅎ,율리istp
귀...여워요 많이....,콩콩하랑
"ㅋㅋㅋㅋㅋㅋ오 저는 그냥 자식중에 f만 들어가도 진짜 힘든디 ㅎㅎㅎ 엔푸피ㅋㅋ 그래도 엄마가 편하고 좋은가봐요 솔직하게 얘기하는게 보기좋네요
저도 공능제 엄마라 챗지피티한테 자쥬 질문합니다ㅋㅋㅋㅋ",엣팁같은잇팁
챗지피티??그게몰까용??ㅋㅋ 저 증말 넘 못맞춰주는 공능제엄마....ㅠ 미추어버리겟어요ㅠ,콩콩하랑
"제 동생 아들도 엔프피 느낌인데 에너지 장난 아니더라고요 제 동생.. 애 엄마는 isfp 라..
키우면서 체력적으로나 엄청 힘들어 함 ㅋㅋㅋ 저 같은 경우 옆에서 보고만 있어도 기빨리는 느낌 이.. ㅋㅋ
제 동생도 워킹 맘인데.. 애기때 부터 애들 잠자기 전에 책을 계속 읽어 줬어요
어디서 보니 6학년 때 까지 부모가 책을 읽어주는게 애들 정서에 좋다고 해서
지금은 3학년, 6살 아들 둘인데 아직도 잠자기전에 책을 읽어 주더라고요
워킹맘 이시라니 시간이 잘 안나시겠지만 .. 잇팁이라 애정 표현 어렵고 하니 .. 책이라도 늘 읽어 주시고
어떤 얘기든 대화 하는 시간을 좀 길게 가져 보는건 어떨까요",루나러브굿istp
책을 도전?해보겟어요^^ 감사합니다,콩콩하랑
무슨대답을 원하시는거에여? 엠비티아이를 떠나서 좀 이상한데여 남자가,도레미파솔라시도
22222 여러모로 이상하고 찜찜요,잇츠잇팁
네의견감사해요!,BHNB
생각나눠주셔서감사해요!,BHNB
"매달 빚이자도 정신없는데 더 정신없게 하지말고 알아서 잘 사시다가 진짜 맘있으면 5년후에 연락하세요
그래야 서로 그나마 최대한 윈윈임.
그 사람말대로 그냥 아는사람처럼 살거나 연락만 하는 사이되는게 그 사람돕는거같아요

그 남자 입장에서는 다른 의도가 없다면 그냥 진짜 자기 상황안되서 그러는거임.
그니까 상황을 만들어주면 됨.
5년후",엣팁같은잇팁
네생각정리하는데도움이됐어요감사합니다!,BHNB
생각나눠주셔서감사해요!,BHNB
"한의학과에 빚20억이고 선물같은걸 손대셧나
만세도 안부르고. 10살차이에

그냥 상황자체가 퐌타지하고
의심많은 잇팁1인으로서 내용이 영..

그냥 평범하고 훈훈한사람만나면 안되나요",PTSD거꾸로ISTP아니냉
객관적으로생각해볼수있는답글감사해요^^,BHNB
"그러게요 계속 귀여워 ㅋㅋ귀여워 ㅋㅋㅋ 하는데 저는 어떻게 반응해야할지도모르겠고ㅠㅠ
흑흑 대화가 뚝뚝 끊기는느낌이에요..
제가 시간이안되서 자주 못보는데 자주 못봐도 호감이 식지는 않죠…?",잇프피iiilllllll
(님의) 잇팁은 연락이하고싶어요,코코이
그러게요. 다른 유형들은 찐사랑이 아니어도 일부 이상한 사람을 제외하면 큰 노력하지 않아도 연애의 기본은 대부분 하잖아요.,ISTP 연인 ISFJ
"나 좋다고 고백받았는데 외모나 스타일 기타 능력이 좋아서등등
결론 이정도면 전반적으로 나쁘지가 않아서
현남친은 찐사지만 이전 연애 떠올려보면 꼭 미칠듯이 불타고 사랑해야지만 연애 하는건 아니니까요
너무 노력하고 에너지 쏟지 않아도 되는 연애 나름 심심치 않고 편하기도 하구요",잇츠잇팁
편할라고,코코이
사람이 좋아서 만나면 좋아지겠지 하고 만났는데 마음이 엄청 커지진 않더라구요!,관심받기싫은관종
예뻐서. 복잡한 대화 싫어하고 지루한거 싫어해요 힘들고 편하지 않아도 포기 못하는건 그 이유 말곤 없다고 봐요 잇팁들에게는 예쁘게 보이는게 찐 사랑이예요 잇팁도 희생도 잘해요,lemonmint
"찐사랑인 분들은 여기에 고민글 같은건 안올리기 때문에
더 그래보이는듯요",PTSD거꾸로ISTP아니냉
헤어질 명분이 없어서,치킨트월킹
"엣팁이랑 5년차 연애중인 1인
개잘맞음요",S가 좋은 잇티제쟈나
저도 엣팁한번 만나보고싶네요ㅋ 친구론 있는데 티키타카 백점이거든요,최고의 ESTP
"같은 엠비티아이를 만나보고 싶군요
저는 같은 엠비티아이는 별로",S가 좋은 잇티제쟈나
저는 하프 f인데 엣프피는 만나기 싫어용ㅋ 거울효과 대박쓰,최고의 ESTP
"엣팁 친구로써 백점 인정하는데
연인으로썬 저도 긴가민가 모르겠네요 ㅋㅋ.. 한명이 유독 많이 힘들어질거같은 느낌이랄까",eeeeestpppppppp
항상 슬프고 눈치 ㅋㅋㅋ,잇편한세상
어떻게 그런말을 실제로 할수가있어?? 이말을 최근에 인프피에게 들었습니다 ㅋㅋ,최고의 ESTP
ㅋㅋㅋㅋ상극이네여,잇편한세상
네 저는 순두부같은 그들이 조심스러워서 피하고 그들은 제가 상처줄까봐 피합니다ㅎ,최고의 ESTP
Estp가 인팁한테 잔소리 많지 않나요? 만난 지 3개월 넘으니깐 슬슬 잔소리 시동거는거 같아요,근동이intp
"저는 아버지가 엣티제셔서 잔소리 질려서 남한테도 안합니다
사겼던 인팁이 잔소리 안하는점이 가장 좋았대요",최고의 ESTP
제 남친만 그런가봐요ㅠ 돈에 있어서 잔소리 엄청 심해요. 저도 아빠가 엣티제라 잔소리에 질려서 한 소리하고싶은거 엄청 참는데,근동이intp
고집이 있어서 그부분이 흡족해질때까지 잔소리할겁니다....,최고의 ESTP
맞아요 고집도 엄청 세요. 저는 잔소리 극혐해서 이번에 오만정 다 떨어진거같아요 ㅠ,근동이intp
"꼿히면 뜻대로 될때까지 해가지고.. 그 잔소리 때문에 마음식으려한다고 꼭 이야기해주세요
포기는 안할거지만 한풀 꺽일겁니다
한편으론 돈까지 관여하는건 내사람이고 앞으로 함께할 사람이라고 생각해서 하는것이니 너무 부정적으로 생각하진 말아주세요",최고의 ESTP
네 조언 감사합니다. 그렇게 할게요,근동이intp
"잇프피 회피형이라 나도 회피함ㅋㅋㅋㅋㅋ웃었네요
저도 젤오래만난사람이 잇프피였는데 나쁜사람은 되기싫고 회피하는성향에 넘 실망했었던 기억이 있네요ㅠㅠ",귀여운잇프제
제가 만난 사람중 외모탑이 잇프피였는데 회피때문에 정병 걸릴뻔해서 얼빠에서 조금 벗어나게해준 점을 감사합니다 ㅎ,최고의 ESTP
전 잇프제 ㅋㅋㅋ 귀한사람이라 생각될 정도로 좋아요😄,ESTP지만 ISFJ와 함께
잘만나셨네요! 예쁜만남 하세요,최고의 ESTP
"와ㅋㅋㅋ어쩜ㅋㅋㅋestj이유빼고 저랑똑같아요ㅋㅋㅋㅋ신기하네요 잇프제인프제엔프피 잇티제이유완벽히똑같아요ㅋㅋㅋ참고로 istj와 6년째연애중입니다 ! 추가하자면
esfp-노는거,만나는거 너무좋아함.저는 혼자만의시간도중요하고 귀찮아서 맨날 못나가서 텐션이안맞음ㅋㅋ",엣팁ㅋ
"istj가 책임감도 있고 차분하고 대화도 되고 좋더라구요 ㅋㅋ
estj 는 제 개인취향인것같아요 ㅎ",최고의 ESTP
istj는 isfj와 다르게 안참지 않나요!?,슈슈 ISTJ
"isfj istj 잘맞는거 매우 공감해요. st sf랑 잘맞는거 같아요 보통

estp끼리는 안맞는거 같아요. 서로 왜저럴까 생각을 많이 할거 같아요. 서로 뭣도 안되는데 나댄다 이런생각 많이 할듯.. 친구로서는 괜찮은데 연인으로는 같은 estp 극혐일듯싶어요.

그리고 nf들 안맞아요 보통 친구로도. 사고하는 과정부터 이해가 안되는게 많아요. 할말하면 상처받고.",EESSTTPP
"nf는 진짜 애정이전에 대화부터 결렬이요 ㅋㅋ
방금도 여러명 있는 방에서 nf가 저한테 말걸었는데 그와중에 몇마디도 대화가 안돼요 ㅋㅋㅋㅋ",최고의 ESTP
오~ 엣팁,estp북따닥
귀찮 비효율 개인시간 너편한시간에만나자ㅡ배려,잇편한세상
22이거죠,PTSD거꾸로ISTP아니냉
"잇팁은 아니지만 잇팁 입장 공감되고 님이 생각하는 거 맞아요
주말에 여유로울 때 만나면 되지 ㅎㅋ",S가 좋은 잇티제쟈나
"아맞아요 제남친두 잇팁인데도 ㅋㅋㅋ연락칼답에 전화두 하루에 두시간씩...제가졸려서 잘려고해도 아쉬워하며 붙잡는데 ㅋㅋ만나서두 잘해주고 사랑받는느낌은 충만한데 ㅠㅠ 만남횟수문제는 제가 만족할만하지가 않네욤,,,ㅎㅎ",귀여운잇프제
자기 시간이 필요해서? 그럴거같은데요 ㅎㅎㅎ,고래ISTP
"만나는 날을 정했기 때문이죠 ㅋㅋㅋㅋㅋ
전 거의 주말밖에 못보는 커플인데, 그 주말도 여친이 피곤하거나 해서 못보는 경우가 많아서
오히려 제가 언제볼수있냐고 얘기해요
아쉬우면 알아서 하게 되어있습니다 ㅋㅋㅋ",신istp
언제 만나기로 정햇으니까 그날만나면되니까욤 먼저말하세요~,잇띱에이
"사실 연인이든 친구든
상대가 만나자고 하는것만 만나도 충분한 만남횟수때문에.

만나자는말 끝까지 안하시면
잇팁쪽에서 만나자고 할거에요. 그 횟수가 잇팁연인에게는 충분하지 않을수있음.",PTSD거꾸로ISTP아니냉
엣팁분들은 관심 없으면 일말의 관심조차 안주시나요?,르버 ESFJ
"친구로써 관심과 애인으로써 관심이 결이 다르구요!
친구도 안하고싶고 애인도 안하고 싶은 쌩판 관심 없으면 진짜 톡도 굳이고요 만남도 피하려고 하고요..
사회성은 또 틀려요 ㅎㅎㅎ 직장내에서는 웃으면서 잘 대해요
근데 진짜 관심 없으면 톡을 아예 안 이어나가요.. 사적인 톡 절대시름….",몬몬 ESTP
오홍 감사합니다!,르버 ESFJ
"연애는 아닌데 여쭤봐도 되나요!!
ISTP셨어서....
I일땐 사람만나러 나가는거 귀찮다가 지금은 좋아지셨나요?",신istp
