comments,comments_writer
포기 하려고 했는데 이어가려구요! ㅎ,estjjjjjjjjjjjjjjjj
질문을 부담스러워 하지는 않나요?,estjjjjjjjjjjjjjjjj
네ㅎㅎ 좋은 소식 있길 바랄게요 :),지니2
음.. 사람마다 다르겠지만 제 썸남은 답 성의있게 잘해줘요,지니2
음식이나 운동 이야기 만나서는 좋아하든데 톡은 별노네요 ㅜ,estjjjjjjjjjjjjjjjj
단답으로 오는건가요?,지니2
막 대화가 이어지는 느낌이 아니고 대답만 해요,estjjjjjjjjjjjjjjjj
이어진다면 좋을텐데... 질문을 하는수 밖에... 아니면 질문하는게 부담스럽냐고 물어보세요ㅎㅎ,지니2
저한테 궁금한거 없냐고 물어본적은 있어요...ㅎㅎ,estjjjjjjjjjjjjjjjj
그러니까 뭐래요?,지니2
그냥 제가 이야기 먼저 하는 것도 있고 그러면서 다른 이야기했던거 같아요,estjjjjjjjjjjjjjjjj
만나자고 해보세요ㅎㅎ 카톡을 중요하게 생각안하는 분일수도 있으니,지니2
만나자고 했고 다음주쯤 볼거 같아요ㅎ,estjjjjjjjjjjjjjjjj
그렇군요ㅎㅎ 화이팅!,지니2
톡은 좀 신경 안써도 되는건지 참 어렵네요ㅋㅋ,estjjjjjjjjjjjjjjjj
잇프제는 카톡할때 지웠다썻다 반복을 많이 해서 최선을 다해 쓴거지만 대화를 이어나가기 어려워해요,ISFJ 다인드
답변이 제가 그 답에 다시 답할수가 없게해요ㅋㅋ,estjjjjjjjjjjjjjjjj
"어... 대화가 끊기나 봐요..
마음의 문을 열기 어려운게 잇프제인데 한번 잘 다가가봐요 너무 부담주시면 안되구요..!",ISFJ 다인드
넵ㅜ 톡이 안이어지고 일상에서 자주 못보니 저만 급하네요ㅋㅋ,estjjjjjjjjjjjjjjjj
"천천히 해봐요 ㅎㅎ
잇프제가 눈치가 빨라서 급하게 하면 티가 다나요",ISFJ 다인드
이미 티는 났을거에요ㅋㅋ 전 완전 직진남이라ㅋㅋ,estjjjjjjjjjjjjjjjj
전 정말 편한 사람이 아니면 카톡으로 대화 이어나가는 거 좀 어렵더라고요 하나하나 보내는데 생각을 많이 하느라ㅜㅜ 뭐라 보낼지 고민하다가 보낼 타이밍 지나서 단답으로 끝나는 경우가 많고.. 저만 그런 걸수도 있지만 개인적으로는 전화나 직접 만나서 대화하는 게 가까워지는데 좋았어요,isfj겨울
전화 좋아하실까요? 톡이 이런데 전화는 더 어려워하실거 같아요 ㅜ,estjjjjjjjjjjjjjjjj
아직 그 분이 호감이 있는지 없는지 모르는 상태니까 전화는 안 하는 게 나을 것 같고.. 오래 보고 만나는 스타일이라 일단 최대한 자주 만나시는 게 좋을 것 같아요 어렵긴 하지만 그래도 톡은 자주 하다 보면 마음이 좀 열리긴 하더라고요,isfj겨울
넵 톡은 조금씩 이어가고 만나려고 해야겠어요!,estjjjjjjjjjjjjjjjj
네 잘 되시길 바랄게요!! ㅎㅎ,isfj겨울
"평소 친구라면 선톡 잘 안하는게 맞기는 한데
서로 더 알아가자 했는데 선톡 너무 없는거는 조금 애매한거 같아요",잇프제 잇티제
근데 또 답은 다 와요ㅋㅋ,estjjjjjjjjjjjjjjjj
잘되셨나요?,gho
만나려고 하는데 만날 생각도 없는거 같고 톡도 성의없어서 제가 지쳐가네요,estjjjjjjjjjjjjjjjj
문제해결중심의 일고민 이야기,INFJ티
"전 만약에 얘기 좋아하고 가벼운 내용들 위주로 좋아해요
그냥 일상 얘기도 좋고 고민 얘기도 좋고",잇티제쟈나
오 그러시군요 ! 너무 딮한 얘기도 선호하시는 편인가여?,라랄리라
"딥한 얘기 선호하지 않아요
연애 고민쪽이라면 괜찮아요 ㅎㅎ",잇티제쟈나
당장 먹고사는 문제...?,은앵istp
앜ㅋㅋㅋㅋ그 부분 빼놓을 수 없죠,라랄리라
해결 될 수 있거나 결론이 나는 이야기 선호,ESTJ 물개
확실한 걸 좋아하시는 군요!,라랄리라
오늘이나 요즘 나에게 있었던 이야기하는거 좋아해욤,xSTJ 여자
tmi뻘소리지만 사람 다 좋아하는 저인데 찐친은 전부 S예요.엠비티아이 관심없고 몰랐던 찐친도 검사 시키니ㅋ 전부 S나옴.신기해요.,아이엠엣프피
"현실적인 이야기
일상얘기 조아해요",ISFJ으니
오 읽다보니 되려 n성향 분들하고 잘 맞을 거 같으신데요?? n비율도 꽤 높으실 거 같아요!! 물론 제 추측이지만 ㅎㅎ 소소한 행복감이 느껴지는 대화 루틴인 거 같네요 흠 안 좋아하는 건 어떤게 있나요?,라랄리라
썰이 대부분 나머진 잡담,배튜 ESTP 8w7
그냥 사람 만나는게 재밌고 좋아요!! 일이던 친구던 새로운 친구던..?! 그래서 약속도 많고 불러주면 나가니까 인싸처럼 보이는거 아닐까용,esfj하이공
아싸인데 아싸 중 인싸느낌일까요...? 아니면 그렇게 어울리는 것을 좋아하니깐 인싸로 보이는 걸까요?,오라버니
마음은 아싸이나 행동이 인싸고..친구들은 이런게(저) 핵인싸라 하더라구요,esfj하이공
"e유형중에는 내향적인것 같아요 ....
은근 낯도 가리구욬ㅋㅋㅋㅋㅋㅋㅋ",Esfj땡그리
말많은 엣프피인 저보다 말 많은 제 찐친 엣프제 🤣🤣🤣그냥 바로 인싸예요 나솔10기 정숙님도 엣프제라고 하셨는데 거기서 제일 인싸였어요.제가봤을땐요ㅎㅎㅎ,아이엠엣프피
MBTI 빼고봐도 사랑인데여?,빰빰빰ISTJ
그런가요..?근데 왜 도대체 먼저연락을안할까요...?/?????너무 답답해요 ㅠㅠㅠㅠ,두루룸
상대방도 확신이 없어서 술기운 빌리고 언제든 아닌척 할 수 있는 구멍 만들어두는건 아닌가 싶어요,빰빰빰ISTJ
기본적으로 I형 인간이 주변에서 너네 사귀는거냐 소리 들을 정도로 붙어다니고 티낸다면 최소 호감은 있고 상대쪽에서 액션해주길 기다리는거 아닐까 생각됩니당 참고로 저는 잇티제 잇프제 반반 나와여,빰빰빰ISTJ
"예전에 이상형얘기가 나와서 들었는데 본인은 썸만 최소한달을 탄다고 하더라구요
그사람을 조금봐서는 그사람이 어떤지 모른다고 자기는신중하다고 소리는 들었거든요,, 근데 둘이만난적도 없고 ㅠㅠ
저는 술을 못먹어서 술을싫어하고 그분은 술을 좋아해서 술자리를 좋아하는데 둘이서 만날 껀덕지가 없어요 ㅠㅠ
그리고...얼굴이 좀생겨서 인기도 많습니다...^^ 경쟁자가많아효,,,,ㅎ",두루룸
"잇프제들 신중한건 맞아요ㅋㅋㅋ 마음에 들어도 쟤 좋아해도 되나 싫어할 이유는 어디 없나 속으로 엄청 재보고 고민합니당 그래도 저렇게 표현하는게 있다는건 어느정도 마음 있는거 같아여 두루룸님이 판단하기에 술먹고 연락하거나 가깝게 붙어오거나 하는게 습관성 플러팅이다! 이런 느낌 아니시라면 둘이 만나서 시간 보낼 기회 만들어보시는것도 좋을거 같아요 상대방이 티 내줘야 괜찮구나 하고 맞장구 쳐주는게 있어서 고민만 하시면 상대방은 몰라용
그리고 인기 많고 경쟁자 많으면 어때여 잇프제가 잠 잘자는지 못자는지 걱정하는건 두루룸님인뎅!",빰빰빰ISTJ
"어느날은 저에게 호감이있는거같다가도 어느날은 없는거같으면서도.. 가능성이 있어보이다가도 없어보이고 ㅋㅋㅋㅋ그래서 제가 사귀자라는말은 아니고 내가 널 좋아하고 있어라는건 좀 알려주고 싶어서 좋아하고 있다는 말을 해볼까싶다가도 부담될까봐 걱정되고 하루하루 말라갑니다 ㅠㅠㅋㅋㅋㅋ
근데 확실히 다른사람들한테랑 저한테랑 하는 스킨쉽의 정도는 틀린거같아요 먼가좀더 챙겨주려는거같은느낌?",두루룸
"그렇다면 좀 더 표현해보셔도 될거 같아요ㅋㅋㅋ 잇프제에게 용기를..!
잘 되셨으면 좋겠습니당 ( ’༥‘ )",빰빰빰ISTJ
남친이 ISFJ라 그런지 뭐랄까 살짝 리드를 해주는것도 필요하더라고요. 먼저 연락하는것도 살짝 조심스러운 스타일이라 술을 마시면 용기가 생기긴 하지만 술을 안마실땐 조심스러운게 있더라고요. 리드가 필요한 스타일이긴해요.,별쓰 ISTJ
리드라....리드를 좋아하는거같긴해요.... 리드 기억할게요 !!!!,두루룸
저는 제가 확 당겼어요 ㅋㅋ 손도 못잡더라구요. 리드하면 당겨질꺼예요,별쓰 ISTJ
어떻게 확땡기면 될까요?ㅋㅋㅋㅋㅋ진짜 요새 고구마만 먹고사는기분이에요 ㅋㅋㅋㅋ,두루룸
먼저 고백하시면되요 잇프제는 소심소심해서 고백기다리시면 좀 걸리실꺼에요.,별쓰 ISTJ
이미 상대방이 마음 있는데요??????? 원래 잇프제들 마음 있어도 먼저 연락 잘 못해요ㅋㅋㅋㅋ두루룸님이 당겨주면 당겨올거 같아요 리드하는거 좋아해요 상대방이ㅋㅋㅋㅋㅋ,엣티제입니다
저원래 좋아하면 직진하고 대놓고 티내고 이러는데 찾아보니까 부담스러워할수도있다고봐가지고 그냥 흘러가는대로 가고있거든요 ㅠㅠ 사귀자고는아니더라도 내가좋아하고있는거만큼은 밝힐까 생각도해봣어요 ㅋㅋㅋ,두루룸
내가 좋아하는걸 알아도 잇프제는 고백도 어떻게 해야할지 고민 엄청 할거에요 제 상대방도 그랬네요.....친구들한테 엣티제한테 뭐라고 고백해야돼? 이러면서ㅋㅋㅋㅋㅋㅋ 그래서 제가 같이 밥 먹다가 우물쭈물하길래 뭐 말하고 싶은거 있냐고 우리 오늘부터 1일할까? 그랬네요ㅋㅋㅋㅋㅋㅋㅋㅋ,엣티제입니다
"제가아는 잇프제성격으로 100프로 120프로에요
사귈거냐면서 떠본거자체가 일단 뒤에서말이나왔고
잇프제 소심해서 대놓고못다가가요
술먹고용기내서연락하는거
근데그거다받아주는거보고 맨정신으로전화하고..
가장큰건
잇프제호감잇을때 정말 잘챙겨줘요
가족처럼
걱정 잔소리 이런거...그게애정표현 ㅠ",흑으엉estp
"원래 몇칠전에 저희 집들이 다같이 하기로했다가 어떤한명때문에 안좋게 엎어져서 기분다운되있었는데 그 짝남이 다같이만나는날 시간남으니까 30분만 일찍만나자고 해서 둘이서 조금일찍만났었거든요
그날 집들이 선물이라고 주려고했는데 못가게됬지만 선물이라고 자기가 먹는 영양제를 사왔더라구여!!
걱정은 많이해주는데 자꾸 오빠와 썸에 중간사이에서 있는기분이랄까요 ㅠ",두루룸
"다른분듳 댓글처럼 잇프제
..
리드못해여
리드해주시면 윤곽은잡혀여
남자답지못하달까..에효..ㅠㅠ
먼저고백도절대안해요..거의..
제전짝남은 살면서 지가고백한적 단한번도없댓음",흑으엉estp
휴... 아주 힘든 짝사랑이되겠군여...대차게 까이면 어쩌나 걱정입니당...ㅠㅠ,두루룸
ISFJ 먼저 연락 못합니다 ...ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 확실히 마음표현 해주시고 잡으세요!!!!!!!!!!!!,ISFJ라니요
오늘부터 직진해보렵니닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,두루룸
"ISFJ여자입니다만... 호감이면 주변에 자꾸 서성이고 다른 사람들보다 더 잘 챙겨주고 그러는데 호감있어도 선고백 선연락 정말정말 하기힘들어합니닷ㅠㅠㅠ
글쓴이님의 고백을 기다리고 계실지도....",그뉵몸짱이되쟝
근데 주위에 제가 현재그분에 대한 마음을 알고있는사람이 딱한명있는데 그분은 정말 짝남에 속마음을 모르겠다고 하시더라구요 ㅠㅠ 그냥 여동생처럼 잘해주는거같으면서도 어쩔댄 호감있어보이고 그렇다네요 ㅠㅠ근데 저또한 같은 생각입니다 ㅠ,두루룸
글쓴이님이 쓰신 글을 읽고 갠적으로 느낀바로는 상대분이 호감있으신거같아요ㅎㅎ 가끔 맨정신에 선연락... 상대분이 호감이 있으니 정말정말 고민하다가 한걸거에요ㅠㅠ 잇프제인 제가 그래요.... 술기운 빌려서 연락하는것도 스킨쉽도 맨정신엔 도저히 용기가 안나서 핑계삼아 호감표현하고 싶어서 인것 같아요! 제 갠적인 생각이니 참고만 해주셔요ㅎㅎ,그뉵몸짱이되쟝
호감대상에게 먼저 호감표현하는것과 먼저 연락하는것을 좀 마니 부끄러워하고 부담스러워하는 스탈이라 제가 썸을 되게 오래 탔거든요... 정말정말 용기내어서 조금 다가갔는데 예를 들면 선연락이라든가 그랬는데 상대방의 태도가 좀 애매한거 같으면 조용히 맘을 접어버리는....ㅠㅠㅠ 제가 그런 스탈이라.... 상대분이 좀 더 다가와주길 원하는 편입니닷ㅎㅎ,그뉵몸짱이되쟝
잘 되셨음하는 바람에 넘 마니 적어버렸네요;;;. 제 갠적인 경험과 생각이라 참고만 해주셔요ㅎㅎ,그뉵몸짱이되쟝
아녀아녀 너무 도움됬어요 ㅠㅠㅠㅠㅠ평소에 되게 밝고 장난끼 가득한사람이라 그사람도 I라는걸 잠시 잊고있었나봐요 ㅎㅎㅎ 조만간 날잡아서 보자고 쫄라야겟어요 ㅠㅠㅠㅠ,두루룸
저도 평소엔 장난끼많고 그래가지고 E아니냐는 오해를 되게 많이 받아요ㅋㅋㅋ 도움이 되셨다니 다행이에요^ㅁ^ 잘 되시길 바랄게요~!!,그뉵몸짱이되쟝
"제가 잘되던 안되던 꼭 후기를 올려보도록 할게요,,,ㅋㅋㅋㅋㅋㅋㅋㅋ휴,,성공하기를,,",두루룸
"오 저한테도 연애관물어본적있었어요 ㅋㅋㅋ
아니근데이렇게 연락을 먼저안할까 싶긴해요 ㅠㅠ
썸은 얼마나 타신거에요?",두루룸
enfp isfp,esfj와 entj
앗 대부분 ENFP와 ESFJ는 상극이라던데... 아닌가요? ㅋㅋ,새콤달콤ESFJ
그러게욬ㅋㅋㅋㅋ,esfj와 entj
"저 엣잇프제,엔뿌피랑 부부입니다 하루종일 재밌어요ㅋㅋ",focus on
그쵸 저도 뭔가 저랑 다른 n 또는 s 성향을 만나야 재밌는거같아요,esfj와 entj
딱하나 안맞는건 저는 모든일에 계획이 있어야되는데 남푠은 자유분방ㅋㅋ ㅜㅜ...,focus on
맞아요ㅋㅋㅋㅋ,focus on
앜ㅋㅋㅋㅋ맞아욬ㅋㅋ그래서 계획은 제가 다짰다는,esfj와 entj
isfp..?,개썅엔프제 2w1
오오 ISFP가 다정다감 스타일이군요,새콤달콤ESFJ
잇프제나 엣프제나 엣프피가 베스트일거 같아요,산하엽
감사해요 메모해놔야겠네요 ㅋㅋ,새콤달콤ESFJ
enfp 완전 상극인뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갠적으로 isfj isfp 잘맞아용... 동성 esfj는 안맞는데 이성 esfj는 다정다감 하더라구요? ㅎㅎㅎㅎ,Esfj땡그리
오 같은 유형도 이성은 잘 맞나봐요~? ENTP 만나고 다정함에 한 맺힌 상태에요 ㅋㅋㅋㅋㅋ,새콤달콤ESFJ
저도 엣프제인데 맨날 sf랑 만났다가 처음 지금남자친구 nt랑 만나고있는데 잘맞더라구요.!! 같은 f면 너무 감성적이라 오히려 더크게 많이 싸우는것같아요 t랑있을땐 오히려 차분하게 제 화를 다 들어주고 논리적으로 얘기해줘서 그냥 오히려 인정하고 수긍해요..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그리고 n인것도 저랑 너무 다른 생각을하고 그래서 신기하고 재밌어요 ㅋㅋㅋㅋ,ESFJ아츄
"저도 그래서 nt 남 만났어욬ㅋㅋㅋㅋㅋ
저랑 뭔가 달라서 독특하고 재밌다해야하나",esfj와 entj
맞아요..ㅠㅠ그리고 제 남자친구는 F와 T가 적절하지만 T비율이 조금더 높은 엔티제라 감정공감도 잘해주고 그래서 아주아주 만족하고있습니다 ㅎㅎㅎㅎ 예전엔 저랑 똑같은 사람에게(SF) 끌렸는데 지금은 반대인사람에게 더 끌리는것같아요!,ESFJ아츄
"진짜 인정이요 ㅠㅠㅠ
T남이 제가 생각했을 때 이성적이라 좀 맘에 들어요",esfj와 entj
제가 만난 친구는 t가 99%였나봐요.. ㅋㅋㅋ 너무 논리적이여서 대화중에 머리가 몇번 아팠어요ㅠㅠㅋㅋㅋㅋㅋㅋ평소의 저와 다른 풍부한(?)생각을 하는건 재밌었어요 ㅋㅋㅋㅋ,새콤달콤ESFJ
■sfp용,나띠 esTP 3w4
근데 뭔가 제가 J가 강해서 같은 J면 챡챡 정리하고 계획짜고 할 거 같은데.. ㅋㅋ 또 P가 잘맞는건가요..?,새콤달콤ESFJ
p들이 j를 잘 따라가주니 잘 맞죵ㅋㅋㅋㅋ,나띠 esTP 3w4
아항! ㅋㅋ 그래서 p가 잘맞는군요,새콤달콤ESFJ
"상대방은 어떨지 모르겠는데
엔프피인 저는 엣프제분들 잘맞아요ㅎㅎㅎㅎ
표현하는 부분에 있어서 확실해서 너무 좋아요
대화도 끊이질 않고 서로 리액션이 미쳐서 쉽게 실증느끼는 엔프피 입장에선 걍 폴인럽되는 기분",N뿌삐
"그렇군요,, 뭐 케바케니까요 ㅋㅋ 일단 F를 만나서 공감 좀 팍팍 받고 싶어요ㅠㅋㅋㅋ",새콤달콤ESFJ
잇프제랑 엣프피요 ㅋㅋ,이름 INsFP T
대체적으로 잇프제라고 말씀해주시는 분들이 많네요~~ :),새콤달콤ESFJ
isfp가 좋은거 같아요 ㅎㅎ,꼼돌ESFJ
의견들을 모아모아 SF 확실히 각인시켰습니다~~ㅎㅎ,새콤달콤ESFJ
짝꿍 esf j인데 잘 맞아요!,E S T P
"isfj의 번호를 얻고 연애에 골인하기까지
약 2달 동안 선톡은 오로지 저의 몫이였습니다,, ㅎㅎ",소낙별 INfJ 4w5
"앜ㅋㅋㅋㅋㅋㅋ아 진짜요!?
저도 어지간해서 선톡 지인짜 안하는 유형이긴한데 와..
그럼 연애하시고 물어보시긴했나요? 왜 선톡안했냐구? 이유가뭐래요..?",꼬북instp
"아뇨 물어보지 않았어요.
그 전에 다른 대화들을 통해서 애초에 연애할 생각도, 저에 대한 관심도 없었단걸 알게 됐었으니까요 😂😂",소낙별 INfJ 4w5
"우와 그랬구나 아니 그럼 관심도 없던 사람의 마음을 돌려놓으신거군요! 멋진데요..? 배워갑니다...역시 사랑은 쟁취...
그럼 매번 선톡은 어떤 내용으로 연락하신건지 물어봐도 될까요? 그냥 뭐해? 이런식으로 하신건가요!",꼬북instp
"그쵸 정말 뭐라고 선톡해야하지 하면 그렇게 물어봤어요.
그래도 초반부터 그러면 부담스러울 것 같아서
어떻게든 공통 관심사를 찾아보려고 했던 것 같아요.
그러다 우연히 축구를 보는걸 스치며 보게됐고
그렇게 축구에 관심있으시단걸 물어봐서 알게됐어요.
마침 월드컵 기간이라 축구를 주제 삼아 선톡으로 여러번 이용했었어요 ㅋㅋㅋ

+ 날씨가 안좋은 날이면 날씨를 핑계삼아 안부톡으로 선톡했었어요",소낙별 INfJ 4w5
아하아 그러셨군요 멋져요 끈기도 전략적(?)인것도! 이쯤되면 잇프제님의 무엇에 반하셨는지도 궁금한데요! 행동이었나요 외모였나요?ㅎㅎ,꼬북instp
"전혀 대화도, 인사도 한번 안해본 사이고 일면식도 없는 사이였으니까
외모가 1차적으로 제 마음에 들었던건 맞지만,
2차적으로 그 분의 행동, 태도 들을 꽤 길다면 긴 시간 동안 유심히 지켜봤어요

비중은 외모보단 행동, 태도 쪽이 더 컸어요 🙂",소낙별 INfJ 4w5
와아 그러셨군요 예쁜사랑 키워나가세요😉,꼬북instp
"감사합니다 😊
꼬북님도 결심이 서신다면 꾸준히 두드려보세요 바라시던 결과가 있으실거라 믿어요 👍👍",소낙별 INfJ 4w5
ㅎㅎ네!! 능동적으로 한번 해볼게요 용기 얻어갑니다!,꼬북instp
2달 동안 선톡의 완전 공간되서 댓글 남깁니다. ㅋㅋㅋㅋㅋ 저도 그러는중이거든요. 선톡으로 계속 두들기면 언젠가 열리겠규나 합니다,강남까르텔ENFJ
"와,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저도,,,isfj 좋아하고있는데.........저도맨날 선톡해야만 연락이 닿는데.........얘만그런가햇는데..................잇프제가 선톡을 잘안하나봐요.....................................................연애에 꼴인할때까지 열심히 선톡해볼게요저도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",두루룸
동지가 많으시네..^_ㅜ저도 오늘 내일중으로 연락 할검미다! 잇프제 맘에 들게 두드려봐요 우리!ㅋㅋㅋ다들 화이팅이융,꼬북instp
"나만 그런게 아니었구나,, 번호 알게되고 ㅋㅋㅋ 만나자는 약속 잡기까지 3주.. 그와중에 선톡은 물론이거니와
답장은 5시간에서 최대 12시간까지 기다렸네요,, 사귄지 10개월됐습니다 ㅎ",밥잡답갑삽
와 답장 텀 12시간..!! 그랬는데 사귄지 10개월 되었다는게 더 놀라워요 썸붕이 안되고 잘 되었다니! 그런 잇프제랑은 어떻게 친해지셨어요?? 만나자는 말은 최대한 늦게 꺼내는게 좋은걸까요!?,꼬북instp
"어떻게 만나셨냐가 중요할듯요.. 저도 얘기 들어보니까 원래 자기 바운더리 안이었으면 좀 빠른데
아닌 경우에는 그사람 받아들이기에 엄청난 시간이 걸린다고 하더라구요..
약속 같은 경우에는 딱딱 제가 먼저 잡아서 알려줬구요.. 그냥 스트레스 안받게 오늘 뭐할지까지 다 정하는정도였고
전 잇티제라 원래 계획적이긴한데.. 아닌경우라면 힘들것같아요
본인이 선택해야하는 상황들을 힘들어하고 스트레스 받아하니까 스무스하게 계속 하루하루 데이트를 이어나갈수있게
해주는게 좋을 것 같아요 그러면 자연스레 대화도 많이하니까요 편한 분위기가 중요해요",밥잡답갑삽
아하 데이트를 다 정하셨구나 여러글들 읽어보면 다들 잇프제를 리드해서 관계를 발전시켰다고 하더라구요 편한 분위기 메모메모 알겠습니다!!,꼬북instp
저도 점점 카톡에 ㅋㅋㅋ 이 붙는데 답답하네요ㅜ 보자는 말에도 고민중인지 답이 없는데 미치겠어여ㅋㅋ,estjjjjjjjjjjjjjjjj
"ㅋㅋㅋㅋㅋ아 너무 공감되서 웃프네요ㅜ
저도 보자고 제가 먼저 얘기하고 먼저 날짜도 잡고 선톡도 오늘 또 하고 답 계속 기다리는 중이에요
연락 텀에 연연해하지 않으려고 애쓰고 현생 더 집중하려구요 그러다보니 짝남 카톡에 저도 칼답을 못해줘서 티키타카는 잘 안되네욤ㅜㅡㅜ
이전에 엔프피랑 썸탈땐 티키타카로 톡만 1시간 하고 그랬는데..하 그래도 전 천천히 오는 속도가 좋아서 나름 아직은 할만해요!ㅋㅋ저도 상대가 불도저로 오면 당황해서 뚝딱대는 스타일이라 리드하구 기다리는게 편한것같기도..?
이전에 만났을때 느꼈던 행동이나 눈빛같은걸로 그래도 확신갖고 직진한건데 희미해지기전에 그친구도 한발만 다가왔음 좋겠어여ㅋㅋ
엣티제님도 저도 좋은 결과있길...!!!!",꼬북instp
아 상대가 남자분이시구나 저는 상대가 여자분이세요 답이 왔는데 언제 시간되는데 그날 일정 생길수도 있다고 하네요 무조건 보자고 답해야겠죠?ㅋㅋ,estjjjjjjjjjjjjjjjj
시간이 되는데 일정생길수도 있다라...애매하네요 진짜ㅠㅋㅋㅋㅋ 기면기고 아니면아닌 제 성격에는 저게 무슨답이지 싶은데..그래도 일단 보는게 낫죠! 그럼 그날 보자고 해봐요! 그분이랑 얼마나 친한지는 제가 모르지만 둘이 시간보내봐야 썸을 지속할지 호감은 어느정도 있는지 파악하기 가장 쉬우니까요..저는 지칠때까지 해보고 아닌것같으면 쿨하게 ㅃㅇ 하려구요ㅠ,꼬북instp
월말이라 야근할수도 있다네요ㅎㅎ 저도 기면기고 아니면 아닌데 호감있는쪽이 지고 들어가야죠ㅋㅋ,estjjjjjjjjjjjjjjjj
"ㅋㅋㅋ맞아요 저도 딱 그 생각이에요ㅎㅎ 약간만 호감있어도 연속으로 들이대주면 저도 마음이 같이 올라갔던지라ㅎㅎ
야근!이면 좀 납득가능한 답변이네요 가보시죠!!",꼬북instp
달립니다! ㅋㅋ 서로 좋은결과 있기를 기대해봐요ㅋㅋ,estjjjjjjjjjjjjjjjj
생일 때문에 만나게 되면 만나서 줘도 좋아할 거 같아요!,oESXJo
그럼 립스틱이 나을까요 립밤이 나을까요?!ㅜㅜ 립스틱은 좀 더 진해요!,나리나니
"음 이건 취향일 거 같은데,,
립스틱 좋아하는 친구면 립스틱이 나을 거 같아요
갠적으로 립밤보단 립스틱이 더 좋을 거 같아요ㅋㅋㅋㅋㅋ",oESXJo
감사합니당!!,나리나니
화장을 평소에 거의 안하는 친구라면 립밤 하는친구라면 무조건 립스틱이요,도온 ESTP A 7w8
"카톡 선물하기 본인이 색선택 가능하니
카톡선물하기요!",알잘딱깔센
"립스틱은 색깔 미세하게 안 맞아도 손 안가더라구요
교환이 되는 거면 립스틱, 아니면 립밤!",잇프제 잇티제
"백화점에 가셔서 여름쿨뮤트에게 선물하신다고하면 어울리는 색상으로 추천해주실거에요
만나서 받았는데 내가 좋아하는 색상이라면 기분이 배로 좋을거에요
색상이 맘에 들지않는다면 같이 가셔서 교환해주시면 그것도 좋을거같아요
평소에 립메이크업을 연하게 거의 안하시면 립밤 . 립스틱을 즐겨 바르시면 립스틱으로 고르시는게 좋으실듯요",피곤infj
"저는 색 안맞아도 선물 해주는게 넘 고마워서
그냥 쓴적도 많아서 ㅎㅎ
아무렇게나해도 좋아하실거에요 시간만 된다면 만나서 주시는거 추천
안되면 굳이 시간안빼도될거같아요 ㅎㅎ 립밤보단 립스틱이 조금 더 조아요 ㅎㅎ",하마 isfj
잇프제는 마음으로 이미 진작에 미안해도 미안하다는말을 직접적으로 표현 잘 못해요 그냥 다시 연락 하고 싶다고 한게 미안한 마음이 있는거였을거예요 저렇게 직접적으로 이유가 뭐냐 할말 없냐 하면 없다고 하고 말 안해요...그냥 저렇게 연락 다시 하고 천천히 다가가는 스타일이거든요 글 내용에 잇프제 특징 그대로 다 나온거 같아요! 좀 답답해보일수 있긴한데 성향 자체가 그런 사람들이라서요...글구 회복 탄력성도 오래 걸리는 스타일이라서 그런 모습 이해해주고 그러면 다시 본연의 모습으로 알아서 돌아오거든요...연락 자체를 하려고 시도한게 미안한 마음+ 다시 보고싶은 마음 다 복합적으로 있는거였을거예요,엣티제입니다
"댓글 감사합니다
아는언니가 가장 위험한게
내가아는 ㅇㅇㅇ는 이런성격인데~ 라며 함부로 판단하고 착각해서 결론내리는게 위험한거라며 단정짓지말라고하더군요
제가아는 그친구가 그런성격이 맞았나보네요
근데 글에 썼다시피...휴..너무답답해요
사람성격 다 다른거 알겠는데
차라리 말이라도, 할말있는데 지금은 못하겠어
시간을 줄수있어? 라던지
방향성이라도 정해지면 뭐든 다 존중하겠는데
장난스레 다가와서
아니?할말없는데? 할말있어야연락해야해?
듣고싶은말이잇나봐 이런식이니까
장난하나 싶고 화가나고..진지한모습이없으니
앞으로도 이런애를 데리고갈생각에 막막하네요
전 왠만하면 맞춰보고 같이가는성격인데
이렇게 사람 숨넘어가게 답답한성격이면
정신건강을 위해서라도 그만하고싶더라고요
그치만
좋아하는마음이 쉽게 놓아지지않아요
상대도 마음이있으니 용기낸것도 알겠고
제가 그친구를 너무좋아하니까...
한달반동안 너무울었어요 힘들어서
근데 돌아가서 또그럴생각하니
쉽게돌아가지질않아요",흑으엉estp
