mbti,comments
ENTP,정말 이해 안가요 진정한 답정너의 표본 게다가 관종이어서 자기가 제일 예쁘고 사람들이 다 자기 좋아해야한다는 이상한 생각 논리적인 사고를 안하고 필요 없다고 생각해서 감정이 끌리는 대로 행동함 그리고 N의 만약에하다 라는 사고를 안하다 보니까 상대방 기분 하나도 신경 안씀 자기 반성도 안하고 미안하다고 사과도 안해요친구면 빠르게 손절 가능한데 저는 제 가족이여서 이 악물고 끊어냈네요
INTJ,
ENTP,부들부들 떠시는 에단님 공감가셔서 그러시는건가요
ENTP,휴저런사람들이 자기연민이 강한 사람들이 많더라구요저도 도드님처럼 자기연민에 집착하는 인간들을 정말 극혐 한답니다
ENTP,궁금증이 해결 되셨다니 좋네요 진짜 불건강 NFP보다 더 피곤해요겪어보면 알아요 진짜 피말려요 근데 저런 모습을 친한 사람한테만 보여줘요 생각보다 경계심 있어서 안친하면 안보여주더라구요흑흑
INTP,와 일반화할 순 없지만 친한 ISFP 오빠한테 개빡쳤던 부분이 이 글에 똑같이 드러나네요 맨날 불평불만 오지는데 하나도 바꿀 생각 안함 해결방안을 제시하면 아니꼬워함 남자인데도 뒷담 좋아하고 불평불만 많고 팩트는 듣기 싫어하고 겁나 안맞아서 손절했던 기억이 나네여 Esfp 저분은 엠비티아이를 떠나 인성이 상당히 안 좋은데요 도덕 관념도 없고 자기중심적 사고도 강하고 걍 정신적으로 미숙해보여요 시발아 와 어떻게 그딴 소리를 친구한테 해요 그 분 손절하신거죠
ENTP,팩트 듣기 싫어하는거 대공감이요노랑숲님은 오빠가 ISFP셨군요저는 저 ESFP가 제 가족이었답니다심지어 동생이었어요저건 빙산의 일각이에요정말 옆에서 많이 얘기해줬는데 도저히 안들어 쳐먹고 계속 같은짓 반복하길래 아예 저는 집안 자체를 연을 끊었습니다연끊고 제 정신건강이 정말 많이 좋아졌어요 끊기 전까지는 매일 죽고싶어서 정신과 상담 받아볼까 했는데 확실히 저한테 부정적인 영향을 주는 요소를 제거하니 건강해졌습니다
INTP,아 isfp 그 사람은 친오빠가 아니라 친한오빠였는데 불평불만 덩어리라 손절요 esfp분은 가족이군요 얼마나 심하면 님이 정신과 갈 생각까지 한거에요 가족이라고 다 품을 필요 전혀 없더라고요 잘하셨어요
ENTP,아이고 제가 친오빠로 잘못 봤네요 저는 저 esfp 여동생이 저런 짓을 하고 있는걸 보는게 싫은데 그런 여동생의 관종력을 제 어머니께서 채워주시고 계속 잘한다 잘한다 하시면서 붇돋아주셔서 가망 없구나느끼고 정리하게 되었어요 가족중에서 저만 계속 팩트 얘기하고 고쳐야한다고 말했는데 저 빼고 다른 가족들은 저보고 가만히 있으라고 했어서 진짜 저 때는 제가 문제인건가 싶어서 정신과에 가보면 누가 비정상인지 알수 있을것 같아서 그런 생각을 했었어요
INTP,어휴 고생하셨네요 가족들이 그러면 정말 미치고 답답해서 팔짝 뛸 듯요 잘 빠져나오셨어요
ENTP,말씀 감사합니다이런 얘기는 들을때마다 참 좋네요 제가 한 선택이 꼭 옳은 방법이었다고만은 볼수 없지만 절 위한 선택은 맞았다는걸 다시한번 깨닫게 됩니다 좋은 하루 되세요 노랑숲님
ENTP,맞아요 사람 진짜 피폐해져요 그 우는 꼴을 보는게 진짜 숨막혀요왜 자꾸 같은 상황에 안주하고 벗어나려고 하지 않는지 정말 관계 정리 잘하셨습니다
ENTP,저도 그렇게 생각해요 가뜩이나 안맞는 유형은 얘기해보고 설명해봐도 애초에 사고방식 구조 자체가 달라서 더 힘들더라구요
ISTJ,딴말인데 13에서 저는 3년 본 정신과 의사가 그렇게 말할 정도면 바뀔 의지좀 가져야 되지 않나 싶어서 이해안감인데 이해안감의 포인트가 다르군욬
ENTP,그건 당연히 생각했었어요 그 말이 입밖으로 튀어나오려는걸 간신히 참았습니다정신과 다니는 사람한테는 어떤 말이든 안좋게 작용할수 있을것 같아서요그리고 또 그소리 했다가 그걸 빌미로 피해자 코스프레 하는거 보고 싶지 않았어요
ISTJ,속이 깊으신 분이네요 저였으면 못참았 아니 안참았을듯 아니 오죽하면 의사도 못참고 내질렀겠냐곸
ENTP,앜 휴몸에서 사리가 나오는 기분여기서라도 시토님이 씨원하게 말씀해주시니 속이 후련합니다
ISTJ,잘 손절하셨습니다 
ENTP,
ENTP,공감합니다 그런 모습이 굉장히 미성숙해 보여요 자기의 감정과 일인데 타인한테 책임을 전가시키면서 가스라이팅 하는 느낌입니다
ENTP,말씀 감사합니다정말 몸에서 사리 나오는줄 알았습니다
INTJ,흥미롭군요 이전에 인팁 친구가 본인은 sfp 특히 isfp가 힘들다고 했었는데 저는 sfj 특히 isfj가 힘들거든요 중간 두글자가 반대면 기본적으로 안맞는데 판단인식은 같은걸 더 싫어하는 듯해요 저는 sfp는 귀엽고 재밌거든요 Sfj는 속을 알수없고 무서워요 사실 건강해도 그냥 어색 데면한 사이로 지내는게 최선이었던 거 같아요 내겐 너무나 어려운 그들 본문에 나오신 분은 저도 연락 안받고 싶을 거 같긴 해요
ENTP,저도 SFP들이 귀엽고 재밌어요 근데 저런 불건강 SFP는 진짜 오로지 자기 감정만이 맞다고 난리치는 사람으로 밖에 안보여요 SFJ가 무섭다고 하시는건 아마 SFP보다 훨씬 책임과 의무가 강해서 그런거 아닌가 싶습니다 SFJ들은 일단 저렇게 밖에다가 징징대지 않거든요 그걸 속으로 꾹꾹 삼키다 터트리죠 그러다보니 쏘스윗님 입장에서는 이사람이 대체 무슨 생각을 하는지 모르겠다 겉과 속이 너무 다르다 라는 생각에 무서워 하시는것 같아요 제가 본 결과 SFP나 SFJ 둘다 갈등을 회피한다면 SFP는 자기 감정 알아달라고 사람들한테 하소연하고 SFJ는 그런거 자체가 민폐라고 생각해서 아무말 안하다가 나중에 빵 터져서 손절하고 이런 루트를 타는것 같습니다 근데 저는 차라리 그런 점에서 SFJ가 더 낫다고 성숙하다고 생각해요 적어도 자기 감정이 맞다고 알아달라고 주변 사람들한테 들들 볶지 않으니까요
INTJ,앟 저는 징징대는것도 힘들지만 외향감정의 나를 싫어하지만 나에게 웃는 얼굴을 하는 걸 무서워해요 징징대는 게 오히려 나아요 그렇다고 잘 받아주는 건 아님 본문 사례와는 다르지만 저와의 관계에서 문제가 있을 때 저한테 징징대는게 참으면서 남들에게 뒷담화하는 것보다 나아서 sfp가 sfj보다 대하기가 낫다고 생각한 거 같습니당
ENTP,오 이렇게 볼수도 있겠군요 나를 싫어하는데 나한테 웃는 얼굴을 하는것가식적이고 위선적인거 싫어하는 저로써 공감갑니다 저는 SFP랑 저와의 관계에서 문제가 생겼을때 제가 지적하면 본인이 잘못한건 생각안하고 말투가 왜그래 말을 왜그렇게 해라고 사람 몰아가면서 자기가 상처받았다는 스탠스 취하고 자기 잘못을 흐지부지 시키는게 너무 이해 안가는것 같아요 결국 그 감정노동의 피해는 고스란히 제가 보니까요 반면 SFJ 같은 경우 제 뒤에서 뒷담을 하고 다니는데 제가 모르니까 나중에 알았을때 어이없긴 하지만 제가 당장 감정노동을 안해도 되서 그나마 낫다고 생각하나봐요 이런 미묘한 차이를 몰랐는데 대화 나누면서 알게 되니까 너무 좋네요
INTJ,sfp들은 확실히 맞는 말도 자기 기분나쁘게 말하면 안 받아들이더라고요 자기가 잘못했을 때에도 말을 예쁘게 해주기를 요구하니까 피곤하긴 해요 그래도 저는 저를 싫어하는 사람을 구별하는 데에 에너지를 쓰는게 더 피곤하게 느껴져요sfp들은 싫은데 좋은척하는걸 못하니까 티가 남 잘 구별하기 어려워서 그 사람들에게 내 시간이나 에너지를 쓰는 것도 아깝고요
ENTP,너무 신기하네요 쏘스윗님은 저랑 같은 NT지만 확실히 NTP랑 NTJ랑 서로 피곤하게 느끼는 포인트가 다르군요솔직히 이 글 쓸때 굉장히 빡쳐서 썼는데 쏘스윗님의 말을 들으니까 좀더 다른 관점에서 생각할수 있게 되서 쓰길 잘했다는 생각이 들어요 이래서 제가 인티제를 정말 너무 애정합니다인티제분들은 보시고 다른 각도에서 자신의 의견을 말씀해주시는게 너무 좋아요 보통 제가 이런거 때문에 힘들어요라고 얘기를 해도 다른 사람들은 그냥 고민하지마 뭘 그런걸 가지고 깊게 파이러는데 인티제분들은 뛰어난 분석력으로 제가 놓친거궁금한 부분을 싹 훑어주시는 느낌이에요 너무 너무 감사합니다
INTJ,재밌게 읽어주시니 저도 감사합니다 엔팁남편과 함께 살면서 nt끼리라 하더라도 굉장히 다른점을 많이 느껴요 mbti덕질 올해로 10년차가 넘었는데 덕질을 넘어서 공부를 하면서 느끼는게 mbti 합은 tf가 중요한게 아니라 feti를 쓰느냐 fite를 쓰느냐가 굉장히 의미를 가지더라고요 그러니까 tptj보다는 tpfj가 같은 감정사고의 축을중점은 다르지만 쓰기 때문에 tf가 반대라도 서로 안정감과 동질감을 느끼기 쉽고 마찬가지로 fpfj보다는 fptj가 합이 좋아요 실제로 sfpsfj커플끼리 공감못한다고 공격하며 싸우는걸 봤어요ntpntj커플인 저희도 그렇구요 서로 비인간적이라고 함 저는 그런 이유로 이제 엔프피가 이상형이었습니다만 엔팁을 만나서 감정적인 부분에서 힘든 점을 종종 느낍니다 엔팁이나 인티제나 감정기능을 3차기능으로 가지고 있는데 방향이 반대잖아요 이건 차라리 서로 감정기능이 열등인게 나을 수도 있을 거 같은게 3차는 나이가 들수록 긍정적으로 여기고 배우고 싶은 마음 사용하고 싶은 마음이 들잖아요 잘 못하는데 배우고 싶고 누가 날 도와줬음 싶은 기능이 서로 너무 약해요 엔팁은 fe를 발달시켜 나가는데 인티제는 fe를 힘들어하고 너무 못하고 반대로 인티제는 fi를 발달시켜나가는데 엔팁은 fi를 너무 어려워해요 서로 상처가 되거나 거슬리는 식입니다 서로 비인간적으로 여기게 되기 쉽구요 지금은 이걸로 좀 덜 싸우는데 신혼초엔 많이 싸웠어요 저는 제 말이나 생각 감정을 있는 그대로 남편이 받아주지 않아서 그게 속상할 때가 많았거든요 지극히 fi적인 욕구죠 저는 집밖에서나 집안에서나 남편과의 관계에 있어서 굉장히 똑같은 모습이에요 투명한 사람이고요 집에서 싸웠으면 밖에서도 티가 나요 나이가 들수록 fe가 중요해서 체면을 차리고 싶은 남편은 그게 싫대요 집에서는 자기가 아기노릇하더라도 밖에 나가면 남편대접을 해달라고 하더군요 소셜한 자기와 개인적인 자기를 분리하고 싶다는데 저는 그게 뭔지 지금도 잘 모릅니다 노력은 하는데 서로 뭔지도 모르고 애쓰는 사이입니다 둘 다 감정기능이 미숙하니 어쩔 수 없이 서로 참아주고 서로 이해해주려고 해요 말씀하신 sfp들은 fi를 능숙하게 쓰는 유형들이므로 3차기능이 fi인 저같은 경우에는 나이가 들수록 그들을 긍정적으로 바라보고 받아들이게 되는 경향이 있고 sfj들은 fe를 능숙하게 쓰니 그 기능을 선호하게 되는 엔팁들은 sfp보단 sfj들이 대하기 낫다고 여길수밖에 없다는 생각이 드네요 
ENTP,서로 비인간적이라고 하신다는게 너무 킬포네요 하긴엔팁 입장에서는 인티제가 다소 딱딱해보일것 같긴 합니다 제주위에 인티제는 없고 엔티제가 있어서 아는데 정말엔티제 앞에서 엔팁은 그냥 애새끼더구만요 배고파서 밥 언제먹냐고 3번 물어봤다가 너 진짜 잘 못참는구나라면서 놀래더라구요징징댄것도 아니고 그냥 점검 차원에서 물어본거고 언제먹을지 명확히 말을 안해주길래 그런건데도요 그리고 남편분의 체면치례가 어떤건지대충은 짐작이 갑니다만 저는 남자가 아니라서 그런지 그런 부분은 잘 공감 못하겠어요서로 뭔지도 모르고 애쓰는 사이시라는게 넘 웃기고 귀여워요 제가 봤을때 쏘스윗님이 훨씬 노력을 많이 하시고 힘드시지 않을까하는 생각이 듭니다 솔직히 제 엔프제인 남편도 제가 생각하기에는 보살이기에엔팁을 배우자로 둔 인티제 입장에서도 별반 다르지 않을거라고 생각해요 그럼에도 불구하고 남편분한테 결정적이게 꽂히신 이유가 있을까요 그 부분이 정말 너무 궁금하네요
INTJ,Fe는 인간관계나 감정의 상호작용에 있어서 굉장히 공적이고 Fi는 사적이라고 보시면 돼요 Fe의 중심 키워드는 적절성이고 Fi의 중심 키워드는 진정성이거든요 엔팁과의 에피소드는 아니지만 대표적으로 fe를 쓰는 유형인 인프제 친동생과의 에피소드를 말씀드리자면 유럽여행을 갔을 때 아빠 친구분의 사모님이저흰 처음 뵌 사이 한국에서 온지 6주 지난 저희가 한식이 먹고싶을까봐 떡을 만들어주셨어요 집에서 서툴게 만든 떡이다 보니 맛이나 생김새가 썩 훌륭하지는 않았지만 저는 너무 감사해서 꾸역꾸역 먹었어요 앞에서는 리액션을 잘하지 못했어요 되게 건조하게 감사합니다 라고 하는게 전부였죠이건 제가 f를 잘 못 쓰는 데다가 내향인이라서입니다 숙소로 돌아와서 떡을 다 먹은 제가 fi를 더 선호한다면 fe를 훨씬 선호하는 제 동생은 저보다 훨씬 내향인데도 리액션 전문가처럼 어우 감사합니다 해놓고 먹기 싫다고 안 먹고 버렸습니다 이게 제가 fe를 비인간적으로 느낀 시점이었던 거 같아요 상황에 적절하게 반응하지만 사실 먹고싶지 않으니 돌아와선 안 먹고 버린거죠 엔팁인 남편에겐 이게 비인간적으로 와닿지 않았고 자기라도 그렇게 했을 거라고 합니다 글쎄요 왜 남편이라고 느꼈을까요 얼굴 35쯤 진심입니다 인티제들 은근 얼빠 많은 거 같아요 음 그런데 결국은 가치관 아니었을까 싶어요 제가 그 엄청난 면접을 통과한 사람 아니겠어요 남편이 하는 질문들이나 그에 따라 자기도 내놓는 답들이 마음에 들었어요 그리고 한 10 정도는 제가 결혼할 준비가 심적으로나 상황적으로 다 되었을 때 만난 사람이어서기도 했던 거 같아요 서로 처음 만나러 가던 길에 왠지 결혼할 거 같다는 생각을 하고 만났거든요 사진은 심지어 별로라고 생각했었는데요 강렬한 직관의 속삭임에 속아 지지고 볶고 살고 있습니다 말씀하신대로 제가 보살이긴 한 거 같습니다 템퍼가 훨씬 덜하거든요 쉽게 끓고 쉽게 식는 엔팁의 멘탈을 뭉근하게 식히고 뎁히면서 살고 있답니다 아기키우는 마음으로 삽니다 
INTJ,아 그리고 INJ들에게는 ENP들의 자유로운 똘끼가 일단 끝도없이 매력적입니다 웬만큼 엔팁을 알아서 아 T는 좀 곤란한데 엔팁은 곤란한데 엔프피가 나을텐데라고 생각은 하였으나 안 빠져들기도 쉽지 않았습니다 살아보니 엔팁이라 다행인 점도 많답니다 특히 나한테만 애교쟁이고 나한테만 앵긴다는 점이 최고의 매력이 아닌가 생각합니닷
ENTP,오저도 저런짓 많이해서너무 공감되고 찔려서 참웃픈 상황이네요 아마 저라도 같은 상황에서 저렇게 행동했을것 같긴 해요 왜냐면 고마운건 고마운거고 떡국이 맛없고 맛없는걸 먹기는 싫은데 그렇다고 눈앞에서 먹기 싫다고 하면 사모님이 기분 나빠하실테니까 일단 앞에서는 그냥 감사하다고 집에오자 이런 느낌으로 그랬을것 같아요 어느것 하나 양보하기 싫은 느낌이라고 해야할까요 너무너무 적절한 예시여서 무릎을 탁 치게 되네요 근데 충분히 쏘스윗님 입장에서는 비인간적으로 보이실것 같긴 해요 이런 부분을 싫어하시는구나 확실히 알겠습니다 근데 말씀을 나누다 보니 약간 intp이랑 비슷한 느낌도 있는데 인팁도 ti를 써서 그런걸까요 문득 궁금해지네요 그리고 엔팁은 곤란한데 라고 하셨다지만 빠져드신 계기도 저희 남편이랑 비슷하네욬물론 남편은 그당시 제 엠비티아이를 전혀 몰랐지만 이 출구없는 똘기 매력에 푹 빠졌다고 했거든요 사람이 참 종잡을수가 없다고 해야하나보고 있으면 재밌대요 그리고 쏘스윗님 말씀처럼 아가돌보는 느낌이라곸 근데 또 이해 할수 있게 잘 설명해주면 알아듣고 조금씩 발전하는게 즐거운가봐요
INTJ,사실 제가 예로 든 부분은 구래도 좋게 사용하는 부분이니 나와는 다른 방법으로 사회적인 관계를 유지하는구나 할 수 있는데 비평적인부분fe만 사용fi맹점남에 대해서 함부로 말하고 쉽게 비판하는 모습이 좀 힘들어요 제가 J선호가 좀 강하지 않기는 해요 Ti사용도 많고 Ne사용도 많아서 인팁같아 보일수도 있을 거 같은데 저는 확실히 일할때 결과지향적이고 결정지향적이에요 80이상 긍정적이면 나머지 가능성을 오래 고려하지 않고 행동으로 옮기는 면에서 tp보단 tj에 조금 더 가까운 거 같습니다 이에 대해서는 최근에 샤인ENTJ님의 글에 단 제 댓글에 좀더 자세히 논해두었어요 ntpntj커플로서 사고 사용에 대해서 고찰해본 내용입니다
ENTP,글 읽어보고 왔는데맞아요엔팁이 논리적이긴 한데 여러가지를 고려 안하고 바로 냅다 질러 버려서 다른 사고형이 보시기에는 좀 허점이 크게 보이는것 같아요 그런데 이게 둘이 있을땐 괜찮은데 남들과 같이 있을때는 좀 힘들어지겠네요 엔팁은 그 허점가능성 이라고 생각하니까 내말이 맞잖아이렇게 주장하게 되고 반대로 이걸 보고 있는 인티제분께서는 당황스러우실거 같아요 왜냐면 엔팁이 그럴수록 표정이 썩어가는 타인의 얼굴을 보게 되기에그래서 저는 뭔가 자신만만한 태도로 논쟁에 임하는 자세는 없어진거 같아요나중에 그러다가 지적당하면 인정하기 싫어지더라구요 나는 부족한점이 있을순 있지만 말하고 싶으니까 해야지이런 마음으로 임한다고 해야하나 그래요 그나저나 쏘스윗님이랑 대화하다보면 늘 길어지는데 개인적으로 좀 신경 쓰이는게 있어요 이 네이버 댓글란이 알림와서 누르면 바로 그 댓글로 연결되는게 아니라 해당 댓글이 있는 부분까지 스크롤을 계속 내려야 하는데요 그럼 주고 받는 대화가 길어질수록 스크롤도 많이 해야하더라구요 혹시 답장 하시는 쏘스윗 님이 이런 부분이 불편하시진 않을까 싶어서요 저는 제가 글 작성자니 혹시라도 댓글을 다실때 이렇게 댓글을 꼬리에 꼬리 물듯 달고 싶지 않으시고 따로 밑에 새로 달아서 이야기를 이어 나가고 싶으시면 그렇게 해주셔도 괜찮다고 말씀드리고 싶었어요
INTJ,앗 저는 미처 생각하지 못했어요 해왔던 이야기들을 순서대로 쭉 읽으면서 댓글을 다는게 습관이라 그랬나봐요 보는 김에 다른 분들 다른 생각들도 쭉 구경하게 돼서최신순배열해두었어요 나빼고 재밌는거 못참아 재밌어요 다른 분들이 읽기 힘들지는 않으실까 갑자기 걱정이 되긴 하네요 밖에서 너무 성질 내거나 누군가를 꼽주거나 곯리는 게 조금 곤란하지만 남들과 토의를 할 일은 많지 않아 의외로 그 부분은 문제가 된 적이 없었네요 집에서 다툴때가 좀 힘들어요 내 의견에 반박은 계속 하는데 그래서 원하는게 뭔지 자기 요지는 없이 반박을 위한 반박을 할 때가 있거든요 노드님은 참 어른이시네요 즤집 애실제로 4살 연하입니다는 언제 이 정도로 으른이 되려나요 아직 자신만만 의기양양한 어린이같아요철철좀 들자
ENTP,아 댓글 꼬리에 꼬리 물듯 다는게 불편하지 않으시다면 다행이네요 여쭤보길 잘했어요 저도 이렇게 쭉 보는걸 선호하는데 저와 대화하시는 다른분은 어떨지 상황을 몰라서 말씀드려보았어요 저도 밖에서 남을 꼽주거나 골리는거 참는게 쉽지 않아요후너무 괴롭히고 싶고 내가 맞다고 증명하고 싶고 그리고 세상 사람들이 넘 비효율적으로 보이고 그래서 넘나 답답해요 그리고 무엇보다 상대방의 반응이 넘 재밌어요근데 그런 마음이 들때마다 저사람은 나처럼 이런 강도 높은 장난을 못받는 사람일수도 있다 이렇게 생각해요 왜냐면 제가 고딩때 친한 친구가 있었는데 제 기억에는 그친구가 절 좋아했던걸로 기억하는데 어른되서 보니까 그친구한테 저는 완전 미친년이 되어 있더라구요 제가 너무 반가워서 SNS친구 걸었는데 안받아 주는 이유 구구절절 말해주고 너 같은애 너무 싫다 연락하지마라 극혐하길래 충격받고 그다음부터는 사람들한테 덜그러게 되었어요진짜 몰랐거든요 남편분은 아직 이렇게 충격요법 받은적이 없으신가보네요저거 실제로 당해보면 자기를 되돌아볼수 밖에 없더라구요
INTJ,중학생 고딩초반부까진 저도 entp가 나왔던거 같은데 그래서 저한테도 그런 친구가 있었어요 나는 좋다고 했던 장난이 다른 사람들에겐 싫은 걸수도 있겠다 그때 알았던 거 같네요 자매품으로 사과하는것도 장난같다고 까인적 있음 아닌데 남편이 저를 따라 타지 와서 생활중인데 제 주변 사람들은 대체로 n들이 많이 남아있어서 저런 장난을 잘 받아넘기지만 밖에서 길가다가 모르는 사람에게 그러는건 너무 당황스럽더라고요 당혹스럽고 불쾌함을 느끼실 분들도 있을 텐데 제가 또 동네 장사를 하는 입장이라 민망하거나 곤란할 때가 가끔 있어요 살살좀해줬으면
ENTP,사과하는것도 장난같다고 까인적 있다는 말 대공감이요 상대방이 화나서 저보고 너때문에 상처 받았어라고 말하면 저는 아 얘가 이런거에 기분 나빠하는구나 근데 나는 일부러 그런거 아니니까 장난이라고 말해줘야지 싶어서 그렇구나 근데 그거 장난이었어 미안해 이러면 넌 그게 어떻게 장난일수 있어 진짜 어이없다 이런 루트 타는거 말씀하시는거죠그땐 진짜 몰라서 넘나 황당했어요 아니 나는 미안하다고도 했고 오해도 풀려고 했는데 대체 왜 화를 내는건지 쏘스윗님도 저랑 애니어그램이 같으셔서 비슷한 경험이 정말 많으시군요좀 다른 점이 있다면 전 성자라는 점 인거 같아요 남편분은 진짜 얘기 들을수록 넘나 악동 기질이 다분하시네욬 장사까지 하시는데 그러시면 아내분 입장에서는 전전긍긍한것을요
ENTJ,불건강 SFP들은 진짜 마이웨이 답정너 노답 조언해주면 오히려 속터져서 손절만이 답이에요
ENTP,아이러니한게 그들 입장에서는 오히려 저희가 답정너와 노답이더군요 저희는 불건강 SFP가 저희한테 와서 자기가 겪은 감정에 대해서 오로지 우쭈쭈 해주길 바라고 맞다고 공감해주는거 답정너라고 생각한다면 오히려 반대로 불건강 SFP는 저희가 문제점이 보여서 고쳐 라고 하는 그 자체가 답정너고 내말만 맞다고 주장하는거라고 생각하나봐요대체 이걸 왜 그딴식으로 받아들이는건지 상당히 미성숙하다고 생각됩니다
ENTP,너무 공감합니다솔직히 본인들 스스로도 알걸요 근데 그거 자체를 별로 알고 싶어하지 않는거 같아요 그래서 주변에 맞는말 해주는 친구들 하나도 없어요 무조건 응힘들었지 응 니말이 맞아 그사람들이 나쁜 사람들이야 이렇게 맞장구 쳐주는 사람 뿐이에요 근데 웃긴건 그렇게 말하는 사람들을 또 못믿어요 그사람들 가식적이라고 생각해요 그래서 결국에는 꼭 진실을 말하는 NT한테 옵니다 그리고 맨날 팩트로 두들겨 맞고 그렇게 말할수 있냐고 난리치죠 말씀하신것처럼 자기가 기분 안좋으면 그게 곧 태도가 되요 게다가 무논리여서 더 힘들어요 기분에 따라 그냥 말을 막 뱉으니까 엔팁 입장에서는 논리가 안맞거든요 근데 엔팁은 논리적으로 접근하고 SFP는 자기가 원하는건 그냥 공감을 바란것 뿐이라고 말하니까 해결 불가 이 악순환이 계속 반복되는거 같아요
ENTP,아는 잇프피가 알바 사장에게 돈 밀려서 못 받는데 따지지도 않고 3개월 이상 그 사장을 위해 대타까지 뛰어주면서 단톡에서 계속 징징대길래 혼자 반응 안 해준 기억이 있습니다 ISFJ랑 INFP 애들이 알아서 위로해 주더라고요 저 외 다른 ENTP는 그러게 왜 돈 달라고 안 하냐 왜 안 그만두냐고 계속 말했다가 ISFP가 삐져서 둘이 싸웠다던데 웃겼어요
ENTP,그 친구는 대체 왜 그렇게까지 대타를 뛰어주면서 아무말도 안한걸까요 진짜역시 NTP랑 SFP의 뇌구조는 완전히 다르게 돌아가는 거네요제가 겪은 사례는 아니지만 파랑님이나 그 엔팁님이나 둘다 진짜 그 상황이 이해 안가시고 빡치셨을거 같아요
ENTP,정말 힘드셨겠어요대체 왜 현실의 문제를 직면하지 않고 자길 향한 비난이라고 생각할까요옆에서 보면 솔직히 너무 한심해요어린애도 아니고 성인인데 굉장히 무책임하게 보인다는걸 본인만 인정 안해요항상 불건강SF유형들은 성실한 겉모습에 반해 친해지고 깊어지면 힘들어지는것 같아요
ENTP,안그래도 그 글 보고 제가 쓴줄 알았어요 사람이 진짜 멍청해보여요 그건 학습능력이 없는거죠 징징 댈 자격조차 없다고 생각해요 본인이 고칠 의지가 없으니 문제죠 오죽하면 제 글속 잇프피한테도 정신과 전문의도 환자한테 저렇게 말했겠어요아직도 자기가 제일 불쌍한줄 알아요 솔직히 냉정하게 말해서 저런 친구있다면 저는 죽던말든 상관안할것 같아요지인생 지가 망치고 있고 잘못 인지 안해서 죽겠다고 사고치면 그건 그사람 탓이지 제가 어떻게 해줄수있는 부분이 아니니까요
ENTP,저는 엔팁 남친이 엔티제입니다 제 남친은 T 9998라고 하는데일할때만 T기능이 온전히 쓰이는거 같음 일할때 빼곤 연락을 잘하는 편인데 이게 어디까지나 저도 T다 보니까 저희도 회사에서 업무할 땐 45시간 마다 톡 텀이 있거나 아예 톡을 생략하고 전화 한통 오후에 짬날떄 하는 정도로 하긴 하거든요 공통적인건 회사 업무 연락은 칼입니다 서로 연락 편할때 봄 근데 그 누구도 서로에게 연락에 대한 불만을 말하지 않아요 근데 두분 보시면 남자분은 본인은 그래도 되고 너는 안돼 내로남불 시전하고 계시는걸로 보이네요 그냥 한번 이 부분에 대해서 진지하게 이야기 하시는게 좋을 것 같아요
ENTP,계속 이렇게 언제까지 기분나쁜 티 낼거냐고 저는 그렇게 물어보며 이야기 꺼낼거같아요 민스키님이 답답하고 짜증나는 이상황을 해결하기 위해서 말 하시는게 좋을거같아요 상대 눈치 볼 필요없이요 전 아닌거 같은건 말하거든요
ENTJ,저도 일할 때 폰 정말 안보는데 남친이 F라 연락 자주해주길 원하거든요지금은 제 패턴을 알아서 안그러지만 근데 저도 윗분처럼 편할 때 보는걸 지향하는지라 상대힌테도 터치 안하는데 남친분은 좀 내로남불인 거 같아요 난 일로 그런 거니까 갠츈함 너는 일 아닌 거니까 안댐 이런 구분은 흠좀무 그런 구분은 본인 생각이죠
ENTJ,저거 아집이에요 아집 제가 남친 입장이요 아님 민스키님 입장이요 만약 민스키님 입장이면 평소에 남친이 저한테 점수를 많이 따서 좀 봐주고 싶다 싶을 경우엔 화를 풀어줄 거고 아니라면 모르는 척 냅둘 거에요 스스로 대놓고 말 할 때까지
INTP,222 저도요
INTP,어느정도 친한 이성친구면 그럴 수도 있을 거 같아요
INTP,눈치 빠르고 아무런 반응 그래서 차였어요
INTP,뚝닥은 아니고 맞춰갈 부분이 아니여서 귿데 실망햇다네요
ISTJ,인팁이 짧은 편지와 책을 줬다면 호감신호인가요 갑자기 예전에 알던 인팁이 생각나는군요
INTP,사랑받으려면 고쳐야죠
INTP,합리화 개빡쵸
INTP,제가 최근에 했던 말이네요 충격받고 고쳐서 최고 인팁이 되십시오 고칠수록 아름답습니다 고쳐가는 모습이 얼마나 이쁩니까 저 또한 부족하니 계속 고쳐나가는 중
INTP,어릴땐 죽도록 원망하지만 크면은 유튜브던지 주변 여러가지 여건들로 고칠점을 알게 됩니다 어려서 고치는 것과 다 커서 습관이 굳어진 후 고치는게 분명 큰 노력의 차이는 있으나 고치면 고친만큼 자기가 얻는거고 안 고치면 안고치는대로 그대로 사는거지요 다만 어떤 카테고리인지에 따라 고쳤을때와 안고쳤을때의 치명률이 차이가 납니다 슬픈 건 난 이미 성인이기에 누구의 탓을 할 수가 없습니다 부모님은 난 기억 안난다 널 그렇게 키운적 없다 하면 끝이죠
INTP,굳이 내가 감당할 필욘 없습니다 그건 정말 자기탓이 아닌거고 난 부모복이 없구나 하고 스스로 고쳐가는거죠 진짜 어렵긴해요
INTP,슬프고 우울하라고 한말은 아닌데 할 수있다고 생각해야 할 수 있어요 오늘은 푹 주무세용
INTP,무던한 나의 한계점을 돌파해버리는 사람 나쁜사람
INTP,사랑은 상호작용
