mbti,comments
INTP,아하 그리구 인팁은 어떠세요저는 엣티제엔티제랑 잘맞아서 좋거든요엔티제의 당당하고 자신감이 넘 멋져요자기관리잘하고
INFP,엔티제랑 인프피랑 잘 맞는다구 해서 궁금한데 주변에 동성도 이성도 한명도 없어여 엔티제의 서식지는 어딘가요
ENTJ,아 그렇군요 똑같나보네요
ENTJ,감정이 잘 드러나긴하는거같네요 표정도 엄청 다양하다고 말도하고 감사합니다
INFJ,인티제님과 꼭 잘되시길 바랍니다
INTJ,제가 좋아하는 사람에게만 챙김 받는거 좋아해요 그외 사람이 챙겨주는건 부담스러워서 싫어요
INTJ,소개팅으로 만났고 영화까지 같이 보는 사이면 괜찮을것 같아요
INTJ,음 댓글 정도의 사이면 전 좋을 거 같아요 말보다 행동파인 성격상 실제로 도움되는 영양제면 좋죠 대신 부담스럽지 않은 가격이면 딱 좋을 듯
INTJ,저는 영양제 받아놓고 안 먹는 게 쌓여 있어요 티 안 내고 물어보고 싶으시면 젤리로 된 영양제 있던데 알아 먹어봤어 하면 좋다 별로다 할 것 같아요 좋다고 하면 이번에 샀는데 원플원이라 남아서 같이 먹자고 주면 받지 않을까요 경험상 같이 먹자 서로 잘 먹는지 챙겨주자 같은 작은 게임을 만드는 것도 재미있었어요
INTJ,원래 뼈가 안 좋으신거라면 이미 영양제를 섭취하고 계실 확률이 있어요 호불호가 있을 수 있어 물어보고 선물하시는 게 좋을 것 같아요 영양제 말고도 녹색의 채소 유제품 견과류 등푸른 생선 해조류 등 뼈에 좋은 건 많으니까요
INTJ,네 그게 좋을 것 같아요 저 처럼 젤리 불호인 분일 수 있으니까요
INTJ,아 그럼 윗댓 분처럼 해보면 좋을 것 같아요 같이먹을래 이렇게 선물은 부담스러울 수도 있어서
INTJ,호감있는 사람이 그냥 오다 주웠다 식으로 주면 좋아요 
ENTP,나도 갖고 싶다 인티제
INTJ,오 신전건을 아시다니
ENFP,영화 먼저 보쟈하는 것부터 시간 언제 괜챤냐는 것부터 상영관 검색하고 시간 조율하구 미리 예매해놓는 거 전뷰 다 체고네오 담백깔끔하구 인티제 진쨔 주변에 가뭄이라 인티제 만나는 분들 너무 뷰러운데 진쨔 부러워오
INFP,그쳐 치이져 진짜 담백 그 자체에영 인티제 주변에서 찾기 진짜 힘든것 같아요 남친도 일상루틴 보면 집회사운동산책 이거뿐이에여 절대 자연스레 마주치기 힘든 스타일
INFP,이미 지금은 남자친구랍니당 헤헤 
INFP,진짜 애매하게 구는거 하나도 없이 정말 직진이더라구요 인티제는 그게 매력인 것 같아여
INTJ,이 글 보니 인티제 귀엽다는게 뭔 말인지 알거 같네요 
INFJ,헐설렜네여 후 이런 달달한 카톡 너무 좋아요 심장엔 안 좋아요 흐어 인티제 귀엽네요 행복하세요 
INTJ,인티제는 확신이 생기면 상대방 헷갈리게 안 한다는 말 공감 꾹 애정표현도 플러팅도 완전 직설적 돌직구 날리죠 여자인 저도 그래요
INTJ,간절한건 아닌거 같아요 근데 사실 저도 적당한 호감정도면 약속을 먼저 잡지는 않을듯요 인티제가 적극적인 경우는 거의 없을걸요 전 관심있어도 섣불리 티를 안내려고해요 혼자 착각했을수도 있다고 생각하는 타입이라 상대가 확실히 내편이다 느껴지면 적극적으로 변하는듯요
INTJ,인티제가 다 그렇지는 않겠지만 자기계발 열심히 하면서 주변에 평이 좋은 사람이 나 좋아한다고 적극적으로 나와주면 관심이 없다가도 그 사람이 궁금해지는 경우가 생기더라구요 날 왜 좋아하는지 궁금해져서요 부담이 가는건 마음없는 사람이 계속 그럴때나 생기는거죠 그래도 적극적인 사람이 덜 적극적인 사람보단 호감이긴해요
INTJ,약속을 잡은 상황에서 자꾸 연락이 안 된다는 것은 호감이 없어서겠죠 호감이 있으면 약속이 없는 상황에서도 연락은 잘 되거든요
ENTJ,엣티제 아닐까요
ENTJ,만약에 라는 듣는 순간부터 그 가정사항을 머릿속으로 그리고 그 상황에서 가장 합리적이고 효율적인 방법을 생각해내요
INTJ,저건 읽씹이라 생각 안하는 정도
INFJ,공감이에요 그래서 장난칠때만 뭔소리야 라고 하긴 해도 진심으로 무슨소리인지 모를땐 이해를 못했다 무슨 의미야 무슨 말이야 라고 말해요
INTP,방구야 까지 붙이겠습다
ESTJ,억양이나 상황이 중요하지않을까요 저단어만으로는 황당하다 웃기다 기분나쁘다 이해를 못했으니 다시말해줄래 처음 듣는 개념이다새롭다 너무 많은걸 전달할수있는것같아요
INTJ, 랑입니다 
INTJ,인티제 스타일의 플러팅이 아닐까 싶네요 굳이 여지를 주는 성격이 아니다보니
INTJ,네 있어요 있어
INTJ,제 기준 호감이요 귀여운 건 답도 없어요
ENFP,다른 여자 있는 건 아니죠 잇팁 사랑꾼인데
ENTP, 제남친인티제인데 저도 맨날 즉흥적으로 야 오늘볼래 했다가 맨날까임 계획흐트러지는거 싫어해요 일정 외부로나가는거나 다른사람과 의약속이 없지만 혼자만의 시간 자기 할일 해야하는거있는데 오면 부담스럽데요 
ENTJ,데이트는 단 둘이요 커플 동반 부부동반 가족동반 이런걸 이해못하는 1인입니다 둘다 같은 회사라던지 뭐 그러면 몰라도 아니라면 필요없어요 각자의 세계는 각자 살기
ENTJ,아 그런 사람들 있죠 이유를 모르겠어요 싫으면 싫다고 거절하세요
ENTJ,전 다 좋아요 근데 뭐 매번 하나만 해야한다면 둘이서 보는거겠죠 동반 모임은 10번의 데이트를 한다면 한 두어번 정도
INTP,제전남친은 친구소개시켜주구 커플끼리 노는거 원하더라구요
ENTJ,친구나 지인이랑 보는거도 가끔이어야지 매번 그렇게 보는건 싫어요 서로에서 집중하고 싶어요
INTP,TMI지만 저도 나가면 엔프피로봐요
INTJ,아뇨 잘 보이고싶어서 최대한 조심하는 편이에요 저는 뚝딱거린다고 하죠
INTJ,저는 절대 못해요 고장 안 나면 다행이에요
INTJ,절대 안 합니다
INTP,그런 성향때무네 많이 싸웠다 감당되냐 느낌
ISTJ,흠 감당되냐 이 느낌이 맞을 거 같기두하구용 자존감이나 자신감이 아주 넘치는 분 같기는 한 것 같아요 
INTP,제가 만난 엔티제는 헤어짐 그랬는데 이게 본인의도 와는 다르게 감당안될때가 있긴해요 가끔은 통제성이 
ISTJ,아 정망요 만나셨던 엔티제분은 진짜 많이들 말하는 정석의 엔티제였나요 바쁘면 카톡도 느리고 할 일 끝나면 칼답하고 그랬나용
INTP,일에 미쳐있다 라는 표현 이 조금 극단적일지몰라도 연애가 1순위는 아닙니다 연락문제로 많이싸웠나본데 그게 이해가 가능하냐 이거같아요
ISTJ,맞아요 사업하시는 분이라 바빠보이긴하거든요 연애랑 결혼 생각도 지금은 생각이 없다고도 했었구요 
INTP, 지금은없는게 맞는데 이게 바뀔수는 있죠 꿀빵님이 연락에 예민하면 시작도 하지말자 이뜻 정도로 보면 될거같습니당 호감이 없는것보다는 자기가 바뀔자신은 크게 없는
ISTJ,아 정말요 전 너무 마음에 들고 좋은데 엔티제는 바운더리 안에 못들어가면 진전이 없다고 들은 거 같아서 
ISTJ,근데 만났을 때랑 카톡일때랑 느낌이 너무 달라요 만났을 때는 이런저런 이야기를 많이 하는데 카톡은 그냥 미적지근하고 그러더라구요 저에 대해 호기심정도라 했는데 제가 하는 플러팅이 플러팅처럼 안 느껴지는게 너무 슬픕니다 다가가기 어려운 존재랄까요 
ENTJ,제 기준제가 이런 편인데 이거는 그냥 상처받기 싫은거에요 제가 밖에 나가서 대인관계 대할 때 모습은 귀엽고 밝고 순둥한 느낌인데 일공부어딘가에 집중해서 몰입한 모습을 볼 때면 180도 다른 차갑고 카리스마 히틀러 느낌이 나서 저를 처음 발견한 타이밍이나 장소에 따라 저의 첫인상이 완전하게 갈려요 지인들 만나는 따수운 모습일 때 보고 음 얘는 따사로운 애군 하다가 일하는 모습보면 어 너가 이런애인줄 몰랐어 생각과 다르게 무섭구나 하던 사람들을 꽤나 봤어요 반대의 경우도 마찬가지고요 다가오길래 마음에 들어서 친해지려고 바운더리에 넣을까 하고있는데 엇 내가 생각했더거랑 달라 안녕 하던 사람도 만나다보니 쓸모없는 시간 투자 하기싫고 상처받기 싫어서 미리 일뤄둬요 내가 이런 단점이 있어 그것 빼곤 괜찮아 포용가능해 가능하면 하자 저는 이런마인드에요 거절할거면 애둘러서 아 내가 이런 단점이 있는데 도망가 라고 굳이 표현 안 하고 걍 적당히 둘러대거나 예의차려 팩트 전달하고 끝냅니다 마음 없고 안 볼사이인데 내 단점을 이유로 대가며 거절한다 상대가 멘탈이 진짜 약해보이면 상처 안 주려고 내 탓으로 돌리거나 차후에 나한테 징징 매달릴 것 같으면 아 내가 이래서 못하겠어 하며 이런 방법 쓸 수도 있을 것 같긴하지만 음 거절의사로 보이진 않네요 죄책감이 심하거나 회피형 엔티제면 그럴 수도 있겠다 싶어요
ISTJ,오 저렇게 생각할 수도 있군용 상대가 일 하는 모습과 밖에서 버는 모습은 다른 모습이다 라는 표현을 하면서 도망 이라는 이야기를 꺼냈거든요 제가 일 하는 모습을 보고 마음에 들어서 번호를 딴거라 그런지 이런 저런 이야기를 많이 해줬어요 저는 제가 제 스타일대로 플러팅을 하는 편이라 생각했는데 상대는 제가 본인한테 관심이 있는건지 머르겠다고 이런 말을 하더라구요 다가가기도 어렵고 참 복잡하네요 
ENTJ,확신 주는 말을 많이 해보세요
ISTJ,확신주는말이 뭐가있을까요 
INTJ,333
INTJ,NT 유형 좋아요
INTJ,인티제가 은근 똘끼있단 소리 많이 들어요 첫인상과 다른 행동을 가장 많이 하지싶은데
ENTJ,취미는 드라마나 영화보기에요 생각보다 게으른 느낌
ENTJ,피치님은 어떤 취미 갖고 계신가요
ENTJ,캬 진정한 묘미를 아시네요 하루 중 힐링 타임이랄까요 어떤 장르 좋아하세요 저는 음 판타지 쪽이고 예전에 봤던거 돌아보기에요 
ENTJ,헐 저 설치하다가 자꾸 끊겨가지고 집가서 설치하려구요 알고있어요 하구 계시나용
ENTJ,맞아요 전에 안 보였던 부분들 심리들이 새롭게 보일 때마다 행복감이 
ENTJ,편안 진짜 볼 준비 다 하고 이불에 편안하게 누워서 과자 먹으며 몰입크으 해리포터 게임 어때요 재밌어요
ENTJ,지금 집 도착했어요 당장 깔아보겠습니다 친구 기능도 있어요
ENTJ,같은 슬리데린이여야돼요
ENTJ,이렇게 만난 것도 인연인데 해야죠 곧 만나요 
ENTJ,저 걸었어여 아까 튜토리얼 생각보다 길어서 친구버튼도 사실 못찾음 늦게 걸었어여 걸구 또 잠들었어옄 저도 슬리데린이에요
ENTJ, 사실 이미 슬리데린이라고 들어서 그런지 좀 높은 확률로 고르게 된 것 같아욬 예시 슬리데린 70프로 타 기숙사 각각 10프로 
ENTJ,뭔가 피치님 말 듣고 하게된거니까 이왕 같이 하면 좋을 것 같아서 그러네요 피치피치 하 참 피치님 프사가 더 귀여워요 저는 진짜 자두자나요 
ENTJ,앜 훅 들어오시네 좋아요 슬리데린 교복도 맘에 자꾸 들어요 츄 좋아하시는구나 저도 츄 보며 약간 해피바이러스를 얻은 적 있어요 귀엽고 발랄한 
ENTJ, 어제 늦게까지 즐거웠어요 슬덴짱 기숙사 이름 바꾼거 보셨더라구요
ENTJ, 고마워욬 오늘 저녁에도 들어갈게요
ENTJ,하루 중에 10분 밖에 연락이 안 돼요 자세한 말씀해보셔요 들어드리겠습니다
ENTJ,무서운 이유가 전 애인 이라는 등 인가요
ENTJ,음 성향인지 제 성격인지 모르겠지만 그런 얘기는 사귈 생각이 있는 상대에겐 하지 않습니다 득될 이유가 없다고 생각하기 때문에 최대한 제 단점될만한 부분을 언급하지 않아요 애초에 그냥 외로워서 곁에 두는 사람 이라고 밖에 해석이 되지 않네요 제 소견으로는
ENTJ,전 게시글 보고왔어요 현재도 연락 중이세요
ENTJ,혹시 실버님 밀당 해보셨을까요
ENTJ,혹시 그 때는 반응이 어땠나요
ENTJ,연락을 말 없이 2일 정도 안 본 후에 우리 관계가 확실했으면 좋겠다 이거 한마디면 속 마음 뽑아낼 수 있을 것 같은데 
ENTJ,혹시 제대 날짜가 많이 멀었나요
ENFP,그래서 원래 제대 후에 확실시 할까 했어요
ENTJ,한 달 남았으면 연애할 마음이 있을 시 제대로 할텐데 그냥 외로움 달래기만 될까봐 마음이 안 좋네요
ENFP,그럼 그 사이에 연락 중단 함 해볼게요
ENTJ, 내키지 않으시다면 안 하셔도 돼요 힝 제가 정답은 아니니까요 실버님이 행복하셨음 좋겠어요 좋은 결과였음 좋겠는데
ENFP,주변에 도움 받을 사람이 없었는데 이렇게 상담해주셔서 감사해요여태 다른 방법이 없어서 어찌할 바를 몰랐거든요
ENTJ,에구 맘 고생 많이하셨겠어요 한번만 다시 확인할게요 1 애매하게 가고싶으세요 2 끝날 수도 있지만 확실하게 가고싶으세요
ENFP,그냥 행복한 루트만 상상하게 되네요 지금이 딱 애매한 루트인 거 같은데 헷갈리긴하지만 그게 막 힘들진 않아서요 저도 마음 좀 내려놔가지구
ENTJ,그렇다면 저는 지금과 같은 방식이 좋을 것 같아요 속 마음 뽑아내는 방법은 효과가 좋지만 부작용이 있을 수 있습니다 관계가 끝날 수도 있는 부작용이요
ENFP,서로 마음 확인 할 때도 위험을 감수하고 하긴 했는데 전역일 가까워지면 속마음 묻고 싶긴 하네요 지금은 딱히 그 때 되면 그냥 관계를 확실히 하고싶다 말하면 되겠죠
ENTJ,네 좋아요 정말 확인해야할때 갓 제대 후엔 노느라 바쁠 수도 있으니 전역 전이 좋겠네요
ENFP,흐이 감사합니당 위에 좀 티날만한 댓글은 일부 지우께요
ENTJ,네 저도 뭐 지워드릴까여 나중에 생각나면 댓글 달아주세요 해피 결과 기다릴게요 
INFJ,여자예요 남자예요
ENTJ,여자에요 제목에 살짝쿵 임티 표시 했지요 
INFJ,ENTJ자체도 별로 없는데 엔티제 여자는 더 없다네요
ENTJ,헉 몰랐네요 infj분들도 되게 희귀하다고 들었습니다
INFJ,맞아요 전 갠적으로 INFJ ENTJ가 더 많아져야 한다고 생각해요
ENTJ,앗 사실 3년전까지만해도 ENFP였는데 ESTJ 어머니가 계신 저는 그만 변해버렸답니다 
INFJ,그렇군요 저는 태생부터 인프제였는데 잠시 헷갈려서 엔인프피가 나오곤 했답니다
ENTJ,헷갈린 계기가 어떤 계기였어요 저도 오래 엔프피 였는데 서서히 변하는 과정에서 충격이었어요 
INFJ,인프제가 열등기능이 Se라서 감각적 순간적인 자극을 중요시하지 않는 경향이 있는데 그게 어릴때 친구들이랑 놀 때 치명적으로 다가오다보니 다른 유형으로 회피했던 것 같아요 
ENTJ,그랬근요 그래도 다시 찾아서 다행이네요 사실 제가 열등기능 이런 부분이 약해요 배우고 싶네요
ENTJ,제가 만나본 사람 중에 독선적인 사람 없었어요 저 같은 경우는 상대가 너무 줏대가 없을 때 좀 리드 하는 방향으로 가고 상대 의견과 화합하길 원해요
ENTJ,그쵸 호감있으면 다른 얘기로 주제 넘어갔다가도 다시 밥은 언제 먹을 생각이냐 되묻거나 챙기는게 보통인데 호감도에 따라 다를 수도 있다고 생각이 드네요 혹시 썸 기간을 알 수 있을까요
ENTJ,긍정적 시선으로 바라보자면 제 생각에는 남성분 중에 무던한 성격을 가지신 분들이 많더라구요 혹시 꼼꼼한 면모를 지니고 계시다면 무심코 놓쳤을 수도 있다고 생각들구요
ENTJ,글 보구왔어요 소시미셨군요 상황을 보니 엥프피님을 많이 배려해주시는 것 같은 느낌이 드네요 말 놓는 것도 뭔가 먼저 우리 말 언제 놓을까요 이러면 당장 놓을 수 있는 느낌이 들구 혹시 말씀하신 상황에서 저 밥 안 먹었는데 혼내주세요 또는 메뉴 정해주세요 로 귀엽게 한번 더 짚고 가보는건 어때요 혹시 상대가 많이 바쁜 직업을 갖고 있나요
ENTJ,전 엥프피님이 소극적이라 파악이 덜되어서 조심하는거같아요 만났을때 적극적으로 표현했다면 그게 정답이고 연락느린건 별로 중요하지 않아요 엥프피님이 확신을 주세요 먼저 말 놓으라고 할수도 있잖아요
ENTJ,일이 바쁜거라면 저는 엥프피님의 속도도 나쁘지 않은 것 같아요 약간 천천히라는 느낌은 들지만 이 속도로 한 달 뒤엔 긍정적인 결과가 나타날 것 같아요
ENTJ,당장은 불편해서 못놓더라도 실례라고 받아들이진 않을거에요 걍 호감있다고 알아가고싶다고 하면 안되나요 제가 불도저라서 하는 소리일수도요
ENTJ,저도 불도저222
ENTJ,직설적으로 말하기엔 어려울거 알아요 그렇지만 솔직하게 상대가 무언갈 요청해오면 오히려 더 좋더라구요 조심스럽게 말 꺼내보는건 어때요 엥프피님 한 발자국 용기를 내면 마음이 편해질 때가 많아요 
ENTJ, 저도 대화 댓글 달면서 몽글몽글했어요 용기가 되었다니 저도 고맙네요 대화 잘 되시면 후기 부탁드려요 기대 되네요 맘 편하게 하시구 좋은 꿈 꾸시길 
ENTJ,엔티제 치고 말투가 엄청 귀여우시네요
ENTJ, 감사해여 게시글 봤는데 엔팁 남친분이시라구요 동지 
ENTJ,오오 엔팁과 연애 어때요
ENTJ,생각나는건 첨엔 솔직히 너무 무계획 데이트라 답답했던 것 같아여 그 외엔 잘 맞아서 좋아요 얼마나 되셨어요
ENTJ,2년 좀 넘었어요 전 무계획 데이트는 좋아요 근데 걔가 가끔 누워서 5분만 있다가 설거지 할게 이러는거 답답하긴해요
ENTJ,아 뭔지 알 것 같아요 와 이런 대화를 여기서 하게되네욬 저는 이제 1년 다 되가요 제 남친도 그래욬 5분만 5분만 이제 전 좀 이해를 하기 시작했어여 그냥 5분 넘기면 안 돼 하고 제 할일 해요 그럼 진짜 5분 쉬고 하더라구요
ENTJ,오 꿀팁 감사해요 
ENTJ,에이 아녜요 장수의 비결을 저도 배우고 싶습니다
ENTJ,2년이면 장수는 아니지만 1 애초에 성격이 잘 맞으면 오래간다 2 싸우게되면 그래 쟤도 생각이 있겠지 이러고 서로 양보하며 협상한다 이정도인거같아요
ENTJ,맞는 말씀이십니다 저도 동감이에요 제가 NT라 또 NT가 잘 맞는 그런 기분이에욬
ENTJ,저도 그런 경험이 있는데 손절이었어요 혹시 계기는 없었나요
ENTJ,의도치 않았지만 속으로 손절이거나 그냥 별 다른 이유없이 더 친한 친구들도 sns 친구목록을 구성했거나 아님 실수로 차단했거나 라고 추려지네요 간접적으로 물어보는건 어때요 생각나서 sns 찾아봤는데 없더라 이제 안 하냐는둥 질문 어때요
ENTJ,실수였길 바라요 
ENTJ,당연하져 그러다 입 밖으로도 나올 때 있어요
ENTJ,인정합니다 비슷하면서도 애증관계 
ENTJ,네 상큼 달달한 빨갛고 말랑한 자두 좋아합니다
ENTJ, 사실 과일 자두를 좋아해서 닉넴 설정을 한건데 마침 애니메이션 자두가 생각나서 프로필에 올렸답니다 애니 자두는 보통이에요기억이 안 나서
ENTJ,헐 저는 여기서 자두 닉넴으로 활동하는거에요 혹여나였지만 까비입니다 
ISTJ,좋아하지 않는 사람한테 칭찬이 가능한가요 기특하다 착실하다 등이요 그리고 관심 없는 사람을 집까지 데려다주고 집 앞에서 1시간 이상 이야기하고 헤어지는게 가능한지두요 
ENTP,내일 먹을 고구마 생각에 빨리 자고싶다 하시는거 너무 귀여우세요 
INTP,찔려서 들어왔네요 내일 점심은 조카들이랑 소바랑 마카롱 먹을 생각에 행복해요
INTJ,괜찮아요 그런 거 좋아합니다
INTJ,오히려 좋아요 확실한 성격
INTJ,222 확실한거 좋아하죠
INTJ,저도 궁금한건 못참아서 지난거 잘물어봐요 실례 아니에요
INTJ,아 맞다 하고 물어보세요 
INTJ,2222222222 아 맞다 좋네요
ESFJ,귀여워
ENTP,갤럭시 1 남았을 때 모습이라니 너무 눈에 그려집니다 
INTP,네 극찬행쇼하세여
INTJ,칭찬으로 듣겠습니다
INTJ,저도 듣고 내심 좋았어용
INTJ,아앗저희 집 뒷산에 가볼게요
INFP,그 누구도 나를 길들일 수 없다 크르르르릉왈왈
INFP,아안돼
ENTJ,저는 N이 낮아서 그런가 다 주변에 인프피 잇프피 잇팁을 섭렵하고 있습니다 
INFP,말씀하시는 게 귀여워요포켓몬 콜렉텈엔인티제 쨩쨩 조아해
ENTJ,인팁 친구가 진짜 찐으로 매력적이에요 인프제는 사랑스럽고 예민하지만 오래지낼 수 있는 진솔한 친구요 
INFJ,첨에 MBTI 안지 얼마 안된 초등학생이 쓴 글인가했다는
INTJ,
INTJ,초등학생은 아니구 시험기간에 미쳐있는 학생입니다
INTJ, 귀엽 읽었어묭
INTJ,
INTJ,하하 이젠 속지 않습니다 그래도 한 번 속아보죠
INFP,강시나 좀비는 어떠신가요
INTJ,추천 감사합니다 하지만 개같은 시험기간 땜에 개같은 하루를 보내는 개가 되고 싶네용 늑대인간이 성공하면 좀비로 가보겠습니다
INTJ,오늘 12시에 달을 확인해 봐야겠어요
INTJ,집순이 인티제인 저는 버겁겠지만 트름 백번 10보 걷기 줄넘기 10개 묵은 때밀기 10번은 가능해요
INTJ,먹보입니다
INTJ,맞지요 하지만 너무 귀여웠어요 차마 잡아먹을 수 없었습니다
INTJ,그래서 대체재로 강아지를 잡았습니다 효과는 못 봤어요 그저 귀여울 뿐
INTJ,현재 오전 1시 54분 좋은 아이디어 감사합니다 달이 떴으니 해볼게요
INFJ,그거 그냥 남초 사이트 많이 하는 친구덜이 말끝에 의미없이 쓰는 말이에요 
INFJ,오타나 판다는 거 아니고 걍 의미없이 퍄퍄퍄 이런 말처럼 쓰는거에용
INFJ,좀 젊은 남초커뮤에서 쓰는 거라 모르실수도 있었겠네용
ENTP,앞의 두가지 까진 그래도 이해가는데 부모님 소개 부분은 오버하다 자승자박한 꼴이네요
INTP,너무싫을것같아요
INFJ,신뢰를 잃으면 관계가 지속되기 어렵습니다 거짓말 실력을 보아 상당합니다 조용히 헤어져야합니다
INFJ,거짓말이 전부 님에게 잘보이는 거짓말들뿐인데 나중에는 님한테 더 잘 보이려고 더 큰 거짓말도 할 수 있을거같아요글쓴분 말 그대로 배려가 아니라 거짓말인데 널 위해서 한 하얀 거짓말이니 거짓말이 아니다 이건 뭐 음주운전은 했지만 술은 안먹었다급 개소리
INFJ,저도 인프제인데 한번 신뢰깨지면 마지막은 정말 최악입니다어릴적 사귀던 가스라이팅남은 엠비티아이는 모르지만 처음에 이름부터 속이는 걸로 시작해서 점점 가족학벌친구들 등등 사소한 것까지 속이더라구요글쓴분 남친은 거짓말이 전부 글쓴분과의 처음을 의식하고 하는 거짓말뿐이라 안전이별하시길 바래요
ENTP,안해도 되는 말을 본인이 꾸며서 말하는데 무슨 하얀 거짓말 거기다 가스라이팅까지
ENTJ,유형과는 상관없어요 그냥 이상한 사람입니다
ENFP,그거 엔티제 유형 상관없이 인생이 거짓말인 타입이예요 그에 대한 죄책감도 별로 없구요 회피형의 타입이면서 살면서 그런 작은거짓말들로 순간순간을 모면하면서 살아올 상황들이 많았던 사람이 그런 거짓말을 하더라구요 작년에 만났던 사람도 그런타입이었는데 나중에 하나하나 까보니 리플리증후군처럼 전부 다 거짓말이어서 손절함
INTJ,음 사람마다 상황마다 다른 문제 저는인간적인 호감이 있다면 그정도는 할 수 있어서 딱히 깊은 의미 부여를 하진 않아요빈도수가 많으면 관심있나 정도는 하겠지만
INTJ,직설적으로 안 하면 호감표현 아닌쪽으로 생각하는 편이죠
INTJ,제가 관심 있어하는 e가 그랬다면 호감이라고 생각했겠지만 그게 아니라면 딱히 그냥 나랑 밥 먹고 싶나보다 하는 편이에요
ESFP,아 그런 의미군요 자기 주장 확실한
ESFP,그럼 좀 시간 지나서 싸울 수 있겠네요 
ENTJ,기본적으로 내가 옳긴 하죠 그리고 설명도 하고 또 설명도 듣고싶어 합니다 나는 이러이러해서 이렇게 생각한다 너의 생각도 설명해봐라 라고 하죠 친한 사이거나 업무 협업을 해야한다면요 들어보고 일리가 있으면 수긍해요 납득만 가면 바로 받아들입니다 친하지 않으면 관심없어요 뭐라고 생각하던 알 바 아님 아 그렇구나 그렇게 생각하는군 그리고 신경 끕니다 저 분은 어떤지 모르겠지만요
ESFP,정말 딱 맞아서 신기하네요 
ESFP,아직 어려서 그런지 설명이 정확히 맞네요
ESFP,제가 의견 내면 그건 절대 틀린거라고 하니까 좀 그렇더라구요 
ESFP,네 칭찬받는거는 정말 좋아하던데 남에게는 칭찬에 인색한 스탈 불건강한 엔티제인거 같더라고요
ENTJ,사회화가 많이된 entj 입니다 응응 그럴수도 있지 근데 나는이렇다고 생각해 라고 말하는편입니다 그리고 자세한 근거를 제시하는편이에요
ESFP,이런 엔티제는 대화하기에 최고일 거 같아요 배울점도 많구
ENTJ,근데 뭐 제가 아는 어떤 isfp도 그렇던데요
INTJ,농담이라구요
INTJ,함 도전해봅니다
INTJ,궁금하다면 끝까지 보십쇼 다음엔 늑대인간입니다
INTJ,좋네요 늑대인간 다음엔 외계인입니다 좋은 아이디어 감사해요 7살때 외계인의 꿈은 있었어용
INTJ,
INTJ,저 절대 감동 같은거 안받습니다
ENTJ,저 역시 제 스스로가 목표로 삼은 것을 해내지 못한 이유가 연애가 해당된다면 연애를 포기해요 그런데 속으로만 생각해야지 괜히 연인 속만 문드러지게 이야기를 하는 건 좀 너무했네요 인티제 분이 그만큼 중요하게 생각하는 목표인가봐요 그만큼 많이 불안하고 신경 많이 쓰는 상황에 여유가 없어지면서 저 생각마저 입 밖으로 꺼내버린 것 같아요 제가 엔티제라 그런 건지는 몰라도 저는 제 인생에서 꼭 이루고 싶은 목표가 있다면 잠히 주변을 지우고서라도 이루고자 하기 때문에 인생의 목표가 연인보다 우선이 될 수 있습니다 연애를 하는 현재 상황에서는 목표도 연인도 둘 다 잡을 수 없다고 생각하기 때문에 둘 중 하나를 포기를 할 수 밖에 없다고 생각했을 거예요 그래서 냉정하게 연인을 밀어내버리는 워커홀릭 NTJ
ISTP,응 잘가 성적오르면 연락해 나열씨미놀고있을테니까 
INTP,인생의 목표라고 말할 정도면 현재로서 시험 준비와 연애 이 2가지가 가장 크게 투자하는 것일테고 바꿔 말하면 현재 나 자신의 가치라는 걸 그 시험 점수에 극단적으로 편중 시켰다는 뜻이겠네요 즉 성적이 자신이 정한 최소점조차 못 넘으면 자신은 무가치한 인간이고 그 무가치한 인간과 연애하는 작성자님에게 뭐 미안함이든 수치스러움이든 뭐든 결과적으론 안 하는 게 자신에게든 작성자님에게든 더 나을 거라 생각한 거겠죠 이게 꼭 합리적이거나 탁월한 선택이고 판단인지는 잘 모르겠지만요 뭐 내몰려 있는 사람은 어느 누구나 사고 방식과 가치 관념이 매몰 되기 마련이니까요
