mbti,comments
ESTP,쪽지주세요
ISTP,쪽지주세욤
ISFP,"전에도 댓글달았는데 분명 잇팁님이 지금은 모르지만 엔프님의 소중함을 모르지만 분명 엔프피님 같은 여자 못만날것 같아요 제 3자인 제가봐도

제가 이 댓글에 분명이란 단어를 몇번쓸진 몰르겠지만 분명 후회 많이 할걸요? 여자가 봐도 진국인 여자!"
ISTP,저도 요즘 저만 놓으면 끝나는 관계인것 같다는 생각 많이 해요 같이 힘내봐요 ^^
ENTP,잇팁이의소울푸드인 국밥먹으러가자 하니까 힘난다고했어용
ISTP,말로서 위로보다는 같이 동행해주는게 좋은것같아요 아무렇지않게
ISTP,"저도 긍정적으로 보는 상태면 좋고..
반대 상황이라면 굉장히 귀찮고 부담스럽습니다"
ISTP,네 엄청 신경쓰죠~!
INFP,결과론적으로 헤어졋는데 환승연애한건지 어찌 아나요
INFP,
ISTP,상황에 따라 다른거같아요!! 한가할땐 칼답하거나 30분내로 답하구여 바쁘면 연락 잘못하는거 같아요 관심있으면 읽씹이랑 안읽씹은 절대 안해요
ESTP,반나절 이런거아니면뭐... 2시간까지는 오케이
ISFJ,어떤 수위의 잘못이냐에 따라서 다를 것 같아요. 글쓴님이 느끼셨을 정도면 남친분 쪽에서 심경의 변화가 있었던 건 맞을 거고요. 남친분하고 계속 잘해보고 싶으신거면 잘못에 대한 재발방지를 확실하게 약속하시고 계속 신뢰할 수 있는 한결같은 모습을 보여주셔야 할듯해요.
ENTP,22222... 진짜 저도 불도저인뎈ㅋㅋㅋㅋㅋ엣팁식 불도저 못이김..폰을하루종일 들고살고.. 일 하느라 읽씹하면 왜 읽씹하냐고 끊임없는 연락... 그냥 폰에 내번호밖에없나..? 라는 생각을했습니닼ㅋㅋㅋㅋㅋㅋㅋㅋ
ESTP,만나자함
ENTP,노빠꾸
ESTP,만납니다. 그리고 상대한테 어떤식으로든 돈을 써요ㅋㅋ
ESTP,이건 사바사 아닐까요? 엣팁은 좋아하는 사람을 찾아나서기보다 싫어하는 짓을 하는 사람을 피하는 성향도 꽤 강해요. 우선 징징대지 않고 답답하거나 멍청한 짓 하는 사람을 극혐합니다. 우선 재미있고 외모가 맘에 드는 사람한테 1차적으로 끌리는 듯 해요
ENFJ,저도 6개월 짝사랑 중인데 다가가지도 못하고 혼자 앓고 있네요...ㅠㅠ
ISTJ,다른 남자 소개를 받든 해서 진짜 접은거 티내바여...!!
ESTP,아무래도 여기저기 놀러다니시면서 다른 사람or취미를 찾아보심이...
ISTP,음 지금 제가 좀 걱정이 많은 시기인데 웃을 수는 있지만 그 전에 몰입은 못할 것 같기두..?
ISTP,무엇이든 물어버리시나요
ISTP,에헤이..
ENTP,뭐때문에 싱숭생숭하신걸까요!
ISTP,취준중인데 안되는게 문제네여..!
ENTP,1승만 하면 끝나는 게임.. 그날까지 화이팅해요!!!
ISTP,오우... 제가 위로받고 가는군용 힘빠져서 의욕없었는데 감사합니다 :)
ENTP,
ISTP,움 일단 그 톡에 대한 응답이기도 한데 사랑한다는 게 본인 감정이 진심으로 크다고 느껴지지 않으면 표현 안하는 것 같기도 해요~ 저도 지금 연애 초반에 부끄럽고 감정 인정하는게 좀 더뎌서 '난 좀만 나중에 할게 기다려줘'라고 햇던 기억이 있거든요 ㅋㅋㅋ 결론은 응답은 맞지만 찐사랑이라서 진짜 사랑한거라고 한구다~
ESTP,윗분댓 공감이요
ESTP,궁금한건 못참아서 지금껏 봤다가 이제 흔적 남길만큼 안궁금해져서 안보는 걸수도 있어요
ESTP,"어우 질문이 많네요
1. 제 취미라던지 그때 당시의 흥미? 상대방의 인생스토리, 첨듣는 이야기
2. 재밌네요ㅋㅋㅋ
3. 넹 estp
4. entj?? 결단력 아이디어 명확함? 대단~"
ENTP,취미 생활로 뭐하시나요.
ESTP,사진 찍고다녀용ㅋㅋㅋ추천 해주실 곳 있을까요
ENTP,서울숲이요~
ESTP,"호홓,,,, 서울 올라가면 찍으러갈 곳 중 하나입죠"
ESTP,음 일단 루틴화된 내용들은 잘 안물어봐용 그 외 내용은 물어봤던거 같기도 하공...
ESTP,잘되면 좋은데 제 연락만 붙잡고 있다? 이건 좀 별루
ESTP,자기 할 건 해야지
ESTP,남친분이 룰루리님과 편안한 관계로 들어갔다 생각하시는게 아닐까 싶은데용
ESTP,요즘 무슨 노래 들으시나용
ESTP,요새 다시 카더가든 노래 듣고있어용
ESTP,저는 안 함요
ENFP,이건 유형 떠나 그냥 찐사랑 맞음여 ㅋㅋ
ESTP,"ij도 엣티제랑 잘 맞았군여
저도 비슷했던 거 같아요 ㅋㅋㅋㅋㅋㅋㅋ 딜받는 거 완전 공감 ㅋㅋㅋㅋㅋㅋㅋ"
ESTP,"오옹 유형이 어떻게 되세요?
이쯤되면 엣팁이신데요 ㅋㅋㅋㅋㅋ"
ESTP,"놀때 잘맞는 유형
intj entj infj istj entp estp 외 왠만하면 다 맞음

일할때 잘맞는 유형
istj isfp

놀때 안맞는 유형
enfp esfp (텐션이 기빨려서 싫음)
infp (우울)
esfj(험담잘함)

연인으로 잘맞는 유형
istj isfp intp

연인으로 안맞는 유형
estj(극악)enfp infp

나의 최악의 극악 유형
enfp infp estj esfp"
ESTP,"엣프피나 엔프피 가끔보면 진짜 활발하긴 하죠 ㅌㅋㅋㅋㅌ
전 그냥 무난무난 한거 같아요
단둘이나 소수(3~4)이 만나 놀땐 시끄러운게 시너지되서 재밌더라구요"
ESTP,내비두면됩니다
ISFJ,원래 엣팁은 기분 안 좋으면 티가 많이 나나요…? 하아아 ㅠㅠ
ESTP,사바사입니다ㅎㅎ
ENTJ,그냥 내버려 두면 알아서 연락 하더라구요
ISFJ,냅두겠읍니다 ..ㅠㅠ
ESTP,"놔두셔유
만약 너무 돌아오지 않는다면 잡고 이야기하던가 떠나세용"
ISFJ,헐 왜여 ?!?🥹🥹
ESTP,"그냥 가만~~~히 냅둬야해여
댓글들 다 똑같네😱"
ENTP,저는걍냅두고 할일하는데 알아서 풀리면 애교떨면서 연락오더라구옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENTP,드뎌 희망이보이는걸까여
ENFP,쌉 그린라이트죱!!
ENTP,
ENTP,! 없으면 안될 사이가 되셨겠군요😌💛
ESFJ,저희부모님이 잇팁 엔팁입니다 ㅎㅎㅎ
ENTP,앗!!! 두 분의 케미가 너무 궁금하네요!!🥰 T부모님사이에서 F인 루프트님 가끔 힘드시진 않았을지!
ESFJ,부모님은 개인시간도 잘 보내시고 공통관심사도 많아서 친구처럼 같이 잘 사셔요. 저는 어릴때 가끔 힘들긴 했습니다 ㅎㅎㅎ 부모님도 저 때문에 많이 힘드셨을거에요.
ENTP,넘 보기 좋으실 것 같아요😌 거기다 루프트님까지!! 지금은 알콩달콩 화목한 가족 분위기일 듯 하네요👍🏻
ENTP,정신차려보니 너무 가까워져있었네요 ㄷ ㄷ
ENTP,귀하군요 잇팁의 일상을 함께 공유한다는 것은! 이대로 쭉 이어졌음 좋겠습니다🥰
ENTP,앝 ㅋㅋㅋㅋ 행벅한 기빨림…💛
ENTP,"저는 음…
잇팁 게시판의 핵심글들 정독하고 잇팁이 좋아할 만한 행동과 싫어할 만한 행동을 파악했고요
분명 나에대한 호감이 크다고 생각했었는데 ! 중간에 왜 멀어졌었는지 짐작했어요
아마 제가 너무 급발진으로 가깝게 구는게 무서워서 잠시 도망친듯 해요 ㅋㅋㅋ 이잉..

친구로 다시 시작하기로 해서 약간 거리감은 유지하고
그래도 잘해주고 싶은만큼 잘해줬던거 같아요 근데 마음같아선 10을 해줄거 꾹꾹 참고 한 3정도 해준듯요 부담스럴까바 ㅋㅋ

글고 일부러 신경 덜쓰고 싶어서 여행도 한 번 다녀오고 제 할일에 더 집중하려하고 외적으로도 열씨미 관리를 평소보다 더 했었네요 ㅋㅋㅋ (살면서 제일 몸매관리 잘 되고 있는 것 같아요ㅋㅋㅋㅋ)

그리고 잇팁은 밀당을 싫어한대서 만나자 하면 웬만하면 거의다 만나주고 그랬어요 ! 사실 저도 밀당같은거 못해요 ㅋㅋㅋ
가끔 먹을거 주러 가기도 하고.. 요리하면 좀 나눠주고.. 사육인것인가😶‍🌫️

가까워진건 맞지만 아직 제 남친이 된건 아니기때문에… 이게 팁일지 아닐지는 모르겠어여,,,,,,!! 글이 너무 길었네요 ㄷ ㄷ




잇팁Tip 요약: 적당한온정을 베풀면서(ㅋㅋ) 예쁘게하고 내할일을 잘하고 있음 다가올잇팁은 다가올것이다. 그때 막지말자⭐️"
ENTP,!! 감사해용>.< 이 글 쓴 이후로 지금까지 매일보고있어요! 잇팁남 금욜에 한달동안 준비한 중요한 일 끝나서 토욜에 제대로된 데이트를 드디어 하기로 했습니다..!!
ESTJ,어제 헤어진 지 한달만에 연락 받았읍니다
ISTP,저도 잇팁커플이였는데 헤어지고 계속 연락하고 지내고있습니다 뜨문뜨문이지만
ESTP,잇팁은 3차기능이 Ni네요
ESTP,"잇팁 : 안 말해보고 후회하고
엣팁 : 말해보고 후회하고
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
ENTP,엔팁이랑 잘 맞아요?
ENFJ,"제 남자친구 전여자친구분이 잇팁이신데 전여친이랑 제남친이 CC였어서 그냥 SNS 친구로 서로 남겨뒀더라구요
저는 서로 굳이 봐서 좋을것 있나 싶어 남자친구한테 언급을 했더니 그날 바로 팔로우 취소를 했더라구요. 이후에 전여자친구 잇팁분은 팔로우 끊긴거 알고 본인도 끊더니 며칠후엔 차단까지 했다고 해요. 뭐 전애인이니까 그러려니 했는데,, 어느날 보니 한참뒤에 저도 갑자기 차단이 되어있더라구요 ,,? 또 그러다 몇주후 저만 차단을 풀고요 ,, 대체 무슨 심리인가요 ,, 제가 그분께 딱히 심기를 건드린 일이 없는데 ,, ㅠ"
ENFJ,"염탐을 했어도 전혀 기록에 남길일을 하지 않았는데 차단을 해서요 ,, 그런 이유라면 오히려 다행이네요 ! 감사합니다 :)"
ENFJ,실제로 보면 잘 얘기하고 친해도 연락 잘 안되는 건 이성적 호감은 아닌거겠죠?
ESFJ,쾌락을 싫어하는 사람이 있을까요~
ENTP,"근데 저 mbti 추정은 어디서온거에요?
잇팁이랑 인프제
엣팁이랑 엔프제 너무 반댄데"
ENTP,"istp infj
estp enfj
둘다 내향/외향형 빼고 같은게 없는데
두명다 저런거면 좀 이상해서요"
ENTP,"그냥 검사대로가 맞는거같은데요
인프제 노잼이고 엣팁은 님하고 잘통하고 핑퐁잘되는게 맞을듯요"
ENTP,"엥 이건 오바요..
저 아는 엣팁 3대600쳐요.."
ISFJ,"22222 엠비티아이 이전에, 그냥 이젠 옛 기억으로 묻고 보내줘야 될 남자라는 생각이 드네요. 함께한 세월이 길어 힘드실거고 이런 위로 너무 뻔하게 들리겠지만 세상의 반이 남자고 전남친보다 더 괜찮게 느껴지는 남자도 어딘가에 있어요. 얼른 전남친 털고 좋은 분 찾아서 새 연애 시작하시길 바라요ㅠㅠ"
ISFP,"쓰니님 .... 너무 마음 아파서 댓글 남기고 가요..

쓰니님과 남친분과 10년이라는 세월이 제가 판단 하기에는 얼마나 많은 일이 있었는지 얼마나 많이 힘들었는지 얼마나 많이 사랑했는지 왈가불가는 못하겠지만..

10년이나 만나셨다면서요? 결혼은 안했지만 남친분께 쓰니님은 반 가족이나 마찬가지 인 사람한테 목조르고 폭력쓰고....

남친분이 정떼게 할라고 노력 하시는걸로 밖에 안보여요..
지갑을 얼굴에 던진다라..... 제 전남친 이었으면 반 죽을 행동이네요..
지가 뭔데 감히 내 소중한 얼굴에 하찮은 지 지갑을 던져? 하고 말이에요 쓰니님 본인을 사랑하세요.
물론 10년이란 세월이 너무 소중하다는것도 알아요 그래도 저건 진짜 아니에요 결혼하면 저 폭력 더 심해집니다.
쓰니님은 누구보다 소중한 사람이에요!"
ISTP,"밑에 다른분 글에도 댓글 달았지만, 그냥 자기 본모습으로 돌아온거지 식은게 아니에요. 식었고 변했으면 이미 헤어지자고 본인들이 먼저 말합니다. 불타올랐다가도 잔잔해지는게 잇팁이에요."
ISTP,헤어짐 유도 같은것 조차도 귀찮아서 안해요..유도할바에 그냥 헤어지자고 단박에 박지 뭐하러 빙빙 유도하나요
ENTP,"오앙.. 브로콜리님 글 이제야 읽어봤는데 힘든 상황을 겪고있었네요🥺
일주일에 몇 번 정도 보고 계시는걸까요?! 남친분이 가까이 살고 있나요?"
ENTP,가깝네요!! 이번주말엔 만나시는가요?!!
ISTP,"헤어질 준비를 하는게 아니라 그냥 본연의 자기 모습으로 돌아온거에요. 대부분 잇팁과 이별생각하시는분들 제일 많이 오해하는 부분이죠.. 사랑이 식었다, 변했다 하면서.. ㅠ 그게 아니라 초반엔 열정적으로 불태웠으나 점차 내 모습으로 돌아온거고, 잔잔하게 연애하는걸 지향하는 편이 많아요 잇팁은"
ENFJ,허걱 그럼 상대가 다가와도 안되나요?
ISTP,맞아요 ㅋㅋ
ISTP,ㅇㅇ막 시끄럽고 흥 넘치는 인싸자체를 선호하지않음
ENFJ,그 상대가 다가와도 쉽지않은거에요??
ESTJ,"정확하게 제 마음을 알고 계시고 아직 제 이야기들 기억해주셔서 감동,,,,,ㅠㅠㅠ 내용은 미안해 내가 잘못했어 다른 방법으로 충분히 극복할 수 있었는데 이기적이였다 한번만 용서해줘 욕을 해도 좋고 답장을 안해도 좋은데 이렇게 얘기라고 하고 싶었어 이런 내용이네요 ㅎㅎ 대화중인데 조금씩 흔들리긴 하네요 하ㅏㅏ,,,"
ESTJ,이성의 끈 딱 잡고 딱 잘 끝냈습니다 ㅎㅎ 감사해요!ㅠㅠ
ESTJ,감사합니다 !!
ESTJ,500일 가까이 만났습니다!
INTP,귀여우시네요ㅋㅋㅋㅋㅋㅋ
INFJ,그냥 관심받고 싶어서 그런 거겠지요...?
INTP,"관심좀 가져죠 애들아!!!

근데
돈다발 사진은 조심하세요.ㅋㅋ"
ESTP,관심ㅋㅋㅋ
ESTP,"관종이죠ㅜ 그냥 그려려니 합니다. 가끔 거슬리는 건, 지들 하니까 오히려 안 하는 사람을 이상하게 생각? 하는 게 있더라고요..ㅋㅎㅋㅋㅋㅋㅋㅋ
일반화는 아닌데, 제 주위에 놀랍게도 있었습니다 ㅋㅋㅋ"
ISTP,제 셀카가 이상하게 잘나왔거나 그냥 맘 내킬때
INFJ,같이 문화생활이라도 해보려고 하면 엄청 지루해하더라고요
INFJ,네 그런거
INFJ,그렇군요 ㅋㅋ
INFJ,저도 I라 그런 성향이 강한데 그 친구는 엣팁인가 싶을 정도로 나가더라고요. 근데 물어보면 기 빨려한다고 하고. 어떤 이유가 있을 것만 같네요
INFJ,역시 같은 mbti라도 다르네요 ㅋㅋ 술자리에서 여자친구가 알아서 잘 하겠지만 술을 못 믿는지라 불안할거 같네요
INFJ,사바사군요ㅋㅋ 음 그런걸 지루해하는군요
INFJ,진짜 어찌 그럴 수 있는지 신기하면서도 비슷해서 소름 돋네요ㅋㅋ
INFJ,건강..한가요?
INFJ,ㅋㅋㅋ 부지런한거 인정합니다ㅋㅋㅋ
ISTP,재회 ..안타깝지만 없을거에요. 진짜 진절머리 나버린거라..
ISTP,근데 엠비티아이는 엠비티아이일뿐ㅠ 사바사에요 뭐든지.. 진절머리쳤다해도 속으론 아닐수도있어요 일부러 정떨어지게 하려고 한걸수도있구요
INTP,퇴근은 내일 하나요?
ESTP,아ㅋㅋㄱㅋㅋㅋㅋ퇴근하고 영화보러왔읍니다
INTP,앞 사람이 급똥으로 화장실 왔다 갔다 안 하길 간절히 바라는 바입니다.......ㅋㅋㅋㅋㅋ
ESTP,ㅋㄱㄱㄱㅋㄱㄱㄱㄱ제가 갈 뻔...
ESTP,슢샤이~~ㅈ슢샤이~
ESTP,녜이이이이 딱히 많이 하진 않는데 좋아는합니다
ISTP,"술기운을 떠나서 잇팁이 저렇게 얘기한다는건 진짜 진심이에요.. 물론 사바사겠지만, 잇팁이라해도 내 마음을 속일순 없어요. 저 또한 여전히 아프거든요 보고싶고요ㅠ 정말 좋아하셨나봐요 잇팁분께서"
ISTP,"저도 제가 헤어지자하는 경우엔 잘잊는데 헤어지자고 듣고나니 좀 오래 아프네요. 그 진심은 잇팁분과 대화를 해보셔야할것같아요 이럴거면 왜 헤어지자 했냐고.. 보통 헤어지자고 얘기하는데엔 신중에 신중을 더해서 얘기하거든요. 그냥 나 기분나쁘니까, 화나니까, 붙잡아주길바래서 헤어지자하는 잇팁은 극그극극히 드물어서 저 경우가 아니라면 정말 후회되니 생각나거나 or 남주긴 아깝고 나 갖긴 싫어서.. 일수도있어요"
ISTP,전화는 자기가 하고 싶을때만 하는건뎅 잇팁 연락이 먼저 온다면 글쓴이 분과 전보단 거까워져서 연락 하는걸 꺼예요 ㅋㅋ
ISTP,멀티가 뭔가요
ISTP,"멀티 안되요
하지만 우선순위가 뭔진 알아요"
ENTP,"다시 일하러 돌아가는 바람에 좀 걸렸어용!ㅠ 집은 차로 10분거리에 살아요 ㅋㅋ
저를 좋게 봐주셔서 감사해여🫶🏻"
ENTP,"진짜
세상에서가장귀여운 생물체에여 물론제눈에만요🐱"
ENTJ,"아~ 신경써서했던거 알아주는거..메모...
너무 어려운데요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
오늘부터 알게 모르게 챙겨주는거 찾아봐볼게요 ㅋㅋㅋㅋ
감사합니당💗"
ENTP,간다고 하는 그 공연 세트리스트에 있는 곡을 인용해서 마음을 전해보세요
ENTJ,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
근데 제가 그 가수 + 곡을 완전 모른다고 보면 돼서 그건 좀 힘들거 같네요 ㅜㅜ
좋은 아이디어 감사합니다!"
ENTJ,"2
저도 늘 이렇게 먹어요 ㅎㅎ 돼지가 기름기 많아서"
ENTJ,"전 소고기요! 돼지고기보다 소고기를 더 좋아하기도 하고
대부분 돼지고기를 더 좋아하니까 그 사이에 껴서 분주하게 먹는거보다 저 혼자 여유롭게 소고기 ㅎㅎ"
ENTJ,그리고 대부분 N빵인데 소고기가 비싼 경우가 많으니까용 ㅎㅎㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENTJ,"헐~ 그러시구나! 저로서는 진짜 친한거 아니면 제꺼를... 다같이는 좀 힘들던데ㅜ 좋네요!
재밌게 다녀오세요! ㅎㅎ"
ENTJ,"친하면 좋죠 뭐 ㅎㅎ
오예~ 좋아요! 조심히 다녀오세요!"
INTP,"한우에요?
그러면 소 먼저."
ISFJ,친구여도 연락 안 끊기고 계속 할 수 있나요?? 텀만 길고 1년 이상은 계속 안 끊기고 연락했던 것 같습니다!!
ISFJ,오!! 답장 감사합니다 ☺️
ISTP,친구 딱 거기까지
ISFJ,감사해요!
ENFJ,아님
ISFJ,감사합니다 😊
ISFJ,감사해용!!
ISFJ,감사합니다~~
ISFJ,"저는 말투로 호감표현 하는 편이에요!
그런데 보통 할 말 없으면 연락 그냥 내버려두거나 읽씹하지 않으세요?? 왜 계속 이어가려는 걸까 그런 생각이 들어서 올려본 글이었습니다!"
ISFJ,"오 그렇군요!! 그럴 수도 있겠군요
감사합니다 ☺️"
ISTP,저도 그래요 주변사람 힘들때 공감능력 떨어져서 큰 위로나 그런건 못해주지만 (이점도 스스로 알기에) 나름 이것저것 챙겨주려고 애쓰거든요 근데 요즘에는 저도 힘들더라구요 힘들다고 티내는 성격이 아니라 더 쌓이는것 같아요
ESTP,술 안마셨을땐 그냥 일반 사람 같아요 뭐. 장난도 치시고... 놀리기도 하시고 그게 전부인것 같습니다
ESTP,전화는 오직 술먹었을때만 나머지는 카톡인데 정말 할말만 하고 안합니다
ISTP,그냥 술주사 같은 느낌..
ESTP,답변 감사합니다
ISFP,"저는 10일정도까진 연락기다려볼수 있을것 같아요.. 그후 일 어떻게 진행되구 있는지 마음은 괜찮은지 물어보구 그러고 판단하셨음 좋겠어요
진행이 긍정적인것 같은데 나혼자 해석하고 정리하긴 아쉬워요"
ISTP,나중에 연락 올것 같아요! 정말 정신 없어서 연락 못하는것 같은데 기다리심이 나을것 같아요
ISTP,저는 조용히 챙겨주는게 좋더라구요~ 그리고... 이성적인사람요!
ISTP,너무급하게다가오지않고 간섭하지않고 선잘지키며 대화재밌게 이어지는 사람이요ㅎ 관심사에 호응해주는것도좋을듯요~
ENTP,이제 얼마 안남은 것 같아요😌
ISTP,"회사말고 집에서 밖에서 해야될 개인적인 일을 대신해주시면 됩니다

뭐 청소나 밥 기타등등"
INTJ,보러가는건 좀 부담스러워하더라구영ㅠ
INTJ,전애인이 직장까지 찾아와서 깽판친적이 있대서 싫어하더라구영..
INTJ,그래보이긴해요.. 제가 간다구 컨디션이 좋아질건 아닐거같아서.. 역시 카톡선물이 젤 나은가보네용
INTJ,역시 먹을거 택배가 짱이군영ㅋㅋ
INTJ,힘내 이란말 보다 특별한 말은 없을까요? 해줄만한..
INTJ,초콜릿 시켜줬드니 역시 먹을거 좋아하네요ㅎㅎ
ISTJ,아우 뷰러워요 칭찬하면 머쓱하기만 해서ㅠㅠ 뭐가 고마워ㅋ 멋잇을 일은 아닌거 같은데ㅋ 별게다 행복하다ㅋ 이러는데 칭찬할맛 안남
ISTJ,그래요?! 제 남친은 왜그러지... 타인에개 경쟁의식 이런게 별로 업는거 같아욬ㅋㅋㅋ
ISTJ,제남틴은 왜그럴까여.. ㅋㅋㅋ 안받고 살아봐서 낯간지럽나
ISTJ,왠지 부럽네요ㅋㅋㅋㅋㅋㅋ
ISFJ,"그리움이나 좋았던 기억, 아직 날 많이 좋아하는 모습 등을 보고 재회를 했지만 똑같은 이유로 또 스트레스 받고 다시 결별하는 경우를 워낙 많이봐서..
선택은 긍정님이 하시는거겠지만 헤어졌던 원인(티키타카가 너무 안되고 그런 모습들)도 잘 생각해볼 필요가 있을 것 같아요. 성격적인 티카타카 같은건 솔직히 후천적으로 개선될 여지가 그리 크지 않다고 보는데 이걸 감내할 수 있을지를 잘 생각해보는게 중요할 것 같아요."
ENTJ,ㅠㅠ 속상하지만 현실이네여 ㅠㅠㅠ 고마워옹…
ISFJ,"아니 자기가 바람나게 만드는 거 아닌가요?
이렇게 본인께서 잠수타놓고 상대방은 헤어진 걸로 알고 다른 사람 만나면 그걸 바람폈다고 얘기하는 건지...;;"
ISTJ,헤어지셨나요…?
ESTP,연락 매일매일 선톡하다 부담스러울 것 같아서 거의 한달? 끊었는데 제가 잘못한거겟죠..물론 학교에서 말은 했지만 다시 시작하면 싫어할까요 돌아와 잇팁
ESTP,다짜고짜 지금 뭐하냐고 하면 극혐하겠죠 잇팁이 뭘 싫어하는지 모르겠어서 맨날 여기에 물어보네요 사실 전에 맨날 뭐하냐 하긴 했지만 ㅎ
ESTP,슬프네영 ㅠㅠ 엣팁은 왜 인기가 업ㄱ을깡 ㅠㅠ
ESTP,"외모인가요?
저는 인기 터지는 엣팁인데요
매력 플러팅 밝고 시원한성격
관리하는 외모 몸매 합쳐서 인기 정말 많아요
엣팁이 인기없다니 무슨말이죠ㅋ"
ISTP,감정쓰레기통 될 때랑 상대방 혼자 아는 척 잘난 척 떠벌떠벌 말많을 때 그리고 피해의식 있거나 사소한 일에 너무 예민한 사람을 보거나 대할 때요.
ISTP,너무 말이 많거나 너무 적은 사람이요 ㅠ 너무 적어도 어색한 분위기 깨려고 억지로 오디오 채우다보니 기빨리더라구요
INFJ,어디서 본 적이 있는 것 같아요!
ENTP,"저 엔팁인데 엣팁싫어해용 깊게친해지고싶지 않음
엣팁도 케바케긴 한데
1. 머리부터발끝까지 다싫거나
2. 그냥 스몰톡까지만 하고싶거나
둘중에 하나.."
ENTP,전 이성 엣팁한테 끌려요. 동성은 상극ㅋㅋㅋ
ESTP,전 혐오 없숩니댜
ENTP,"저 제일좋아하는 남사친 여사친 둘다 엣팁이에요!!
빠꾸없는 솔직한 표현이 저를 너무 즐겁게 해줘요 ㅋㅋㅋ"
ESTP,"남에게받은자료는 공유해도되는지, 뿌려도되는지 묻는게 예의라생각합니다 저도 님같은 ESTP-A고 7W8인데 20대때 님같은 실수를 경험했어요 좋은게좋은거지만 그게 다른사람에겐아닐수있거든요!"
ESTP,"그게 교재를 구입하자 필요없다며 제게 꽁으로 주신 자료라 뿌리는 것도 제 뜻대로 해도 되는 줄 알았어요
조심해야겠네요"
ESTP,"맺어질 인연은 뭘 해도 맺어지고 끊어질 건 질질 끌수로 힘든 걸 아는데, 그래서 열심히 마음 안 주고 공평히 대하다 맺힐 인연 같아 베푸면 어째 멀어지는 기분이라 답답하고 그랬네요 ㅠ"
ESTP,"저장해두고 여러번 읽어보았어요
처음부터 끝까지 어째 위로만 받았네요 ㅠㅜ 목표하던 곳을 바라볼 수록 외로운 건 어쩔 수 없나봐요. 그래도 중요한 걸 따지면 결국엔 목표점이라 꾸준히 노력해야겠지요,, 언젠가 맘 터놓을 사람이 생겼으면 좋겠어요"
ESTP,"그나마 나눈 사람들도 나름 열심히 하길래 나눈 거였고 도운건데 제가 너무 과했을까요,,8ㅅ8
그럼 자제해야겠죠"
ESTP,말씀 감사해요
ENTP,"우앙 저도 7w8이에요 반가워요!
저는 인연이란게 있다고 생각해요
내가 노력해도 멀어진다면
그 사람들은 제 인연이 아닌거에요
진짜 인연은 큰 노력하지 않아도 다가오는 것 같아요
그리고 계속 지금처럼 열심히, 바르게 지내신다면 좋은 사람들이 주변에 많아지는 시기가 분명 찾아올거에요
제가 그랬거든요
작년초까지만 해도 일하는곳 주변에 마음둘 사람 한 명 없어서 한 2년간 거의 혼자 지내다가
지금 일하는곳에서는 ‘나 생각보다 인복이 아주 많은 사람이었네’ 하는 마음이 들 정도로 좋은 사람들을 많이 만나서
너무 만족하며 지내고 있어요!"
ESTP,저도 그랬으면 좋겠어요! 저만 너무 앞서가지 말고 기다리고 달래봐야겠네요!
ISTP,"회피형이거나 또는 말하지 못한 그만의 상황이 있는데 설명하는 귀찮음과 번거로움이, 호감도보다 낮아서 일수도있습니다 ㅠ"
ESTP,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀여우시네요요
ENTP,잇팁은 참으로 귀엽습니다!!
ISTP,"회사말고 집에서 밖에서 해야될 개인적인 일을 대신해주시면 됩니다

뭐 청소나 밥 기타등등"
INTJ,보러가는건 좀 부담스러워하더라구영ㅠ
INTJ,전애인이 직장까지 찾아와서 깽판친적이 있대서 싫어하더라구영..
INTJ,그래보이긴해요.. 제가 간다구 컨디션이 좋아질건 아닐거같아서.. 역시 카톡선물이 젤 나은가보네용
INTJ,역시 먹을거 택배가 짱이군영ㅋㅋ
INTJ,힘내 이란말 보다 특별한 말은 없을까요? 해줄만한..
INTJ,초콜릿 시켜줬드니 역시 먹을거 좋아하네요ㅎㅎ
ISTJ,아우 뷰러워요 칭찬하면 머쓱하기만 해서ㅠㅠ 뭐가 고마워ㅋ 멋잇을 일은 아닌거 같은데ㅋ 별게다 행복하다ㅋ 이러는데 칭찬할맛 안남
ISTJ,그래요?! 제 남친은 왜그러지... 타인에개 경쟁의식 이런게 별로 업는거 같아욬ㅋㅋㅋ
ISTJ,제남틴은 왜그럴까여.. ㅋㅋㅋ 안받고 살아봐서 낯간지럽나
ISTJ,왠지 부럽네요ㅋㅋㅋㅋㅋㅋ
