mbti,comments
ISFJ,전 고양이파인데 솜뭉치 강쥐는 심장 뿌셔요 ㅜㅜ 친구는 좋겠다요 잇티제님 같은 분이 환장하게 귀여워 해주시고!
ISFJ,중독될까 걱정해서 잘 못먹는 음식중 하나예요 호로록
ISFJ,게임 빠져서 했던 적 있어서인지 입꼬리가 올라갔어욥..
ISFJ,구럼요 심즈 사랑했어요 가상세계 짱🙊 다시 하게되면 저도 GTA로 '0'
ISFJ,"저는 2 진짜 푹 빠져 했어요 추억..
동생이 치트키 알려줘서 집 꾸미다가 그냥 다운 받아서 썼어요😂 모바일로도 재밌나요?"
ISFJ,"진짜 오랜만이라 심린이로 돌아갈것 같은..ㅋㅋ
테넷님이랑 대화하면서 심즈 짤들 보니까 손 근질거려서 모바일로 해보려구요
갖고 다니면서 할수있는게 메리트네요 🥹👍🏻"
ISFJ,귀엽단 말론 부족해요 ... 👶🏽🎀
ISFJ,"영롱함을 알아봐 주시다니,, 😀 유리컵의 매력을 아시는군여~~ 순딩님이 좋아하시는 비의 모든것 저도 전부 좋아해요 기분을 차분하게 해주죠!"
ISFJ,"엉뚱해 보일까 했는데 진짜요? ㅠㅠㅎㅎㅎㅎ🖤 웃음을 드렸다니... 좋아하는 것에 행복하게 반응해주셔서 저 여기 눕습니당
( ¤̴̶̷̤́ ‧̫̮ ¤̴̶̷̤̀ )🖤"
ISFJ,전 고양이요….. 길고양이라도 보면 다가가고 싶고 쓰다듬고 싶고 그래요🥹
ISFJ,"고양이 무지 좋아해요 저도·· ㅠㅠ
길고양이 그냥 못지나치는거 헬로님이랑 같아요 너어무 사랑스러운 😮‍💨💕"
INTJ,"선긋는것 같은데요 누나도 아닌
누님이나 친누나는 선긋는 단어 같아요"
INFJ,좋아하는게 티가나서요?
INTJ,"예 홀로님이 좋아하는게 티나니 혹시나하는 마음에 자신은 이성적 호감은 아니다를 표현하는 것같아요
그냥 누나라고 했다면 애매할것 같은데,,"
INFJ,아무도 모르는데..티가 난데서 진짜 너무놀라 새벽에 얘기듣고 집으로 도망왔어요ㅜ취하지도않앗는데..하
INFJ,"제가 단톡 나간다니까 왜 이런거로 연락을 안하고 나간다고 하냐고 어른스럽지몬하다고 하더입니다
그리고 제가 새벽에는 너가 왜 그런지 헷갈렸엇다고 했
지만..낮에 자고 일어나서 ㅈㅔ가 남친이랑 이별중이고 힘들어서 너한테 기댄 거 같다고 톡하고 좋게? 마무리짓긴햇어요"
INFJ,제가 남친도 있었는데 그앨 좋아한거라고 착각했다고 마무리 지엇으니 알아들엇을거라 믿어요 꼭 그래야하는게 맞을거에요 운동만 열심히해야것네욥
INTJ,아ㅠㅠㅠㅠㅠㅠㅠ 연하남이 너무 대놓고 말을 해서 제가 맴찢… 윗 분 말씀대로 모두 연락끊으시고 모임 안나가시길 ㅠㅜ
INFJ,단톡나갓다가 절 찾는사람들이 ㄴㅓ무많아서ㅜㅡ남친이랑 헤어져서 술취해서 정신논거같다고 얘긴햇거든요? 근데 이해안됐는지 저나가온거에요ㅡㅡ 말을 너무감동스럽게 해서 힘들더라도 좀만 힘내보라는데 이게대체 무슨상황인지..세명은 내가 신경쓰고있다는걸 얘기해서 알고 있는데 저나온애도 우리 사이 기류가 잇는걸 알고잇는 눈치(이아이도 맘에잇음)긴해요.참 알수없는공간이에요...예전에는 그애가 단톡에서 나랑 장난도 잘치고그랬는데..요새 저한테 말거의안하고 장난도 안침...근데 티난데 이게머야 대체
ISFJ,일할때 멋진모습을 보여주세요! (프로페셔널함) 그리고 지금처럼 예의있고 정중한 모습을 꾸준히 보여주신다면 이성적매력이 + 될 것 같습니다
ISFJ,"저는 공과사를 확실하게 구분하는편이고 일터는 일터다 라는 생각이 강해서 그걸 감안할정도로 엄청난 호감이라던지 하는게아니면 생각도안하는편이기도하고 그냥 지금은 이대로 하시는게 나을것같아요 ~
아래댓글처럼 진득하게 본인일에 열심히하시는모습보여주시는게 제일나을듯.
사내연애는 특히 득보다 실이더많다고생각하는편이라. 계속봐야하는사이니 최대한 정중하게거절하셨을수도있고요."
ISFJ,"음...이랬다면 저랬다면 이라는말은 어쨌든 상상(?)일뿐이고 이미 공적인관계로만났기때문에 , 사실 저거에 의미부여는 너무안하시는게좋을듯하구요. 약간 분위기타서 행동하는것도 없지않아있거든요. 여자분이 쥐쥐쥐님께 호감이아예없는건아니나 현재로선 아니다 라는게 결론인듯해요. 아무리 공과사뚜렷하다한들 정말 놓치기싫고 그런환경조차 배제하고 만날거라면 굳이 저렇게 선긋듯이 말안할것같거든요. 틈을 줄텐데, 그이상의 관계는 부담스럽다고 좋게좋게둘러대셨을 확률이높아요. 근데 또 모르죠. 워낙 현실적으로 바라보고자하는편이고 끝을먼저생각하는편이기도해서 (그이후의일) 그냥지금좋으니 미래는 모르겠고 질러보자하고시작하진않거든요. 이것저것 다고려하는게많고 뭐든지 무난무난한걸좋아해서.(사람이든상황이든)저같은경우도 장거리 죽어도안한다해놓고 장거리하고있는중인데 전 그걸 타파할만큼의 장점을 상대방에게 느꼈기에 제 신념을 내려놓고 만난거고 그게아니였음 안만났을거라, 여튼 이성적으로 괜찮게보고있긴하지만 리스크가 너무크고 그걸 다 감당할만큼은아니다 정도라고 생각해요"
ISFJ,답변이 도움이되셨다니 제가 더 감사합니다~ 후에라도 좋은결과있으시길 바랄게요 응원하겠습니다^^
ISFJ,"으아 슬며시라도 계속 다가와준다고 하면 저라면 부담되서 오히려 더 멀어질것 같아요…ㅠㅠ 지금은 그냥 먼발치에서 든든한 직장동료가 되시고, 나중에 잇프제님의 마음이 열렸을때 다가가보시는건 어떨까요..?"
ISFJ,222
ISFJ,대학 다시가려고 수능공부 중입니다! 쉽지 않네요 ㅎㅎ…
ISFJ,고맙습니다 😊
ISFJ,"크큭님이 말씀하시는 만나자는 의미는
약속잡고 만나는 의미를 말씀하신 걸까요? 아니면 사귀자의 의미를 말씀하신 걸까요?

단순히 만난다의 의미라면 제가 ‘내 사람’ 이라고 생각하는 사람에게는 먼저 약속 잡고 만나자고 징징거릴때도 있구요 그 외 사람들에게는 먼저 뭔가 함께 할 것을 권유하는 걸 어려워 하는 편 입니다(공적인 것 제외)

다른 사람은 모르겠지만 생각해보니 저는 거절 당하는 것에 대한 두려움이 큰지라.. 먼저 사귀자고 해본 적이 없습니다. 항상 먼저 고백 받은 쪽이었네요
근데 정말정말 좋아하고 놓치지 않고 싶다? 싶은 생각이 드는 사람이라면 + 상대도 나에게 마음이 있는게 확실하다면( 후자가 더 중요해요) 먼저 만나자는 말 할 수도 있지 않을까요? 그때 가서 가봐야 알겠지만요"
ISFJ,확신이 없는 누군가에게 먼저 제안하는 걸 꺼리긴 해요!
ISFJ,"구체적으로 어떤 상황인지 모르겠지만 저도 전에는 많이 흐지부지 하고 상대방이 속을 모르겠다고도 많이 했었는데요 저 스스로도 그런 제 모습이
싫어서 많이 고쳤어요 상대방분의 경험이 쌓여야 될 것 같아요 그리고 약간 간보시는 것 같기도 해요"
ISFJ,상대가 원하는 대답을 하도록 유도하는 경향이 있죠… 크큭님의 상대방 분에 대한 마음이 확실하시다면 더 표현해주시는게 좋아요! 아마 확신을 가질 때 까지 먼저 표현하는 일은 없지 않을까 싶습니다
ISFJ,"음 저는 제 마음을 누군가에게 들키는걸 굉장히 꺼려하고 부끄러워 하는 편이라 겉으로는 티를 안내려고 노력하는데요

현실에서 마주할 상황이 많으시다면! 상대방 분이 A와 B를 대할때의 태도의 차이를 관찰하시는게 좋아요 
A를 단순 친구, B를 호감이 있는 이성 이라고 해봅시다. 그러면 오히려 말도 A한테 많이 걸고 장난도 많이, 말도 거리낌 없이 하는 편입니다. B에게는 잘 보이고 싶은 마음에+ 상대가 내 마음을 알아 차릴까봐 B쪽은 잘 안쳐다보고 관심 없는 척 하구요. 근데 B의 모든 행동을 의식하고 있고 막상 B가 말걸면 엄청 친절하게 대하고 B의 시야에 들고 싶어하죠. 호감가는 상대가 나에게 관심을 가졌으면 하는 마음에 은근히 자신에 대해 어필하기도 한답니다 (나 이런 사람인데 어때? 하는 마음으로요)"
ISFJ,"그리고 연락의 관점에서 

A한테는 선톡 안해요 필요할때나 가끔 정말 심심할때?? 근데 진짜 친하면 이마저도 하지 않습니다. 저는 말에는 힘이 있다고 생각하는 사람이라 어떤 대화든 특히 기록으로 남는 온라인 대화는 더더욱 신중하게 대답하는 편이기 때문에 그게 굉장히 에너지가 소모되거든요
반면 B랑은 연락할 구실을 만들어보기도 하고 뭔가 시도하는 편이죠! 억지로 실을 이어가려는 느낌? 근데 티 안나게 하려고 노력해요 상대랑 실제로 했던 대화에서 뭔가 말할 거리를 생각해낸다던가 옷 정보를 물어본다던가 사소한거라고 고마웠다는 식으로 먼저 연락해보려 해요 근데 먼저 했을 때 상대 반응이 없으면 천천히 마음 접습니다"
ISFJ,"기념일 챙기는 걸 좋아하는 편이라 인간적 호감이 있는 지인들 생일은 챙겨요! 또 소중한 사람들 기분이 저기압일 때 위로용으로 따수운 말과 달콤한 선물 같이 주기도 해요! 선물을 줄 때는 상대에게 필요할 것 같으면서도 소모되는것보다는 보존되거나 오래 사용할 수 있는것을 보내는 편입니다 (모든 지인에게 이러는 것은 아니고 이건 내 사람에게 한정되는 것 같아요) 상대 주변에 저의 흔적이 남아있길 바라며! 
그냥 단순 친구에게는 보편적이고 호불호 없는 선물 주는 편이에요 금액권 많이 보내고 혹은 필요한거 먼저 물어봐요

받는 의미는 음 고를 때 제 생각하면서 고른티가 나면 좋죠 예를 들면 저는 과자보다 떡 종류을 좋아하하고 우유를 못먹어요 이럴때 입맛을 고려해서 간식 선물을 보낼때 한과 종류로 준다거나 음료 기프티콘을 보낼때 ‘너 우유 못 먹어서 이걸로 골랐어’ 같은 한마디가 겉보기엔 평범한 선물을 제게는 특별한 의미로 만들어주죠

저는 다른 사람을 어떨때는 필요이상으로 많이 챙기는 편이라 저 스스로를 못 챙길때도 가끔 있는데 저한테 뭔가를 준다는 것 자체만으로도 챙김 받는 기분이라 선물 받는 것도 주는 것도 좋아해요!"
ISFJ,ㅋㅋㅋㅋ 다시 받으면 또 줘야할 것 같은 기분이 들어서 일 것 같아요 선물로 이성적 호감인지 인간적 호감인지 구별하기는 무리일 것 같습니다! 그래도 선물을 하는 것 자체로는 최소 인간적 호감이네용
ISFJ,감사합니다 슈퍼샤이한 잇프피님도 좋은꿈 꾸시길😊
ISFJ,"저는 스토리를 의무적으로 읽는 편이라 딱히 엄청나게 궁금한 대상이 아니면 내용은 잘 안보고 띡띡 넘기기도해요 ㅎㅎ… 스토리를 읽었다는 표시가 꼭 그 사람이 내 스토리를 제대로 봤다는 걸 의미 하지는 않으니까요..! 멍~하고 넘기셨을 수도 있겠어요 혹은 그런가보다~ 하고 대충 넘겼을지도 모르겠네요. 근데 여러번 올리셨으면 알만도 한데 왜 몰랐다는 식으로 이야기 하신지는 정확하게 파악 할 수가 없네요. 현실에서 말 걸고 싶어서 그랬거나 혹은 정말 항상 스토리를 대충읽어서 기억에 없거나 운동을 잘 몰라서 스토리에 올린게 운동에 대한 내용인지 몰랐거나..? 아니면 그냥 INFJF 님께 관심이 없었다는 걸 표현하고 싶었다거나가 아닐까용 궁금할땐 그냥 직접 물어보시는게
나을 수도 있어요 ‘근데 너 스토리 같은거 잘 안봐?? 저번에 운동 얘기 몰랐다고 하길래 나 운동 스토리 많이 올렸는데 몰랐다고 하길래 엥 싶었어’ 식으로 물어보시면 답해주지 않을까 싶어용"
ISFJ,선연락 해보세요!! 잇프제에게 편한 사람이 되시면 됩니다! 저도 주변에 인프제 지인이 있는데 잇프제랑 인프제가 하는 인간에 대한 고찰..이랄까 내면적으로 결이 비슷하다는 느낌을 받았거든요! 천천히 다가가는 것이 좋습니다 인간적으로 싫어하는사람만 아니면 선톡은 언제나 환영인 편입니다. 은근 관심 받는 거 좋아해서 실제로는 상대가 뭐 물어보는 것도 좋아해요. 저는 제 기준 친하다고 생각하는 사람들 생각해보면 다 어느순간 스며들었다? 싶더라구요 대화를 트는게 먼저겠죠!
ISFJ,헉 이정도면 호감인 것 같아요 이성한테 오해주기 싫어서 오해할만한 행동들은 호감없으면 안하는 편이에요!
ISFJ,맞아요.. 꿍해있죠 뭔가 맘에 안드는게 있는데 그걸 상대한테 말하면 속좁은 사람처럼 보일까봐 말할까 싶다가도 망설이게 되더라구요.. 우유님이 나쁜게 아니에요!! 표현은 안하면서 상대가 알아주길 바라는 마음이 더 나쁘다고 생각합니다 ㅠㅠ(그게 저에요…)
ISFJ,분위기 좋을 때 슬쩍 말해보시는게 어떨까요? 너랑 계속해서 좋은 친구 관계를 이어가고 싶은데 사실 이럴 때는 조금 답답하다 감정을 솔직하게 말해주면 좋겠는데 혹시 내가 오해한거니? 오해한거라면 미안해 그런데 솔직하게 말해주면 좋겠어 이런식의 내용을 좋게좋게 풀어서 먼저 말 꺼내보시면 어떨까요?? 타인과의 관계에 신경 많이 쓰는 편이라서 아마 말해주면 되돌아볼거에요 사실 스스로도 알고 있을 가능성이 높구요 여기서 제일 중요한건 ‘내가 이런 얘기를 하는건 너랑 계속해서 잘 지내고싶어서야’ 라는 말을 확실하고 진정성있게 전해주시면 좋을 것 같아요! 그 뒤에도 개선이 안된다면 우유님의 심신안정을 위해 거리를 두시는게 어떨까 싶습니다.. 말해도 안고치는 건 해결할 수가 없으니깐요 ㅠㅠ
ISFJ,네엡 아마 자기 자신도 알고 있을거에요 다시 또 꿍하면 뭐 안좋은 일 있냐 표정이 안좋다 이런식느로 말해보는 것드 괜찮을 것 같아요 엠비티아이에 상관없이 자기 행동을 고치지 못하는 사람은 멀리하는 것이 좋죠!
ISFJ,"헉 답변 너무 늦었죠 ㅠㅠ
그 분이 isfj인 것이 확실하다면 호감입니다
상대가 오해하는거 정말 싫어하거든요 엮일때도 호감 없으면 하지 말라고 딱 잘라서 말해용 그렇게까지 행동하는데 호감아니면 isfj가 맞는지 정확하게 확인해보심이….

제가 보기엔 호감 같아요"
ISFJ,"상황에 따라 다를 것 같아요! 저는 연락에 좀 수동적인 편이고.. 호감표시했는데 반응 없으면 접기도해서… 그것까지는 사람따라, 상황따라 다를 것 같습니다 ㅜㅜ 직접적인 도움 드리지 못해 죄송해요"
ISFJ,아앗 그리고 전혀 귀찮지 않습니다!! 뭐든 더 물어보셔도 괜찮아용😊
ISFJ,"헙 진짜 별 걱정안하셔도될거같므.... 잇프제로 보기에 진짜 저는 제 스탈 아니면 상대방이 아무리 플러팅해도 부담으로 느껴지지 사귀지않아요.. 그래서 제가 n년째솔로 ;
의견없다 생각하지만 본인이 싫은건 말하는 성격이라 다 좋아서 그런거에요
헤어지는데 미련없는것도 항상 최선을 다하고 끝이라 생각할때 헤어짐을 이야기해요.. 저도 홧김에 헤어지자 이런거 진짜 싫어해요
ㅎㅎ 너무 걱정안하셔도 될거같아요"
INTP,친언니? 아는 언니?
INTP,"호구 맞는 것 같습니다.
한 번 차 말고 대중교통으로 한번 가보세요. 어떤 반응인가.....;;"
INTJ,"이기적인 상대분이네요
사실 저도 비슷 느낌의 엣프제 여사친 있는데, 비슷 느낌과 이유로 거의 손절하다시피 지내는 중이고
되도록 연락도 짧게 마무리짓고 직접 만나는 건 피하게 되더라구요"
INTJ,"조언 감사합니다 ㅎㅎ

이해가 안되면 공감이 안되는 저라서 이성적으로 생각하는게 디폴트인데
냉정한 부분보다는 따뜻한 사람이 되려고 노력해야겠네요!

든든, 다정, 따뜻! 노력해볼게요!"
INTJ,감사합니다!
ISFJ,"저는 제일 안맞는게 인팁 인티제 같아요.. 그만큼.. 말하는 내내 날이선느낌이고 딱딱한 말투로
사람의 기분을 쿡쿡 쑤시는 그런 대화법이라 말조차 섞기힘들었어요 .. ㅋㅋㅋㅋㅋㅋ ㅠㅠ
잘되시려고 노력하신ㄴ다니 도움을 드리자면 ..

이성적인 부분을 버리고 다정하게 공감하는 포인트를 확실히 늘려줘야할것같아요
잇프제는 남에게 민폐끼치는거 싫어하고 남이 싫어하는거보다 자기가 싫어하는게 더 나은 사람이라서
돌려말하기를 잘해요 ..
'~이런일이 있어서 ~ 이러는거같아.. 이렇게 할지 이렇게할지..~ ' 뭐이런식의 답답한 말을 해도
인티제가 보기엔 '이렇게하면되지?' 라고 답이 나올지라도 바로 말하지마시고. .나름의 공감과 이해.. +조언인거같아요
'이건 이렇고 저건 저래서 애매하긴하다 ~ ㅠ 근데 내생각엔 이렇게 해서 ~ 이러는것도 괜찮을거같아 ~' 라는식으로
말하면 좋을거같아요 이게 답이야 ! 이대로해 ! 아니고 ㅎㅎ"
INTJ,"답변 감사합니다!

어떤 말씀인지 이해가 됐어요! 저 자체도 목표지향적이라, 어떤 문제가 있을 때 ""~~하면 되는거 아냐?"" 라는 대답이 우선으로 나왔는데, 공감이 우선시 되어야 한다는 것에 초점을 두어야겠어요.

예시도 포함해서 설명해주셔서 큰 도움이 됐습니다 !"
INTP,S /N 차이가타요..
INTP,그런거 같아요.. ㅜㅜㅜ st랑은 그래도 대화가 잘되는 편인데 sf는 어떤식으로 대화를 해야할지 모르겠어요ㅜ
INTP,매일매일이 복붙 토크예요.....그런 사람으로 인정하고 받아들여야 할 것 같네요..ㅜ 주변에 SFJ도 없어서 면역이 없는상태라.. 솔직히 많이 당황스러워요.
INTP,최근에 대화가 너무 없다고...오빠는 너무 말이 없고 나한테 궁금한게 없는 것 같다고 얘기했는데 돌아오는 답변은 그냥 너가 하는건 뭐든지 좋아. 너가 어떤 사람인지는 안물어봐도 천천히 같이 시간을 보내면 자연스럽게 알아. 라고 하더라구요. 그 얘기듣고 또 할말 없어서 그냥 그렇구나 했네요.
ENTP,"와우..!! 저희랑 완전 대화패턴 똑같음! 

남친 : ESFJ, 저 : ENTP

처음엔 진짜 오해 많이 했어요.. 질문을 안하니깐 관심 없는건가?해서 많이 싸웠거든요. 근데 관심없는게 아니더라구요. 말그대로 제가 뭘하던지 좋아하는 거였어요.
이제는 이해해요.

그리고 생각보다 ESFJ가 세상물정에 박학다식해서 제가 궁금한거 질문을 폭격을 하면, 일일이 다 답해주는데 여기서 저는 대화가 잘 통한다고 느껴서.

그분을 좋아하신다면 직접적으로 질문을 해보세요. 아니면 이사람은 이런사람이구나 이해해주는게 좋아요.

ESFJ장점은 제가 어떤 엉뚱발랄한 짓을 해도 다 이해해준다. 굳이 이유는 묻지 않는다. 편하다. 잘챙겨준다. 단순하다. 꼬아서 생각하지 않는다. 
이런식으로 장점을 찾아보면 좋을 것 같아요."
INTP,그렇네요. 저한테 중요한 포인트를 끼워 맞추기 보다 이사람 자체의 장점으로 인정하고 그런 부분을 찾아야할 것 같아요. 아니 그래도......나와 생각의 방향이 아예 달라서 가늠하기 어려운...? 진짜 이해하기 어렵네용...
ENTP,저는 그런 부분이 흥미롭더라구요. 저랑 생각이 다르다는게.
INTP,버거는 예시이고 뭘 제안하거나 주제를 던지면 저런식의 답이 대부분이라는 걸 얘기하고 싶었어요 ㅜ 관심을 가지고 그 부분에 대해서 깊이 물어보지 않고 그렇구나 하고 항상 마침표를 찍는 대답이랄까..
INTP,아니용.. 그렇지는 않은데 .. 보시기에는 잘 맞춰주려고 하는 거 같다는거죠?? 혹시 sfj시니까 여쭤보는건데 먼저 제안같은 것은 어떠신가용..? 잘하시는 편일까요?
INTP,ㅠ 노하우 좀 주세요.. 저는 대화를 이어 나가고 싶은데 그냥 저도 그렇구나 하고 말아야 하나요?
INTP,S랑 N성향이 비슷하신가 봐요! ㅠㅠ 부러워요.. 제가 압도적n성향이 커서 남자친구와의 대화에 있어서 유독 힘든가봐요
INTP,"다 그런건지는 모르겠지만, 저도 S들이 너무 진지하고 재미가 없더라구요."
INTP,아무래도 토크의 주제나 이어짐이 N/S에 따라 확 달라져서 그런거 같아요 ㅠㅠ 같은 S여도 제가 대화했을 때 느낌은 ST와 SF가 결이 많이 다른것 같다 였어요! SF를 대하기가 더 어려운 느낌..
INTP,말이 정말 없는 과묵한 편이라.. 더 어려운 것 같아요.. 일상 얘기도 한계가 있어서.. ㅠㅠ 그래서 남자친구가 좋아하는 주제쪽으로 더 얘기를 하려고 하는데 스포츠쪽이라 덕질이 쉽지 않네요.. ㅋㅋㅋㅋㅋ
INTP,남자친구 분이랑은 보통 그럼 어떤식의 대화를 주로 하시나용??
INTP,"와.. 완전 도움되는 조언이예요 진짜 제맘 열어다보신줄..제 마음이 지금 딱 그런느낌인데
답글 감사합니다. 나만 대화하는 느낌이고 오고가는게 없는 대화..? 남자친구가 좋아하는 주제로 꺼내서 많은 대화를 유도해야하나..? 고민하고 생각했는데 그냥 단순하게 그런 쪽을 접어두고 그러려니 그렇구나 마인드를 갖는게 저한테두 덜스트레스 일거 같네요 ㅜ"
INTP,애초에 사람에 대한 기대가 없어서 그런건 없구요. 일상대화가 보통 저런편이고.. 저도 심오한 주제가 나오면 인팁특성이 발동돼서 깊이 있게 물어보는 편인데 이 사람이 나랑 같은 성향이 아닌데 매번 매사에 너무 파고들고 피곤하게 하고 싶지는 않아서 아직은 만난지 얼마 안됐기도 하고.. 조심스러워서 조절하고 있어요. 궁금한거죠. SFJ 분들비슷한 특성인건지 이 사람의 성격인건지. 어떻게 맞춰나가야 할지에 대한 sfj 분들의 경험담과 의견이 듣고 싶었던거예요
INTP,"ㅋㅋ 워낙 저런 대화를 접하다보니 요즘은 제가 s화 된건지 대화에 큰 문제가 안보이네요 ㅋㅋㅋㅋㅋ
그러고보니 제 경우엔 연애 초에 주로 제가 질문을 했던 것 같아요. 주제도 먼저 꺼내고.
주로 현실적인 거, 도움받아야 하는 일 같은거, 차 고장문제라든가 세금 관련 얘기라든가
어떤 적금통장 쓰고 어떻게 관리하고, 가구나 집 구하는 얘기라든가
그런 거 하면 의외로 좀 알고 있는게 많더라구요
보이는 것보다는 끌어낼만한 지식이 많은 사람입니다. 다만 n적인 지식은 없어요. 주제를 잘 골라보세요
마지막 대화도 좀 안습인게, n이면 엽떡에 중국당면이 들어간다는 걸 유추할 수 있지만 s는 거기서 내가 요리하고 있는 얘기에서 중국당면 얘기가 갑자기 왜 나와? 싶었을겁니다.ㅋㅋㅋㅋㅋㅋ상대분이 정말 열심히 맞춰주고 있네요
이거 진짜 ns차이네요. ㅋㅋ 첫 대화부터 저라면 '어떻게 맛있는데? 다른데랑 뭐가 달라?' '왜? 뭐하다 기절해 몇시에 잤는데?'하고 질문 폭격일텐데 대화에 정성스런 리액션으로만 맞춰주려는 것도 재밌어보이고요 ㅋㅋ 이건 ft차이도 있네요"
INTP,ㅋㅋㅋㅋㅋ n이 유추를 많이 하는편인데 반대로 생각하면 남친도 뜬금없었겠네요. 찌개에 들어가는 토핑이 많아서 엽떡 -> 엽떡하면 중국당면 연상이 돼서 장난을 건건데 이게 s는 현실적이라 안먹히나봐요..ㅜ 현실적인 지식…! 오 이거 맞는 것 같아요. 요리라던지 혜택? 이라던지 꿀팁? 같은 그런쪽에서 좀 말이 많긴 했던 것 같아요. 이쪽을 좀 파야겠네요
INTP,글구 햄버거 가게같이 가자 같은 대화에는 언제 갈까? 메뉴 뭐 먹을까? 먹고나서 디저트 뭐먹지 ? 어디 더 갈 데 있어? 같은 이런 현실적인 대화로 이어나가심 되어요 ㅋㅋ좀 재미는 없습니다만 ㅋㅋㅋㅋs들도 이런 얘기할 때 진짜 가려는게 아니라 이런 사실적인 일들이 s에겐 상상일 수도 있더라구요 ㅎㅎ
INTP,"또 다른 예시인데,"
INTP,"ESFJ : 오늘 컨디션은 어때?
INTP : 그냥..생리일주일 전이라 오락가락하고 기분이 우울하고 예민하고 그런 나한테 짜증나..
ESFJ : ㅠㅠ 몸 아프면 약 잘 챙겨먹고..따뜻하게 잘 입고 다니고..ㅠㅠ

요런 대화에서도 보면.. 저는 벽에다 대고 얘기하는 느낌인거죠.
나는 '기분'을 얘기하고 있는데 기분에 대한 얘기가 오는게 아니고, 무조건적인 달래줌을 해달라는게 아니라.. 그.. 생각의 방향이..? 기분이 아닌 생뚱맞은 약 잘챙겨먹고 따뜻하게 입고다니라는 얘기를 하는데
ESFJ남친은 '기분'에 대해서는 얘기거리가 없고, 자기가 당장 해줄 수 있는게 없으니, 자기 선에서 해줄 수 있는 현실적인 관점에 포커스를 두고 얘기하는걸까요?"
INTP,"음 기분 부분은 성격타입보단 남녀 차이같아요
전 제 기분 얘기를 친구들이나 남편에게 해본 적이 없어서 이건 잘 모르겠네요 ㅠㅠ 반대로 상대가 저에게 기분 얘기를 해도 속으로 '뭘 어쩌라는거야 니 기분인데 대체 뭘 말하고 싶은거지?'싶을 것 같아요... 이걸 남녀차이 아닐까 라고 말씀드리는 이유는 제 약지가 검지보다 길고 남성적 성향이 강해서 여성적 성향인 분들을 이해 못하기 때문이에요...
기분 얘기를 할 때 에구 기분이 우울하고 예민하고 짜증나는구나 어쩌다 그랬대, 뭘 하면 기분이 나아질까?'하고 달래줄 수 있는 남자는 대부분 연애경험 아주 많은 선수거나, 판타지 소설에 나오는 2D 입니다."
INTP,"그렇군요.. 저라면 만나서 그럼 이거 해보면 나아질까라던지 단거나 군것질하면 좀 나아지지 않냐라던지, 원래 그래왔냐는 질문이나..기분이 어떻게 오락가락하냐는 둥 질문이나 제안위주로 말했을 것 같긴한데, 저도 보통 주변사람들과 그렇게 말하는 편이구요. 같은 부류만 만나고 사람을 너무 확고하게 제 성향에 맞춰서 생각하지 않았나 반성하게 되네요... 좋은 말씀 감사합니다 : )"
ISTP,"1. 수제버거가 맛있는 집이군. 뭐가 유명하군. 같이 가자고 하네 > 좋아 같이 가자 맛있겠다

2. 잠깐 일어났다가 기절했나보구나 피곤했나보네

3. 저 맥락에서 갑자기 중국당면 얘기가 나온걸 보고 엽떡에 중국당면을 넣어먹는 사람인가? 중국당면 좋아하나?

제가 보기엔 맥락에 맞는 대화로 느껴져요,, 질문도 아니고 그냥 평서문에 맺는 말은 그냥 그렇구나 하는 정보로 입력이 되고 뭔가 읭? 스러운 부분이 있으면 묻거나하는거 같아요
수제버거 먹어봤어? 무슨 버거 좋아해? 치킨이나 고기 패티 중에 뭐가 좋아? 무슨 브랜드 좋아해? 토마토 들은거 먹어? 등등 질문도 계속 이어나갈 수 있고 궁금한데 먼저 질문으로 운을 틔워주시면서 서로 물어보면서 이어나가지지 않을까요"
INTP,"그건 이미 햄버거 좋아한다는 얘기 들었을 때부터 질문폭격으로 써먹었던 질문들이예요.. ㅋㅋㅋㅋㅋㅋ 질문도 많이 하는 편인데…

예시 주제에 놓고 보면
맥락에 맞는 대화는 맞지만.. 제가 예시를 통해서 말하고 싶었던건 서로 질문을 하는 쪽으로 질문-대답-질문으로 이어졌으면 좋겠는데 대화의 패턴이 내가 질문- 상대 대답으로 매번 대화가 끝나는 쪽이라 질문도 여러번이지.. 이제는 저도 대화하면서 재미를 찾고 싶은데 그러질 못하니.. 같은 패턴의 대화로 좀 질려가는게 스스로 느껴져서 ㅠㅠㅠ
1. 좋아 같이가자 맛있겠다 (너는? 너는 가서 햄버거 뭐 먹고싶어? 라던지 아니면 자기가 좋아하는 햄버거 지식 자랑이라던지 아니면 웨이팅 심하대? 라던지.. 대답할 주제거리를 던져달라..)
파고드는 대화를 좋아하는 저로서는 대화가 누적될수록 흥미가 떨어진다는 거죵… ㅠㅠㅠㅠ 심란하네요 그냥 계속 제가 질문봇이 되는걸로… ㅠㅠ"
INTP,그렇군요..말그대로 사람 대 사람의 관점과 성향차이라는 거군요...ㅠㅠㅠ 그냥 나랑 아예 결이 다른 사람이구나를 인지를 하고 거기에 맞춰서 지내야겠네요. ㅠㅠㅠㅠ 진짜 쉽지 않네요..
