mbti,comments
ISTJ,저건 호감에 가깝습니다
ISTJ,저도 대꾸할 말 없게 보내놓고 뒤늦게 후회할 때 있습니다 ㅋㅋㅋ 눈치가 별로 없음~ 애기 이런 말 잘 안쓰긴 합니다 누가 봐도 귀엽잖아요?
ISTJ,"바운더리 내에선 정말 장난 많이 쳐요
윗분 말씀처럼 인간적인 호감이라도 ㅎㅎ
위 대화만 볼 때 인간적인 호감이라면 충분히 할 수 있는 장난입니다!"
ENFP,"친한관계면 약올리는거 정말 좋아합니다.
츤데레면서 새침한 사람.."
ISTJ,"잇티제가 확실한데 꿀 떨어지면 진짜 잡으셔야 됩니다
준 로또라고 감히 말씀드린다는 건방진 발언 한번....... /. |"
ISTJ,헉.. 저인줄.... 얼마전 isfp인 분을 만났었는데 남들이 볼 수 없는 제 찐 모습이 나오더라구요~ 계속 좋은 만남으로 이어졌다면 그냥 인간꿀이 되었을 듯 싶네요ㅎㅎ
ISTJ,편협 ㄷㄷㄷ ㅋㅋㅋㅋ
ISTJ,전 아니여서 그냥 단어보고 댓글달아서요 ㅋㅋㅋ
ISTJ,아하 ㅋㅋㅋ
INFP,잇티제가 서운함을 느낄 때는 언제일까요??
INFJ,"안녕하세요:)
잇티제가 어떤계기로 갑자기 저를 피하고 있어요~ 제가 실수한게 있는것 같아 ‘이부분에서 실수한것같다,미안하고 안그러겠다’ 했는데 그 이후로 저를 피하는 느낌입니다.. 연락부분에서 다 거절인데 차단은 아니고 피드백이 없습니다😢
다른일로도 연락을 할수가 없어서
‘이렇게 지내면 답답하니 내 오해일수도 있지만 아니라면 표현을 해주면 좋겠다고 여전히 잘 지내고싶다’ 고 연락 보내놓은 상태에요..
여기서도 답이 없다면 끊고싶은대상이라고 이해해도 되는걸까요..?
제가 눈치없이 이러는건지
혼자 판단하고 이러는것 같기도하고
또 생각이 넘치네요😭
조언 부탁드립니다.."
INFJ,"답변 감사합니다..
사과는 진정성있게 했다고 생각합니다.. 사과를 한게 문제가 되었나 생각도 해봤어요, ’이런걸로 사과할거면 사과할 행동을 애초에 왜하지?‘ 하며 생각할지도 모르겠다. 여기까지 생각이 닿게되더라구요..
저는 라이프스타일의 안맞음과 현재 잇티제의 개인적상황이 겹쳐 거부반응이 생겨 돌아선것 같아요..
제 연락을 보긴 봤는데 아직 답은 없구요, 시간을 두고 기다려볼까요..?
기다렸다가 잇티제가 어느정도 안정이 된것같을때 다시 연락하면 너무 늦을까요..? 사이가 전혀 나쁘다고 생각되지 않았습니다, 정말 순식간에 틀어져버렸네요.. 제가 뭔가 많이 잘못했나봐요🥲"
INFJ,"네! 진정성이 느껴지지 않는다면 우시님이 말씀하신것 처럼 제가 한 행동의 명확한이유와 솔직한마음, 진솔한 사과를 하고싶어요.. 단기간에 제가 장문으로 계속 연락을 하는게 부담을 주는걸까 수없는 망설임이 자꾸 생기는것 같습니다🥲
어떤상황이든 괜찮으니 잇티제의 생각이 알고 싶었는데 이것도 제욕심 이였던것 같네요~
다시 한번 마음을 잘 표현해보겠습니다! 😭
진솔한 답변 정말 감사드려요~!!!"
ISTP,음 그쳐그쳐
INFP,네 상처 받아서 깠어요...ㅠㅠ 그래도 MBTI가 다른 것과 ESTJ에 대해서 배울 점에 대해 조언 받고 나니 앞으로도 단둘이 얘기하면 제가 상처 받을 거 뻔하지만 제 그림에 영감을 주는 사람이었어서 관계를 유지하고 싶나봅니다... 딱히 그 사람은 저 신경도 안쓰고 저랑 친구로 지낸다고 득이 될지 모르겠지만
ISTJ,99.999999% 호
INFJ,제 남친 잇티제인데 약간 저런 패턴으로 대화해요 완전 호감같아요
INTP,호감이 아니라 직진
ESFJ,답장 오기 전에라도 본인일상 공유해주는거 애정표현 무심한듯 사랑스럽네여
ESTJ,엄청 친한거면 그냥 이런상태다 정도는 말하는데 연애얘기 아니면 거의 안해요! 가족한테는 더더욱
ISFJ,"아하 숨기시는 편이시군용,,그럼 뭐 때문에 힘드신지는 말씀 잘 안하시는 편이세요?"
INTJ,"즤신랑 정말 말 안해요. 물어본적잇는데, 그냥 생각을 안햇대요.......음..이해안가지만. 제해석으로는 생각이 없거나, 말하기 싫거나 인거같어요"
ISFJ,말하기 싫은 거나 아님 힘든 걸 말할 생각이 없나 싶더라구요 힘들어보여서 뭐든 해주고 싶은데..
INTJ,잘 이겨낼꺼에요 믿고 신뢰해주고 옆에 잇어주는것만으로도 든든하고 좋을수있어요^^
ISFJ,말씀 감사드려요💖
ISFJ,아하 그러시군용 전 좋아하는 친구가 있는데 그 친구가 본인 집안 사정까지 얘기하면서 자기 요즘 너무 힘들다고 얘기를 하더라구요 ㅎㅎ.. 엣티제 분들은 대체로 본인 힘든 거 얘기를 잘 안하신다고 하시기에 궁금해서 여쭤보았어요
ISFJ,그러시군요 답변 감사합니다!
ISTJ,어지간해서 잘 안해요 말해도 해결되지않는게 많고 답을 이미 알고있는데도 그게 마음에 안들거나 어쩔 수 없는걸 아니까 굳이 재확인까지도 필요없다는 느낌요
ISFJ,자세하게 말해주셔서 너무 감사드려요❤️
ISFJ,"앗 그러셨군요,,답변 감사드려요!!"
ISFJ,"그렇군용,,답변 감사드려요💖"
ISFJ,답변 감사드려요🩵
ESTJ,믿을만한 사람이 아니면 얘기를 안하는데 믿을만한 사람의 기준이 굉장히 높아용
ISFJ,아항..그렇군요!! 말씀 너무 감사드려요💖
ENTJ,잇티제라서 기대 안했는데 너무 신기해요..🥹
ENTJ,네 극 잇티제예요... 극.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋ
ENFP,진짜 변종이네요 만난지 얼마나 되셨어요?!
ENTJ,한달정도 됐어요!
ISTJ,잇티제 변종들이 좀있어요 ㅋ
ENTJ,ㅋㅋㅋ처음 봅니다만.. 신기하네요
ENTJ,꽃을 돈주고 처음 사보는 잇티제라고 합니다... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이마음 오래갔으면 좋겠어요
INTP,변종 잇티제 너무 부럽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ
ENTJ,너무 신기해요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENTP,"맞아요ㅠㅠㅠㅠ 저도 사랑꾼 잇티제 만나고 있는데 제가 보기엔 진짜 사랑하는 사람한테 하는 잇티제의 디폴트값인거 같아요...!!
고작 점심 하나 먹으려고 왕복 7시간도 왔다갔다하고 카톡 답장도 5~10분안에는 무조건하고, 제가 자느라 몇시간동안 연락안하면 자기 뭐하고 있다, 나중에 너랑 이거 먹고 싶다, 사랑한다 등 열 몇개는 보내놓고.. 여행가서 뭐 먹고 싶다 어디가고 싶다하면 아무리 동선이 안 좋아도 하루종일 운전해도 다 가주는.. (하루동안 춘천>속초>삼척 가봤습니다..) 저희 집 놀러와서 고칠 부분 봐놓고 다음에 다이소 들려서 사가지고 다 고쳐놓는 찐사랑꾼..
비효율적인거 새삼 싫어하는데 저한테 쓰는 것들은 효율 비효율을 내려놓는거 같아요 ㅠㅠㅋㅋ (물론 자기가 주도해서 데이트하러가는 동선은 무조건 효율적으로 짬.ㅋ) 결론은 잇티제는 진짜 우주최강최고입니다.. !!!!!!!!!!!!!"
ENTJ,와 진짜 똑같아욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ 앞으로 저랑 할 버킷들 짜서 계획표로 보내고 그러더라고요 ㅋㅋㅋ 비효율 내려놓는다는말도 찐 공감요.. 왜 굳이 저렇게까지..? 라고 생각들정도로ㅜㅜ 미안하기도하고 .. ㅠㅠ 잇티제 최강 맞습니다 매력쩔어요..
ISTJ,잇티제로서 저건 변종이 아니라 원래 그래요ㅋㅋㅋㅋㅋ 진짜 극~소수의 사람 한정 자비스 댕댕이입니다. 변종이란 사람들은 그 극소수에 못들었을뿐.... 이제 더 깊어지면 그 극소수의 가족까지 챙김ㅋㅋㅋㅋㅋㅋ 거의 뭐 ai 정기배송봇이에요 인생의 낙이 사랑하는 사람이 필요하다고 한거 흘려듣는 척 했다가 사주고 감동하는거 보기ㅋㅋㅋㅋㅋ
ENTJ,헐 그래요?? 맞아요.. 저희 집 데려다줄때도 차 트렁크에서 뭐 주섬주섬 꺼내더니 어머니 아버지 복숭아 드리라고ㅜㅜ.. 제가 좋아하는거 잘먹는거 못먹는거 너무 잘 기억하고 센스있게 사오더라구요
ISTJ,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그쳨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이제 내새꾸 퍼주는것도 모자라 내새꾸 주변인도 퍼주고 싶어진다구요,,,"
ISTJ,"원래 P가 없는데, 좋아하는 사람에겐 P가 간간히 나와요 ~ 감정없는 기계도 좋아하는 사람에겐 무한 감정표현 ㅎㅎㅎ"
ISTJ,볼 시간 만든다는 건 호감이죠
INFJ,"호감이에요 호감..!! 
제 남친이 잇티제인데 그냥 지나가듯 빈말은 절대 못해요..!
그냥 마음없이 얼굴보자 그리 플러팅 못합니다여"
ESTJ,모야... 누가봐도 호감이잖아요!!!😆
ISTJ,고백갈기는수준인데요..?(제기준)ㅋㅋㅋㅋㅋㅋ
ISTJ,호
ISTJ,이 글로만 봐서는 잘 모르겠어요 더 얘기하고 싶으심 쪽지 주시겠어요?
ISTJ,네 원래 물어봐요...
ISTJ,궁금하니까 물어보는거죠. 내가 좋아하는 사람 이니까 이게 답변이 되는거임.
ESTJ,"사바사임 그냥 더 자세한 이야기는 만나서 하자고 넘어가면서 시간약속 잡는게 베스트
질질끌면 그쪽보다 본인이 흥미떨어질껄요?"
ESTP,잇티제로써 이건 두눈뜨고 못봐주겠다 싶은것들 3가지만 여쭤보겠습니다
ISTJ,"사실 극단적인 건 없는 거 같아요 사고 자체가 유연한 편이기도 하고 그렇지만...
비논리적 비합리적 비효율적인 거 이렇게요 ㅋㅋㅋ ㅠㅠㅠㅠㅠㅠㅠㅠ 예를 들자면 징징대거나 모르겠고 자기 책임 아니라던가... 그런 거요"
ISTJ,많죠 ㅋㅋㅋㅋ 극복한 적도 있고 굳이 안한 적도 있고 여러경우가 있답니다 권태기 자첸 많아요
ESTP,연애의 시작까지 오래걸리는 편이신가요?! 속도가 안맞는다면 맘에 들어도 포기하시나요?..
ISTJ,"오래 안 걸려요
왜냐면... 일단 저 자체로도 사람 보는 눈이 있다고 생각하기도 하고 아닌 사람은 어쨌든 초장부터 티가 나거든요...
그리고 속도 안 맞음 포기하기도 해요 마음의 무게에 따라서 다르기도 하지만
저의 경우엔 사람을 만나다보니 확고한 무게의 개념이란게 구축됐는데
아 이사람이다/괜찮네 만나볼까/ 으 별로다 이런식이요
맨첫번째는 좀 감수하는 편이고 두세번째는 포기합니다"
ISTJ,어려운 사람이요... 의도 다 보이는 사람은 재미없어서 싫어요 쉽지 않은 사람 그리고 말하는 거 봐서 좀... 사람 자체가 됐구나 어떤 신념이나 가치관 자체가 바르고 잘 구축되었구나 싶으면 미친듯이 끌려요
ISTJ,"잇티제는 못지킬 말은 아예 안 해요 책임감이 있거든요
상황이 어떤지는 잘 모르겠지만 상대분 마음이 계속 남아있기만 한다면야 기억 못할 이유도 전혀 없고... 저라면 갈 거 같아요"
ISTJ,"네 믿으셔도 되는게
말한 이상 지키겠다고 마음을 먹은 상태고 노력도 할거예요... 잇티제는 특히나 사랑하는 사람한테 혹여나 그게 예전 일이라고 해도 책임감 강하게 느껴서 절대 나몰라라 하지 않아요. 딱 보는 순간 그런 말 하셨다는 게... 님을 진짜 사랑하시는듯요 잇티제는 빈말하래도 못하기도 하고요"
ENTJ,여자친구가 뭐 해줄때 제일 좋으세요?
ISTJ,꾸준하게 좋아해주는 거요 표현해주고... 작아도 직접 만들어서 뭐 주면 감동받아서 죽을지도 몰라요
ISTJ,그렇진 않아요 보통 자기 감정을 들키고 싶지 않은 게 태반이라서요
INFJ,사랑한다는 말에 뭐라고 답하시는 편인가요?
ISTJ,똑같이 사랑하면 사랑한다고 합니다 적어도 나도 정도는 해요... 안 사랑하면 고맙다고 하고요
INFJ,펑
ISTJ,"자기 감정에 확신이 안든단 뜻 같은데요
잇티제는 못지킬말 절대안하고 못해요
사랑한단 말이 좀 어렵고 책임이 많이 들어가는 편인 거 같은데 일단 호감 이상은 맞아요 하지만
쑥스럽기도 한것처럼 보여요 굴하지 않고 표현해주시면 때되면 합니다 님이 좀... 속이 상하지만 않으면 좋겠어요"
INFJ,네 감사합니다^^
INFJ,펑
ISTJ,음... 그 내용이 어떤지 알아야지 말씀드릴 수 있을 거 같아요 나중에 펑하셔도 되니 더 알려주세요
INFJ,펑
ISTJ,음... 이해 못했다는 거에 대해 오해가 있었던 거 같은데 님이 말하신 건 그럴 수가 있나? 별로 안 그럴 거 같은데 고 님 남친은 별로 이해하고 싶지 않다로 해석하신 거 같아요
INFJ,아 그렇게도 해석될수가 있군요...전혀 생각못했어요 많은 도움 되었습니당 ^^
ISTJ,"별말씀을요
또 궁금하시면 오셔요"
INFJ,네 감사합니다 😊
INFJ,펑
ISTJ,"미안해하실 필요 전혀 없답니다
그 친구가 공적으로 엮여있고 사적으로도 엮여있단 뜻인가요?"
INFJ,네 맞아요
ISTJ,"그럼 반반이에요
사실 공적으로는 전혀 얘기 안하고 사적으로도 잘 얘기 안 하는데
섞여있다면... 잘못하다간 회사에 들어갈수도 있으니까요"
INFJ,아 네 소문날까봐이군요 감사합니다 😄
ISTJ,"음... 일단 제가 그분이 아니지만요
저는 향수도 좀 어찌보면 독한 걸 좋아할 정도로 무조건 확실한 걸 좋아해요... 그래서 말씀하신 게 좀 의아한데...ㅋㅋㅋㅋㅋㅋ 이상해요 나중에 댓글 펑으로 수정해도 되니 좀더 들려주시겠어요?"
ISTJ,"음
들어보니까 마음은 있는데 시험 때문에 그런 거 같아요... 시험만 아니었음 바로 사귀셨을 텐데 님한테 마음은 있고 놓치고 싶지 않은데 상황이 안 따라주는 거 같은데요"
ISTJ,님이 할만큼 했다 싶으시면... 한 번 더 말하고 결판을 내시는 게 속이 편하실 거 같습니다 본인이요
ISTJ,넵 ㅠㅠㅠ 그냥 시험도 아니고 중요한 시험이니까요
ISTJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아저인줄ㅠㅠ 저 얘기해요 근데 전제조건이 진짜 촘촘하고... 까다로운데 믿으니까 얘기하는거예요 어디가서 술안주 삼지는 않겠구나 싶어서... 님한테는 진짜 내 약점이라고 생각했던 것까지 오픈할 수 있겠구나 싶어서 얘기한 걸거예요 저도 제 애인한테 아픈 가정사 한 번 갑자기 얘기했다가 당황시킨 적 있답니다 ㅎㅎ 속얘기 잘 못하는 편인데 님을 정말 사랑하시나 봐요.
ISTJ,잇티제 빈말 못해요 진짜 고마우니 한말이고 속깊은 얘기 하기 어렵고 의지하는 건 맞는데 의지만 하는지는 이것만 봐서 모르겠어요 실망은 글쎄요... 상황이 납득 가능하면 이해할 수 있어요
ISTJ,궁금한 점 있음 더 말씀해주세요^^ 좋은 하루 되세요
ISTJ,사적인지 공적인 건지 궁금합니다 일할때 필요한 건 듣고 아닌 건 다 쌩까는 편이라...
ISTJ,음... 글쎄요 한귀로 듣고 한귀로 흘리는 편인 거 같아요
ISTJ,"오... 네
확실히 공적으로 만남 관계에서 그런것까지 기억했다는 건 확실히 관심이에요"
ISTJ,"네 남겨주세요
쪽지 알림 안 오니까 보내고 답글 주세요"
ISTJ,답장했습니다
ISTJ,"대상이 누군가요
저? 아니면 애인이요"
ISTJ,제 말은 전애인과의 물건을 잇티제인 제가 신경쓰는가 혹은 애인의 전애인 물건을 잇티제가 신경쓰냐는 말이었는데요...
ISTJ,전혀요 ㅋㅋㅋㅋ 전혀 신경 안 써요 실제로 저 헤어지고 나서 전애인이 준 지갑 아무 생각없이 가지고 다녔어요 헤지고 나서 버리고 가끔 그 지갑 보고 생각나도 그** 생각이 왜나지... 이런 느낌이랍니다 ㅎㅎ
ISTJ,"아뇨 그런건 버려요
저한테 쓸모있는거 예컨대 아까말한 지갑같은거나 향수 이런 거는 계속 갖고있어요"
ISTJ,잉? 상식적으로 이해가 안가는디요... 혹시 그 사진 주인공이 첫사랑인가요
ISTJ,"아 음...
못잊다가 미련버린거같은데... 저라면 안그럴거같아요...예의도 아니고 ..."
ISTJ,더 보셔요 하나만 보고 판단할 건 아니잖아요? 더군다나 애인인데
ISFJ,"혹시 윗댓답 달아주신거보고 궁금한게 있어서요ㅎㅎ 여자친구가 꾸준하게 좋아해주고 표현해주는게 좋다고 하셨는데
이성적으로는 어려운 사람이 끌린다면...
여친이 되기전엔 어려운사람에게끌디가 그 사람이 여친이 되면 꾸준히 좋아해줬으면 좋겠다는 뜻인건가요..?"
ISTJ,"아 음
어렵고 꾸준히 좋아한단 의미는
연애하고 알아가는 맛이 있는 사람이 좋다는 거고 그러면서 표현을 꾸준히 하는 게 좋단 뜻이었어요 ㅎㅎ"
ENFP,생각이 다르면 지나가면 되는걸 굳이 무례하게 뱉고 가시는 이유가 뭔가요?
INTJ,어디 정확한 장소는 짚어서 가자고는 하는데 약속은 안잡고 연락을 끈을려하면 여러번 연락이와요 뭐하냐고 씹어도 계속와서 톡친구가 된느낌입니다. 톡친구인가요?
ESFJ,안녕하세요..!! 좀 헷갈려서 혹시몰라 댓글달아봅니다 정확히는 15년 남사친이구요 학교 학원 다 같이다니고 연애사 흑역사 다 아는 젤 오래된 잇티제 남사친이있는데요..! 연락할땐하고 안할땐안하구 그래도 여사친중에 젤 가깝게지내고 여친있을때도 가끔 연락이오긴했습니다 요근래 저도 저친구도 이별했고 요즘에 다시 연락하고 둘이 만나는 횟수도 늘었구요 만나자는것도 다 오케이하고 나오라고하면 시간없는거 아니면 바로 나오네요 항상 그러긴했는데..조금 헷갈려서요..!! 그냥 바운더리안에 제가 있는거겠죠??
ESTJ,"이렇게 해야지만 미래에 목표한걸 할수 있다? 라고 뇌를 세뇌시키는듯 해요. 3년안에 난 무조건 이집을 살거야 그러려면 의식주 필요한거 빼고 다 하고살수 없어! 라고 하면 그냥 어디 놀러가고 싶어도 꾹 참고 모이는 잔고만봄... 하기싫은일 생겨도 이게 내가 선택해서 한다 했으면 제 말에 책임은 져야죠
참고로 제 남편이 인프피인데 속으로는 저 소비습관만 아니면 벌써 목표달성일텐데.. 저거 할 여유가 아닌거같은데 왜 저걸하자 할까 할때 좀 많아요
남편은 스스로를 짠돌이라 생각했었는데 그래서 신혼초에는 가계부 본인이 가장 알뜰히 쓸줄 알았는데 제가 극효율만 생각하는거보고 두손 다들은후 돈 쓰면 필요해서 썼겠지 터치도 안함"
INFP,"답변 감사합니다 ㅠㅠㅠ 역시 그냥 미래를 보고 참으시는 건가 보네요. 정말 대단하다고 생각해요... 저도 엣티제분들 만큼은 못 하겠지만 절반만이라도 따라가고 싶어요.

다른 얘기지만 혹시 인프피 남편분이랑 결혼한 이유나 계기 같은 게 있으신가요? 연애도 어떻게 하셨는지 궁금해요. 엣티제가 보기에 인프피가 매력이 있나요..? 저는 엣티제가 정말 멋지다고 생각하긴 하는데 연애에서는 상극이라는 얘기가 많아서 궁금해요"
ESTJ,사실 인프피는 그닥 20대초반엔 끌리는 유형이 아니였어요. 남편을 만나기 전엔 죄다 앞에 e성형과 t성향을 같이 겸비한 사람들만 만났었는데 뭐.. 잘 맞다가 뭐 하나 싸우면 둘다 기분이 매우상할정도로 싸우니 스트레스를 많이 받았었어요. 특히 그 직전의 연애가 entj였는데 이분과 헤어지고 결혼가치관이 약간은 달라진거 같아요. 하지만 베이스는 지금남편의 스펙?을 가장 많이봤고 그걸로 미래를 그린듯해요. 아마 그 특유의 답답함? 남자다움이 부족함?을 제가 이겨내지 못했을듯 합니다.. 그럼에도 스펙>인성을 봤는데 이것도 큰 결점사항은 없어서(오히려 타인을 배려하는 모습이 좋았어요. 보통 자기 잘난맛에 은근슬쩍 가스라이팅 하는데 그런면이 없어서) 나머지는 '어차피 다 완벽한사람 맞추기도 힘든데 이정도면 내가 이끌고 갈수 있겠다' 라고 미래를 생각하고 결혼했습니다. 연애 상극은 틀린말이 아닌듯합니다... 엣티제가 보기에 그 인프피가 스펙이 좋거나 보고 배울점이 있어서 미래를 그릴수준이 아니라면 오래 지속하지는 못할듯
INFP,"지금 남편분이 사회적으로, 경제적으로 스펙이 좋으셔서 미래를 그릴 수 있고 성격도 모난 곳 없어서 만나셨다는 거죠? 연애하시면서 성격차이는 많이 없으셨나요..? 남자다움 부족, 답답함이 가장 싫으셨던 건가요?"
ESTJ,음.. 그런데 결혼까지 생각하신다면 어느정도 엣티제를 닮으시는건 좋은데 극 성향의분은 인프피가 심하게 스트레스 받을수 있어요. 제 주변 비슷하게 상극으로 결혼한집이 있는데(거긴 와이프가 인프피) 지인 남편은 엄청 답답해하고 포기? 이런느낌인데 와이프분은 남편이 어느포인트에서 화가 나는지 잘 몰라 초반엔 스트레스를 많이 받았다했어요. 물론 저또한 남편이 왜 그런데에 돈을쓰고 그런거에 굼뜨고 하는지 이해불가하는건 마찬가지...
INFP,역시 상극은 상극인가봐요. 그래도 결혼 하시는 분들도 많으신 거 보니까 서로만의 끌리는 매력이 있다고 생각해야 될까요? 어렵네요 ㅎㅎㄹ
ESTJ,"성격차이야 남편이 연애때 많이 맞춰준건 맞아요. 결혼하고 나서야 본인의 원래 성격이 보이던데 연애때가 결혼과 같았었으면 보류할 요소이긴 할거같아요. 갓 졸업하고 저 만날때가 취준이였으니 연애때는 학력만 봤고 회사 들어가는거 보고 결혼하긴 해서 사회적만 보고 결혼했다 할수 있겠네요. 결혼할때 회사생활 2년차까지 모은돈만으로 결혼을 했고 시댁의 도움없이 결혼했어서 월세로 시작해서요. 몇천 못들고 시작했지만 몇년안에 이만큼 모은다 '제가' 강박을 가져서 남편 신용으로 전세대출 왕창껴서 집 들어가고 또 몇년후에 비슷하게 돈모아서 집샀어요
남자다움부족과 답답이 결혼후 가장 눈에 띄는 단점이고 저는 사람을 좋아하는데 남편은 제 친정 사람들과 대화하는것 조차도 어려워해서 (친척 결혼식 데려가는것도 싸워야 데려갈수 있는 수준)부부가 함께 와서 하는일도 뭐 거의 저혼자... 그냥 그런면은 기대를 안해요"
INFP,연애때 성격이 결혼 때보다 나으셨다는 말씀이신가요?? 그리고 i랑 e의 차이가 극명하게 나타나서 힘드셨을 거 같네요 ㅠㅠ 그래도 남편분 옆에서 여러모로 도움을 많이 주셔서 남편분은 루나님 엄청 고마워 할 거 같네요
INFP,그런 과정을 참고하는 건 맞지만 최대한 즐기려고 노력하신다는 건가요??
INFP,감사합니다!! 엣티제님들 너무 멋있어서 저도 노력해보려고요!
INFP,갓생러로 보일 수 있지만 전혀 아니라고 하시는 이유가 있으실까요? 조기교육이든 타의로든 뭐든 열심히 쉬지않고 하시면 결국엔 남들이 흔히 말하는 갓생 사는 거랑 크게 다를 게 없을 거 같아서요
INFP,"그런 행동들이 근본적으론 스스로를 위한 것이니까 자존감이 높으시면 시너지로 크게 괴롭지 않을 수도 있겠네요

감사합니다 :)"
ISTJ,잇티제 돌아서면 남보다 못해요 기계같아보여도 사람이에요 저도 미련있는것처럼 보입니다.
ISTJ,"감정이랑 이성이랑 다르잖아요
이성적으로 봤을 때 그렇다는 거지 마음적으로는 못 놓는 걸로 보입니다"
INTP,엣티제는 어떤 생일선물을 받았을 때 좋아하나요?
ESTJ,estj로서 저는 카톡 위시리스트에 담아놓은거 받고싶어요...ㅎㅎ
ISTP,와....p j 하나 차이인데 이렇게 다를수있군요
ISTJ,가족들이 저 빼고 모두 p입니다ㅎㅎㅠㅠ
ISTP,ㅋㅋㅋㅋㅋㅋ전쟁 걱정하기도 귀찮아요 ㅋㅋㅋㅋ
ISTJ,"저도 정보를 확증 편향에 따라 모으고 있었으면 해요🥲
정말 도발로만 끝냈으면 좋겠는데
독재 국가는 견제 장치가 없어서 더 걱정되는 듯 하네요ㅠㅠ"
ISTJ,제 친구 isfj인데 하나도 관심없더라구요🥺
INTJ,동아시아에서 전쟁이 나기보다는 전쟁여력이 분산되도록 다른 곳으로 피봇되어 이쪽은 화염을 피해갈 확률이 더 높아요. 중동/아프리카를 주의깊게 보세요. 물론 대만전 자체도 고려해야하긴합니다만 가능한 유라시아대륙에서 서방을 끌어들일 수 있는 환경과 동시에 여력분산을 위한 대리전양상을 띨 가능성도 고려해야합니다.
ISTJ,"중동이면 이스라엘 말씀하시나요? 거기도 이란과 대치관계죠
몇몇 기사 및 인터뷰를 보니 북한은 현 체제를 유지하기 위해서 심각한 도발은 하지 않을 것이며 대만 전쟁이 일어나도 한국은 군수물자 보급지로서 실질적으로 참여할 가능성은 낮다, 고 하니 계속 알아봐야 겠어요ㅎㅎ
상세한 댓글을 보니 또 안심이 되고 심신이 뒤죽박죽하네요😂"
INTJ,정확히 사우디와의 관계는 중립으로 돌리고 미국의 방패가 확실해지는 상태에서 이란과 대치하는 상황으로 흘러가는 지 아닌지 관찰해야겠죠. 7월이후로 미국해군배치도 증강되었고 이스라엘에서 극비 미국방문도 진행되는 만큼 흥미롭게 흘러가고있습니다. 중국의 동맹(아님ㅎ)급들인 러시아가 흐믈거리게 되었고 연이어 이란도 망가지게 되면 중국은 더 선택권이 적어지겠죠. 윗분들의 포-디 체스관전하는것도 재미입니다.
INFJ,시진핑은 지금의 푸틴처럼 되고 싶지 않을 거라 생각합니다.
ISTJ,"시진핑이 푸틴처럼 행동하지 않았으면 하는데
마오쩌둥의 신념 및 권위를 따라하는 시진핑이라 신뢰가 안가요 후;;"
INTP,탈출할 곳은 우주밖에 없다
ISTJ,실제로 벙커를 짓자고 하실 정도면 불안이 너무 심하신데요...?
ISTJ,전쟁나면 죽겠지… 라는 생각은 합니다만 평소엔 전혀 안해요🥲
ISTJ,오잉.. 전쟁나면 그냥 죽자 피난도 귀찮다 마지막에 뭐먹지 이런 생각이었어요 ㅋㅋㅋㅋㅋ
ENTP,"저도 그런 생각 종종해요.. 저는 그래서 섬 하나 사놓고 싶은데 (돈이 없네) ^_^..
많은 분들이 간과하시는 것 중 하나가 우리는 지난 n천년간 끊임없이 전쟁에 시달려왔다는 것.. 현재도 전쟁중이고 그 전에는 중동쪽, 세계는 항상 전쟁과 함께 했는데 말이죠..
경제가 답이 없을때 해결방법 중 하나가 전쟁이라 저는 충분히 가능성이 높다고 봐요. 지금 경제도 터지지 않는 시한폭탄일뿐, 굉장히 심각한 수준인데 어떻게 해결할건데.."
ISTJ,땅도 돈도 없어서 그런지... 이런생각은 1도 안하고 삽니다만...ㅋ 근데요... 벙커 지어놓고 들어간다고 끝이 아니잖아요?;; 벙커를 어떻게 지으실지 모르겠는데...그 안에서 얼마나 버틸 수 있을거라고 생각하시나요?
ISTJ,"그쵸 저는 사실상 전쟁에서 살아남자,가 주 목적이 아닙니다만

어떤 재난 및 사고가 터졌을 때는 무정부 상태와 같을 것인데,
그런 상황에서 사람이 더 무서운 법이거든요.
신체적 약자인 부모님을 사람들로부터 대피시키고자 만들고 싶은건데요

만약 살아있다면 미리 준비한 사람과 그렇지 않은 사람 간에 적어도 쥐똥만큼의 차이가 있지 않을까요

아직 부모님께서 승인을 안하신터라 구체적인 계획은 없기 때문에 얼마나 버틸 수 있을지 확답은 못하지만
이 악물고 전쟁은 절대 안일어난다, 부정하기보다는 비관적인 입장에서 제가 살아있을 때 언젠가 닥칠 위험에 미리 대비하고 싶은거죠"
