mbti,comments
ISFP,쵸대장이랑 물만두가 이상형🐰
ISFP,"제기준은 성형티 안나는 얼굴이 좋아요 특히 눈
앞 뒤트임 한 눈 무서움"
ENFP,"이건 유형보단
제 눈에 안경이라 사바사일거에요"
ISFP,"친해지기 전에 칼차단 해야지. 라고 생각합니다.
업무상 만난 사람은 다른 잇프피 들은 어떤지 모르겠지만 직장내 연애는 지양하는 편이라…"
ISFJ,아아..? 많이 장난도치고 편해졌는데도요??
ISFP,"상대방이 편한거지 나는 편한게 아니라서 사실 제가 그분이 아니라서 모르겠어요
저는 상대방 듣기 좋은말 많이 하지만 딱 거기까지 말하고 자꾸 넘어오는게 보이면 거리를 둡니다.
직장내에서 만나는 사람은 다 불편합니다 저는
다른 잇프피들은 모르겠지만"
ISFJ,아하 네 알겠습니다
ISFP,"그냥 고맙다..라는 식으로 겉으론 얘기하지만
살짝 희망회로른 돌립니다.
이런 대접?이 흔치 않은 잇픕에겐 더더욱
혹시 날 좋아하나?..라고 오해합니다.
다만 잇픕 특성상 자신감 결여로 인해
설마 아니겠지. 라고 생각하며 다시금 들뜬 마음을
자제합니다.ㅋ"
ISFJ,잇프피한테만 그러는거 맞긴한데 그만큼 많이 친하기도하고 호감도 조금 있기도해서..ㅎㅎ 암튼 알겠습니다
ISFJ,여우같은 성격 전혀 아니에요 ㅎㅎ 완전 순둥이 그잡채.. 앞뒤 상황을 설명하기엔 넘 길어서 간단하게만 적었어용
ISFP,"챙겨주는거 좋아합니다
거의 주변에 챙겨주는 포지션으로 살기 때문에
역으로 챙김 받아버리면 큰 감동으로 다가옴
누나 밖에 없네요 라는 말도
실제로 챙겨준게 누나 밖에 없어서 그런 말이 나온거죠
저도 생일이든 언제든 유일하게 챙겨주는 사람 있으면 그렇게 말합니다"
ISFJ,ㅎㅎ글쿤요
ENTJ,얼마 안 된 기간에 저랬다면 사귀었어도 맘고생 하지 않았을까요? 상대방이 희망고문 안 하고 관계정리 해준게 고마울 수도 있어요
ENFP,오우 완전 별론데....
ISFJ,"ㅋㅋㅋ 잇프피 남자친구 주말에 누워있는 모습들
같으네요,,, 금요일날 필요한거 다 사다놓고,,,
밖에 안나가거든요😂"
ISFJ,"월요일 아침에 너무 누워 있어서
좀비 같다고 그러더라구요ㅋㅋ"
ISFP,"저렇게 살다가 아파서 못하고 있네요 ㅋㅋ
목디스크 허리디스크 라운드숄더 옵니다
어딘가 계속 아픔 운동도 못하게됨
평생 누릴 수 있을 것 같은 편안함이었는데
나쁜 습관으로 몸이 조금씩 한두군데씩 고장난 결과
좀 일어나라고 신이 노하셨나봐요"
ENFJ,"순하다, 꾸밈없다(거짓없다?)
연인바라기
주로 이런걸로 칭찬?? 들은 것 같아요"
ENFJ,"그죠. 누군가를 사랑하면 그사람한테 쏟느라 모든 에너지를 다 써버려서 ㅋㅋㅋ
거짓말도 못해요. 단순하거든요 ㅋㅋㅋㅋ거짓말로 지금은 피해도 나중에 기억안나서 못해요 ㅋㅋ"
INTJ,순수한 동심 해맑음^^
ISFJ,"배려심 깊고, 싫어하는 행동은 고쳐주고,
느긋하고 귀욤귀욤 해요ㅎㅎ"
ISFJ,"오우,, 고집,,, 진짜 대박이죠ㅋㅋ
근데 저도 고집 쎄서,,, 왠만하면
져주더라구요🙄"
ISFJ,"아닌거에는 절대 아니고,
하기 싫은건 절대 안하는거 보구요😅
본인이 좋아하고, 관심 있는거에는
안그러거든요
취향이 확실해요"
ISTP,섬세하고 감수성 뛰어나고 세상 무해한 사람이라 보면 힐링되고 왠지 모르게 지켜주고싶고 보호본능 일으킵니다ㅋㅋㅋ
ENFJ,"잇프피라고 자칭 분들이 있는데, MBTI 검사를 통해서 본 건 아니구요. 그런데 센척해서 그런건지 몇 번 안 만나봐서 잘 모르겠더라구요."
ENFJ,"ㅋ..ㅋㅋ...제가 대신 사과 드립니다.
저정도까지 되었으면 좀 눈치채고
빠릿하게 대화좀 하고 하면 좋을텐데 ㅠ"
ENTP,그..귀찮음을 못이기는듯요.ㅋㅋㅋ
ISFP,이놈의 잇프피 좀 정신개조 시켜드리고 싶네요^^;;
ENTP,때려주세요...ㅋㅋㅋ
ENFJ,"그죠. ㅎㅎㅎㅎㅎ
옆에서 그렇게 스며들다보면
잇프피는 어느세 그분 좋아하고 있어요.
나에게 배려, 다정, 존중?
그런거 할 정도면 그분은 충분히 선한 사람 ㅎㅎㅎㅎ"
ISFJ,"제가 남자친구 꼬실 때 똑같고,,,
연애스타일 어쩜 이리 똑같아요😅"
ENFJ,그만큼 잇프피들 단순..크흠.ㅋㅋ
ISFJ,"호감있어요 이러니 아무얘기 없어서
차였구나 하고 가만히 있었더니 다가오고
희안해요ㅋㅋ"
ISFP,"아직 썸이죠?
썸인데 보고싶다는 괜찮은데 지금 보러와라 지금 내가 거기로갈까 는 당황스러워요"
ISFJ,이건 mbti를 떠나서 남녀문제같아요 보통은 여자가 남자한테 의지하는게 가장 이상적인 구도니까요. 반면에 남자가 여자한테 가끔은 의지할순 있는데 자주 그러면 남자다운 매력이 떨어져보이죠
ISFJ,"남자든 여자든 의지 하면 좋아하지 않는
사람들도 있으니 여쭤 본겁니다"
ISFJ,그래서 제말은 남자들은 의지하면 좋아한다는 의미인데 제말이 공격적이었나요?ㅠ
ISFJ,"아닙니다~
의지하면 좋은거라니,,,
누구에게 의지 해본적 없는데...
한번 의지해 볼께요:)"
ISFJ,"그렇군요~ 그래서 곁을 안주는거구나,
요런말도 했었나봐요😟
안그래도 손 많이 간다고 그러면서도
챙겨주고 그러는데,,, 그게 이사람한텐 좋은거
였나봐요🙂"
ISFJ,"맞아요! 귀찮다고 하면서
다해줘요😅 연상 만날땐 해준적이 없다고
하더라구요ㅋㅋ"
ISFJ,"어떤 느낌인지 알겠어요ㅎ.ㅎ
본인은 연락 잘 못해도,
제가 한번 못하고 지나가면 서운해
하더라구요@.@
그것도 제가 본인한테 의지 하지
않는거라 느끼는건지😧"
ISFP,ㅋㅋㅋㅋ 아ㅋㅋ 근데 저는 성인되서 알았어요 ㅋㅋ 제가 저렇게 영혼 없는줄ㅋㅋ
ENFJ,저도 제가 이렇게 소울리스 인줄 몰랐어요 ㅋㅋ 성인되고 나서야 남들이 이야기하더라구요 ㅎㅎ
ENFJ,거의 유일하게 영혼이 돌아오는 시간이쥬 ㅎㅎ
ENFJ,은근 서운한거 정말 많아요 ㅎㅎㅎ
ENFJ,ㅎㅎ 저도 그래서 참 좋아하는 작가님이에요. 왠지 정감가요
ENFJ,"ㅎㅎㅎ 그죠.
옆에서 누가 뭐래도
본인이 못느끼면 안바뀝니다 ㅎㅎ"
ENFJ,잇프피인지 의심을 해 보심이 ㅎㅎㅎ
ISFJ,"으,, 고집 진짜 최고지요,,,
그래서 매번 져주게 됩니다😅"
ENFJ,ㅎㅎㅎㅎ 왜 쓸때없는 고집만 쌘건지
ISFJ,"일단 톡은 보셨으니 기다려 보세요,
싫은데 자꾸 톡오면 더 숨을수도 있어요
글쓴님은 간절 하시는 마음에 보내신거지만요...
글쓴님 힘드시다고 상대방이 싫다고 하는데
글엔 존중 한다고 써져 있는데
존중 안하시는거 같아요ㅜㅜ"
INTP,매달리는건 어떤 유형이던 악효과
ENTP,22
ENTJ,333
INTP,"맞아요… 예를들어서 친구 이에 뭐가 꼈을때
남자친구의 배려는 저 친구 창피해할수 있으니까 모르는척 해줘야겠다 라면
제 배려는 쟤가 남들 앞에서 나중에 창피할수 있으니까 지금 말햐줘야겠다
이거였어요..
그러니 아무리 서로 배려해봐야 남자친구는 제가 무례하다고, 저는 남자친구에 대해 왜 말을 안하지? 라고 생각할수밖에요.. ㅜㅜ 너무 힘들었지만… 이제 진짜 끝이라고 생각하니 저도 조금은 후련해지는것도 같네요"
ISFJ,"늦어지게 되면, 약속을 다시 잡거나
전화로 하는게 더 나아요"
ISFJ,"당일에 갑자기 늦어지더라도, 이부분 보고
시간이 늦어지게 된다는줄 알았네요@_@
회피형도 중요한 문제 앞에선 만나서
얘기 하려고 하던걸요"
ISFP,"그 순간이 마지막 순간이 되든 전환의 순간이 되든 일단 만나서 이야기 하는게 좋다고 보네요
다만 우리 만나서 그간에 있었던 일에 대해 결판을 짓자 결론을 내보자 라는 느낌 보다는
만나서 커피한잔 하자 하고 일단은 가볍게 제안하는게 좋을거 같네요"
ISFP,"마지막에 고마워 배려해줘서 라고 말한걸로 봐서 번복하면 안좋게 생각할거 같아요
저 고마움은 찐으로 고마운 그냥 하는 말이 아니라고 느껴지거든요
생각할 시간을 달라고 하는건 골치아픈 상황을 잊고 생각을 잊게할 시간을 달라는 뜻이에요
이런 문제 때문에 생각없어보인다고 잇프피랑 많이들 싸우던데...
워낙 감정에 휘둘리는 생물이라... 일단 날뛰고 있는 복잡한 감정들을 안정시키는걸 우선시 하려는것 같아요
그러다보면 어느샌가 평정심을 찾게되고 그제서야 고민에 대해 생각할 여유가 생기더라고요
날짜가 정해져있는거라면 그날까지 기다리고 전화통화가 될때 그때 커피한잔 하자고 말하시면 좋을거 같네요"
ISFP,"3번...? 일단 톡으로 이야기 나눠보시고... 무슨말 하는지 다 들어주시고 다 끝나면
나도 할말 있는데 해도 되냐고 물어보시고...
전화로 하고싶다... 전화되면 하고싶은말 있다고...
만나서 이야기하면 안되겠냐고... 마침 근처에 와있다...
그냥 커피한잔 하면서 말하고 싶다... 말하면 만날거 같아요 제 기준에선
상황봐가면서 살살 구슬려보세요
나를 배려해주고 있다는 느낌이 있으면 마음이 열려요
다만 이도저도 안될때도 가정해보시고 마음을 비워두시는게 좋아요
플랜 A,B 다 소용없고 카톡에서 정리 될 수도 있다 그런 마음의 준비요"
ISFP,"매일 카톡하는거 정도는 괜찮아요
그 카톡안에 만나기 힘든 상황인데 만남을 보채는 내용이 있으면 힘들어지구요
일상 토크 스몰 토크는 얼마든"
ISFP,그때 추억이 너무 환상적이여서 지금 까지 뇌리에 박혀서 못 잊고있는 1인
ISFP,잊혀지지는 않고 가끔 생각날꺼 같아요 첫사랑이 제일 완벽한 이상형이니깐요… 결혼은 결혼이고 과거의 단지 추억은 추억이라 생각해요 불륜을 지르는거 아닌 이상은 신경쓸 필요는 없는거 같네요
ISFP,저는 기억 1도 안나요 현재가 중요한 사람이라서
ISFP,가끔 문득 잊혀졌던 기억이 떠오르긴하는데 그게 뭐 그리움 아련함 이런거라기보다 그냥 진짜 어떤걸 계기로 생각이 잠깐 나는 정도?
ISFP,"뭐하고 지내나 어떻게 지내나 정도의 수준으로 생각은 나요 적게 만났든 오래 만났든...
다만 헤어지면 다시 못만나는거죠 더군다나 안좋게 헤어졌으면 더더욱 다시 만날 생각이 없어져요
제일 이해안되는 부류가 얻어맞고 돈 뜯기면서도 매달리는 경우...
현실적으로 미래를 그려봤을때 행복할 것 같지가 않은 만남엔 전혀 미련이 없습니다
물론 만나서 연애하고 좋은곳 여행다니고 행복했던 시기는 있었으니...
그 시절의 아름답고 설레이던 시간들이 아련하게 떠오를땐 있지만... 헤어진데는 분명한 이유가 있기 때문에 재회를 바라진 않습니다
이런 경우는 혼자 지낼때고요
다른 사람이 생기면 포커스가 지금 만나는 이 사람에게 맞춰지기 때문에
이 사람과 어떻게 살아갈까 어떤 연애를 할까 이런 생각밖에 안들죠"
ISFP,"그런거면 빼박이죠 끔찍한데요
원수로도 남을 수 있는 정도입니다 걱정하지 마세요"
ENFJ,어떠한 관계이신가요?
ENFJ,"호감이 확신이 되기 전까지는 좀 그럴거에요
그냥 호감정도다 싶을땐 좀 딱딱할 수 있어요"
ISFJ,밑에 글쓴사람인데 제짝녀도 :) 이거 자주 쓰는데 이거 너무짜증나요ㅠ 웃는거같은데 적당히 선그으면서 웃는느낌 ㅠㅠ
ISTJ,좀 담백한 말투죠..
ISFP,"소리내어 표현하지 못할 말들을 문자로는 하고있다는 그 괴리감이 오글거린달까요
그때문에 입으로 표현해도 어색하지않은 말만 쓰자 라는 주의네요
예를들면... 화이띵! 맛있게 먹엉! ,,, 실제로도 엉엉 거리진 않잖아요
그런걸 보는건 상관없지만 직접 하는건 심히 오글거립니다"
ISFJ,"카톡을 귀찮아 하시는듯요,,,@_@
싫으면 연락 하지 않아요"
ISFJ,그래도 귀찮아 하더라두 꾸준히 선톡해주는게 좋을까요?
ISFJ,"저는 남자친구가 잇프피인데
귀차니즘 심한편이라 먼저 선톡 보내는 편이예요"
ISFP,"연인이면 저도 칼 답인데 정리해서 톡 해야되서 쪼금 걸리긴 하지만

귀찮을땐 톡 안해요.."
ISFJ,읽고나서 정리하시는지 몇분뒤에 답장오긴하더라구요 그래도 귀찮아도 계속 선톡 와줬으면 좋겠나요?
ISFP,"읽고나서 생각정리해서 보내죠
판단이 느려서요
잇프피가 선톡은 잘 안하는데
연인이 톡안하는건 싫드라구요"
INFJ,"isfp istp 관련 글을 읽으면서 스스로 저 스타일은 그런 스타일이니 내가 이해하자 라고는 노력해보지만 상대방이 노력을 하지 않는 모습에 무너지네요..
진짜 좋아한다면 상대방도 선톡하고 만나자고 할텐데요. 스스로 자존감이 떨어지긴 합니다!"
INTP,저 연애 3개월차인데 한참 좋을 땐데도 불구하고 저랑하는 카톡도 귀찮을 때가 있대요 사랑하는 건 맞는데 귀찮다고 ㅋㅋㅋㅋ 근데 저도 그럴 때 있어서.. 이해돼요 관계가 특별해져도 귀찮아하는거 보면 그냥 귀찮음이 많은 유형인 것도 같아요 썸타고 만난 잇프피가 둘에서 셋정도 됐는데 다 똑같아서..ㅋㅋㅋㅋㅋㅋㅋ 그리고 싫으면 만나지도 않았고 자기 선에서 컷했다고 하니까 연락 하면 그래도 답텀 빠르고 만나는 거면 전자쪽에 가깝다 생각해여
ISFJ,감사합니다 위로가되네여 ㅠㅠ
INTP,"꺾이지마세요.. 저도 썸 몇개월 타고 사귀었어요ㅋㅋ 정말 좋아해서 꼭 만나야겠어! 라고 생각이 드신다면 꺾이지 마시길.. 하지만 아닌 것 같다는 생각이 조금이라도 들면 과감히 멈추고 빠른 정리쪽도 생각 꼭 해보셔요. 연락이 중요한 문제인데 서로 갈리다보니 사귄대도 특별한 변화가 없을 것 같아서 지금처럼 티모님의 이해 ,배려가 필요할거예요 그걸 해낼만큼 좋으시면 그냥 후회남길일 없이 꼭 최선을 다하시길 다해본 사람이 미련도 없어요..!"
ISFJ,충고감사합니다 변하지 않는문제라면 힘들겠지만 고민좀 해봐야겠네요 ㅠ
ISFJ,"진짜 다른장점들 착하고 순하고 귀엽고 이쁘고 이런점들은 너무 좋지만, 연락으로 사랑받지 못한다는 감정을 느끼는 단점이 치명적이네요.. 잇프피에게 먼저 간택을 받는 케이스라면 다를려나요.."
ISFJ,진짜 너무현실적인 답변 자세하게 설명해주셔서 감사합니다 ㅠㅠ
ISFJ,"우와 여자분입장에서 이렇게 해피엔딩을 들으니까 희망이 생기네요 ㅋㅋㅋㅋㅋㅋ 혼자 망상하다가 힘들어서 선톡 그만보낼까 하다가도 다시 보내는 제 자신이 바보같긴한데 만나서 제 감정을 말하면 고민좀 해봐야겠다 이러면서 제자리였거든요 ㅋㅋㅋㅋ 와근데 남자분이 선톡을 안하고 고민하는 일주일동안 연락이 끊겼던건가요?
그리고 자기는 항상 을의 연애를 했었다고 하길래 왜 저한테는 갑질하냐고 하니까 빵터지더라구요 ㅋㅋㅋㅋㅋㅋ확실히 연애전과후가 본인도 변하는걸 알아서 경계하고 있는거같긴해요 ㅠ
제가 지금도 장난스럽게 좋아한다는티를 계속 내는 카톡을 보내고있긴한데 이거 부담스러운건가요? (상대방은 쑥스러워함) 어떤 타이밍에 관계정리를 해야할지 모르겠어요 ㅠㅠ"
ISFJ,감사합니다!! 덕분에 희망얻고 계속 직진하겠습니다!! 즐거운 하루 마무리하세요!!
ISFJ,넵 감사합니다! 정말 마음이 따뜻하신분 같으세요 ㅎㅎ 행복하세여 꼭 후기남겨드릴게여~
ISFJ,답변감사합니다 ㅎㅎ 요즘은 카톡텀이 서로 길어지긴했지만 이제는 이해해서 괜찮은거같아여 ㅋㅋㅋㅋ근데 저에대한 질문은 여전히 없네여 ㅋㅋㅋㅋ 기대안해야겠죠..
ISFJ,헉감사합니다
ENFJ,"저도 싸울때나 풀어줄때는 비슷해요.
다투는것도 애정이 있어서 다투지만
그때 같이 그러면 큰 싸움 될까봐 무조건
일단은 받아주거나 하는 편이고
연인이 미안해 하면 언제 그랬냐는 듯
사르륵 녹아 내리고 있어요."
ISFJ,"같이 화내면, 더 크게 다투게 되고
기분 상하게 되더라구요🙄
쉽게 풀릴일도 더 커지는거 같아서
이제 어떻게 다뤄야 금방 기분 풀릴지
알아서 한번씩 써먹는데 효과 있는거
같아요😂"
ENFJ,"어떻게 보면 참 단순한 잇프피랍니다.ㅎㅎ
회피성향이 있어서 어려워 보이지만
또 숨김없이 단순하자나요 ㅎㅎ"
ISFJ,"맞아요 회피성향 있어서 회피형인가 했었는데
극불안형 이어서 반전이었어요😐"
ISFJ,"연락 재촉 하셨나봐요,,,
저는 연락 안오면 나 조금만 신경 써주면
원래도 멋있지만, 80프로 더 멋있을것 같은데
어떻게 생각해요?
이러면 노력해주고 그러거든요
서운함도 예쁘게 말하면 변화하게
할 수 있어요:)"
ISFJ,"본인 하고 싶은데로 하려면,
연애를 하면 안되죠@_@
혼자 지내야지요,,,
마음 고생 많이 하셨을텐데
잘 추스리시고, 더 좋은분 만나실 꺼예요"
ISFJ,"천천히 사람을 알아가기 때문에
늦게 감정이 싹트는거 같아요ㅎㅎ
상대방은 정말 지치는데ㅜㅜ
기분 상하셨을 때 그자리에서
바로 푸는 편이신가요?"
ISFJ,"인간 고양이지요, 다가가면 도망가고,
가만히 있으면 다가오고,,,
남자분이 더 안달 나셨군요🫣
저는 이제 다투려고 할 때 어찌 다루면
큰 다툼으로 가지 않는걸 알기 때문에
큰 다툼으로 넘어가지 않고,
그자리에서 기분 풀게 하고
일주일에 한번은 꼭 다퉜는데
이젠 스무스 하게 넘어가고 있어요"
ISFJ,"맞아요~ 관심 많이 받고 싶어 하는거
같더라구요😅 애기처럼 귀여워요ㅋ.ㅋ"
ENFJ,"얼마전에 이 건으로 글 남기신분 맞으시죠?
아직까지 무슨 건덕지 없다면... 그냥 스쳐가는 인연이라 생각하시는게 좋을 것 같아요.

짐은 그냥 가져갈거냐고 물어보고 버리시는것도..."
ENFJ,"다른말은 하지 마시고 그냥 문자로 짐 가져갈건지만 물어보세요. 안가져가면 버릴거라고...
이미 이렇게된거 그냥 내려놓으세요.
자꾸 생각해봐야 가슴만 아프답니다."
ISFP,"에이유....

그러길레 애초부터 좀 잘하지 그랫어요..

잇프피는 연락 제촉하는거 진짜 압박감에 별론데요...

이런 연애글 볼때마다 한숨뿐이 안나오네요....

에휴.........

죄송해요"
ISFP,"아 그리고

남친이 연락 그만하라고 하셧는데요?

다시 재회해서 연락 제촉하고 이런 압박적인 행동 안할자신 있으시면

솔직하게 예기하세요 다신 연락 제촉하고 부담되는 행동 안하겠다구요

바빠서 연락 안되도 다 이해해주겠다구요

그럼 잇프피분도 생각이 들지도 모르잖아요"
ISFP,"비슷한 일을 겪은적이 있네요
제일 힘들었던게 만날 수 없는데 만나달라고 할때였거든요
롱디였는데... 억지로 억지로 보러간적도 있었고
안된다고 했는데도 마음대로 여기로 온적도 있었어요
물론 만나서는 즐거웠지만 그 후의 상황 수습이 힘들었죠
부모님이랑 같이 살때였고 비밀 연애였고
그래서 부모님이든 주변사람에게든 들키면 안됐었고
외박이면 핑계거리를 계속 만들어야 했고
만나는날은 어렵게 만난거다보니 밤새고 출근해서 실수연발에 자꾸 혼나고 정신없고...
헤어질떄는 또 언제보나 마음 안좋고
그러다보니 현실적으로 생각해보면
솔직히 나 자신도 힘들고
이사람도 나보다 더 잘만나줄 수 있는 사람 만나는게 더 행복하지 않을까 생각하게 됐어요
그 사람이 싫었던 적은 없었어요
현실을 탓했죠
지금처럼 우린 계속 불행할텐데 더 만날 수 있을까 왜 만나야하는걸까
님을 싫어한게 아니라 상황이 싫었을 거에요
더 신경써줄 수 없어서 미안하다 이 말이 진심으로 느껴져서 공감되네요"
INTP,"저를 싫어하지 않아서 그 사람과 나중에라도 만날수 있으면 좋겠어요 .. ㅠㅠ 제 바램입니다 ,,
헤어지는건 언제나 힘든것같아요
헤어지자고 한 사람도, 헤어지자는 이야기를 들은 사람도
진짜 가까웠던 베스트 프렌드와 순식간에 손절당한 기분이라 마음이 공허하네요"
ISFP,"마음씨 예쁘신분... 나중에라도 다시 웃는 얼굴로 만날 수 있다면 행복한 일이죠
고난이 지나간 편안해져 있는 미래에 있는 님이 하루 빨리 님을 찾아가길 바랍니다"
ENFJ,"남의 연애에 이래라 저래라도 참 그렇지만
쓰니님 글 읽을때면....참....씁쓸하네요.
너무 노력하지마세요. 일방적인 노력은
본인만 지치게 만들어요."
ENTP,"그르게요. 그친구는 그친구 딴에는 노력하는걸텐데. 전혀요.
속물같을수있지만 남자는 좋아하면 시간.돈 쓴다고하던데. 둘다안쓰더라구요ㅎㅎ"
ENFJ,"그 게으르다는 잇프피인 저도 연인이
보고싶다 잠깐이라도 보자 라고 하면
뒤도 안돌아보고 달려갔어요.
그만큼 직접 만나서 느껴야 사랑 받고
안정감 느끼는 사람이라서요.
쓰니님 말씀대로....단정하긴 뭐하지만
딱 그렇지 않나...싶기도 해요"
ENTP,아주.극 초반엔 밤새고 일하러가던 잇프피입니다ㅎㅎㅎㅎㅎ본연의 모습으로 돌아왔다고 하기엔 기복이 너무심하네요
ENFJ,"그러면 그정도인거라고 생각하세요.
잇프피들 연애할때는 그만큼 껌딱지 없다고 생각하는 저라서요.
저라면 서로가 별 일정 없을때 만나자 그러면 누구보다 행복하게 달려갔을거에요"
ENTP,"에구. 솔직히 거의 매일 같은 취미덕에 얼굴은 보지만 비밀연애기도하구.공적인자리라서요.
저는 단둘만의 시간이 필요한데 일주일 30분도시간이 없나싶어서요.
일이 휴무가 없긴한데 중간에 본인 낮 운동도가시고ㅋㅋ 시간 잘내더라고요~~ 나한테만 쓸 시간이 없는듯요.."
ENTP,"백곰님.죄송하지만 한가지 더 여쭤봐도되나요?
의지하게 하고싶은데 그게쉽지가 않타는 잇프피말 어떻게 받아들여야되나요?ㅜ"
ENFJ,"저도 그런말 연인에게 한 적 있는데요.
그때는 다투고 난 후 였어요. 저에게
불만을 이야기하면서 이렇다 저렇다라고
하기에 나는 노력하는데 너에겐 내가 의지가
되지 못하는구나...라고 이야기 했었어요.
결국은 저에 대한 실망과 상대에게 실망을
안겨주었다는 느낌에 썻던 것 같긴 하네요"
ENTP,"저흰 싸운거아니구 커플앱 질문이 언제 의지하고싶냐는거였거든요.
의지하려는건아니구 의지하고싶게 하고싶은데 그게 잘안된다고 답을달아놨네요.."
ENTP,솔직히.그질문에 저는 없다. 쓰려다 참음요..^^;;
ENFJ,"아 그런 답이라면 아마 본인에 대한 실망이 큰거라고 생각해요.
본인때문에 연인이 실망하고 힘이되어주지 못한다는걸 잘 알고 있다는 대답 같아요"
ENTP,늦은시간에 답변감사합니다.. 만약 백곰님과 같은생각이라면 더서운하네요.ㅜㅜ 알면서!!!!ㅎ
ESTP,관계에 힘 빼시는 걸 강추🐲 ㅎㅎ
ENTP,힘 많이뺐는데.애정도 기브엔테이크라고. 돌아오질않네요^^;
ISFJ,내가 힘든 연애는 안하는게 좋더라구요;;;
ENTP,그러게요..ㅜ
ENTP,그래서 이제 거리두기중입니다.애쓰지않으려구요..떠나거나 붙잡거나 둘중하나겠죠ㅎ
ISFP,무슨일인진 모르겠지만 조목조목 따져서 님의 불만이나 부당함을 직접적으로 이야기 안해주면 모를겁니다
ISFP,무탈하게 결혼까지 갈수 있기를 기원합니다
ISFP,"직진해보세요
잇프피는 쌍방이여야 티가 납니다"
ENTP,마음이 있음..미안할테고 없다면 헤어지자하겠죠
ENTP,헤어지자 소리들음 더 무너질것같아서 참습니다ㅜ
ENTP,"바쁘니까요.바빠서..
이한마디면 할말이없어지네요ㅎ 물론 휴무없이 일하는건 알지만 5분내로 볼수있는거리고 낮잠도 2.3시간씩자면서 커피한잔을 못마시네요^^;"
ENTP,그래서 결론은 저를 엄청좋아하지않는다.라고 생각하려구요..
ENTP,"말하기가 무섭습니다.내가 상처받기가 싫어서요.. 한번 위기가있었고 우린 결이다르니 우리사이를 생각해보자 그래서 제가잡았거든요..
그래서 그이후인건지 뭔지..그냥 멀어진것같고 선이 그어진것같고..
애정표현이나 얼굴보면 잘해주긴하는데. 그냥..그게 다인거? 애쓰는 느낌이없어요.그게 힘드네요.."
ENTP,물론 카톡이나 아침선톡. 이친구는 애쓰는거겠죠. 텀이있어도 내가 읽고 확인만해도 또 보내고..이런거보면 아닌것같기도한데. 결정적인 한방이없네요.솔직히 흔하디흔한 선물도 폰케이스가 다임요^^;;
ENFJ,"어우...미안해서 환장할 것 같은데요.
자칫...놓아줘야 하나 싶은 생각 들 만큼
(제가 저거 비슷한 말 때문에 놓아줬습니다)"
ENTP,"그럴까요.지치네요.
무슨일이 있어도 나는 잇프피위해서 다 맞춰주려햇는데. 정작 내가 힘들때 없으니까.. 이제 노력하기싫으네요"
ENTP,추가글처럼 헤어지자하면 멘탈 더 터질까봐 말 못하겠어요
ENFJ,저도 비슷했는데... 제가 자기 힘들때 자꾸 어디서 뭘 하는지 모르겟다 라는 말에 나때문에 힘들어 하는 것 같아서 더이상 못 잡았어요... 쓰니님이 맘 추스리신 후에 말씀해보시는게...
ENTP,물론 백곰님 입장도 있으시겠지만.. 제가 그런말들음 결국도망가는것 같아서 내가 이거밖에 안되나 싶을것같아요
ENFJ,"후회하죠. 미칠 것 같았어요.
돌아오지 못할 사람인 걸 알지만
너무나 붙잡고 싶었어요.
(이미 다른분의 님이 되셧거든요)
번아웃에 조울증에 거의 몇달을
미쳐서 살았었네요."
ENTP,그런가요. .경험에서 나오는 말이신가요?
ENTP,"에고^^; 어렵네요.
차라리 안만나는게ㅎㅎ"
ENFJ,"사바사...이겟지만
저는 미련이라면 싸우지도 않아요.
마음 남아있어야 다투거든요.
왜 자꾸 이렇게만 되어야 하지??
라는 사소한 문제들이 서운해서
자꾸 투닥거리게 되더라구요.
오히려 헤어질때쯤 부터는
싸우지도 않았어요"
ISFJ,"맞아요! 남자친구가 그동안 지내면서
서운함이 쌓여 있어서 그걸 표현 하는거
같아요😧 좋아하지 않으면, 돈이든 본인시간
쓰지 않고 연락도 뜸해진다고 그랬거든요
그 서운함을 풀어 주려고 하는데,
훅 풀리진 않아서 걱정 이지만,,,
백곰님은 어떻게 해야 서운함이
풀리셨어요?"
ENFJ,"제 답변이 도움이 될까 싶지만...
저는 그냥 만나면 스르륵 녹았어요.
아무리 밉다가도 만나면 무장해제
그리고 아시다시피 잇프피들은??
자기들이 알아서 삭이고 정리해야
아무일 없다는 듯 나타나니까요."
ISFJ,"남자친구가 워낙 표현도 없고,
마음이 천천히 열리는 사람이라
더 그런가봐요
좋아하지 않으면 만나지 않겠지
하다가도 모르겠고, 어려워요🫣"
ISFJ,"좋은감정이 없다면,
그냥 다투지도 않고, 무덤덤 한거겠지
하다가도 표현이 없는 사람이라
좋지 않은데, 미련, 정 때문에 만나고
있는건가 그런 생각도 들었어요🙄"
ISFP,넵 ㅋㅋ
ISFP,"오 그러네요.. 그럼 상대방과 게임으로 인한 말다툼이 있었는데
그 점에 대한 서운한 점을 제가 솔직하게 말한 뒤, 남성분이 연락이 왔고
전화로 서로 잘하자라는 말을 하면서 좋게 끝냈는데 이것도 좋은 관계로 보일까요?"
ISFP,"이건 저한테 진짜 필요한거 같습니다..!! 요즘은 말 할려고 노력 중입니다ㅠㅠ
정말 감사드려요! 남성분이 더 이해하기 쉽도록 고민이 있으면 좋은 말로 꺼내보도록 하겠습니다"
