comments,comments_writer
답변 감사드립니다. 제가본 분이랑은 좀 차이가 있으시네요! ㅎㅎ 매번 남친이랑 둘이놀기보단.. 남친포함 여러명이서 같이놀려하고 그러면 초반에서 점점 사랑이 커지면 저렇게 된다는 거죠??! ㅎㅎ,x프제수줍남4w5
"네, 많이 표현하게 될꺼예요.
전 남친을 엄청 사랑하게 되니까 사랑해, 보고싶어라는 말도 그냥 평상시에 진짜 자주 했었어요.
근데 저도 아무리 남친을 좋아했어도 초반에는 애정 표현을 저렇게 엄청 하지는 않았어요. 뭔가 부끄럽고, 익숙치 않고 어색하고 그렇더라구요. 근데, 시간이 오래 지나니까 저렇게 표현하게 된거거든요. 그래서 애정 표현을 강요하거나 재촉하지는 마세요. 그럼 더 부담돼서 못해요. 그냥 자연스럽게 스스로 표현할때까지 믿고 기다려주세요.",Berryㅡ
답변 감사드립니다. ㅎㅎ 저도 천천히 사랑을 키워나가는 성격인데 isfp 님들도 천천히 크게 사랑을 키워나가시는 것 같아요!! ㅎㅎ 믿고 기다리는게 맞는 것 같습니다.,x프제수줍남4w5
"당연히 다들 좋아하지않으면 안사귄다고 하죠
MBTI로 구분짓지보단 그사람의 문제인데 상대방의 조건만보고 일단사겨보는 부류들이있어요... 그리고 모솔이신분들이 한번사귀어볼까하고 사귀는경우도 있고요
대부분 얼마못가 헤어지더라구요",ISFP동스
그렇쵸?? 사실 겉으로 보기에도 사귄다는 느낌을 받지 못하는데.. 서운할때가 많이 있을 것 같아요,x프제수줍남4w5
좋아하지 않으면 절대! 못사겨요,쵸빵isfp
답변 감사드립니다. ㅎㅎ,x프제수줍남4w5
"따뜻하게 말한건 본인.... 붙잡을 생각이 1도 없고 그냥 후련해보이네요.. 저 두문장으로..
미련 털고 본인 성향 이해해줄 수 있는 분 만나세요",E72 S96 T75 J98
제 말이 후련해보이는군요... 이미 앞에 한번 만나자는거 거절당해서... 알겠습니다.ㅠ,밤 산책ISTJ
아뇨 상대방 카톡이 이미 붙잡을 생각 없고 후련해보인다구요..,E72 S96 T75 J98
그죠...,밤 산책ISTJ
"네.. 한두번 까지는 괜찮은데
매번 반복해서 물어보는거라면 싫어요",ISFP유융
"일년정도...면 싫어요....!!!!!!
확실한 대답이 궁금하면 확실하게 말해달라고 해보시고, 그래도 애매한 대답만 한다면 잇프피 성향상 대답하기 싫거나 곤란한데 단호하게 거절하는 것도 못해서 그러는거니까 그냥 얘기하기 싫구나, 하고 더 이상 안물어보는거 추천드려요!
답을 확실하게 하면 하는거고, 말해주기 싫으면 확실하게 거절하면 되는걸 왜 애매하게 말하지?? 하고 이해가 잘 안될 수 있는데.. 인팁과는 달리 잇프피들은 오히려 친구던 지인이던 애인이던 회사사람이던 관계를 더 유지해야하는 사람들에게는 매몰찬 거절을 못해 돌려말해요~",ISFP유융
이성으로써 관심 호감 없는 상태에서 단둘이 만나실 수 있나요??,잇프제인데유
네 친한 남사친이고 제가 솔로라면 단둘이 만나는거 가능해요. 근데 안지 얼마 안된 사람이라면... 호감 없으면 단둘이는 좀 힘들어요,ISFP유융
"직장동료인데 단둘이 만나자고하면 매번 ok하고 반대로 최근엔 잇프피가 먼저 약속을 잡던데
긍정적으로 봐도 될까요?",잇프제인데유
정말 친하다고 생각해도 그럴 수 있어요! 단둘이 만나는거 여부 말고도 다른 것들도(연락 등등) 도 다 종합적으로 보고 생각해봐야할 것 같아요!,ISFP유융
연락은 거의 선톡은 없고 대답은 해주는데 단답은 또 아니고..답장 빠를땐 빠른데 느릴땐 엄청 느리네요..,잇프제인데유
"그럼 그냥 친하다고 생각하는거 아닐까 싶어요ㅠㅠ 제 기준 썸남, 짝남, 남친 한정 바쁠때 아니면 거의 칼답이고 선톡도 많이 합니당..",ISFP유융
그렇군요..ㅠㅠ 답변 감사합니다!!,잇프제인데유
"제가 먼저 호감을 표시하고 나름 데이트도하고 썸초기 정도 인거 같은데，요즘 일로 바쁜기간이에요 그 사실을 저도 알구요.
안읽씹(하루정도) 와 읽씹의 차이는 뭘까요?!",아뿔코끼리
"안읽씹은 귀찮아서... 다른 것에 집중하느라 바빠서 하는 경우가 많고( 이런 경우 늦게라도 답을 합니다)
노잼이거나 딱히 답을 할 말이 생각나지 않거나 할때도 미리보기로 보고 안읽씹 합니다.
읽씹은 더 이상 연락하기 싫을때, 정말 할 말 없을때, 그냥 심심해서 연락하다가 이제 안심심해졌을때요!
제 기준입니다!",ISFP유융
펑,아니그거말고저거요
"안읽씹 기간 중 밖에서 마주쳐서 얘기까지 했는데도 계속 안읽씹이라면 ㅠㅠ 죄송하지만 호감 없는거 같아요.
잇프피가 다른 것에 집중하느라 바쁠 시기가 아니라 갑자기 그런거면, 개인적으로 저는 대화가 재미가 없거나, 할말도 없고, 귀찮으면 안읽씹해요.
호감이 있다는걸 어느 부분에서 느끼셨는지 모르지만.. 저는 호감 없는 상대도 제가 심심하거나 제가 관심있는 분야거나 대화내용 재밌으면 빠르게 합니다..
참고로 저는 아무리 연락 귀찮고 재미 없어도 썸남, 남친 한정 칼답이고 안읽씹 안해요!
심지어 몇일씩은 더더욱이요!!!!!",ISFP유융
잇프피남자도...질문해도될까요..? 잇프피여자도 잠수를 좋아하시나요..? 잠수중일땐 무슨생각을 하시나요...?? (ㅎ ㅏ..),INFP보살
저는 잠수를 타본적은 없긴 한데ㅠㅠ 무슨 생각을 하는지는 상황마다 좀 다를거같아요.,ISFP유융
Intp 가 들렀다 가요,Yellowintp
"단도직입적으로 말해서 그 작전은 상대방에게 필요해서 하는게 아니라, 공공님께서 하고 싶어서 하는 걸로 보입니다",두리번두리번
"맞아요.. 너무 관계에 진전이 없어서요... 그렇담 상대를 생각하면 역시
안하는게 좋겠군요
의견 감사합니다!",공공이 ENFP
역효과 그냥 님을 안좋게 볼 수 있어요! 꾸준함에 반하는데 마음이 흔들렸다는 오해를 가지게 될지도..,잇쁘M
"그렇군요.. 진전이 없다보니..
그리고 이미 제가 좋다 다 표현해놔서
어장을 하나까지 생각이들어서..
임팩트를 주고싶었는데 역시
도움이 전혀 안되는거군요!!
그냥 지금처럼 꾸준히 두드려보겠습니다! 바쁘신데 답변 감사합니다!!",공공이 ENFP
관계의 진전이 없다고 하셨는데 아직 사귀는 사이는 아니신거같네요. 쓴이분이 먼저 고백해보는건 어떨까요 ?,isfp istp 고구마스틱
"고구마 스틱님 말씀대로 질투이런것보단 제라 좀더 적극적으로 하는게
더 도움이 될거같긴 하네요!!

제가 더 표현하고 다가가 보겠습니다!
바쁘실텐데 답변달아주셔서 감사합니다!",공공이 ENFP
네 홧팅합니다!,isfp istp 고구마스틱
,공공이 ENFP
"경험상 잇프피와의 관계에 진전이 없는 이유는 사귈생각이 없어서, 그정도로 좋지는 않아서더라고요. 그리고 그 상태에서는 고백을 해도 좋은 대답이 안돌아오더라고요. 일부러 질투유발을 위해 이상한 행동해서 잇프피 반감 사고 더 멀어지는 것 보다, 어차피 뭘 해도 안되는 사이면 그냥 다른 남자 만나겠다는 생각으로 뒤에서 몰래 소개팅 받고 그러시는게 더 나아요. 그렇게 하면서 괜찮은 사람 만나게 되면 본인 행동이나 마인드 자체가 여유로워지고 그게 오히려 자연스러운 밀당이 되더라고요. 근데 이 단계까지 오면 더이상 잇프피 만나기 싫어질거에요.",8542689
"아... 그정도로 좋지 않다라... 맞아요...
아직 그단계를 가기엔 서로 지금 상황이 좀 그래서.. 이 상황은 나중에.. 고민글로 작성해보겠습니다..

그래도 전 좋다고 다 표현을 했는데..
좀 서운하긴 하더라고요..
854님 말씀대로.. 차라리 말 하느니
저게 더 현명할거같긴하네요..

근데 우선은 이친구에게 마음이 크니
후회없이 다 표현해볼게요!

질문 남기길 잘했습니다 혼자 그냥
질렀다가 큰일날뻔 했어요..!!

시간 내주셔서 감사드리고 답변도 정말
정성스럽게 남겨주셔서 감사합니다!!",공공이 ENFP
"잇프피남 입장에서 정 떨어질거 같아여 잇프피남 사귀려면은 잇프피가 아 저여자 내가 고백안하면 놓치겠다 후회하겠다 이런 감정이 들게 해야하는데, 이거는 질투보다는 뭐라해여하지~ 저 고등학교 남사친분이 님한테 자꾸 들이대는 상황이다(?) 이런 상황이 되어야 질투유발이나 위기감이 먹히지~ 저 친구랑 술먹기로 단 둘이 약속 잡혔어 이렇게 얘기하면 님도 안좋게 보기땜에 질투+ 님 안좋게봄 + 정떨어짐 이렇게 가거든용",나는누구이고여긴어디
"그렇군요 역시 여쭤보길 잘한거 같네요!! 감사합니다!
질투 작전보단
고백안하면 놓치겠다라고 생각이 들게
만들어야겠네요..! 너무 어려운거
같지만..ㅠㅠ
자세한 답변 정말 감사합니다!!",공공이 ENFP
"제가 오히려 역어장형태로 가니까 더 불안해하면서 안달해했던거 같아여~
상대가 고백안하고 애매하게 군다~
그래서 저도 막 우리 관계뭐야? 이렇게 확실히 명립하기보다는~
그럼 우리 서로 좋은 사람 나타나면 보내주긔? 약간 이런식으로 쿨하게 가니까 더 안달내더라구영",나는누구이고여긴어디
"그렇군요.. 우리 무슨사이야 썸이라 해도돼? 라고 햇는데 몰라~ 이래서
그 뒤로 좀 서운해서 특단의 조취가
필요하겟다 싶어서 여쭤봤숩니당...
사실 썸이라 하기에 지금 상황이 서로
애매한게 맞아요 자세히 말씀은 안드렸지만.. 그래도 전 같은 상황인데도
호감을 표시하고 이런데
저렇게 용기내서 물어봣더니
몰라~ 이래서 서운하더라구요ㅠㅠ",공공이 ENFP
"부끄럽고 확신없어서 몰라하는듯용 진짜 호감없으면 잇프피남들은 애매하게 구는게 아니라 선 긋더라구용 , 애매하게 구는게 잇프피남의 호감표현입니다 ~",나는누구이고여긴어디
"그런가요..!!!? ㅠㅠ 흑 그렇게 말씀해주시니.. 마음이 좀 풀리네요ㅠㅠ...

안그래도 얘가 이러는게 나만 못느끼지만 자기딴앤 충분한 호감 표시인가..?
생각을 해보자라고 노력중이였는데ㅠ..

하루종일 톡하고 틈틈히 전화해주고
이런게.. 호감표시일까 싶었는데..
맞는거였군요ㅠ...
알려주셔서 감사합니다ㅠ!!",공공이 ENFP
여행에서 만난 엣프피 9개월만에 연락와서 화요일에 보기로 했는데 뭐하고 놀까요 그친구는 여행옴,윌슨INTJ
"움 일단 친구분이 어떤걸 좋아하시나요? 저는 제가 친구 지역으로 놀러가면 그 지역에 유명한 장소나 저희 지역에서 할 수 없는 활동?을 하는걸 좋아해용

아니면 맛있었던 맛집 데려가기?ㅎㅎㅎ
계획없이 놀러가기때문에 계획 짜주시는거 따라가는것도 매우 좋아합니다 ㅎㅎㅎㅎ",EsfptH
친구랑 약속 없을 땐 주로 뭐하고 시간 보내세용? ㅎㅎㅎ,INFJ덕덕
"미용실 가거나 손톱정리하러 네일샵가거나 운동가요! 아님 연극보러가고 ㅎㅎㅎ 일단 나갑니당
너무 힘들 땐 잠자거나 드라마 보면서 자거나? 책읽다가 자는거같아요 ㅋㅋㅋㅋㅋ😆",EsfptH
엣프피가 우울하거나 현타 온다고 할 때 어떻게 해줘야 될까요? 그냥 자기시간만 줘도 되는지 궁금합니다!,잇티쥬ㅔ
"저는 우울한 얘기를 친구한테 잘 안하는편인데요
먼저 얘기 꺼내신거면 토닥여주거나 대책보다는 위로 받으면 아주 눈물바다가,,, 엄 톡보단 전화가 더 좋아요!

만약 친구분이 위로받는타입이 아니면 혼자 자기만의 시간 주셔도 될거같아요 ㅎㅎㅎ 저는 혼자 슬픈영화나 음악 들으면서 울다가 다시 돌아온답니당🥹",EsfptH
엣프피가 지쳐서 헤어지자고 한거면 빨리 잡으면 소용이 없을까요 ..? 저는 지쳤다해서 시간이 많이 지나서 잡을려니까 제친구 엣프피는 시간 너무 많이 주면 그럼 아예 더 끝난다고 하네용..ㅋㅋ,귀여운인팁입니다
"인팁님 글에 제가 답을 안했었네요!
저는 너무 시간주면 정리하는 시간을 많이 준거라 생각해서 혼자 정리하거든요ㅠㅠ,,,?그분은 어떨지 잘 모르겠네요ㅠㅜ ㅠ 지금 얼마정도 기간이 지나셨을까요?",EsfptH
"월요일에 헤어졌어요
근데 한가지 의미부여를 하고 있는데 자기애도 쩔고 자존감도 높은애고 원채 카톡 프배사가 없었던 친구가 아닌데요 헤어지면서 우리 사진 다 내리고 자기 사진으로 다시 올리진 않더라구요 그냥 그런갑다 했는데 어제 새벽에 노래를 바꿨더라구요 미련노래는
아니고 내일이 마지막이면 자긴 오늘 더 열심히 살거다 이런거 였어요 자기개발에 힘을 많이쓰던터라 ,, 적절한 노래라고 생각하긴 했는데 ,,ㅋㅋ 제가 이상한건 그렇게 잘 바꾸지도 않던 노래는 바꾸면서 그 쉬운 사진 하나 안 바꾸는게 의아하고 신경쓰여요 어쨋든 sns상 작은 변화가 하나 생긴거니까 노래를 일부러 바꾼게 아닌지 하는 의미부여가 되네요 .. 제가 넘 깊게 생각한거 같기두 해요 ㅋㅋ ㅠ",귀여운인팁입니다
"그리구 본계는 그렇다쳐도 서로의 부계정도 언팔 안했는데 ,, 이것두 그냥 냅둔걸까용 부계정은 진짜 신경쓰이는데 ㅋㅋ ㅠ",귀여운인팁입니다
"ㅎㅎㅎㅎ 아마 이제 난 더 열심히 살거야 라는 의미를 보여주고싶은걸지도요,,, 저도 ㅋㅋㅋㅋ프뮤 전남친보라고 올린적이 있어서,,, 근데 부끄러워서 한 이틀뒤에 내리긴했어요 ㅋㅋㅋㅋㅋㅋㅋ 월요일날 헤어진거면 얼마 안지났네요! 계정은 아마 제가 인팁님 글에 댓글 남겼듯이 엄청 최악으로 헤어지지 않은 이상 제가 언팔 안했던거 같아요",EsfptH
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 .. ㅋㅋ 저 5일 밖에 안 지났는데 담주쯤 ..평일쯤?.. 보내볼까요 ..? 5일도 너무 길었는데 ㅠㅠ,귀여운인팁입니다
저도 5일 길긴 길어요 ㅋㅋㅋㅋㅋ 평일쯤 보내보세용 ㅎㅎㅎㅎ 2주는 넘기면 안될거같아요🥹,EsfptH
ㅎㅎ ㅠㅠ 넺 답변들 감사합니다 도움 많이 됐어요 즐거운 밤 되세요 💙,귀여운인팁입니다
도움이 되었다면 다행입니다🥺🤍 좋은 결과있길 바라며ㅠㅜ 즐거운 밤 되세요🫶🏻,EsfptH
"전잇프피안맞던데 의외네요
징징대고 연락해달랴 감정표현해달라 무리하게 부탁하니까 힘드네여ㅜ",istp 걸
지금 가능하긴한데 주무시겠죠,잇쁘M
헉 아뇨ㅠㅠㅠㅠ구세주세여ㅜㅜ 쪽지 보내드릴게여,ESFJ왕꿈틀이
네,잇쁘M
"저랑.. 비슷한 상황이시네요.. 전 못끊고 있어요..
근데 요즘 다시 예전처럼 돌아온거 같은데
진전은 없고 그러네요..ㅠ",공공이 ENFP
시간지 지날수록 감정 정리하니깐 연락할거면 빨리하세요 감정 남아있을때요,잇쁘M
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저정도 까진 아니지만 확인하긴 합니다
두세번 오면 받아요 ㅋㅋㅋ",은하수 IxFx
낯선 번호는 무조건 안받습니다 ㅋㅋㅋㅋ,E킬러되고픈 ISFP백곰
ㅋㅋㅋㅋ전 그냥 무조건 전화안받는데 ㅋㅋㅋㅋㅋ 추가까진 전혀 안하는 타입 ... 010은 받긴해욬ㅋㅋㅋㅋㅋ,희 ISFP
요즘은 010도 워낙 스팸이 많아서요 ㅋㅋㅋ,E킬러되고픈 ISFP백곰
헛..정말요?ㅋㅋㅋㅋㅋ 몰랐떤사실,희 ISFP
"오와우 치밀한데요?!ㅋㅋㅋㅋ 이따 동생한테 물봐야겠어요 ㅋㅋㅋㅋ 치밀하다…
저는 무조건 처음엔 안받는걸로 차단하는거 같아요",infp 시부야ㅏ
ㅋㅋㅋㅋ 아마 열에 아홉은 그렇다고 할 거에요 ㅋㅋ,E킬러되고픈 ISFP백곰
ㅋㅋㅋㅋ예전에 저런적 있었던거 같아요 ㅋㅋㅋ,NMN1nfp
지금은 아니신가보네요 ㅋㅋ,E킬러되고픈 ISFP백곰
저 잇프피 아닌데 저렇게 합니다 ㅎ 모르는 전화 안받음 그 뒤 친추해서 누군지 봄,나는누구이고여긴어디
요즘 너무 이상한 전화가 많아서 그럴거에요 ㅋㅋㅋ,E킬러되고픈 ISFP백곰
ㅋㅋㅋㅋㅋㅋ 구런거 같아용!!!,나는누구이고여긴어디
"관심 있으면 어떻게 돌진하시는 편인가요?

보통 초장부터 호감을 갖기 보단 어느 정도 기간이 지나야(친해져야) 호감을 갖든말든 하는 타입인가요?

연락텀도 궁금합니다",어라리용
"관심 있으면 어색하더라도 먼저 말걸려고 합니다. 그리고 상대방 반응보고 괜찮다싶으면 점점 적극적으로 표현하려고 해요. 반응이 별로다 싶으면 천천히 다가가려고 할거에요

처음봐도 첫인상이 좋으면 먼저 친해지고 싶어서 주변 맴돌거나 먼저 말걸어요. 저는 첫인상이 중요함. 대신 이걸 깨부술 수 있는 게 인성인데 말을 정말 예쁘게하고 인성이 좋아보이면 호감을 가집니다. 이건 어느정도 관찰이 필요하니 시간이 좀 필요하겠죠? 나중가서 호감이 생길 수 있는 타입입니다! 의외의 모습을 보일때!!

연락텀은 좋아하면 칼답합니다. 그래도 상대방 눈치를 봐서 상대가 늦게 하면 본인도 비슷하게 텀 두고 연락해요. 칼답을 부담스러워할 수 있어서? 당장 재밌는 얘기면 칼답, 그런게 아니고 흥미거리 중요한 얘기 아니면 연락텀이 길어질 수 있어요.",잇프피잇팁사이
"정말 호감이 갔던 상대인데 조건이 용납되지 않아 고백을 거절했다면 상대가 나중에 연락이 오면 받아주실건가요?
본인이 조건을 알고도 수용하려고 초반에 돌진했고, 아플때 챙겨주고 선물도줘서 고마움이 크고, 밝고 애교가 많고 이상형이라고 표현했다는 가정 하에요…",infpop
"잇프피가 먼저 표현했었고 나중와서 인프피님의 조건이 용납되지 않아 고백을 거절했다는건가요?? 조건이 뭔지는 모르겠지만 차단을 한게 아니라면 연락을 보긴 할 거 같아요. 읽씹을 할지 대답을 할지는 지금 정보만으로는 모르겠네요??

초반에 조건을 수용하려고 했던걸 보면 그 조건때문에 정말 고백을 거절한건지는 의심해볼 필요가 있겠어요. 다른 이유가 있을수도 있다고 생각이 들어요.",잇프피잇팁사이
"네..잇프피남이 먼저 표현했었고 잇프피와 엄청난 속도로 서로에게 빠져들었지만 저랑 사귀면 결국 오래 가지 못하고 언젠간 헤어질 것 같다, 언젠간 헤어질걸 아는데 굳이 만나고 헤어지는 과정을 겪어야할지는 모르겠다며 고백을 거절했어요..
하지만 같이 있을때 좋았던 시간은 확실합니다..아프다고 했을때 죽이랑 약 사서 달려갔었고, 입원 하루 했을때에도 찾아가서 먹을거 챙겨주니 계속 고맙다고 했었어요…저를 만난 후 이상형이 확고해졌다는 말까지 했었구요…이렇게 말해봤자 이미 끝난 관계지만 저는 왜 놓을 수가 없을까요..혹여나 하는 희망 때문에 나중에라도 연락하고 싶어요…

아 그리고 만나서 얘기했을때 자기 집안사정 얘기를 엄청 많이 해줬어요.. 누구한테도 (자기 전여친한테도) 말한 적이 없고 오래된 동창 한명한테 옛날에 말한 이후로 제가 처음이라고 해서 제가 용기내줘서 고맙다고 하며 제 얘기도 많이 해주고 꿈에 대한 조언도 많이 해줬었습니다…",infpop
"서로 좋아하는데 언젠가 헤어질걸 생각하고 거절하는건 저로선 이해가 되질 않네요. 그런 생각을 가지고 있는거라면 잇프피분이 누군가와 사귈 마음의 여유가 없는거 같아요. 저 생각이 확고하다면 자꾸 연락이 올때 처음은 받겠지만 갈수록 무시하고 차단까지 갈수도 있을거 같아요. 난 이미 마음 먹은대로 하려는데 계속 생각나게 한다는 이유로? 차단

결국 헤어질거라는 현실적인 이유가 있다면 그런게 해결될 즈음에 연락하면 좋을거 같아요. 그렇지 않다면 인연이 아닌..걸로…",잇프피잇팁사이
"1.칼답의 기준이 보통 잇프피는 몇분을 칼답으로 봐야되나요?

2. 제가 잇프피에게 귀엽다 등 칭찬을 하면 말을 돌리는데 싫어서 그런건가요..?

3. 그리고 제가 좀 너 좋아한다는 표현이나 난감한
질문을 하면 늘 몰라~ 이러는데 몰라라는 의미가
제 대답에 부정적으로 대답을 하는거 같은데..
맞을까요? 
뭐 질문에 따라 다르겠지만..;
늘 애매한건 몰라, 모르지~ 이래서 답을 속시원히
안해줘서 노이로제걸리겠어요..

보통 어떨때 몰라라고 하시나요..???


4. 그리고 정말 호감 관심이 없으면 답과 전화를
예의상으로라도 계속 안하시나요..?",공공이 ENFP
"1. 본인 기준 5분 이내 10분?까지는 좋은거같아요

2. 칭찬하면 기분은 좋은데 부끄러워서 그런겁니다. 잘 보시면 말 돌리고 끝에 웃거나(허허 하고 웃는?) 입꼬리가 올라가있을거에요.

3. 그정도로 친한 사이면 부끄러워서 몰라라고 하는거 같아요. 부정적인 의미일 확률은 거의 없다고 생각해도 되겠어요.

4. 호감, 관심이 없으면 먼저 연락 자체를 안합니다. 시간이 아깝다고 생각하죠. 먼저 연락이 오면 직접적으로 거절은 안하겠지만 질문없이 대답만하고 답장같은 경우는 몇시간 텀으로 할 거에요. 그래도 안끊기면 엄청 늦게 보고 읽씹할겁니다.",잇프피잇팁사이
"바쁘신게 답변 정말 감사합니당!!!

그러면 몇가지 더 질문드려도 될까요..!


1. 제가 모임나가는거 싫어?
물어보면 괜찮아~ 이래요..
빈말 안하는거 같으면서도.. 헷갈려서
여쭤봅니다..

2.그리고 늘 괜찮아~
이 말을 많이 쓰는데
안괜찮은데 괜찮아라고 하는건지 진짜
괜찮은지 구분을 어떻게 해야될까요..

3. 힘들때는 어떻게 해주시는게
좋으신가요..?
옆에서 계속 말시켜주고 무슨일 있냐고 물어보는게 좋으신지
무슨일 있어? 물어보고 괜찮아~ 이렇게 답을 하면 그냥 두는게 좋으신지
여쭤봅니다..

분명 목소리를 들으면 안괜찮은데 말을안하고 잔다고해서.. 어떻게 해야될지
모르겠어서 질문드립니당..!

4. 질문이 많아서 죄송해요.. 너무 저랑 표현차이랑 성격이
달라서..
썸을 오래타도 괜찮으신 편인가요..?",공공이 ENFP
"1. 반응을 보니 모임 나가는걸 싫어합니다. 이유는 사회생활이 아닌 단순 친목 모임(심지어 지인도 아님?) 무슨일이 일어날지 모르니까요. 그래도 가야한다는데 재밌게 놀라고 하죠
“그날만 꼭 일찍 잔다”하고 재밌게 놀아 괜찮아~ 말은 이렇게 하면서 서운하다는 티를 냈을거에요. 관계 발전을 위하면 모임 안나가는게 좋겠지만 모임에 나가야한다면 틈틈히 뭐하고있다 연락을 해주세요. 말만 괜찮은거지 연락없으면 땅굴파고있을지 모릅니다.

2. 이건 상황에 따라 달라서 확답해주기 어렵네요. 1번과 같은 경우는 하나도 안괜찮습니다. 눈치가 빠르시다면 안괜찮은거같은데? 싶으면 그 느낌이 맞을거에요

3. 힘들때 말걸어주는게 좋아요. 그냥 두면 혼자 안좋은 상상 다하고 땅굴팝니다. 대화 피하려고해도 그냥 계속 말거세요. 괜히 투정부리는겁니다. 애같은 면이 있어서요. 그러고 얘기만 들어줘도 걱정해주는구나 느껴서 알아서 잘 풀릴거에요!

4. 썸 오래타는거 괜찮아요. 서로 호감표현 잘 해준다면요
너무 길고 답답하면 잇프피가 고백할거에요 먼저 고백해주면 더 좋구요?

질문 많이 해주셔서 감사합니다!!",잇프피잇팁사이
"ㅠㅠㅠ 정성스런 답변 너무 감사해요..!


또 질문을.. 드릴게요 ㅠ 죄송해요..

1. 지금은 다시 톡 하는것도 예전처럼 좀 돌아왔지만
예전에 비해 카톡 텀이 2-30분정도로 늘어났어요
틈틈히 오던 전화도 줄고요.. 알게된 기간이 오래되긴
했는데.. 영향이 없는건 아닌거 같지만

저때에 비하면 다정해졌는데 이런 상황에서 다시 호감으로 돌아 왔다고 봐도 될까요..? 
직접 아직 다시 호감이 좀 돌아왔냐고 묻지는 않았어요.. 그래서 여쭤봅니다..


2.
우리 무슨사이야 썸이라 해도돼? 라고 했더니
몰라~ 이러더라고요^^ 이건.. 뭐라 봐야될까요
사정이 있긴한데 그래도 맘대로해 이렇게라도
말했으면 안서운했을텐데 좀 서운해서..
몰라 이랬으면 썸은 아니라고 말한건가요..?



3. 그리고 제가 잇프피 남 좋다고 말한 상태고 알고있어요 근데 상황이 좀 그래서 진전은 없지만
전 이친구가 저에게 호감인지 아닌지를 몰라서
요즘들어 좀 현타오더라고요.. 전화할때마다 좋다고
그러면 그랬어~?
근데 제가 눈치가 좀 없는편이라 혹시 얘가
이렇게 하는게 호감인데 저랑 표현 방식이 달라서
제가 못알아 채는건가 싶어서요..

늘 술자리 가면 톡으로 뭐먹는지 보내주고 틈틈히
전화도 해줘요 저도 그렇고요
자기전에 꼭 통화해주고 운동할때도 저 들어갈때까지
정말 너무 졸린거 아니면 졸려도 기다려주더라고요
나랑 연락하는거 좋냐고 하면 좋으니까 하지
너 싫은사람이랑 연락해? 이러긴 했어요;
근데 그 좋은게 이성으로 좋은지 친구로생각하는지
모르겠어요..

직접적으로 좋다 귀여워 이런걸 안해도..
저런 행동을 보고 호감인건가라고 제가 생각해도 되나요?

질문 너무 많죠ㅠㅠ 죄송해요.. 요즘 좀.. 서운한게
많이 느껴져서 여쭤봤습니다..",공공이 ENFP
"1. 쌀쌀 맞았다가 좀 돌아온거보면 공공님 반응이 본인 기준 만족스러워서 혼자 풀렸다고 생각합니다. 그놈의 몰라 뜻은 공공님 하는거에 따라 다를거다 라는 의미일거 같아요. 호감은 돌아온거 같고 밀당하는거일수도 있구요? 호감이 돌아왔냐고 물어봤자 애매하게 답할거니 묻지마세요 ㅋㅋ 반응보면 다 보입니다.

2. 뭐라고 그랬어? 라고 물어본건 정말 궁금해서 물어본거 같아요. 자꾸 몰라라고 하는거 보면 말투를 들어보진 않았지만 부끄럼을 많이 타는건지 싶네요. 공공님은 적극적으로 표현하시는데 반응이 나쁘지 않은거같아요 제가 보기엔 부끄러워서 몰라라고 하는거 같습니다.

3. 작성하신 글만 보면 충분히 그냥 썸타고 계세요. 잇프피분도 직접적으로 표현하진 않았지만 충분히 좋아한다고 보여요. 먼저 전화하고 연락하는거 보면은 좋아하면서 괜히 틱틱대는 스타일같네요. 친구로서 좋으면 이성적으로 좋아해서 하는 행동들은 안합니다. 오해하지않도록 선은 지키죠

너무 걱정 안하셔도 될거같아요. 잇프피분 스타일이 직접적으로 표현하는걸 부끄러워하시는거 같아요. 이런거는 사귀게 되면 오히려 더 적극적으로 표현할거에요. 썸이랑 정식으로 사귀는거랑 다르다고 생각하거든요. 몰라라는 표현은 그냥 부끄럽다는 표현이라고 생각하면 좀 덜 서운하시지 않을까 싶어요!",잇프피잇팁사이
"정성스런 답변 정말정말 감사합니다ㅠㅠ
요즘들어 호감이 있는게 맞을까 어장치는거 같아서
고민되었는데..

늘 말을 안해주고 말 돌리고 몰라 이러면서 웃기만 해서
빈말 안한 다는걸 알아서.. 말 안하고 계속 저러는거보니까 썸도 아니고 제가 좋은 정도도 아니고 귀엽지도 않고..
그래서 너무 슬펐는데..
진짜 맨날 킥킥 거리면서 놀리기만 하거든요..
이성한텐 뚝딱 된다는데.. 전 친구로 보는거 같아서
슬펐는데..

덕분에 좀 제 마음이 풀린거같아요..!!!
좀더 용기 내 보겠습니다!

다시 초심으로 돌아가 잇프피 분을 좀더 너그럽게 이해할 수 있을거 같습니다ㅠ!
정말정말 감사합니다ㅠ!

그리고 이친구와 관계에서
고민이 있는데 댓글로 달긴 좀 그래서
나중에 시간이 되시면 들어주시면 감사하겠습니다!

정말 감사합니다!",공공이 ENFP
,잇프피잇팁사이
