comments,comments_writer
만약 여기서 저도 선톡을 안하면 우리의 관계는 끝으로 되는걸까요?,istpppppppppppp
"왜요? 지금 상황이 어떠신데요?
톡이 며칠째 안오고 있는 상황인가뇨?

질문자님은 저분을 좋아하나요?
잘되고 싶으신건지 포기하고싶으신건지 안맞는건지?",케모INFJ
"일요일 소개팅 ㅡ 남자분이 선톡와서 티카티카중 제가 읽씹 ㅜ (자꾸 마무리 하고 싶은 느낌을 들어서요)
월요일 ㅡ 주선자가 남자분이 저랑 더 만나보고싶다하셔서 그말듣고 제가 어제 톡을 보냈어요 월급이야기 아까 그 내용 톡이구요 잠들기전까지 톡하다가 서로 굿밤 했는데
화요일 ㅡ 또 카톡이 조용…

이런 상황입니다 !",istpppppppppppp
"주선자에게 만나고싶다는 말을 전했고 인프제는 마음을 보여줬습니다.

선톡한거 마지막이라도 씹으면
인프제 영원히 선톡 안합니다.

어떤 마음으로 하트만 눌렀는지 알겠지만
이젠 되도록 너무 신경쓰지말고 
전날 읽씹으로 잤으면 다음날 선톡 하세요~!(마음이 있다면. 이건 매우 중요)

위 대화내용을 보면
님도 저분도 형식적인 대화인것 같아요.

하지만 인프제는 주선자에게 명확히 얘기릉 했으니.
날짜를 제안해야하는건 당연히 님이 아닐까요???

여자 마음을 모르니
인프제는, 실례가 될 수 있다고 생각할겁니다.

담주 주맣에 영화볼래요?

부담이 될 수 있잖아요?
주선자가 엮여있으니 님도 쉽게는 거절을 못할거고.
모든것이 꼬일 가능성도 있죠.

주선자에게 인프제가 마음을 표현한것으로 모든것이 명확해졌으니. (더 만나보고싶다는것!)

지금 상황에선 마지막 읽씹을 했던 전적이 있으니.
먼저 연락하시는게 좋아보입니다.

그리고, 대화내용이 아직 인프제가 예의를 차리고 있네요ㅎㅎ 더 대화도 해 보시는게!

아 그리고, 선톡 안하면 관계 끝나냐는 질문에는
글쓴이분도 이모티콘으로 마음을 조금을 표현을 하긴 했으니.

끝나지 않을것으로 전 예상합니다.

밀당이 될것 같아요.

며칠 카톡 안하고
한 2~3일뒤 그래도 연락 안오면 카톡하고
그래서 인프제 길들이기 하셔도 되겠지만.
그건 잘 모르겠습니다!",케모INFJ
예의를 차리고 있다는거는 좋은뜻인가요 ?,istpppppppppppp
"서로 설레고 풋풋하고 떨리고 그러는거 아닐까요? 그래야 예의를 차리고 뚝딱거리고 ㅎ

좋은뜻일지도!",케모INFJ
애착유형이 어떻게 되나요?,밤프제
회피형으로 나왔어요 ^^,케모INFJ
연애할때 그럼 불안함이 없는 편이세요? 회피형이면요,밤프제
"애착유형은 아직 공부릉 깊게 못해서 잘 모르겠어요.
연애할때 불안함은 없어요!!",케모INFJ
사람을 의심하고 부정적인 생각에서 탈출하는 법이요!,iNFJ융
"부정적인 생각은 일에 집중하면 좋더군요.
비관적이거나 편집증처럼 강박적인 개념이라면 그 대상을 내가하는 일이나 행동에 집중해 완성도를 높이는 방법으로!

제가 만약 사람을 의심한다면 전 이렇게 스스로를 생각할것같아요.

사람을 의심하는건 병이다
사람을 의심하지말고, 나 자신을 의심해보자
보편적으로 의심할 필요가 없는 사람까지 높은 빈뎌스로 의심를하니

이런 원일을 나에게서 찾고 고치려고 노력할것 같습니다.

사람을 의심하기보단, 넘쳐나는 잘못된 정보를 의심해서 걸러내는 능력을 키운다던가..",케모INFJ
아직 어른이 덜됐는지 그러려고 노력하는데 쉽지않군요 ㅠㅠㅠㅠㅠ,iNFJ융
노력하면 시간이 해결해줄겁니다.,케모INFJ
"처음에는 엄청 카톡도 자주하고 표현도 진짜 낯부끄러울정도로 했는데 사귀는 기간이 길어질수록 뭔가 장난?도 많아지고 표현은 예전과 같긴한데 저한테 쩔쩔매는(?) 그런 모습이 없어졌어요..ㅠ_ㅠ
처음이랑 다르니까 괜히 마음이 식어가는건가 하는 생각이 드는데 이거는 본인 스타일이 점점 나와서 그러는건가요?
저돌적인 인프제가 사라짐.. (아니면 일이 바빠서 그러는건가요..)",엥뿌삐에오
"흠..

이 문제에대해 그분과 얘기를 나눠보셨나요?
복합적인 요소때문에 그럴 수 있지 않을까 싶어요.

쩔쩔매지않는건, 여러의미라서 너무 광범위합니다.
저돌적인게 사라진것도 너무 광범위합니다.

분명한건 인프제는 반복해서 여러번 진실되도록 상대방에게 얘기합니다.

그러니 모를 수 없는 작은 이유라고 생각하는 가치관 행동 습관의 집합때문에

그럴 가능성이 있어보여요",케모INFJ
"안녕하세용!! 저두 인프제예요 ㅎㅎ
케모님은 사랑이 뭐라고 생각하세요? 남녀 간의 사랑이 영원할 수 있다고 생각하시나요?",인프젤리 4w5 1w9
"네 사랑은 영원 할 수 있다고 생각합니다.

사랑은 운명이라고도 생각하고
가장 고귀한것이라고도 생각합니다.",케모INFJ
우와앙 답변 감사합니당(⑅˃◡˂⑅)♡💖,인프젤리 4w5 1w9
"인위적으로 상황을 조작하지말고.
그냥 그대로 물 흐르듯 자연스러운 상황대로 해보자는것같아요!",케모INFJ
"상황을 더 알려주셔야 알듯요.
부정적이에요 저 글만봐선",케모INFJ
"아 근데 이게 조금 애매한게~
그 상대방의 정성에 감동하기는 하는데,
엔프제는 나름 본인만의 취향이 되게 확고하게 있어서
추천해준 음악이 내 취향이 아니면 딜레마에 빠져요..!
그 정성은 고마워서 좋아해야 할 것 같은데, 도저히 내 취향은 아니고....

비슷한 예로 커플티 아닌 이상 옷 선물 받는 거 별로 안 좋아합니다.
내 취향 옷이 아니면 입고 싶지 않은데, 선물 받은 건 무조건 써야 하는 주의라.

물론 사바사인 건 감안해주시고요~ 진짜 다 괜찮다는 사람도 있으니.
그냥 단순 취향이고 어차피 잘 아시는 분야면 그래도 보내주셔도 될 것 같아요ㅎ",Arte
"ㅅ...사실 이미 보내버리고 좀 후회돼서 글 썼어요...
이미 전에 한번 리스트(5개?) 추천해줬더니
엔프제 반응ㅇ은 다 좋은데 1번 곡이 진짜 좋다~ 라고 하면서
자기 플리에 넣었다고 하더라고요
이런 반응이라면... 괜찮겠죠?",완댜
"사실 전에 보내줬던 5곡이 다 좋았으면 다 말했을 텐데
딱 1번 곡만 좋았다는 뜻으로 읽혀져요. 엔프제인 제 입장에선.
이번에 반응 보시고 큰 반응이 없으면(엔프제는 찐으로 좋아하면 리액션이 커지니 구분이 쉬움)
조금 줄이시는 게 좋지 않나 싶어요.
적어도 지금까지 마이너스는 아닐 거에요~ 너무 잦지만 않으면 소통은 좋아하니ㅎ",Arte
"알겠숩니다... 제가 좋아하는 분야 얘기 나오면 알려주고 싶고 추천해주고싶어서
안달복달하는 사람이라 흥분했거든요 ㅋㅋㅋㅋㅋㅋ
이번 반응 보고 적절하게 판단할게요!!(❁´◡`❁)",완댜
"네에🙂 대화 자체는 좋아하니 너무 걱정 안 하셔도 되고요.
어차피 인프피이시니 잘 읽으실 것 같아요~",Arte
,완댜
"와웅 나 남자친구한테 함부로 옷선물은 하지말라고 하는데 취향 확고해서..
근데 제가 사이즈가 독특?하기도 해서
무튼 엔프제들이 보통 그러는군요…
저도 그래서 물어보고 사주는게 좋아요
근데 나는 서프라이즈 해주눈편ㅎㅎ 대신 상대가 가지고 싶다고 한거! ㅋㅋㅋ",긍정Enfj
"이건 조금 디테일한 부분이기도 하고,
마냥 엔프제 특성이라고는 강하게 주장은 못하겠어요~
그냥 제 근처 엔프제들에게 물어봤을 때 이러한 성향들은 대부분 보이더라고요🙂
엔프제 갤러리에서도 비슷한 글 올라왔었을 때 이런 가설을 세워봤는데 제법 맞았고.
다만 취향 확고하고, 선물 받은 건 무조건 써야 하고.
이 두 개가 배치되었을 때 저런 현상이 나타나더라고요.",Arte
"아르테님 엣프제랑 엔프제
어떤 어떤 것들이 다를까용?",긍정Enfj
"기능적으로 나누는 건 너무 딱딱하고 다들 이해하기 힘들어하셔서 저는 항상 이렇게 설명해드려요~

충분히 좋은 분위기의 모임이지만 소외되는 사람이 있다는 게 보일 때,
ESFJ : 전체적인 분위기가 괜찮다면 소외되는 사람이 있어도 넘어감. 모임 자체의 전체적 분위기가 잘 돌아가는 것이 목적.
ENFJ : 소외되는 한 사람까지 다 챙기려 함. 개개인들이 서로를 위하는, 유기적인 관계가 되는 것이 목적.

친구가 고민을 얘기했을 때,
ESFJ : 지금 당장 도움이 될 수 있는(기프티콘, 영양제, 밥 등) 물질적인 도움을 주는 경우가 많음.
ENFJ : 아예 해당 문제가 다시 발생하지 않게끔(상담, 운동 등) 본질적인 해결책을 고민하고 제시해 줌.

한 마디로 엣프제는 표면적(s기능 영향)으로 괜찮으면 ok, 엔프제는 본질적(n기능 영향)으로 해결하려 합니다.
엣프제가 엔프제에 비해 인간관계에서 스트레스를 덜 받는 이유이기도 하고요. 적당히(s) 타협을 하니까.

더 쉽게 얘기하자면, 그냥 엣프제가 엔프제에 비해 덜 챙겨주고 그 형태는 물질적인 경우가 많습니다~
물론 정말 많이 챙겨주는 엣프제는, 덜 챙겨주는 엔프제와 맞닿아 있기 때문에 구분하기 어렵긴 해요.
ENFJ/ENFP는 제법 구분이 쉬운 반면, ESFJ/ENFJ는 자세히 관찰해야 합니다.

참고로 긍정님 냉정해졌다고 해서 엣프제로 착각하신다면, 접으셔도 될 거에요~
엣프제라면 긍정님 그 예전 여행 사연 때 그 친구분 그냥 손절쳤어요.
적당히 현실과 타협하며 사는 유형이라, 선이 엔프제에 비해 낮습니다.
자기 반성도 엔프제에 비해 현저히 적고요(물론 s형 중에서는 꽤 많음).",Arte
"제가 찐엔프제였는데 일련의 사건들로 최근 성격이 바뀌어서 물어본거구
근데 그때당시에는 그 여행간친구 얘기 올렸을때 몇분들이 막 저한테 뭐라하고 그러기도 해서, 진짜 그런가 싶고
그애가 원랜 착한동생이라 느꼈는데 갑자기 변해서 진짜 내가 잘못한게아닐까? 했고, 인간적으로 같이 여행갔는데 상대는 여행에 1도 관여안했고 혼자 어디도 갈수없는 상황인데 제가 버리고 갈순 없으니 챙길수밖에 없었잖아요
만약 해외 자주 가는 애였다면 저도 따로 다니자고 했울거에요 ㅠ
냉정해졌다 정도가 아니라 망상도 줄고 망상을 하기 싫기도 하고 굳이… 없을일인데.. 싶더라구요. 요즘
그래서 s같다 느꼈던 거였어요
아무튼 너무 장문에 댓글 감사합니당🥹 믿고 보는 아르테님..",긍정Enfj
"긍정님이나 그 친구분 비판하려고 하는 게 아니라
20대 초중반이 아닌 이상 직장생활도 꽤 해본 30대 성인들이라면
더 이상 mbti는 변하지 않아요🙂
뭔가 바뀌었다 생각한다면 그냥 잠깐씩 옷을 갈아입는 거라고 생각하세요~
오히려 이렇게 본인의 mbti에 대해 지속적으로 고민 하는 모습 그 자체가,
저는 엔프제에 가깝다고 생각해요. 좋은 하루 되시길 바라요!
좋은 말씀 감사 드리고요🙏🏻🙏🏻",Arte
"엥 저나 그 여자애 비판한다고 제가 생각한다느끼셨어용….?
대체 어느부분이🤔
전혀 그런생각안했는데…

그냥 제가 느끼기에도 성격이 너무 바뀌었더라구요… 망상이 없어져서 잠도 잘오고 생각을 깊게안하고 단슌해요
여기서 카페에서나 생각 깊어 보이구 그러는거지
평소엔 뭔일이있어도 별생각이 없고 제가 봐도 너무 단순하게 넘겨서 기분나빳던일도 기분나쁘지도않고 기억도 안나요
남들이 왜 화안냇어? 이럼 단순하게 그냥 화안낫어ㅋㅋ 좋은게 좋은거지 하고 별생각안하구
또 남들 글 보면서 왜케 생각이 많지? 라던가 망상글보면서 왜 저런생각을 하지? 하고
망상글에 헉 하고 입이벌어지기까지하더라고요. 진짜 실제로 입벌리고 이런 생각을 한다고?할정도라
N이 이해가 안될때가 종종있더라구요ㅋㅋ",긍정Enfj
"뭔가 말을 소담소담 꺼내시길래 제가 저 말을 한 게 비판한 것으로 받아들이신 건가..? 싶었어요 :)
그 정도면 고민되실 만하겠네요!ㅎㅎ 근데 저도 다른 분들 보며 이따금씩은 뭐 저런 고민을 하시나 싶을 때 많아요ㅎ
이 게시물은 다른 분 게시물이라 댓글은 여기서 마쳐야 할 것 같아요!
좋은 하루되시길 바라요~~",Arte
+1,흑화된막스ENFJ T 1w2
공감합니다 벗겨지지않는 콩깍지ㅜ 헤어지면 벗겨져요,iINFJ T 4w5
맞아요! 그 과정이 아주 길다고 생각합니다ㅎㅎ 그래서 벗겨지면 미련이 없는것 같아요!,INFJ 신유 1w9
"찐따 한마디로 설명이되네요ㅎㅎ
과거를 되풀이하지말고 예쁜미래를 위해 함께 힘내보아요!☺️",INFJ 신유 1w9
자존감이 떨어져서 회피하고 방어기제 발동한 인프제에겐 어떻게 대해줘야할까요? 제가 들이대는데 속마음 알수가없어요 ㅋㅋ,인퓨제
"상대 인프제분이 본인스스로에 대해 확신이 없는상태라면 ‘현재의 그대로인 너도 좋아하고, 우리가 함께 발전해나갈 미래도 기대된다’ 는 식의 표현을 해주시면 어떨까요? 신뢰와 사랑을 받는다는 느낌이 들듯해요ㅎㅎ",INFJ 신유 1w9
"이렇게 자기객관화가 잘 되어 있는데 왜 다들..
실천으로 옮기지를 못하셔서.. 흑흑...😢😢
좋은 글 잘 읽고 갑니다!!ㅎ",Arte
"아르테님, 글 읽어주셔서 감사합니다☺️ 제가 실천으로 옮..쿨럭쿨럭
해보도록 노력을.. 쿨럭😂",INFJ 신유 1w9
"제가 지금 한(?)이 많아서 신유님처럼 곱고 예쁘게 글을 쓸 자신이 없어서 답답하기만했는데... 너무 잘 써주셔서💕

저는 좋아하는 이성에 대한 우상화가 심각한 편인데용. 개인적으로 인프제가 누군가를 좋아하면 자존감이 왜 그렇게 낮아지고 그렇게까지 방어기제가 발동하는지도 스스로를 좀 살피고 보살펴야 한다고 생각해요...
너무 잘 읽었어요💜",DoD INFJa 6w5
"저 역시도 짝사랑 했던 여동생이 하나 있었는데요 이럴까 저럴까 했던 고민과 시간들과 상황과 분위기와 주변 환경에 방해 받고 싶지 않은 완벽한 것을 추구하다가 결국 썸과 짝사랑의 사이에서 끝나버린 때가 있었는데요 아쉽게도 그 친구와의 다시 재회는 어려운 상황인데 항상 잊혀지지 않는 아이가 있어요 그래서 고대하기도 하는데요 자존감 보다 자신감 부터 낮아지더라구요 방어기제도 워낙 발동하고 스스로를 억누르는 것들이 같이 발현되서 어떻게 보면 이렇게 온라인이지만 이렇게 인류애를 가지고 더 가까이 다가가는 스스로와 상대 모두를 보살피고 어루만져 줄 줄 안다면 너무나 좋을 거 같다는 생각이 듭니다 근데 그게 너무나 어려운 것이 현실입니다 한도 많고 이런 저런 사연들에 의해 인연들을 많이 잃었다고 생각하고 살았거든요 이제 회복하려니 힘이 드네요 후회를 많이 하게 되더라구요 이렇게 진심을 담아 글을 쓰려면 엄청난 용기와 결단이 필요한데 그래서 스스로에게 답답하다 끝나는 악순환이 반복이 되죠 이 고리를 끊어내고 싶기도 합니다

같이 잘 읽었어요~!",20대 INFJ 보라돌이
"너무 극닥적인 자세조차도 누군가에게는 실례일수도 있어요. 다른분께 댓글로 쓴 의견이지만... 확실한 건 꾸준히 사람을 만나고 부딪혀야되요. 그래야 내 피해의식이 망상이였다거나 상대에게 실례였다는걸 깨닫게 됩니다. 건강한 사고라는게 다 방어하고 피하고 가만히 앉아있으면 절대 만들어지지 않아요. 실전이더라고요. 

그런 제가 지긋지긋하고 벗어나고 싶어서라도 부딪히게 되던데요. 그래서 다른 회원님 글에 댓글로 인프제의 성장은 자기 연민이 아니라 자기 혐오에서 시작되는 거 같다는 의견을 남긴거예요.
자기 혐오가 아니어도 좋고 당장은 힘드시더라도 언젠가는 좀 더 용기있고 건강한 분이 되시길 바라요.🍀🍀",DoD INFJa 6w5
"도드님!☺️ 요즘 무슨한이 많으실까요? 잘 풀고 계신가요?
제 글로 답답함이 조금이나마 해소 되셨다니 다행이에요🤍
제가 도움이 될일이 있다면 말씀주세요~ 답은 느릴수 있지만 쪽지도 괜찮습니다!

인프제는 좋아하는 상대가 생기면 정말 다 비슷한 마음인가봐요☺️
곁에 있으면 더 그런마음이 더 강해질때가 있죠?
스스로 잘하고 있다고 도닥이며 힘내봐요🤍 홧팅!🤍",INFJ 신유 1w9
신유님 오랜만이에요! 너무 잘 읽었어요! 같이 돌아보게 되어 너무 좋은 거 같아요! 앞으로도 가끔 들러 주셔서 좋은 이야기 많이 해 주세요! 우리 같이 나눠요^^ ㅎㅎ,20대 INFJ 보라돌이
"보라돌이님, 위에 댓도 잘 읽어보았습니다! 예전 경험을 바탕으로 자아성찰을 많이해서 앞으로 나아가 보아요ㅎㅎ 제 글에 공감해주셔서 감사합니다! 우리 함께 홧팅해요☺️",INFJ 신유 1w9
"사람마다 개인적인 차이는 있겠지만 많은 infj분들에게 느끼는 이미지는 공통적인 특유의 분위기가 비슷비슷한가봐요 ㅎㅎㅎㅎ
신유님 혹시 죄송하지만 제가 몇가지 질문이 있어 댓글로 공개적으로 다 작성하기 곤란하기 때문에 조만간 쪽지를 드리고자 하는데 괜찮으시다면 하나 드려도 될까요? 미리 양해를 구해야 될 것 같아서요. 댓글에 대댓글 남겨주시면 쪽지 발송하겠습니다.",닷지 ISTfJ 3w4 spsx
닷지님! 네~ 쪽지보내주시면 확인하고 답드리겠습니다! 😊,INFJ 신유 1w9
신유님 제가 쪽지 보내드렸거든요. 일단 대댓글 보시면 쪽지 확인 후 답장만 대충 해주실 수 있을까요?,닷지 ISTfJ 3w4 spsx
확인하고 쪽지로 답장 보냈습니다!,INFJ 신유 1w9
확인 빨리 해주셔서 고마워요. 혹시 답장 보내드릴때마다 대댓글 작성해도 괜찮을까요? 알람이 불편하다고 생각하신다면 보고싶으실때 편하게 답장해줘도 전 상관없거든요.,닷지 ISTfJ 3w4 spsx
네~ 대댓글로 먼저 확인하는편이라 저도 그게 더 좋아요:) 쪽지 추가로 보내셨을까요~?,INFJ 신유 1w9
"추가로 보냈구요, 제가 총 두개 보내드렸어요! 1000자 이상 넘어가서 따로 하나 더 보내드렸습니다~",닷지 ISTfJ 3w4 spsx
"닷지님~ 답장보내드렸어요!
확인하시고 말씀주세요☺️",INFJ 신유 1w9
이번에도 두개 보내드렸습니다. 늦은 시간임에도 불구하고 정성껏 답변해줘서 고맙습니다! ㅎ.ㅎ,닷지 ISTfJ 3w4 spsx
닷지님! 제가 잠이들어서 방금 답장 보냈습니다☺️ 확인부탁드려요~!,INFJ 신유 1w9
신유님 대댓글 삭제하셨나요? 제가 일 때문에 늦어져서 이제 봤는데 질문 한꺼번에 해주시면 됩니다 ㅎㅎㅎㅎ 눈치 안보셔도 됩니다! 🥹☺️,닷지 ISTfJ 3w4 spsx
"앗! 닷지님! 제가 제 댓글에 대댓글 달아서 혹시 알림이 안가는지 해서 지웠는데ㅎㅎ 가는군요😳~ 하하
쪽지로 그럼 질문 보내놓겠습니다!
편하실때 확인해주세요☺️🤍",INFJ 신유 1w9
"ㅋㅋㅋㅋㅋㅋ 혹시 댓글 지웠다 삭제하셨던 행동도 저번 쪽지에서 말씀드렸던 고양이 같은 infj유형의 행동 일부가 맞는건가? 싶었습니다 ㅋㅋㅋㅋㅋ
쪽지는 제가 다 확인 후 발송하면 대댓글로 다시 작성해드릴게요 ㅎ.ㅎ",닷지 ISTfJ 3w4 spsx
"아아!ㅋㅋㅋ 그렇게 생각하실수도 있겠네요~🤭 이제 댓글 알림가는거 알았으니까 안지울거에요ㅎㅎ
네~! 많이 감사합니다!!",INFJ 신유 1w9
"음..? 그럼 소개팅해서 맘에 들어도 적극적으로 돌격을 못 한다는
건가요..?",istpppppppppppp
네 보통의 인프제 유형은 그런 경향이 있는 것 같아요 ㅎㅎ,CERAMIDIN INFJ
그럼 답장햇을때 칼답으로 오면 그린라이트인가요..?;;,istpppppppppppp
"그거 하나만 보고 판단하기엔 무리가 있고 인프제는 동시다각적으로 살펴봐야 해요,, 일단 그 부분에선 긍정적인 것 같지만요!",CERAMIDIN INFJ
음 어렵네요 ㅠㅠ 어떤걸 살펴보면 좋을까요,istpppppppppppp
"답장속도는 인프제마다 다른것같아요! 저는 호감이랑 답장이랑 무관해요ㅎㅎ 비교대상이 있는게 가장 좋을듯한데… 인프제가 친절이 베이스지만 좋아하는 상대에겐 더 신경을 많이써요, 무의식중에 나오는 행동들을 체크해보는것도 괜찮으실텐데 어렵죠…인프제…😭",INFJ 신유 1w9
"글에 아주 공감해요 저도 콩깍지라고 표현해요ㅎㅎ 금사식이란 절대 있을수없죠 새로 발견한 모든 다양한 모습을 예쁘게 생각하고, 다 받아들이려고 하죠~ 그런데 공포회피가 인프제 유형의 특성이 맞나요 그럼?? 최근 저의 애착유형에 대한 고민이 있었는데.. 다른 인프제 님들에게 물어보고 싶었는데 생각이 정리가 안되서 글을 못올렸었어요 ㅎㅎㅎ 사랑에 빠지면 (동시에 사랑이 나에게 실망하거나 떠날까 사랑이 끝날까 하는)두려움이 동시에 그 크기만큼 오는게 애착유형 문제인가 엠비티아이 문제인가 저 개인의 문제인가 고민되고 극복하고 싶더라구요~",밤프제
"밤프제님, 저도 안정적인 관계가 되기전에는 늘 자존감이 떨어져있는 상태인듯해요ㅎㅎ 안정적인 관계가 되면 원래의 저로 돌아오지만 서로의 신뢰가 바탕이 되어야 한다고 생각합니다:) 방금 테스트 찾아서 해봤는데 공포 회피형 애착유형이 나왔네요🥹ㅎㅎ 참고가 되셨으면 좋겠어요!",INFJ 신유 1w9
차로 픽업하러 가는 소개팅녀..ㄷㄷㄷ (부끄럽...ㅋㅋㅋ),비트 INFJ
"엇.. 이렇게 읽으니
좀.. 부끄럽고 민망하네오 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ…… 인프제입장에서는 후덜덜인가요…?",뿡빵뿡
"근데 너~~~무 불도저같이 다가가면 좀 무섭다고 생각할 수도 있어요.
아무래도 급속도로 친해지기보단, 천천히 스며드는 걸 더 선호하죠.
(물론, 상대에게 호감이 조금이라도 있다면 겉으론 부담스러워할 수 있어도, 속으로는 감동하고 있을 수도 있습니다.
24시간이 부족한 사회에서 살고있는 요즘, 자기 시간을 내서 이렇게 픽업하러 오신다는 그 정성은 이루말할 수 없죠!)",비트 INFJ
오 그럴균용 저도 플러팅이나 표현 뭐 그런거는 거의안하구 대화는 담백하게 하구(이건 저도 상대방이 해줘야 할수잇어서…ㅠㅠㅠㅋㅋㅋㅋ)약속만 제가 적극적으로 잡고익어요 사실 산책을 같이하고 싶엇는데 일이 너무 늦게끝나서 괜찮냐고 묻길래 운전연습 핑계로 데릴러간다고 햇거든요 ㅋㅋㅋ ㅊ이제부터는 좀 자제해여겟어오 !!! 조언감사합니댱,뿡빵뿡
인프제 특징이…상대가 당겨야하나보네요…,istpppppppppppp
근데 확신이잇우먼 불도저하는분도잇는거같앗어요!!! 그리규 저는 전체적으로 이분이 나쁘지안ㄹ은 반응이라 ㅎㅎㅎ 제가 좀더 다가가보는..,뿡빵뿡
아직 친하지 않으면.. 좀 부담스러울지듀..🙃🙃,INFJ조아조아
앗 카톡도 좀 이주정도 햇구 한번만나고 좀 친해졋다고 생각해용 ㅋㅋㅋ 이러케안하면 못만날거같아서용 ㅠㅠㅠㅋㅋㅋ 부담스러우면 괜찮다고도 햇는데 오라고하던데 거절을 못햇을수도…,뿡빵뿡
거절안한거면 괜찮은거죠 비싸게굴면 인프제도 똑같이 멀어져요 잘하고 계신듯 합니다~,iINFJ T 4w5
멋져요😍,눈팅 INTJ
구체적인 날짜를 잡지 않고 얼버무리면서 다음을 기약하는 걸 보니 그냥 예의상 하는 말 같아요..,비오이
흑흑,인퓨제
222알아서 그만하길 바라는..인프제 남친사귄적있는데 친구들 약속 거절할때 딱 저러더라구요 ㅠ 그러지말라고 했는데 거절이 어려운가봐요,eStj로니
"그럼 그냥 다음에 시간되면! 이러면되는걸 왜 밥먹자며 희망고문을,.. 너무해요ㅜㅜ",인퓨제
그분이 회피형 성향이 짙으신 분 같아요.. 웬만하면 다른 이유를 둘러대서 거절할텐데 읽씹하는 걸 보니; 제가 그분이 아니다보니 단언하긴 어렵겠지만 기대 안 하시는 게 좋을 것 같아요. 정말 만나고 싶으시면 텀 두고 나중에 다시 밥 먹자고 연락해 보는 게 어떨까요?(그때도 같은 반응이고 따로 선연락이 오지 않는다면 포기하시는 게 나을듯 합니다..),비오이
"회피형 싫은데 왜이러는지 모르겠네요.. 귀여워보이고 이해하게되고그래욬ㅋㅋ그냥 맘없으면 맘없다하면 좋을텐데,, 넵 감사합니다",인퓨제
윗 분 말도 가능성은 있지만 본인이 확실하게 날을 잡는 것에 대한 두려움이나 계산이 서지 않거나 이리 저리 고민하면서 걱정하고 있을 가능성도 배제하진 못할 듯 합니다,20대 INFJ 보라돌이
맞아요 지금 저와의 사이 두달째 고민중인거같아욬ㅋㅋ처음에 제가 화냈어서 무서워하는거같고… 3주전에 커피 성공했었는데 또 만나고 싶네요…! ㅋㅋㅋ 그냥 기다려주면 되겠죠?,인퓨제
조금의 더 기다림이 필요할 거 같아요 자연스럽게 스며들 수 있도록요!,20대 INFJ 보라돌이
네감사해요!!!,인퓨제
그날 다른 약속이 있어서 그러거나 약속잡긴 부담스러워서 그런거같은데 그냥 시간 남을때쯤 오늘 시간남는데 저녁 같이 먹을래?하고 물어보는거도 편하게 만날수있을거 같아여 ! 밥먹자 하는거 보니까 아에 볼생각 없는건 아닌거같고 봐야지..하고 고민중일거도 같은데용...ㅋㅋ,infj 개미는뚠뚜
오! 인프제는 급약속 무서워하고 싫어한다는데 뚠뚜님은 괜찮으세요!?,인퓨제
오히려 긴장되는 상대를 만날때는 약속잡아서 보는게 더 긴장될때가 많아서 시간남을때 급약속을 용기내서 잡는 편이에요..ㅋㅋㅋ어디야 나 근처인데 카페나 갈래? 이런식으로 하면 오히려 마음이 가벼워요...ㅋㅋㅋp스러운 98프로J...물론 어디갈지 코스랑 다 계획하고 정해두고 물어봅니당...거절이어도 한번 물어봐서 마음은 홀가분한거도 있구용...ㅋㅋㅋ,infj 개미는뚠뚜
"그럼 다음주쯤 오늘어떠냐고 던져봐야겠어요ㅋㅋㅋ인프제괴롭히기,, 감사합니다!",인퓨제
먼저 좋아하다 썸붕되서 보호막 치는거같아요 순두부니까요🤭,iINFJ T 4w5
"처음에 인프제가 엄청 표현했는데 제가 별로안좋아하는거 같다며 도망갔어요 ㅠ 그래서 제가 아니라고 들이대고있는데 저한테 희망고문하는 느낌입니다.,, ㅋㅋㅋㅋ 어떡해야하나요 전..? 순두부 퍼먹어요? 아니면 그냥 기다려줘야할지..",인퓨제
"이것저것 연장 다챙겨서 무조건 퍼드셔야죠
'별로 안좋아하는게 아니다'가 아닌 '너보다 더 좋아한다'를 심어주셔야해요 의심이 많아서 한번 상처받은게 더 크고 오래 남아있겠지만 지금도 잘하고 계시는듯한데 읽씹하면 언제볼까 이날괜찮아?하고 한번 더 물어봐주시구요 받았던 상처에 쳤던 보호막을 걷어내면 무한흡입 가능하실듯요 왜냐면 커피마시자에 밥먹자니 이걸로 벌써 답은 나와있어요",iINFJ T 4w5
ㅌㅌㅋㅋㅋㅋ연장과 무한흡입ㅋㅋㅋ네 감사해요!! 주변에선 그만하라 말리는데 더 좋아한다는거 보여줘야겠어요 해볼수있는데까지 해볼게요 감사합니다!!,인퓨제
"카톡에 답장 하기 싫으면 거의 안읽씹 하는 것 같아요! 읽씹은 오히려 나쁘지 않은 신호 같아요! 제 생각에는 혹시 약속 정해졌다가 못나갈 수도 있으니깐, 자기의 일정이 확실하지 않은데 어떻게 하지 고민하는 시그널일수도 있는 것 같아요. 꼭 나쁘게만 생각 안하셨으면 합니다!",INFJ 다람쥐
막상 약속 잡으려니 귀찮은거 같은데요 전 돌진보다는 좀 시간이 필요해 보인다 싶습니다 계속 얘기 하다보면 막 나가고 싶을때 있어요 그때 봐야 할거 같아요,헤이즌 INFJ a 9w1
먼저 하시면 안되나요..?,유자맛에일 istp
