comments,comments_writer
그런 과정을 참고하는 건 맞지만 최대한 즐기려고 노력하신다는 건가요??,궁금해 infp 4w5
네 맞아요!,EsTTJJJ
감사합니다!! 엣티제님들 너무 멋있어서 저도 노력해보려고요!,궁금해 infp 4w5
"큰 그림이나 야망은 없고 애초에 조기교육같은것들에 절여진 사람이라 뭘 안하고 있으면 어색하고 어릴때부터 뭐든지 열심히 하는게 디폴트여서 남들이 보기엔 갓생러로 보이는거같습니다. 전혀 아닌데 말이죠. 뭘 이룰려고하기보단 나중에 피곤하게 살기 싫으니까, 입에 최소한의 풀칠을 하기위해 참고 하는거죠.",뉴엣티제3w2
갓생러로 보일 수 있지만 전혀 아니라고 하시는 이유가 있으실까요? 조기교육이든 타의로든 뭐든 열심히 쉬지않고 하시면 결국엔 남들이 흔히 말하는 갓생 사는 거랑 크게 다를 게 없을 거 같아서요,궁금해 infp 4w5
"그런 행동들이 근본적으론 스스로를 위한 것이니까 자존감이 높으시면 시너지로 크게 괴롭지 않을 수도 있겠네요

감사합니다 :)",궁금해 infp 4w5
미련 남은 것 같아 보여요! 뭐 준다는 핑계로 얼굴보려고 하는 것 같은데요..,인핍
"그럼 아직 맘정리가 안된걸까요 ..?
헤어지자고 한건 전남자친구 쪽이라서요..!",으낭
"잇티제는 물건을 잘 못버린다네요....
시계주면서 다른것도 주려고한거같은데
편지들 한번 싹 읽어보면서 미안함과 고마움에 밥한끼사고싶었던거 아닐까요..?",Episode
"헤어진 전 남자친구가 만난지 100일도 안된 상태에 청주로 취업을 하게되면서 부산-청주 장거리 연애만 500일 가까이 해왔었어요

안그래도 내려오기 몇일 전에 자기 부산갈건데 잠깐 보자고 해서 왜 만나려고 하는지 물어보니 받았던 물건 돌려주고 싶었다 하긴 했었거든요

혹시 마음정리가 다 되어서 만나려고 하는걸까요?",으낭
"잇티제도 사람이니 후회를 하겠죠..?
굳이 유형으로 분석해본다면, 택배라는 효율적인 수단이있음에도 시간을 내서 만나려는 이유가 뭔지 직접 물어보시는게 나을것 같아요. 만약 그거에 대답 안하면 그건 잇티제만 답답하고 후회할 일이구요.",Episode
"계속 얼굴을 보려고 하길래 왜 만나려고 하는지 물어봤는데, 단순히 안부인사 하려고 했다고만 말하네요ㅜㅜㅎㅎ
그냥 그런거라고 생각해야 하나봐요",으낭
단순 안부인사하려고 만날 사이는 아니지않나요..? 잘하셨어요 ㅎㅎ그 이상의 뭔가 있었다하더라도 자기가 그렇게 얘기했네요.,Episode
"안그러던 사람이 저러니까 왜저러는지 궁금해서 글 올리게 된거였는데, 별 의미 안둬도 될 것 같네요 ㅎㅎ 감사합니다.",으낭
"만났을때 쓴이님 마음이 어느쪽이든 흔들리지 않을 자신이 있는 상태라면
한번 만나셔서 확고히 하시는게 좋을것도 같아요 ㅠ
말그대로 물건정리만 하려고 만난거같으면 할거 하시고 '더 볼일 없는거지?' 말하시거나 주춤거리는 인상이 있다면 하고싶은 말이 있었던거냐고 저라면 물어볼거같아요",IS순리데린FJ
"지금 당장은 헤어지고 얼굴을 본 적 없어서 그런진 모르겠지만, 더이상 재회하고 싶지 않다는 생각이 들어요
항상 제가 붙잡았었기 때문에 이미 너무많이 지치기도 했고, 그 사람 없이도 충분히 행복한 하루들을 보내고 있기 때문인거같아요
하지만 막상 제가 얼굴을 마주했을 때, 맘약해져서 잘 끊어 낼 수 있을지 모르겠네요🥲

조금 더 제 마음에 확신이 든 후에 연락이 온다면 만나서 제대로 정리해볼게요 감사합니다 :)",으낭
"제가 이번에 헤어진 친구랑 잘 만나고 있었을 당시에, 저랑 예전에 만났던 사람이 자꾸 연락이오고 같이 찍은 사진들도 안지우고 가지고 있어서 제가 크게 화낸걸 본 적 있거든요

헤어지고 중간에 한번 연락했을 때 내가 네 연락처 가지고 있는거 싫어하지 않냐, 사진도 다 지우겠다고 말하길래
“지울지 말지는 네 맘대로 해라. 그때 그사람한텐 화가 많이 났었는데, 너는 다르다. 나는 널 사랑하지 않는 것 뿐이지 널 미워하지 않는다”고 말했었어요

그래서 아마 계속 어떻게든 처리해야하는건 아닐까.. 하고 신경쓰고 있던건 아닐까 싶기는 해요",으낭
잇티제 돌아서면 남보다 못해요 기계같아보여도 사람이에요 저도 미련있는것처럼 보입니다.,istj입니다1
"상대쪽에서 먼저 우리 관계는 더이상 가망이 없고, 타협이 안되는 문제니 서로 괴롭게 하지말고 헤어지자고 이야기 했는데도 미련이 남나요?",으낭
"감정이랑 이성이랑 다르잖아요
이성적으로 봤을 때 그렇다는 거지 마음적으로는 못 놓는 걸로 보입니다",istj입니다1
그럼 제가 정리 할 수 있게 여지를 주지 않는게 중요하겠네요.. 감사합니다,으낭
엣티제는 어떤 생일선물을 받았을 때 좋아하나요?,INTP 3w4 린네
estj로서 저는 카톡 위시리스트에 담아놓은거 받고싶어요...ㅎㅎ,셩 eStJ
와....p j 하나 차이인데 이렇게 다를수있군요,신istp
가족들이 저 빼고 모두 p입니다ㅎㅎㅠㅠ,제티 istj
ㅋㅋㅋㅋㅋㅋ전쟁 걱정하기도 귀찮아요 ㅋㅋㅋㅋ,신istp
"전쟁이야 있겠지만 의외로 격전지라고 생각하기 쉬운 지역인 동아시아는 아닐 확률이 높습니다. 아군이나 적군이나 전쟁 리스크가 엄청난데다 딱히 득볼 것도 없기 때문에 선전포고=자멸벨이란 걸 너무나도 잘 알고 있습니다.
명분에서도 지게 되므로 실이 득보다 너무나도 많기에 오히려 선전포고는 못하고 도발만 하는 거죠.",F가 높은 ENTP
"저도 정보를 확증 편향에 따라 모으고 있었으면 해요🥲
정말 도발로만 끝냈으면 좋겠는데
독재 국가는 견제 장치가 없어서 더 걱정되는 듯 하네요ㅠㅠ",제티 istj
저런 생각 전혀 안해요,S가 좋은 잇티제쟈나
제 친구 isfj인데 하나도 관심없더라구요🥺,제티 istj
동아시아에서 전쟁이 나기보다는 전쟁여력이 분산되도록 다른 곳으로 피봇되어 이쪽은 화염을 피해갈 확률이 더 높아요. 중동/아프리카를 주의깊게 보세요. 물론 대만전 자체도 고려해야하긴합니다만 가능한 유라시아대륙에서 서방을 끌어들일 수 있는 환경과 동시에 여력분산을 위한 대리전양상을 띨 가능성도 고려해야합니다.,에단INTJ 5w6
"중동이면 이스라엘 말씀하시나요? 거기도 이란과 대치관계죠
몇몇 기사 및 인터뷰를 보니 북한은 현 체제를 유지하기 위해서 심각한 도발은 하지 않을 것이며 대만 전쟁이 일어나도 한국은 군수물자 보급지로서 실질적으로 참여할 가능성은 낮다, 고 하니 계속 알아봐야 겠어요ㅎㅎ
상세한 댓글을 보니 또 안심이 되고 심신이 뒤죽박죽하네요😂",제티 istj
정확히 사우디와의 관계는 중립으로 돌리고 미국의 방패가 확실해지는 상태에서 이란과 대치하는 상황으로 흘러가는 지 아닌지 관찰해야겠죠. 7월이후로 미국해군배치도 증강되었고 이스라엘에서 극비 미국방문도 진행되는 만큼 흥미롭게 흘러가고있습니다. 중국의 동맹(아님ㅎ)급들인 러시아가 흐믈거리게 되었고 연이어 이란도 망가지게 되면 중국은 더 선택권이 적어지겠죠. 윗분들의 포-디 체스관전하는것도 재미입니다.,에단INTJ 5w6
시진핑은 지금의 푸틴처럼 되고 싶지 않을 거라 생각합니다.,카테르지나 INFJ 7w6
"시진핑이 푸틴처럼 행동하지 않았으면 하는데
마오쩌둥의 신념 및 권위를 따라하는 시진핑이라 신뢰가 안가요 후;;",제티 istj
탈출할 곳은 우주밖에 없다,Yellowintp
22 읽다가 내림.. 대단하시다...,인티빕니다
실제로 벙커를 짓자고 하실 정도면 불안이 너무 심하신데요...?,지각쟁이 ISTJ
전쟁나면 죽겠지… 라는 생각은 합니다만 평소엔 전혀 안해요🥲,잇티제 istj 2
오잉.. 전쟁나면 그냥 죽자 피난도 귀찮다 마지막에 뭐먹지 이런 생각이었어요 ㅋㅋㅋㅋㅋ,istj치z
"저도 그런 생각 종종해요.. 저는 그래서 섬 하나 사놓고 싶은데 (돈이 없네) ^_^..
많은 분들이 간과하시는 것 중 하나가 우리는 지난 n천년간 끊임없이 전쟁에 시달려왔다는 것.. 현재도 전쟁중이고 그 전에는 중동쪽, 세계는 항상 전쟁과 함께 했는데 말이죠..
경제가 답이 없을때 해결방법 중 하나가 전쟁이라 저는 충분히 가능성이 높다고 봐요. 지금 경제도 터지지 않는 시한폭탄일뿐, 굉장히 심각한 수준인데 어떻게 해결할건데..",9년째 ENTP
"저도 공감은 하지만 당장 눈 앞에 닥친 삶이 버거워 행동으로 옮기는게 어렵네요 🤣 사실 백두산 터지면 어차피 다 죽는다 하는 생각이 가장 커서, 그냥 뭐가 벌어져도 그게 내 운명리려니 하고 받아들이고 살아야하지 않나 싶어요 ㅠ ... 물론 이 얘기하면 가족들이 다 무시합니다 ㅋㅋㅋㅋ,,",잇티제 dori
땅도 돈도 없어서 그런지... 이런생각은 1도 안하고 삽니다만...ㅋ 근데요... 벙커 지어놓고 들어간다고 끝이 아니잖아요?;; 벙커를 어떻게 지으실지 모르겠는데...그 안에서 얼마나 버틸 수 있을거라고 생각하시나요?,쩡 ISTJ 다시 T 1w9
"그쵸 저는 사실상 전쟁에서 살아남자,가 주 목적이 아닙니다만

어떤 재난 및 사고가 터졌을 때는 무정부 상태와 같을 것인데,
그런 상황에서 사람이 더 무서운 법이거든요.
신체적 약자인 부모님을 사람들로부터 대피시키고자 만들고 싶은건데요

만약 살아있다면 미리 준비한 사람과 그렇지 않은 사람 간에 적어도 쥐똥만큼의 차이가 있지 않을까요

아직 부모님께서 승인을 안하신터라 구체적인 계획은 없기 때문에 얼마나 버틸 수 있을지 확답은 못하지만
이 악물고 전쟁은 절대 안일어난다, 부정하기보다는 비관적인 입장에서 제가 살아있을 때 언젠가 닥칠 위험에 미리 대비하고 싶은거죠",제티 istj
생각은 많이 해봤어요 일반인으로 전쟁에서 살아남은 기록들 인터뷰도 보고 게임도 찾아보구요 재난시 필요한 용품 담아둔 캐리어도 작은거 있긴하고 일정량의 저장식품도 유통기한 체크하면서 두고는 있어요 :( 감기오듯 문득 불안이 솟구칠 때 보고있으면 마음의 안정이 오는 용도랄까요 죽는것보다 덜 죽을까봐 무섭고 다쳐서 그 상태로 오래 갈까봐 더 무서워요 응급처치와 서바이벌 지식을 공부해야되나 심각하게 생각해본 적도 있네요^^;,EorISTJ납이
"(호감이없다는 가정하에)
어딜가서 기빨리는일이 잘 없고
첨본사람한테 말 잘걸고 잘놉니다 ㅋㅋ 흥미있는 자리에선 오지랖도 넓어지구요",eeeeestpppppppp
저도 어떤 때에는 엣팁님처럼 말을 잘 걸고 잘 노는 경우가 있다는 기억이 들어요 🤔 근데 그게 심리적으로 부정적이지 않은 경우에만 그런 것 같네요 ㅋㅋㅋ 내가 윗사람이라던가.. 인류애적 목적이 있다던가..,ISTPJ 1w9
"소수의 사람들과 깊은 관계를 맺는
I 맞으시네요 ㅎㅎ",뭉베리 ENFJ
저두 i 인가봅니다 🥹🥹,STJ A 1w9
저도 그래요,딸림음 INFJ
우와 다 공감이에여 👍🏻👍🏻,STJ A 1w9
제 엣티제는 거짓말을 많.. ㅠ,iiiiiiiijliliiiiiiii
뭐야 내 반응인줄 ㅎㅎㅎㅎ,고래ISTP
222,STJ A 1w9
오~ 재밌게 노셨나보네요,ISTPJ 1w9
"역시 젊음이 좋으네요 헤헷 (속마음)
우와 파도가 넘실넘실 하네요. 어디 바다에요? (실제)",뽀잉 ENTP 4w5
"(속마음: 뭐야... 이걸 왜 보여줘...?)
사회생활: 우와? 이거 뭐예요? 사장님이세요? 완전 잘 찍으셨는데요? 우와아아아앙~",26년째 인프피
ㅋㅋㅋㅋㅋ,잇팁과엣팁사이
ㅋㅋㅋㅋㅋ 왜요? ㅋㅋㅋㅋ,26년째 인프피
속마음을 말해주니 신기해서요 전 속마음 있는그대로 말하는편이라 ㅋㅋ,잇팁과엣팁사이
아놔…똑같잖아…?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,잉프피
제 생각을 어떻게 아셨죠?? ㅋㅋㅋㅋ,소심한 코뿔소 INFP
"ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ속마음 복붙인가요
처음에 글 보자마자 그걸 왜 보여주지 싶었던..",이너 INsFP
ㅋㅋㅋㅌㅋㅋㅋㅋ 뭐에요 ㅋㅋㅋㅋ,이름 INsFP T
오~ (끝),율리istp
저도 딱눈에 보이는 거에 초점을 둬서 지금과 다른모습을 말할듯 ㅋㅋ,잇팁과엣팁사이
그냥 오 이러고말았을듯ㅎ,여름estp
"리액션 : 오오~! 리즈시절이시네요 ㅎㅎ 혼자 놀러가신거에요?😆
속마음 : 이걸 왜보여줘? 예의상 질문은 했는데 대화 적당히 끝내주세요😊",IS순리데린FJ
이모티콘까지 쓴 엠비티아이 유일하세요 ㅋ ㅋ ㅋ ㅋㅋ ㅠ,eSTjeo
"앜ㅋㅋㅋㅋㅋㅋㅋ 내재된 감정표현입니다
😆 사회적미소 + 상황을보아하니 유쾌한반응을 요구하는듯하여 좀더 찡긋한 리액션
😊 이해도 안되고 갸우뚱하지만 그렇다고 나쁜의도는 아닌거같고 하지만 귀찮으니 그냥 지긋..한 미소",IS순리데린FJ
와 사장님이세요? 젊으셨을 때랑 지금이랑 똑같아요 하고 걍 마음에도 없는 외모 칭찬 하다가 어디 바다였는지 기억나세요? 하고 마무리는 나도 바다 가고 싶다로 끝낼거에요ㅋㅋㅋㅋㅋ,ENNNNFJ
그냥 ㅇ와 이러고 말았을듯요 어떤 반응을 하는것이 적절할지 고민하다가 그냥 감탄사만 했을거같네요,intp infp 세렌디
"이걸 왜 보여줘? 싶은데 말 할 순 없으니 그냥
오 바다네요~ 합니다ㅋㅋㅋ 더 이상의 대화를 이어가지 못하게...",겨울istp
오- 아- 끝,마늘빵 INTJ
아~(어쩌라고..),잔망잇팁
오~ 바다~(바다가고 싶당 ㅎ),INFP잉푸피
헉 스무살때 사진이라구요?? 대박....,EsTTJJJ
와~..,eeeeestpppppppp
"할말없어서 질문해요 오~ 여기 바다 어디에요? 이런 . ,...",inxj
"???:파도가 젊음을 씻어갔지만 사장님은 여전히 멋잇으세요

???: ???

정도 망상만하고 [그렇군요] 정도로 뒷탈없는 말만 할듯요",다보고있팁
오~~~,E와ISTJ
완전옛날이네여 좋아보여여☺️,도깨ㅂINTP
"(아무 생각 없음) : 오 ~
(바다가고 싶다): 바다 가고 싶다",9년째 ENTP
"에이 거짓말~~ 20대 때 아니죠? 당장 어제 가셔서 찍고 오셨구만~~
여름이라 그런가 바다가 더 청량해 보이고 예뻐요 ㅎㅎ",엔프피 계란말잉
"(속마음) : 관심없음
(현실) : 오 대박 ㅋㅋ 사장님이세요?!?! 말도안되ㅋㅋㅋ 대박대박 사진보니까 바다가고싶어요 ㅜㅜ",잇프졩
어디바다예요?? 사람 많았어요? 저기 말고 다른 바다도 가보셨나요? 갈만한가요?,susannaINFP
오~~,잇틔제
우와 너무 잘생기셨는데요 ??? 젊었을때 여자들한테 인기 엄청 많았을 것 같아요 ㅋㅋ~,잇팁만나는 엔프제
어디에요?,사자 INTFJ
어머 너무 잘생기셨네요!!!! 여기 어디예요?,꿈동산isftj
"바로 사회가면쓰고 사장님이 보여준 이유 생각해서 대답할 거 같운대요
속마음은 (집가고싶다)",intp프린세수아이스
"헐 완전 공감이에여 대문자 E 친구들은 힘들어요 ,, 뭔가 완벽하려는 기질이 있는데 게으름도 같이 있어서 번아웃이 자주 오는 것 같고 ㅠ 애인한정 F..!!",eSTjeo
"맞아요 진짜 게으른 완벽주의자.. 번아웃같은 무기력함이 자주 오는거 같아요 그 시기에 충전좀 하고 나면 또 활기차고 열정 넘치고,,ㅋㅋㅋㅋㅋ",EsTTJJJ
와 공감이요 ㅋㅋㅋㅋ,진estj
연애하면 그사람한정 enfpj됩니다… 원래 거의 다 80프로 넘거든요..? 근데 연애하면 그사람한테만은 계획이나 그런 강요 하나도 안넣어요ㅋㅋㅋㅋㅋ,estj20
진짜 맞아요 계획도 없어지더라구요 저는 진짜 좋아하면 그사람이 즉흥적으로 뭐 하자해도 내 일정 있더라도 크게 중요한거 아니면 일정 깨게 돼요,EsTTJJJ
오 남편이 엣티제인데 ㅎㅎ 똑같아요 자아성찰 빼고😂,INFJP애나
격공이욤,만두냥
애정표현은 어떻게 하나요?ㅜㅜㅜ,쿼카 insfp
"남친이 엣티제인데 말오 하는 애정표현은 거의 없구 만낚을 때 볼 만지구 장난치고 괴롭히구 그러는데 그게
다 애정표현인가요??",쿼카 insfp
ㅇ오잉 엣티제는 애인 한정 극 극 극 F라고 생각해여..... 엠비탸 상관없는 남친분 성향 아닐까요,eSTjeo
f가 되는 거 같은데 보고싶다 사랑한다 이런 말은 거의 안 해요..!ㅜㅜ,쿼카 insfp
제 남친도 엔프젠데 사랑꾼 이미지랑 다르게 100일까지는 사랑한다고 말 못 했어요 ㅠㅠ 사랑 성향 차이인 것 같아요🥹🥹,eSTjeo
음 저는 여자지만 일부러 늦게하는적도 있어요 그래도 1시간안에 합니다 ㅎㅎㅎ,릴리 ISTJ
1번요 일이 어지간히 긴급한게 아닌 경우~~바쁠때는 3번입니다,EorISTJ납이
남자분이 isfp이신거에요??,키키ESTP
네 맞아요!,FT
잘 맞을거같아용 !!,키키ESTP
실제로 만났는데 은근히 안맞다고 하는 분들도 있더라구요ㅠㅠ,FT
전 친구가 엣티제인데 절친이에요. 상호보완이 되는거 같아요. 계획이나 자료수집 모 이런건 주로 그친구가 많이 도와주는 편이고 제가 주로 위로나 지지 심적인 안정을 맡고있는거 같네요 ㅎㅎ,ISFP 살방살방
헉 너무 좋아요 엣티제입장에선 상대를 진심으로 좋아하면 기대고 의지하게 되는데 심적 안정이라니 최고에요🥹,FT
"제 절친 두명이 estj인데..isfp는 앞으로 안만난다고 하더라구요..앞에서 하는 말이 진심도 아니었고(속 얘기 거의 안한다고 함), 갈등 발생했을 때 회피하다가..일방적 통보하고 이별했다고..ㅠ 친구정도일때는 괜찮은데 연인으로는 안맞는것 같다고 했어요..당연 사바사일 수 있어요!!!",ENFJ라공
헉 그렇군요ㅠㅠㅠ 우선 계속 만나는 봐야겠어요.. ㅠㅠ,EsTTJJJ
저는 반대의 경우인데 isfp가 여자이고 2살 동생인 얘인데 3~4년 카톡만 연락하던 랜선 친구하다 실제로 봤는데 제 계획 대로 틀어지면 오히려 발벗고 찾고 괜찮아라면서 오히려 도와주더라구요. 뭐 사람따라 다르기야 하겠지만 아침에서 밤12시까지 거의 하루 종일 있었는데 잘 맞았던거 같아요. 근데 isfp특성상 사람에게 잘 맞추는거 같아서 그런거 같기도하고 그리고 자기 고민거리나 가정사이야기 서슴없이 랜선으로만 연락하다가 실제로 얼굴 처음 봤는데도 서슴없이 자기 고민이나 가정사 이야기했는데 제가 그냥 들어주고 공감->피드백 했는데 괜찮은지 헤어지기 전까지 가정사 이야기 꺼내서 이야기하더라구요. 저도 다른 이야기 들어보면 잘 안맞는 궁합이라고 들었는데 겪어보니 잘 맞는거 같아요.,날카로운ESTJ
몇번더 만나보고 잘 맞는지 아닌지 판단해봐야겠어요 ㅎㅎ,EsTTJJJ
잘맞는다고 생각했는데 동성도 그렇고 이성도 그렇고 잘 안맞는거같아요 저는 엣팁 엣티제반반인데 겉과 속이 다른사람과 정말 안맞고 안좋아해요 잇프피가 착하면서도 약간 숨기고 감추고 그런부분이 저랑 잘 안맞았어요:(,만두냥 estx
"얼굴보는 약속 매번 적극적으로 잡기. 맛잇는거 잘 사주고 소소한 선물로 감동주기. 햇던 말 기억하기 . 연락 자주주기. 조언해주기
이런거같아요",IiiiiIill
"약속에 적극적인거 빼면(너무 바빠서 그럴수도)
전부다 t의 사랑표현방식 맞는데용???!!!",셩 eStJ
일단 j일것 같아요 istj 완전 상황에 딱딱 맞는 거 좋아해서 자유분방한 이미지는.. 처음엔 달라서 끌리더라도 사귀면서 엄청 다툴 것 같은 느낌..?,누룽지 inxj
솔직히 안맞을 것 같아요. 잇티제는 굉장히 보수적인 편인데 엣팁은 굉장히 자유분방해서요. 뭐 사람마다 다르긴 하겠지만 그냥 정석으로 보면 그닥 잘 맞을 것 같진 않습니다.,누룽지 inxj
"isfj esfp esfj 분들이랑 잘 맞았어요!

nf같이들어간 분들은 최악이구여",ISTJ인가아
"estp 아주 잘 맞는다는 느낌은 아니고 그냥 적당하다 느낌이에요. estp 자존감이 너무 높아 혼자 막 자유분방한데 istj분들은 자신들이 한 일에 대해 칭찬, 응원 등 요런거나 적당한 대화가 필요하거든여",ISTJ인가아
혹시 진짜 안맞는 mbti유형도 알 수 있을까요?,나무늘보다
enfp 진짜 안 맞아요,ISTJ인가아
혹시 entp도 만나보셨나요?,나무늘보다
혹시 진짜 안맞는 mbti유형도 알 수 있을까요?,나무늘보다
estp요,istj입니다1
잘맞는 유형 말씀하시는거죠?,나무늘보다
네네 맞아요,istj입니다1
진짜 안맞는 유형도 있을까요?,나무늘보다
성향차이니까 당연히 있기야 하겠죠? 전 개인적으로 intx 분들이랑 안 맞았어요,istj입니다1
"감정기복이 크지 않다고 하는게 맞을 것 같아요
감정을 다 느끼긴 하지만 변화 폭이 작은...
농담을 진담처럼 한다는 말도, 잘 웃지 않는다는 말도
표정과 행동 말투에 변화는 있지만 과하지 않아 보여지는게 그런것 같습니다ㅎ
연인관계 외에는 대부분, 업무적인건 더 과하게 그렇게 되죠!",잇토끼ISTJP
"우울감을 느껴 본 적은 거의 없어요
이건 감정적인거라
혹시 마음에 해소되지 않는 무거운 부분을 놓치고 계신건 아닌지ㅜ",잇토끼ISTJP
근데 전 연인관계가 친구관계에서도 비슷한거같아서요.... 그래서 주변 사람들이 다 떠나는거 같기도 하고,나무늘보다
아니면 정신질환이 있는건가 우울증 같은,나무늘보다
질문많아 죄송한데 공허함 외로움 이런감정도 잘 못 느끼시나여?,나무늘보다
"지금은 업무적인게 바빠서 인지 공허하거나 외로움을 느낄 틈이 완전 없긴해요!
그럴 시간에 공부랑 내일의 업무를 준비하고 있더라구요
지금의 일을 하기 전에는 업무 외 시간에 댕댕이랑 산책하고 게임하고
외로움보단 그 여유가 너무 좋았어요!

조금은 부정적일 수 있는 감정을 느끼는 시간이 저는 늘 아까워요 ㅠㅠ
웃고 떠들기만도 부족한 너무 빠른 인생이다.. 이걸 조금 일찍
중학교때 느꼈거든요.. 생각하기 나름이에요! 힘내세요 ㅎㅎ",잇토끼ISTJP
"그리고 저도 주변에 찐친구는 몇명 없어요ㅎ
떠났다고 생각하지 마시고 불필요한 관계는 아니었을까도
한번 생각해 보셨을까요? 당장 내 업무에, 내 일상에 없어도 상관없는데
그들로 인해 마음 쓰고 자책하고 그런 시간들 조차 너무 억울하잖아요!
스스로를 믿어야 내 선택이나 결정에 결과에 힘이 실리고 긍정적으로 변하는 것 같아요ㅎ",잇토끼ISTJP
222,STJ A 1w9
처음부터 그랬나요?,나무늘보다
"우울감 살면서 느껴본 적 거의 없고
일상이 거의 평온해요
평소 표정은 무표정 디폴트긴 해요
진지함은 딱히

디폴트 표정: 😶",S가 좋은 잇티제쟈나
"제가 아는 잇티제 네명
다 잘 웃어요 ㅋㅋㅋㅋ웃겨서 인기 많아요
사회화 된거같아요",Episode
ㄹㅇ 감정기복이 -2에서 +2 왓다갓다ㅋㅋㅋㅋㅋ 그 이상이 없음ㅋㅋㅋㅋ,지각쟁이 ISTJ
"저도 감정기복 여성호르몬에 의한거만 아니면 별로 없고, 기복이 생겼다 깨닫는 순간 어떻게든 기복 없애려고 다른데 몰두한다거나 해서 우울감 느껴본 적 없어요. 혼자있는 시간이 많아서 웃을일은 예능볼떄밖에 없지만, 정말 좋아하는 친구들 만나면 말도 엄청 많고 계속 웃다가 오는 거 같은데, 그 외의 자리에서는 저도 속을 모르겠다. 라는 얘기 많이 들어요 ㅎㅎ 윗 댓글들도 대부분 비슷하네요",ISTJ라니
전화하시는거 좋아하시나욤?,엥쀼삐
제 기준 그렇게 좋아하진 않아용.. 전화 가끔 하는건 괜찮은데 자주 하면 불편하더라구용 ㅎㅎ..,잇티제잇프핑
반년이면 좋아햇던사람 잊엇겟죠? 다시 연락하신적잇나여,intfjj
제 기준 짝사랑 길게는 1년까지 해 봤어서요 ㅎㅎ.. 연락도 꾸준히 하려고 노렸했었습니당,잇티제잇프핑
짝사랑이면 안바꾸고 서로 관심이나 호감있는게 확인 된 상태면 바꾸는것 같아요!,잇티제잇프핑
연인간의 연락 중요하게 생각하시나여!,Entpyo
전 중요하게 생각하는 편이에요 !!,잇티제잇프핑
"잇티제랑 한달정도 매일 연락하고 주에 한번씩 만났는데 저번주에 만나고나서부터 연락이 없어요ㅎ
평상시에는 잇티제가 선톡 잘했었고 만난후에는 항상 제가 선톡을 했었는데 이번에 한번 안해봤거든요 연락이 안오네요 ㅠ
만날때는 처음 이후부터는 잇티제가 약속 잡았었고 그동안 했던 말이나 행동을 봤을 때
호감은 확실한데 왜 연락을 안하는걸까요? 일주일넘었는데 더 기다려볼까요?",메이비entp
상황만 보면 잇티제가 호감있는건 맞는데 먼저 연락 하길 바라는걸수도 있어요 제 기준 말씀드리면 이기적일수도 있는데 매번 먼저 연락 오던 사람이 안하니까 처음엔 바쁜가 싶다가 그냥 나랑 맞지않아서 연락안하나 싶을때도 있어요!! 먼저 연락해서 물어보는게 더 낫지 않을까 싶어용 !,잇티제잇프핑
"단순한 오해는 되도록 빨리 푸는 걸 좋아하는 거 같은데
오해가 아니라 그냥 싸운 상태에서 안 좋은 감정은 어느 정도 진정시킨 다음에 차분히 대화해서 푸는 걸 좋아하는 거 같아요~!
뭔가 문제 원인이 감정 > (어느정도 서로 마음 추스린 후에 이야기 하는 게 해결방법이군) > 나중에 얘기하자 / 문제 원인이 오해 > (오해를 푸는게 해결방법이군) > 내가 잘못 알고 있는게 있을까?
이렇게 되는 느낌",9년째 ENTP
"사과는 빠를수록 좋으나 이미 감정이 많이 상한 상태라면 저는 하루 자고 다시 생각해보는 타입이에요. 상대가 그날 미안하다 라고 얘기를 하면 쉬면서 좀 긍정적으로 생각하는편 이고 아무말 없이 잠수타면 부정적으로 생각해서 다음날 결론을 내리는편...
둘이 싸웠다> 바로 사과했으나 엣티제가 씹음= 다음날 좀 진정후 연락(대체로 긍정)
둘이 싸웠다>사과안하고 회피함>엣티제는 더 괴씸하기도 하고 좋은결말 생각안함= 다음날 너랑 ㅃ2하자 혹은 숙여도 기분나쁨(대체로 부정)",루나 ESTJ
저는 엣티제인데 바로바로 푸는거 좋아해요 시간 지날스록 오해만 쌓이는 기분.. 시간 갖는다해도 최대 하루에요,FT
저희집 엣티제는 바로바로 푸는걸 좋아해요ㅎ윗댓처럼 최대 하루..,별명도고민ISFJ
위에 분 처럼 저는 시간을 가질수록 쓸대없는 오해랑 생각을 하는 것 같다는 느낌 때문에 곧바로 푸는게 좋다고 생각해요. 계속 시간만 가지면 쓸대없는 감정소묘도 한다 생각해구요.,튼튼한라라 estj
저 그거 뭔지 알아요. 저역시 속으로 황당??? 했었거든요.,꿈동산isftj
네 저보고 솔직히 자긴 게으른 사람들 다 왜사는지 모르겠다? 이런식으로 생각한다고 해서 한숨.. 그래서 누구든 열심히 안살고 싶어 노력안하는 사람없다고. 그랬더니 입 다물더라구요,Intjp t
"의사랑 변호사와 친해지고 싶은 모습에 정뚝떨...;;;;
일반인은 사람취급도 안하는구나 싶어서 놀랐어요. 속으로 생각하면 몰라도 입밖으로 꺼낼 이야기는 아니라고 봐여. 저랑 엄청 친하지도 않았을때인데....;;;",꿈동산isftj
맞아요 자기 올려치기 할려고 한건데 그분 가치관이 드러난것..,Intjp t
"글이 잘 이해가 안가요. 당연히 사회적 계층은 존재하고 요즘은 계층이 아니라 계급 수준이 된거 팩트 아닌가요?,,,",지각쟁이 ISTJ
