comments,comments_writer
"저도 배우고싶네요
어려워요 ㅠㅠ",entp러버
그니까요 ㅠㅠ 어떻게 말해줘야 할지 패턴을 알고 싶어요,entj 하루
무슨 일 하느라 야근인거야? 누구야 누가 우리 00이 야근하게 만들었어 나와!! 일은 몇 시에 끝날 것 같아? 배고프지는 않아? 에고 고생이 많네 우리 00 ㅜㅜ 얼른 푹 쉬었음 좋겠당.. 힘내구 잠깐 기분전환 필요해서 전화하고 싶으면 언제든 연락해♡ 주말에 맛있는거 먹으러 가자!! 움 대충 요런 말들일까요!? 여기에 뭐 근처 편의점 간식 기프티콘 주면서 응원하시면 좋을 것 같아요!,인픞삐
우와 ㅠㅠㅠ 감사해요 ㅠㅠ 응용해서 써볼께요 ㅠㅠㅠ,entj 하루
"infp 만나고 있는 entj입니다.
마음 깊이까지 공감하는 대화법에 실력이 없지만 책이랑 유튜브 보며 공부해서 도움 많이 받았습니다.
이렇게 공감하는 방법을 모르는 것에 동감하는 것처럼 공감하면 됩니다.
설령 그랬구나 라는 생각이 들더라도 상대가 내 입장이라고 생각을 해보면 야근을 했다-> 몸이 조금 피곤하다 라던지 조금이나마 나은 이해를 할 수 있습니다.
그랬구나. 라고 평소처럼 생각하고 덧붙이면 됩니다
에구 그랬구나. 피곤하겠다 조금만 힘내자! 이런식으로 해도 더 나을 것 같습니다
이 사람 성격으로 따지면 이 사람이 이 말을 함으로서 듣고 싶은 말이 뭘까? 를 생각하는 습관을 들이려 노력하면 조금 더 쉽게 접근 가능합니다.",고씨 ENTJ 8w9
감사해요오.. 마음을 잘 전달하고 싶은데 어려웠어요 ㅠ,entj 하루
"공감은 상대의 감정을 내가 겪는것처럼 생각해보는 능력입니다. 예전에 심리 하시는 분이 나와서 하는말이 공감이 어렵다면 상대가 하는 말 그대로 다시 내 입으로 내뱉어주는것 + 응원 이나 경험담 자체만으로도 상대는 공감받았다고 생각한다고 한다고 하더라고요. 특별한 말을 없고요 말 끝에 ""나랑 ~~ 해보자"" 라던가 상대가 겪은 상황을 본인이 경험했을때 (감정)만 말해주면 됩니다. (엔프피 정말 쉬워요....)

예를 들어 ""나 야근했어"" 라고 하면
""야근하는구나~ 조금만 더 힘내자!"" ,""야근하는구나. 많이 힘들겠다. 다음에 나랑 00 같이먹고 풀자!"" 라던가

""야근하는구나, 나도 최근에 00 일때문에 야근해서 힘들었는데 조금만 더 힘내자!""
이런느낌으로요.
연애 잘하시는 분들이나 티키타카가 잘맞는 연인의 경우에는 ""야근해? 난 맛잇는거 먹는데"" 하면서 상대를 놀리는것도 오히려 도움이 되요 (서로 정말 좋아하는 사이라면..ㅎㅎㅎ)",ENFP과INFJ댕댕
적용해볼께요..! 댓글 감사해요 ㅠ 좀 이해되었어오..!!,entj 하루
"stj 남편이 연애할 때를 생각 해보면
우리 00가 많이 힘들구나. 밥은 먹었어? 배도 고프고 힘도 없겠네. 너무 고생이 많아. 주말에 만나서 우리 맛있는 거 먹고 힐링하자~
힘들어보이는 날은 조금 더 챙겨주고 주말에 맛난거 먹고 힘들었던 이야기도 같이 욕도(?) 하며 묵묵하게 들어주고 했던 것 같아요.",조이 ENFP
아.. 이해가 됩니다 ㅎ ㅎ 혹여나 제가 말할때 실수할까봐요 ㅠ 마음은 안그런데 ㅠ,entj 하루
"그런 이야기도 해주세요. ""마음은 안그런데 표현에 서툴러서 실수할까봐 조심하게 된다. 그래도 너를 아끼고 응원하고 있다고. 부족한 부분은 노력하고 연습할게."" 하면 상대가 서운해하다가도 풀려버릴거예요. 뭐든 시작이 어렵죠. 노력하는 모습이 멋지세요.",조이 ENFP
ㅠㅠ 크흐 감사해요 ㅠㅠ 노력해볼께요🙏,entj 하루
"아고,, 많이 힘들겠네 (공감)
뭐라도 챙겨 먹으면서 일해 ㅜㅜ (걱정)
무슨 일 때문에 늦는거야? (질문) = 관심
주말에 많이 예뻐해줄게, 좀만 더 힘내자 (응원)

요런식이용 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",암엥뿌삐
"음 꼬치꼬치 캐묻는 것보다 정말 야근 그 자체에 공감해주시면 좋을 듯해요
헐 야근이구나 힘들겠다 몸 피곤하진 않고? 언제 끝날 거같아? 뭐라도 먹으면서 하면 좋겠다
이런 느낌,,",애오옹
"닉네임이 왜 기고만장 인프피신거죠?
진짜 궁금해서 여쭤봅니다ㅎㅎ",estp enjoy free
기고가 만장해지고싶어서요 ㅎㅎㅎ,기고만장 INFP
흠터...ㅋ,estp enjoy free
장난이고 잘 모르겠어요 하핫!!!!!! 딱 떠오른 단어였어요,기고만장 INFP
음~!!! 저는 키큰사람~ 말을 재밌게하는사람~ 그리고 친절한사람이 좋은거같아요,기고만장 INFP
흠~ enfp랑가까울거같네요!!!!,기고만장 INFP
ㅇ.<,암엥뿌삐
😳!!!,기고만장 INFP
좋아하는 게임이 있나요?,nhp intp 5w6
게임 좋아해서 이것저것많이하는데 최근에는 스타듀밸리 열심히하고있어요 ㅎㅎ,기고만장 INFP
"와.. 스듀 저도 좋아하는 게임이에요!
최근 업데이트 있다던데 오랜만에 들어가봐야겠네요ㅎ",nhp intp 5w6
그러니까요 ㅎㅎㅎ 겨울옷도 업데이트된다고해서 기대하고있어요~,기고만장 INFP
흠~ 그런 시간을 가지고싶긴해요 의도하지 않더라도 피곤하고 힘들고 우울하면 주변에 신경이 곤두서니까 그것도 스트레스고 폐를 끼칠수도 있지않을까~ 하는생각이들어서요!! 그런데 실제로 들어가지는 못하는것같아요 ㅎㅎ.. 그냥 자기전에 질질짜는정도로 넘어가는거같아요,기고만장 INFP
울지마세요 ㅠㅠ 피부에 양보하세요 ㅠㅠ,냠념냠
촉촉하다!!!!!!!!!!! 저 잘안웁니다,기고만장 INFP
쪽지나 대화로?도 하시나요?_? 오래 걸리진 않을거지만 여기에 쓰기는 조금 그래서..;;,뽀블리링
네~괜찮습니다!!,기고만장 INFP
보냈어요!!,뽀블리링
답장 보내드리려고하는데 상대방 수신설정때문에 보내지지 않는다고 뜨네요ㅠㅠㅠ 한번 확인 부탁드릴게요!!!,기고만장 INFP
아 네네!!! 지금 확인 해볼게요 ㅎㅎ,뽀블리링
지금은 보내지시나요?!,뽀블리링
네!!! 보내드렸어요!!,기고만장 INFP
ㅎㅎ답변 너무 감사합니다! 제 답변쪽지 꼭 확인해주세요! ♥,뽀블리링
"누가봐도 제가 사준건데 (버려도 되는 하찮은것)
전여친이 두고 간거라거 우기는 인프피 심리는 무엇일까여,,",시오시옹
그러게요..............그건정말왜그러시는지모르겠어요 그냥.. ..그럴 이유가 없는데 ......처음엔 착각할 수 있다고 해도 우길 이유가 전혀없어보이는데요..!!!!!.,기고만장 INFP
님 너무 귀여우심 뭐 먹고 귀여운?,냠념냠
전 이슬만 먹어요~ 답변이 되셨다면 채택부탁드립니다!!,기고만장 INFP
"너무 귀여워서 토할 거 같아요 ㅠㅠ
우웩 우에에엑 우으엑 웩 우엑 우웩 부르륵 부륵 부르륵 꾸웩 꾸에ㅔ엑
삐직 뿌직 빠직 뿌르르르를륵 푸득 푸드드드득 푸득 푹 빠지징 부우웅 부르륵 붕

그럼 좋은 하루 좋은 시간 되세요 ♥ ㅎㅎ",냠념냠
꺄아아아아악~ 냠념냠님도 좋은하루되세요~😇😇,기고만장 INFP
네 맛있게드세요 흐흐 흑흐흐흑 흑 흐흐 흑 흐흐 흑흑 흐흐흑 흑 흐흑 흑 흐흐흑 히힉 히힉 히히히힉 힉 힉 힉히히힉 ♥,냠념냠
눈치가 빠르신 편인가요!?!?,ENFJ 브을랙
나쁘지 않은 편인것 같습니다!!ㅎㅎ,기고만장 INFP
"답변 감사합니다ㅎㅎ
그러면 혹시 이성이 본인을 좋아하는게 느껴지면 어떻게 하시나요!",ENFJ 브을랙
그 상황에서 저도 상대방한테 마음이 있으면~ .....어............ 더 긴장해서 헛소리하고...............잘모르겠어요 연락을잘하게된다?!...,기고만장 INFP
인프피는 기억력이 좋지 않나요? 인프피에게 기억하지 않는다는건 관심의 척도일까요?,ISFJ와 NT사이
그런 면도 있지 않을까요? 저는 인간관계에서든 일상적인 것이든 놓치고 흘려보내는게 많아서 중요한 거라면 기억하려고 더 노력하니까요!!,기고만장 INFP
"연인이 머 한다고 할때 기억 못하는건 관심밖인 걸까요? (예를들면 나 내일 약속있어~ 다음날 집에갔어? 이런식으로...)
제 인프피는 기억을 잘 못해서 이게 관심없는건지 기억력이 나쁜건지 좀 서운하거든요~",ISFJ와 NT사이
"헉,....... 취향을 기억한다거나 했던 얘기를 기억한다거나 그런 기억력이라고 생각했는데..!!
저도 그런적이 많아서 정말 상대한테 미안하다고 할 때가 많이 있는데 까먹고 무심코 얘기했다가 아 맞다 어제 약속있다고했지!! 하기도 하고..ㅎㅎ ㅠㅠ 이런경우라면 관심이 있다 없다라기보단 그런 일정을 정리하는 머리가 좀 없는것같기도 해요..ㅋㅋㅋ ㅠㅠㅠㅠ",기고만장 INFP
"아 그럼 잘 기억 못하는거네요 ㅋㅋ 맨날 기억 못해주니깐 서운하더라고요
그냥 이정도면 내가 멀하든 관심이 없나 싶어서 ...",ISFJ와 NT사이
ㅠㅠ 서운하실만 하죠 충분히 서운하게 생각할 수 있는 부분인데 상대도 좀 노력을 해줘야 하지 않을까 생각해요..!! 꼭 한번 얘기해보시고 잘 해결하셨으면 좋겠습니다ㅠ!!,기고만장 INFP
"네!! 한번 이 기억문제로 서운하다 이야기했는데 잘 못고치네요 ㅠㅠ
인프피 특인가 하고 여쭤봤어요~~ 그냥 제 인프피의 문제인듯 ㅋㅋㅋㅋ
감사해요 답변~",ISFJ와 NT사이
"카톡 질문많이받으면 어떤기분이에요?
예를들어 밥먹었냐 뭐먹었냐 부터해서 뭐좋아하냐...이런질문이용",잇푸피에요
상대에 따라 다르겠지만 보편적으로 ........왜 자꾸 물어보지?! 싶고 연락을 잘 안보게되는거같아요 ㅋㅎㅎ ㅠㅠㅠㅠ,기고만장 INFP
아직도 질문 받으시면 제 글 봐주시는 거 부탁드려도 될까요??ㅠㅠ,isfj인 사람
인프피에게 읽씹과 안읽씹의 큰 차이는 있나요??,잇티제인간
읽씹은 정말 대답하기 싫으면 읽씹하는거고 (대화가 마무리된 분위기가 아닌이상 읽씹은 거의 안하는거같아요) 안읽씹은 그냥 ~....습관같이 문자 보고 속으로만 대답하고 채팅하는걸까먹는 그런정도의 차이가있네요 고의성의 차이가..,기고만장 INFP
썸붕때 읽씹은 보고 생각 다 정리되고 답장한다는 그런것보다는 대답하기 싫으니 더이상 보내지 말아라 이런뜻이 더 큰거일까요🥹,잇티제인간
인프피남자는 전화통화하는걸 안좋아하나요??인프피남자가 첨부터 저를 좋다고 다가왔는데 통화는 안하길래 이유를 물어보니 본인은 원래통화하는걸 좋아하지않는데요...이제껏 연애할때도 계속그랬다는데.....정말일까요??,노랑마요
네..........정말 왜인지..전화는이상하게 긴장되고 좀어색하고 오랜시간 같이보낸 친구들이랑 따져봤을때도 제가 먼저 거는편은100퍼센트 아닌거같아요 커헉. 좋아하는사람과의 연락은 너무좋지만서도..,기고만장 INFP
그럼 인프피랑 연락이 막 적극적으로 안되는건...이사람이 나한테 별로 관심이 없다..가 아닌건가요??,노랑마요
"다같이 모이는 모임으로 한번 만났는데 1박 2일동안 혹시 서로 호감이나 좋아하는 마음은 확실했는데 후회하시는 경우도 있나요?? 그사람과 저는 다른 지역이라 장거리구요,그분은 다른분이랑 헤어진지 3개월 된 상황이에요.. 제가 그다음날 바로 시간 되면 만나자구 했는데 그게 부담이 된건지... 저라는 사람은 정말 좋은사람인데 아직 헤어진지 얼마 안되서 저한테 어떻게 카톡 답변해야할 지 모르겠다고 대신 전해줄 수 있냐는 말을 친구한테 들었어요... 혹시 저한테 관심이 없어진걸까요?? 아니면 너무 걱정이 많아서 그런걸까요?? 아니면 제가 너무 쑥 들어가서 그럴까요?? 저는 얼마든지 기다릴 수 있는데 기다리면 또 만날 수 있을까요??",방동방
오 프리랜서 작가 멋있어요 어떻게 되는거예요?,나는누구이고여긴어디
"요즘은 허들이 많이 낮아졌어요ㅋㅋㅋ 별거아니에요. 웹소설쪽은 조아라나 문피아같은 사이트에 무료연재부터하면돼요.
다른 분야 작가는... 사내작가로 들어가거나 잡코리아같은데 공고 보고 지원했으요",무오일주 NFP 4w3
"저는 프리랜서로 번역을 겸하는데,
힘내세요 .작가님-!",ENFJ 콜드브레인
감사합니다ㅎㅎ 프리랜서가 원래 이렇게 외로운 직종인거죠???ㅜㅜ,무오일주 NFP 4w3
"네, 그런거같아요. 저는 이게 메인이 아니라 사람들도 많이 만나게 되지만, 작업할 때는 내면의 또다른 자아와 싸우는 느낌이에요 ㅎㅎ",ENFJ 콜드브레인
근데 같은 직종 종사자들끼리 결속력이 없어도 너무 없어요ㅜ 글작가쪽은 판이 좁아서 더 경쟁 분위기로 가서 그런지... 자영업자 커뮤만 해도 서로 뭉쳐서 위로해주건걸요,무오일주 NFP 4w3
"아무래도 자기 소신과 자기만의 세계관을 가진 삶을 그려나가는 직업이라서..
창작의 고통에 대한 스트레스도 많고 더 경쟁적인 분위기가 있는 것 같아요 ㅠ
나를 잘 알아주는 사람들에게 의지하는 것도 좋은 방법인 것 같아요. ^^",ENFJ 콜드브레인
그나마 뭉쳐다니는 업계보단 낫다싶었는데... 안뭉치는것도 모자라 각자 파이 먹겠다고 경쟁분위기라 더 정신적으로 지쳐요ㅜㅜ 커뮤를 안 하자니 그것도 외롭구요. 주기적으로 출근해서 일하는것도 아니라서요,무오일주 NFP 4w3
"프리랜서 진짜 외로워요
원래외로운 직종 맞음..
그나마 과외선생님처럼 나가서 일 하는건 괜찮은데
글쓰거나 온라인만 하면 아무래도 그렇게 되는 거 같아요",iNsfj 또아
"강사쪽도 거진 서비스업이라 나름 고충이 있겠지만....ㅜㅜ

글작가쪽은 어쩜 이렇게 결속이 없나 모르겠어요. 자기세계가 워낙 강해서들 그런지...",무오일주 NFP 4w3
가끔씩 여기에 의지하십샤,말랑말랑해져야해NTP
nfp방이 다시 따뜻해져서 좋네요😊 한동안 다른유형 분들이 훈수둬서 참 불편했는데요,무오일주 NFP 4w3
"전체글보기로 글을 봐서
어느방인지도 모르는 경우가 많을거에요.",INTP매직
"이기 증답...
우리도 따뜨타다구뇽!
물론 f님덜이 더 따뜨탐 ㅎㅎ♡",말랑말랑해져야해NTP
저는 예술직종 프리랜서인데 동감 많이 되네요 같이 힘내요🥺,인팁 모모
"저는 특히 동종업계 인간관계를 커뮤에 의지할수밖에 없어서그런지 갈수록 부정적으로 변하는거같아요ㅜㅜ 커뮤 특성상 날 선 사람들이 많다보니 안좋은 영향도 받구요. 웹소설쪽은 악플을 그대로 받아내다보니 다들 불건강할수밖에 없죠ㅜ

근데 반대로 생각해보면요. 다른 알바할때만 생각해봐도, 잘하지도 못하는 다른 일자리 찾는건 상상도 못하겠고요... 지금도 스트레스 충분히 받는데 내가 잘하지도 못하는 일이다? 끔찍하죠ㅜ",무오일주 NFP 4w3
나가서 직종관련없는 친근한 사람을 좀 만나셔야겠어요ㅠㅠ,잇팁같은엣팁
제가 그렇게 사교적인 편이 아니라서요ㅠ 오프 사람들이 더 어색할거같네요. 친해지면 마음을 열지만 공감대 없는 사람이랑 친해지기 쉽지 않더라구요. 동년배들도 다 사회생활하며 머리굵어졌을텐데 쉬울까요,무오일주 NFP 4w3
예술 분야는 좀 그래요.. 다들 개인적. 관련 없는 분야 취미를 좀 해보시면 좋을 듯해요. 피곤하고 하셔도 사람들 좀 만나야 기운도 생기고 아이디어도 떠오를 수 있고 그럴 거 같아요.,얌냠냠냠 intp
"여긴 개인주의를 넘어서 4가지 없는 사람들도 많아서 문제에요ㅜㅜ 다들 힘들면 좀 서로 보듬어도 모자랄판에.... 하다못해 자영업자 커뮤도 안 이래요
웹소설판 특성상 워낙 악플에 시달리다보니 다들 불건강할수밖에요. 문창과 학부때부터 느꼈지만, 애니쪽뿐만 아니라 문예쪽도 보기보다 불건강인이 많다는ㅜㅜ

다른 분야이면서 남들이랑 같이 즐길수있는 취미가 있을까요? 동호회도 운동이든 악기든 어느정도 잘 해야 낄수있지싶어서요.. 둘다 썩 소질은 없습니다만",무오일주 NFP 4w3
꼭 그렇진 않아요. 취미인데 엄청 잘해야 되고 그런 건 없죠. 저는 예전에 너무 스트레스 받고 힘들었을 때 클라이밍 몇 년 했었는데 엄청 재밌었거든요. 이왕이면 운동 레포츠 쪽으로 해보셔요. 체력도 붙고 스트레스도 풀리니 좋더라구요. 아무래도 오래 앉아있으실테니 운동이 좋을 것 같아요!,얌냠냠냠 intp
"안그래도 아빠랑 배드민턴 치는데 늘지도 않고ㅜㅜ 남자들 운동/게임/운전 가르칠때 가족한테도 막 뭐라하는거 아시죠?? 더 스트레스받아요

스키나 스케이트같은 동계종목은 따로 안배워도 잘하는데.... 다른 종목은 운동신경이 없어요. 동계종목은 왜 돈이 많이 드는지ㅜㅋㅋㅋㅋ 취미라도 뭐가 늘어야 재미도 붙잖아요",무오일주 NFP 4w3
"앜ㅋㅋㅋ 원래 가족이랑은 취미 같이 하면 안돼요 ㅋㅋ 특히 배우는 건 어후. 오 스키나 스케이트 진짜 어려운데 그거 잘타심 완전 운동신경 있으신거죠.

인라인이나 보드 같은 건 스케이트 비슷한 느낌일 것 같고 연중 할 수 있을 것 같아요.",얌냠냠냠 intp
"인라인도 장비 따로 대여해서 탈수있는곳 있음 좋을텐데... 잘 없더라구요ㅜ 면허도 없어서 무거운 장비 바리바리 싸들고다니기도 그렇구

스케이트장은ㅠㅠ 근처에 구똥차가 하는 매장이 있어서 더이상 갈수없게되었다는 슬픈 사연이 있답니다... 서울 잠깐 살때는 목동 잠실 골라다녔었는데요",무오일주 NFP 4w3
아공 ㅜㅠ 일단 운전부터 하셔야겠어요 ㅎㅎ 이참에 면허증 따보셔요! 운전 학원 다니는 것도 재밌으실 수 있어요.,얌냠냠냠 intp
자차가 있어야하는데 살만한 목돈이 없어서... 결국 장롱일걸요ㅜ 취미도 돈없으면 뭐가 안되네요,무오일주 NFP 4w3
면허는 뭐 미리 따도 되죠! 저두 장롱면허 10년만에 운전 시작했었어요 ㅎㅎㅎ,얌냠냠냠 intp
"일본이요
ENFP가 무언가 이야기하거나 행동했을 때 상대의 반응이나 리액션을 중요하게 생각할거 같은 이미지인데 일본에서 더 리액션을 잘 해줄 거 같고 일본 사람들도 리액션해주는거 좋아하기도 하고요",IoIo
그 나라의 예술가들 색갈보면 정망 다양한데 사회는 뭔가 보수적이더균요 여기보다 더욱..,ENTP파카츄4w5
"요즘 일본분들은 생각보다 개방적이고 보수적인건 윗세대여서요 이건 한국 일본 다 똑같은거 같아요!
대부분의 한국 분들은 일본 사람들이 개인주의에 장난도 안칠거 같다 생각하지만 제 주변 일본 친구들은 처음에만 그렇지 친해지면 한국 친구들보다 더합니다 ㅎㄷㄷ 그래서 놀랜적도 많아요
아마 ENFP라면 친해지는거도 빨리 친해지고 같이 놀 때도 오히려 편할거 같아요",IoIo
"그 나라가 살짝 놀란건 시위가
앵간해선 없다는것..",ENTP파카츄4w5
"그거보다 일본에서 시위 이미지가 시민단체, oo단체끼리 하는 경우가 많기 때문에 일반 시민들이 참여를 안하는거처럼 보이는거도 있고
사실 시위가 일어나기 전에 정부에서 처리를 하거나 문제 일으킨 사람이 그만 둬버리는 경우가 많아서 안하는거도 있는거 같아요. 또, 회사같은 곳에서도 노조 시위나 이런거 일어나도 늦게까지 방치하지 않고 빨리빨리 처리해주고 불만 안생기게 눈치보며 잘 하는거도 있구요.
그리고 한국만큼 젊은 사람들이 정치에 관심을 가지고 있지도 않구요. 그래서 일본 뉴스를 봐도 나이 많으신 분들이 시위하는 경우가 많죠(이건 한국도 비슷하지만)
그리고 제가 개방적이고 개인주의가 너무 쎄지 않다는건 그냥 일반적인 한국에서의 ENFP가 일본에 갔을 때와 예술가 색이 다양하다 하셔서 말씀드린거일뿐 시위랑 정치적인건 또 다른 문제인거 같네요",IoIo
저는 약간 일본이 시민분위기가 정치나 사회적 민감 이슈에 대해서 이야기하는것 자체를 회피하는 성격또 느꼈어요 일본 지진이나 후쿠시마 원전사고만해도.. 스즈메 영화가 전해주는 메세지만해도 알망하달까 이런느낌,ENTP파카츄4w5
"저도 저희나라에서 그렇게 정치색을 들어내는건 별로 안좋아하기도 하고 민감할 수 있는 사회 문제는 좀 꺼려해요 ㅎ
이건 나라랑 상관없이 사람마다 다른거고
위에서 말했듯 정치가 어떻게 흘러가고 있는지 관심 있어도 굳이 다른 사람에게 말을 안하는건 저 같은 사람인거고
그냥 그게 일어나는지 어쨌는지 모르는 사람도 많구요.
스즈메 같은 경우에는 위에 말씀하셨듯 예술 쪽으로 들어가는거 같아요. 겉으로 들어내서 좋아하지 않는 사람도 있기에 확실하게 들어내지 않은거라 생각이 들고 그럴 수록 영화에서 더 심오하게 표현 되는거고요. 그러기 때문에 사람들이 보고 여러 해석도 나올 수 있는거라 생각해요.
그리고 이야기하는걸 회피하는게 아닌 타인에게 피해주는걸 싫어하기 때문에 말을 안하는거라고 생각이 듭니다.
솔직히 사람간에 이야기할때 불편하거나 잘 알지못하는 사회문제 말하는 사람 있으면 듣는 저도 불편할거 같거든요.
이렇기에 작성자님은 회피한다 생각이 들 수도 있고요! 이건 사람마다 느끼기 나름이니까요 :)
위에 말씀하신 시위도 솔직히 저는 한국이랑 일본 둘 다 짧게 지내봤지만 가는데 시끄럽게하고 길 막고 이런 행동들이 표현을 하려고 한다지만 불편하거든요. 그리고 이 불편한 마음까지 생각하는 사람들이 많은 곳이 일본인거 같아요.
사실 시위도 시위지만 시위를 한 이후에도 보는 사람을 불편하게 만들기도 하거든요.
가장 큰 문제점을 예로 들면 시위 이후 들고 있던 종이라던가 먹던 음식물 등 쓰레기를 안치우고 간다는게 제일 큰 문제라고 생각했어요. 최근에 교사 시위는 경찰분들이 제재를 안해도 될 정도로 질서있고 시위 후 다 청소하셔서 깨끗하고 피해 안 주며 시위한 시위였다고 생각해요. 하지만 이런 시위의 모습은 적다는 점... ㅎㅎ 저는 뭐 이런 이유도 있다고 생각합니다! 어쩌다보니 글이 길어졌네요. 위에 말씀드렸다시피 이쪽은 굳이 이야기 안하고 싶어서요 ㅎ 좋은 하루 보내세요.",IoIo
"일본인 친구 중에 엔프피가 있는데 일본 정말 너무 살기싫고 그렇다고 한국도 딱히 살고싶지는 않다고 하더라구요.
제가 생각해도 거기나 여기나 도긴개긴 같아요. 개인적으로 엔프피가 일본간다? ENTP으로 바뀌거나 흑화할 것 같아서 차라리 한국이요.
왜냐면 일본인들 생각보다 농담 잘 안하고 나대지 않거든요😏 개인주의 너~무 심각해서 힘들겁니다. 적당히 내향적인 사람 일본가잖아요? 거기에서는 누구보다 외향인입니다. 그 정도에요 그 나라가.",DoD INFJa 6w5
그 나라의 예술가들 색갈보면 정망 다양한데 사회는 뭔가 보수적이더균요 여기보다 더욱..,ENTP파카츄4w5
튀면 안 된다는게 더 심한 것 같아요. 쟈니스 사무소 미성년자 성폭행 이슈 터지고도 모르는척 흐린눈하고 쉬쉬하던 대중들의 모습만봐도 소름돋고 무서운걸요🥺,DoD INFJa 6w5
"시위
하나 없는것고 좀 ..",ENTP파카츄4w5
"시위하는 사람이 욕 먹잖아영... 쟈니스 저것도 피해자가 처음 폭로 했을 때 온 국민이 국가망신 시킨다고 욕해서 CNN 찾아가서 기자회견 열었으니까영...
그럼에도 그 나라에 예술가가 많고 명작이 많이 나오는거 보면 그 나라 예술가분들은 깨어있는 분이셨을테고 살면서 다름에 많은 고충이 있었을거라 생각해요. 그 왜 최악의 상황에서 명작이 탄생하는 경우가 많잖아요.",DoD INFJa 6w5
그 나라는 Isfp분들이 믾더라구요,ENTP파카츄4w5
한국이요. 어세스타 공식 통계에 의하면 우리나라의 NF 유형 중 가장 흔한 유형이 엔프피라네요!,딸림음 INFJ 7w6
그 나라의 예술가들 색갈보면 정망 다양한데 사회는 뭔가 보수적이더균요 여기보다 더욱..,ENTP파카츄4w5
엔프피들 일본에선 더 적응 못할듯 합니다. 개혁하려고 그럴듯ㅋㅋㅋ,조이 ENFP
그 나라는 개혁좀 해도 될것같아요 그런게 있어야 더 발전할텐데..,ENTP파카츄4w5
"갠적으론
한국이요

그것도 압도적으로 한국.",estp enjoy free
엔프피라면 어디가서든 뭔가 잘 살거 같은..,아마도intj임
엔프피는 북유럽과 잘맞습니다~ ㅋㅋㅋ,포도야놀장
일본은 nf가 살기 힘든 나라예요,안젤리 졸리 잇프피
이랬다가 저랬다가 별 생각 다하다가 결국 직진이죠 ㅋㅋㅋㅋㅋㅋ,ENFP쾌남
저만 그런 게 아니었네요ㅠㅋㅋㅋㅋㅋ,빔밤붐
"아 연락을 쉬어야하나? 생각만 하고 연락하고
아... 밀당해야하나? 생각만 하다 결국 계속 당기고 별에 별 시뮬레이션은 다 돌려도 결국 꼬리 흔들면서 헥헥 댑니다.....",ENFP쾌남
혼자 별 걱정 다하고 혼자 엄청 슬퍼하지만 저도 그래도 직진해요 ㅋㅎㅎ,두부빵야
저도 속으로 별 생각 다 하는데 좀만 다시 말걸어줘도 좋아서 처음으로 돌아가요ㅜㅜ그리고 다시 치대는..,빔밤붐
"옼ㅋㅋㅋㅋ 저도 연락도 쉬었다가 저랬다가 그러는데
결국은 다시 돌아와요,, ㅋㅎㅎㅎㅋㅋㅋ ㅠㅠ 어쩌겠어여,,
그러다 다시 요새 좀 더 친해진 것 같다 그러면 속마음도 말해보고 그래요",암엥뿌삐
진짜ㅜㅜ ㅋㅋㅋㅋ엔프피들 다 똑같네요,빔밤붐
저만 일방적인건 상관없는데 상대가 나한테는 받기만하면서 다른사람한테는 안그런걸 보면 손절해요,enfp짜짜루
저는 저만 그런다고 느끼면 안합니다 ㅎㅎ,엥뿌삥삥 ENFP
"이별한지 한달이 더 넘었네요. 저는 엔프피한테 차인 입장인데, 저한테 헤어질때 정말 좋은사람 만나서 연애했으면 좋겠다고 했었어요. 물론 제가 몇번 붙잡았지만 잡히지 않았고요.
헤어질때 저에게 여지주는게 오히려 희망고문이라고 그렇게 하지않을거라고 했었어요.
한달 후, 먼저 인스타도 차단하더라고요. 카톡은 모르겠어요.
이 경우 상대방이 미련이 조금이라도 있어서 그런건가요?
아니면 정말 여지를 주지않으려는 걸까요?",ISFJ주멘
제가 적어놓은 그대로인거같아요..,뿌린
아아 감사합니다! 그게 진심이였네요 :),ISFJ주멘
특이하군용,포도 INFP
엇 저도 그래요 !!,에엔프피프피
ㅋㅋㅋㅋ아 귀여우셔ㅎㅎ,Arte
(아이디를 까먹어서 만들고 또 만들어 아이디가 서너개는 됩니다😶‍🌫️),aruui
저도요 🤣,INFP미니언
오 여기까진 생각도 못해봤는데 궁금해요 저도!,필릴릴리
저 1이요오오오,껄껄껄
저 방금 글 올렸는데 혹시 제 글 보고 간단하게라도 답 주실 수 있을까요? 가장 최근 글이에요ㅎㅎ 엔프피분들께 어떤 게 더 좋고 편할까 궁금해서요..,iSfP 유니
댓글 남겨뒀습니다!😊,두레ENFP
감사합니다!ㅎㅎㅎ,iSfP 유니
"그 관심없어도 매일매일 톡 이어 나갈수있나요 ? 제가 좋아하는 엔프피여자분이 계속 답은 주시는데 부끄럽고 낯가린다고 인사만해요 ㅋㅋㅋ 제가좀 다가가고 싶은데 ,,,,",인프제좋아
