comments,comments_writer
똑똑하더라도 본인 혼자 심취한 똑똑함은 싫어요..ㅠㅠ,겉바속촉 엔프피
"엔프피 아니라도 울만한데요.
그 팀장님 참 어른스럽지 못하네요...",데구르르 인팁 8w9
"새로운 팀장님은 그냥 성격이 좋지 않으신거 같아요... 저는 상처는 잘 안받는 편이라서 '어 그래', '근데 어쩌라고' 이런식으로 흘려듣는 편이에요. 제가 만약 작성자님 상황이었다고 하더라도 저도 기분 나쁘고 상처받을 수도 있겠다 생각이 드네요ㅜㅜ
힘내세요!!",isfp 나야나
"사실 새로 된 팀장이 저의 동료였는데, 동료로 계실 때도 약간 주도적으로? 이끌려고 하시는 모습이 종종 보였어요. 그래서 조금 편하긴했는데 같이 일한지 시간이 좀 지나니까 저에게 외모로 평가도 많이 하시고 제가 관리자가 되는 곳이 목표라고 하니까 너는 그렇게 행동해서 관리자 못된다하고 비웃으셨는데 이번에 팀장이라는 관리자가 본인이 되시고 나서는 더 무시하시는 것 같아요",엔프피 한밤별
"외모평가를 한다고요? 인신공격인데요...???
새로운 팀장님이 작성자님을 시기질투 하는거 같기도 해요.
그리고 어떻게 보면 직장내 괴롭힘으로 느껴지기도 해요..ㅜㅜ",isfp 나야나
"헐 덤덤하게 읽고 조언해주려다가 아래 istp같은 사람이 나오네요 .
걍 무시하세요. 님의 세상은 어쩌피 님껍니다. 노력하다보면 가질수 있는만큼은 다 가질수있어요.

ps. 짜고치는 고스톱.
ㅈ까라 그러고
어쩌피 이번 힘듬으로 님은 성장할거에요",Is할미손TP
"사실 남친이 istp인데 제가 이런일이 있었다고 우니까 왜 우는지 모르겠다며 그냥 잊어버리라고 어차피 거기말고도 좋은 곳 많지않냐 이직해라 그러더라고요

그래서 뭔가 istp 같이 쿨하게 조까라! 하고 넘길 수있는 성격이었으면 제가 덜 힘들었을까.. 하고 있었어요ㅋㅋㅋㅋㅎ",엔프피 한밤별
"버티는게 이기는 겁니다!!
팀장땜에 그만두지 마세요!
팀장이 먼저 나갑니다!",분자ENFJ 소심a형
"헐.. 미친.. 참지 말고 할말 하세요 왜 참아요
지보다 약하다고 막말하고 무시하는 그런 인간들은 .. 쎄게 나가거나 안 참고 할말 해야 되요
안그럼 더 무시 하고 막말 합니다",루나러브굿istp
"힘드시겠네요 .. ㅠㅠ 직장에선 일힘든건 참아도 사람 힘든건 못참는데…
팀장 인성이 안좋은거 같아요!!
음.. 그런인간류는 강자에게 약하고 약자에게 강하죠!!
사람들 앞에서 말고~
둘이 있을때나 아님 따로 불러서
미틴뇬처럼 화내세요!!
그리고 사람들 앞에서 웃으면서
팀장님~~~

이렇게 이렇게 상상만 했다가
한번 뒤집었더니 안건드립디다
힘내세요!!",분자ENFJ 소심a형
저였어도 상처받았을거예요 이걸 어떻게 쿨하게 넘기나요 ㅋㅋ아 다르고 어 다른건데 게다가 외모평가까지 했다면서요...우니까 마음이 아프네요ㅠㅠ상처받되 너무 자책하지 않으셨으면 좋겠어요 충분히 잘하고 계십니다.,김은단isfp
"원래 그런 사람이 팀장까지 달았으니 뭐....직급을 이용해서 되도않은 이유가지고 뭐라고 한다면,
저였으면 공적인걸 떠나서 퇴사할 각오로 인간적으로 한번 붙었습니다.
실력도 없는데 나이로 팀장 먹어서 내 앞에서 까불지 말라는 식으로 붙었을 것 같은데
저는 또 정치질 잘해서 이 사람 회사에 있지 못하게 만들어 버릴 것 같습니다.",에반셀린 ENFJ
"너무 잘해줬고, 이만한 사람 없었다~ 하면 미련이 남는것 같은데, +이성적인 호감(외적인거) 이상형에 많이 가까웠을 경우요~!",EN엥푸삐FP
222222,ENFP장꾸
제전남친이 엔프피였는데 저한테 계속 연락오거든요.물어보니ㅈ사랑했었고 결혼까지할려해서.헤어지고나서도 힘들었고 아직도 사랑한대요,INTP 5W6인팁녀
저는 오히려 그 사람이랑 아직 해 보지 못한 게 많아서 그로 인한 아쉬움으로 미련이 남을 때요 ㅠㅠㅋㅋㅋ,엔프피 계란말잉
그게 첫사랑 아닐까요?,마킴ENTP
못해준거 생각날때,포르르 ENFP
그사람보다 내가 더 많이 좋아했었던 경우,enfp콜롬버스
그 불안감 정도에 따라 다를 것 같습니다!,복잡한INFP
아 그렇군요! 소개팅에서 만났는데 주선자분께서 상대보다 자신의 대한 불안함을 느끼는것 같다고 이야기 들었거든요! ㅎㅎ 인프피남이 저에게 매우 호감이었다는건 제 스스로가 느껴질 정도 였기때문에 뭔가 다시 천천히 만나보고싶네요 :),푸하히enfp
시간 지나길 기다리는것보다 마음에 드셨다면 대쉬하시는걸 추천드려요:),복잡한INFP
아 정말요? 이미 관계 끊어진날 제가 좀 붙잡긴 했는데 그분이 안읽씹을 해서요.. 고민이 되네요 ㅠㅠ,푸하히enfp
저랑 상황이 비슷했네요!저는 그래도 후회안할려고 나름 관심있다고 표현하고 끝났었어요 근데 상대 인프피분이 자기의 불안감이 해결되니 저한테 다시 연락왔어요,Isfp쭈굴이
아 그러시군요.. 흐음 기다려주는게 답일까여? 저는 제가 대화하자고 할 수 있는 방법은 다 하긴한거같아요ㅎㅎ.. 전화도 안받으시고 안읽씹이시긴 하지만요…,푸하히enfp
"인스타는 다 최고의 모습으로 꾸미고 대부분 가공된 공간이니 너무 보고 비교하고 부러워마세요.
그들도 분명 남모를 고민이 있고 괴로움이 있을 거에요.
안좋은 일 많이 겪으셨을테고 그간 충분히 괴로우셨을테니 이제 곧 운도 들어오시고 좋은 일이 오겠네요!
그리고 긍정적으로 생각하시면 그 좋은 일이 더 잘 풀리고 2배가 된대요.
행복하시길 바랍니다^^",데구르르 인팁 8w9
"공감해주셔서 감사합니다ㅜㅜ

교운기에는 늘 혼란스럽네요... 돌이켜보면 유년시절 교운기는 더 심했던거같아요ㅜㅜ n7대운인데 만나이 기준으로 하필 고등학교 3년~대학 저학년 이 무렵이 교운기에 운바뀌고 바로 삼재 겹쳤던게 크리티컬했던거같아요ㅜ 그후로 취준~초년생때까지도 안좋은 운이었는지.... 한참 공부하고 사회생활 시작할 시기에 죽으란건가싶어서 너무 힘들었고ㅜㅜ 환경이 모자란 것도 아니라서 부모님 기대는 그만큼 크고 죽고싶었어요

찾아보니 호운 진입 교운기가 정신적으로 더 힘들다고 하네요.. 사주에 편관이 있는데 요게 안좋은 해석도 없진않지만 인생의 반전이라는 뜻도 있더라구요?? 타로 데스카드가 안좋기만 한 건 아니고 새로운 시작이라는 의미를 담은거처럼..... 계속 좋은 일 들어오고 저도 심적으로 나아지면 많이 좋아지겠죠??",무오일주 NFP 4w3
"저는 그냥 생각하기 나름인거 같아요. 저는 초년기신운이었는지는 모르겠지만, 어디 가서 물어보면 그동안 고생 좀 많이 했대요. 저 스스로도 진짜 힘들었어요. 남들 보기엔 안 그렇게 보였을 것 같지만, 저는 정신적으로 방황 많이 하고 아프기까지 했거든요. 지금은 교운기라 슬슬 벗어나는거 같긴 한데, 교운기에 와보니 드는 생각이 뭐냐면.. 그냥 몸 많이 움직이고 베풀고 살면 기신운이어도 괜찮다! 입니다. 커뮤 그런데서 초년기신운이 살면서 젤 안 좋은거 같다 하는 사람들 대부분 노인까지 아직 안 살아본거 아닌가용? 그런 사람들 말을 저는 굳이 듣지 않아여. 오히려 저는 요즘 사주 관심 많은게 업상대체, 물상대체 쪽이거든요. 내가 안 좋을 때도 분명 그걸 조금이라도 좋게 풀어서 나도 모르는 사이에 스무스하게 흘러갈 수 있게 만들 방법이 분명히 있을 것이다 하고요. 이것도 제가 호운으로 진입하는 교운기에 들어와서 이럴 수도 있지만, 고생 많이 하고 이제 와서 보니 깨달은거라 더더 그래요. 그러니 너무 걱정마세용~ 인생 3분의 1은 부모님이랑 사는거고, 3분의 2를 배우자랑 사는건데 님은 결혼적령기부터 호운이니까 그때부터 호운이라는거는 배우자감으로 만날 사람도 좋은 사람 들어오는거라던데요? 그거 진짜 중요해요! 그리고 앞으로 살아갈 날 많은데 오히려 만세 춤을 춰야죠 ㅎㅎㅎㅎㅎ 아 사주 관심 많았는데 이런 글 올려주셔서 너무 감사해요 속이 다 시원하네 후~~~~~",냐냐뇨늉
극 엔픞 부러워요... 에니어그램은 어떻게 되시나요?,딸림음 INFJ 7w6
에니어그램은 해본적없어서 방금 해봤는데 요렇게 나왔네요!!,곰토리 ENFP
꽤 있는 조합이네요! 2w3 ENFP...,딸림음 INFJ 7w6
F가 무슨일이래요,세상만사 남이사
그러게요ㅋㅋㅋ 생각보다 높게나와서 놀랐습니다,곰토리 ENFP
와 완전 극 ENFP 이시네요 부러워요 ㅋㅋ ㅠㅠ,도애 EXFJ
"저도 절 사랑하고 아낄려고 하지만, 그게 말처럼 제 마음 따로 몸 따로인 것 같습니다.
그래서, 저에 대해 알아 갈려고 참고가 될 만한 책을 읽고 있는데요.
그래도 아직은 잘 모르겠습니다.",안데르센
"저도 생각처럼 되질 않더라구요 당당하고 자존감 높은 사람이 제일 멋있어 보입니다
계속 노력하다보면 저희도 자신을 사랑하는 날이 올 거라 믿어요",INFP나야
자기를 사랑한다는 게 별게 없는 거 같아요 남을 생각 하기보단 나를 생각해 주고 남을 챙겨주기보다 나를 먼저 챙겨주는 아주 사소한 나에게 관심이더라고요,인티제피
그쵸 이젠 저한테 퍼줄 차례인 것 같아요,INFP나야
"저도 외모 컴플렉스가 있어서 자존감이 굉장히 낮은 편이에요... 몇 년동안 외모를 전혀 꾸미지 않고 놓아버린 상황입니다. 근데 최근에 친구의 응원과 격려의 말을 듣고 결심했어요! 다이어트도 좀 하고 화장도 하고 꾸며볼 생각입니다.
자존감을 높인다는 게 쉽진 않지만 나 자신을 가꾸고 꾸미다보면 나를 사랑하게 되지 않을까 해요.
작성자님 힘내시고 같이 힘내봐요 :) 화이팅!!",isfp 나야나
"나야나 님도 화이팅이에요 :)
아무 걱정 없이 행복할 날이 꼭 올 거에요",INFP나야
감사합니다ㅎㅎ 편안한 저녁되세요!,isfp 나야나
원래인프피는 자승자박케이스라 생각회로멈추고 아무생각없이 나돌아다니는게 가장 좋다고 봅니다 잡생각대신 현실적인생각하고 준비하고 실행하기! 인프피는 이게 유독어렵죠ㅠ,따뜻한커피
"그 동안은 생각하고 준비하면 의욕이 떨어졌는데 지금은 미래가 기대 되더라구요
이거면 충분한 것 같아요 감사합니다!",INFP나야
희망회로끄는건아니구요 의지불태워서실행하는것도잠깐이고 또곰방돌아오게되요ㅋㅋ대신 과거처럼무한한 우주속에떠다니진않게됩니다 정신차리는주기가 짧아진달까 잘살아보자고요^^,따뜻한커피
열심히 해서 예외의 사례가 됐으면 좋겠네요~ 화이팅 입니다 ㅎㅎ,INFP나야
"너무 우울한 감정, 부정적인 감정에 몰입해 있으면 그런 기운들만 불러들이는 거에여~
글쓴님 글들이 다 기빨리게 해요.. ㅠㅠ
긍정 바이러스를 심어보시면 좋을텐데.",럭키쏭ISTJ
지금 긍정적으로 생각할 껀덕지가 어딨어요??,무오일주 NFP 4w3
"그러니까 부정적인 생각 끊눈 연습을 좀...
그런 생각들이 불운을 불러온다규요",럭키쏭ISTJ
"안그래도 일문제로 엄마가 스트레스주고 자존감 깎는데ㅜㅜ 설움이 한번에 터져버려서... f끼리 유형 다르면 진짜 파국이에요ㅜㅜ 하필 또 i f라서 부정적인 감정 덮는 방법? 그런거 몰라요

내년에 이거 축제 또해봤자 뭐해요 오늘 즐기지도 못하는데ㅜ",무오일주 NFP 4w3
긍정적인 생각하려고 여기 와있는데 더 우울 폭발하기만 하는데 이건 어떻게 생각하세요?,무오일주 NFP 4w3
"에구... 미안해요.. 공감 못해드려서...
많이 힘드신거 알지만, 부정한 것들 빨리 떨쳐내셔야 하는데... 쉽지 않다는거 아네요.. 그리고 너무사주에 묶여있지 마세요.
힘들수록 힘이나게 하는 좋은글을 더 가까이 하셨음 도움이 좀 될것같은데.. 어려우실까요? 도움이 되는 글은 못되겠네요..
여튼 힘내세요.. ㅠㅠ",럭키쏭ISTJ
힘이나는 글은 글이고 우울은 우울이죠ㅜㅜ,무오일주 NFP 4w3
"네네, 잘 이겨내시길요.",럭키쏭ISTJ
남들은 운 좋아서 착착 되는데 난 이거되면 저게 아쉽고 저거되면 이거 아쉽기만하네요ㅜㅜ,무오일주 NFP 4w3
"엎어진건 엎어진거고
이미 엎어진거 지금 축제를 우울하게 보낸다한들 되돌려지는게 아니잖아요ㅎ? 지금 그 축제를 즐기는 시간 또한 지나가면 다시 오지 않아요~ 이후에 더 발전해서 좋은 계약을 따기 위해 노력하는 쪽으로 생각을 하면 어떨까요?
혹여 지금 엎어진걸 만회할 방법이 있다면 그부분을 위해 시간을 쓸 수도 있구요ㅎ
다 생각하기 나름이고 내 인생은 내가 만들어 가는거잖아요~
긍정적인 생각을 억지로 할 필요는 없고 부정적인것에 얽매어 있는 그시간이 아깝다고 한번 생각해보시면 어떨지..! 제시한 방법들을 하나씩 실천하다 보면 어느새 내 자신은 발전해 있더라구요! 물론 사람마다 다르기에 쉬운 일은 아닐 수 있겠지만.. 힘내세요ㅎㅎ",잇토끼ISTJP
"이미 오늘자 끝나버렸어요ㅜㅜ 당일에 불편한 일이 생겨버렸는데 그 전날들처럼 하하호호 즐기다 올수있을까요?? 계약이 엎어지려면 다른날이어도 되는데 왜 하필 가장 즐거워야 할 날에 이런 일이 생겼는지가 너무 짜증나고....ㅜㅜ
낮에 입맛도 싹 사라지고 저녁되니 그나마 잘보이는 자리 찾는답시고 식사 타이밍 놓쳐서 놀 힘도 없고 되는일 참 없다 싶었네요ㅜㅜ

6 7월달 반짝 운 좋았다가 한순간에 엎어지니 이게 뭔 날벼락인가싶죠ㅜㅜㅜ
다른 계약작 할때는 회사분들이랑 협업하고 의견도 잘 주고받았는데.... 첫작 맘에들어햇다가 두번째작 좀 피드백할거 많아졌다고 단칼에 자르는게ㅜㅜ
그리고 돈받고 일한 결과물인 포폴이 있어야 다른계약을 따지 습작으로 뭘 하나요?? 미공개작 함부로 공개하면 무슨일 당할줄알고;;;;

사실 일 문제로 잇프제 엄마랑 트러블도 너무 많아서ㅜㅜ 스트레스받아 될일도 안되겠다 싶어 더 짜증나요... 예민하고 불안 높은것만 그대로 빼닮은것도 그렇고ㅜㅜ f끼리 반대유형인것만큼 최악은 없죠",무오일주 NFP 4w3
"연락하는분이 다 잊고 재밌게 즐기라는데도 그러기 힘들거같아서, 만나서 다른거하고 놀자는데도 짜증만 냈네요ㅜㅜ 급기야 도움이 못돼줘서 미안하다고까지 하고 잠들었네요ㅜㅜㅜ
얼마전 남자 문제로 맘고생했는데... 그땐 좋은사람이랑 결혼 골인한 사람들 sns보고 우울했는데 이젠 또 괜찮은 사람 들어오려니 일 엎어졌다고 또 우울하네요ㅜㅜ 무한루프마냥",무오일주 NFP 4w3
바로 새 일 컨택온것도 있는데 이건 더 자신이 없어요ㅜㅜ 앞으로 유망한 아이템이래봤자 주제조차도 진짜!! 안끌리는거ㅜ 진짜 운빨로 병주고 약주는것도 아니고....,무오일주 NFP 4w3
댓글들 보니까 작성자님은 지금 감정을 쏟아낼 사람을 찾으시는 듯 하네요..,암엥뿌삐
이분 원래 이러셔서...신경안쓰는게 나아요,난나나나난나나나나나
커뮤는 아무래도 감정쓰레기통으로 쓰게 되더라구요. 무탈할땐 차라리 남 인스타 눈팅하는게 이롭지,무오일주 NFP 4w3
넴!! 저는 제가 먼저 느낀 적은 없고 상대가 저한테 호감 표시하면 급 달라보여요! 저를 좋아해쥬는 사람이 이상형인 편이라 ㅠㅡㅜ,infpink
"아 정말요??? 저는 오히려 가만 있다가.. 여느 때와 같이 만났고,, 플러팅이라고 생각될만한 분위기/언행은 단언컨대 개미똥만큼도 없었구요,,
근데 한 일주일쯤 지나서인가? 자정쯤에 저한테 고백하드라구여.....🫨",Ignite
"헉,, 그날따라 그 분 기준 작성자님이 달라보인 포인트가 있었나봐요!! ㅋㅋㅋ 좋은거죠!! 축하드려요 헤헤😻",infpink
고양이의 간택이라....... 너무 귀한 경험이라 어안이 벙벙하네여.......😶,Ignite
"말랑말랑한 글 너무 감사해요..
서운한 거 있으면 혼자 땅굴을 지구 끝까지 파는 편인데, 정말 소통의 중요성을 요즘들어 느껴요 !",이너 INsFP
현재 만나는 사람은 잇티제에요ㅠㅠ 궁합이 최악이라는데 초반에 마음 고생 많이 했어요,INFP와J의사이
"지금 만나는 사람은 엔프제입니다!
말을 너무 예쁘게 해서 좋아요 ㅎㅎ",이너 INsFP
인프피랑 만나는 엔티제입니다다다!,ENTJ 토리
"조심스럽게 배려있게 다정하게 다가와주는 사람.
그리고 그 중에 제 맘에 드는 사람...이요 ㅎㅎㅎㅎ",INFPo
와 공감이요! 저도 좀 본받고 싶을 정도로요! 개인적으로 ESFP님들의 긍정에너지도 배우고 싶어요ㅎㅎ,DoD INFJa 6w5
저두염 ㅜㅜ,intp 삼다수
소형 아크 원자로가 달려있습니다.,그냥INTJ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,intp 삼다수
ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,DoD INFJa 6w5
그냥 혼자 막 우울했다. 아니야 나는 잘할수 있어. 너는 꼭 다시 돌아와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이러면서 와 갑자기 업업 ㅋㅋ 하다 ㅋㅋㅋ 또 아니야 ㅜㅜ 나 왜이러지? ㅋㅋ 무한반복 ㅋㅋㅋ,enfpinfpp
저도 이래옄ㅋㅋ,엥뿌삐댕댕
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,intp 삼다수
누가 저 불렀나요?ㅋ,ENftpj
진짜 저는 엣프피 엔프피 분들 긍정에너지가 너무 부러워요 ㅎㅎ,도애 EXFJ
인졍요 ㅠ,intp 삼다수
"감정기복이 심한데..ㅠㅠ
이게 타고 난거 같아요..;;
긍정회로 자연스럽게 돌립니다!",울보eNfP 7w8 sx
우리 엔프피는 가끔 대책 없이 긍정적이라는 ㅠㅜㅜㅜㅜㅜㅜㅜ,잇토끼ISTJP
그냥 즐거워.......... 세상에 있는것만으로도 즐겁던데요 ㅋㅋㅋㅋㅋ 와 내가 존재한다니!,I가되고 싶은 ENFP
와 제가 가끔 생각하는 거랑 똑같아욬ㅋㅋㅋㅋㅋㅋㅋㅋ,ENftpj
사고하는 방식에 기본적으로 행복회로가 깔려잇는 것 같아요 ㅋㅋㅋㅋㅋ,하린 enfp
저는 에프피인 제가 천국에서 말썽부려 지상으로 쫒겨난 천사라고 생각이들어요 천진난만스 긍정회로 천방지축 등등ㅎ,enfp뽀삐
엄청난 서사네요 ㄷㄷ,intp 삼다수
,INTJ5w4팬더
인프피의 바운더리 안에 들어간건 확실합니다🤗,산골총각 INFP A 4w5
무조건 관심있다고 봅니당..ㅋㅋㅋ,INFP마롭
물어보니 아니다라고는 하는데 답답하네용,벼리이
극극극 공감합니다.,딸림음 INFJ 7w6
역시 t분들은 다르네요ㅜㅜ 그나저나 여긴 nfp 게시판인데 왜 반대 유형들이 굳이 싶긴하네유... mbti관심있으면 애초에 다른 종족인거 알텐게,무오일주 NFP 4w3
전 글들도 몇개 봤는데 해결책을 원하는게 아니시라면 일기쓰시면서 감정정리 하시는게 더 나아보여요 카페엔 다양한 의견을 듣길 원하실때 쓰시는게 좋을거같아요:),잇틔제
글 쓰는게 일이라 일기쓰는것도 일처럼 느껴져서 말이죠;;; 동물 좋아해서 수의사 된 사람도 스트레스풀때 반려동물 콘텐츠 안본다더군요,무오일주 NFP 4w3
게시글도 글아닌가요;; 뭔차인지 솔직히 모르겠네요,잇틔제
소통 목적이랑 수납용이 같나요? 이런데서라도 글 대충쓰는건데;;; 사람들 인식이 작가는 뭐 마인드나 잡글 필력까지 이래야하고 저래야한대서 골때립니다요ㅜㅜ 다른 분야 예체능처럼 눈에 확 들어오는것도 아니고...,무오일주 NFP 4w3
"소통이아니라 위로를 원하시는거같네요
글 대충 쓰셨듯이 댓글도 거를건 거르고 보세요~
수고하세요",잇틔제
"전 뭐라도 같이 해결책을 고민해주는게 더 좋아요. 그냥 힘들겠다 말고 이런 방법으로 해보면 어떻겠냐는게 더 진심으로 느껴져요 솔직히.
근데 저한테 그냥 힘들겠다고만 하는 분들한테 서운하지 않아요. 그건 그냥 그들의 위로인거고, 내 선호도에 맞게 위로를 고를수는 없는거거든요. 내가 고를수 있는건 내가 원하는 방식의 위로를 해주는 사람에게 힘들었음을 얘기하는 정도구요.
모든 사람이 다 내맘같을수는 없는듯해요.",제라 estp
"그 힘들겠다~ 조차도 없이 너가 감정적이어서 어쩌구 이런게 골자인 사람들도 많아요ㅜ 해결책 고민해줄수도 없는 위치니까요... 본인들도 내 상황에 대해 잘 몰라서 도움줄 수 없다고 시인했으면서, 사족을 뭐하러 붙이는건지도 궁금하구요. 안그래도 심란한 사람한테",무오일주 NFP 4w3
ㅎㅎ 해결책 고민해줄수도 없는 위친데 왜 얘기하세요 그러면? 그냥 감정쓰레기통?,제라 estp
카페 글이니 맞는 사람들이랑 소통하라고 제목이나 내용에 드러나게 썼죠... nfp방에서 비슷한 분들이랑 공감대 형성하려는것도 큰데 요즘 다른 유형 분들이 많네요,무오일주 NFP 4w3
"댓글 수정하신 내용 보니 힘드실때 굳이 그런얘기 들으면 짜증나긴 할것같네요~
다 내맘같을수는 없을것같다는건 나름의 진심어린 위로였어요. 코드 맞는분께 적절한 위안 받으실 수 있길 바랄게요~",제라 estp
"제 생각엔 게시판 자체를 안 보고 최신글로만 보고 다른 유형이라 생각 안 하고 다른 입장에서 댓글을 다는 것 같아요
너무 괘념치마시고 기분 푸세요 맛있는 저녁 드시고요",intpintjistj
여긴 닉에도 mbti 박아놓는데... f 지인들에게 불만 쌓인 t분들이 많나봐요,무오일주 NFP 4w3
"사탕이 부러져서 속상하다고 우는 사람 뒤에 새사탕이 있는데, 뒤에 사탕있으니 그거 먹어라~
하지않고 에구.. 많이 속상했겠다
하기가 어려운거 아닐까요..?
근데 이렇게 얘기해도
""뒤돌기 힘들어ㅠㅠㅠ""
그럼 조금 쉬었다가 뒤돌아서 사탕가져오자
""쉴수없어 어쩌구저쩌구 ㅠㅠㅠ""
( 그럼 걍 사탕포기해 나보고
어쩌라구....? ) ㅡ속마음

약간 제f인 제동생과의 대화패턴입니다..


사고자체가 달라서,
그냥 공감을 원하는 사람들은
공감을 잘해주는 사람에게 힘듬을 토로해야할듯여",인팅제
그게 단순한 사탕쪼가리가 아니고 계약 등등 중요한 일일수도 있잖아요... 뒤에 사탕이든 뭐든 있을지 없을지 확언도 못 하는 상황이면요??? 일단 남의 고민이나 우울을 단순히 사탕같은걸로 치부한다는게 서운할수도 있죠ㅜ 그사람에겐 진짜 고민일텐데,무오일주 NFP 4w3
"예를 사탕으로 든거죠....;;;;;;

만약 뒤에 사탕도 없는 상황이라면,
제가 해결책을 줄 수 있는 상황이라면
그냥 어떡해.... ㅜ ㅜ
하면서 개인적으로 방법을 막 알아볼것같아요
그냥 힘들겠다... 속상하겠다..
하는 단순 뼈없는 공감같은게 막 한마디 이상 나오지 않아요..
한번정도는 에구..하면서 가능하지만..

무튼 알아본다음
나름의 도움을 주려고할것같아요

ㅇㅇ야 내가 아는사람이 그쪽에있어서
물어봤는데 이러이러할수있대.
이렇게해보는게어때?
도움필요하면 연결해줄게
하면서요

개인적으로
고급의 공감보다는
이런도움이 백배낫다고생각해여..",인팅제
저런 답이라면 저도 정말 감사하죠ㅜㅜ 진짜 제대로 도움이 되는거니까요. 조언하는 척 말 막 뱉는 사람도 좀 많나요... 위해주는 척 칼꽂거나 후려치는거 진짜 가식덩어리같애요,무오일주 NFP 4w3
"저도 그런사람들은 짜증납니다...
현실에서는 몇번 참다가 같이 후려칩니다 ㅋㅋ",인팅제
"그만큼 그냥 사람마다 받아들이는 것에 차이가 있다고 생각해요. 상대방이 이야기를 들을 때, 어떻게 대처해주는 게 옳다고 생각하는지. 그리고 그 대처가 글쓴님은 어떻다고 생각하는지... 서로가 다른거죠. 틀린 게 아니니, 서운해도 어쩔 수 없다고 생각해요.

애초에 저는 들어주는 일도 감정소모가 상당한 일이라고 생각해서, 같이 공감해주면 더 좋겠지만 무시하지 않고 들어주는 것 자체가 고맙다고 생각해요.. 말하는 것만으로도 기분이 조금 나아지기도 하니까요. 그저 최선의 방법으로 이야기를 들어주고 답해주는 이가 근처에 있다는 게 고마운거죠. 물론 비꼬거나 비난하는 사람은 쳐내겠지만요..

정 안맞다고 생각하면 저는 그들한테는 그런 기대를 하지않아요. 말을 하지않거나..
다른 마음 맞는 사람들을 찾는 것도 좋을 것 같아요.",ENFJ 산딸기
"인터넷이라는 단편적인 공간에서 일부 내용만 보고 딱 맞는 조언을 드리긴 힘들다고 생각해요.
자유롭게 의견을 기재할 수 있는 공간인 만큼 여러 의견이 오가는 건 당연한 흐름이고, 내게 알맞는 원하는 의견만 들을수는 없다고 생각합니다.",스스무
저는....... 아닌 우물을 계속 파고 있는 어떤 분께 진심으로 그 부분과 선을 그어드리고 싶어서 있는 그대로를 말씀드렸네요 ............,lemonmint
그건 그분 인생인데 그정도로 깊게 관여하는건 월권 아닌가요,무오일주 NFP 4w3
그래도..... 시간 마음 낭비 그만하시게 말려드리고 싶었습니다...........,lemonmint
저는 오히려 훈수? 안들을거면 왜 나를 감쓰로 쓰는지 모르겠어옄ㅋㅋㅋㅋ 걍 잘 들어주는 사람한테만 얘기하거나 일기장에나 쓰지.... 내 입밖으로 내뱉는 순간 내 입맛에 안맞는 소리 들을수도 있다는거 각오하고 내뱉는거 아닌가란 생각..댓글 읽어보니 글 얘기하시는거 같은데 글도 내가 원하는 댓글만 달릴순 없죠,지각쟁이 ISTJ
st들은 교감보다 판단을 더 중시하나보네요. 애초에 잘잘못 가릴수도 없는일들도요,무오일주 NFP 4w3
엔프피랑 3년차인데 이런 부분 정말 많이 부딪혀요ㅎ 그냥 서로의 존재 자체를 존중하는 수 밖에 없더라구요 이해를 하려고 할수록 싸움만 길어져요... 대화도 진전이 없구요 뇌 회로가 다르니... 난제라는ㅜㅜㅜㅜ,잇토끼ISTJP
nfp들 sfj랑도 예민한 핀트 달라서 부딪히는 일 적지않는데;;; st면 오죽 안맞을까요ㅜㅜ,무오일주 NFP 4w3
"+동업이라 매일 이빨을 꽉깨물고 일한답니다ㅎㅎ
그름으드 스릉흐느끄ㅋㅋ",잇토끼ISTJP
온라인 상담소에서 막말들은 전력 있어서 상담사 못믿어요ㅜ 돈주고 위로받을 여유도 있으시네요,무오일주 NFP 4w3
"에엔님이 다시 손 내밀면 다시 괜찮아 질거같은데
선택은 에엔프님이 선택해야할듯 그사람이좋으면 먼저 다가가면 될거같아요
근데 서로 문제되었던걸 서로 진지하게 얘기하면서 풀어나가야 할거같아요",로우라루
"그쵸 사실 저도 그 부분이 걱정이에요 저도 저대로 마음이 아직 잡히지 않은 상황이라,,, 내일 보자고 한 것도 진짜 큰맘먹고 손 내민 거긴 해서요,,ㅜ 근데 이제 또 사랑하긴 하니까 저사람이 나한테 질리면 어쩌지 너무 많이 상처받거나 생각 많아서 힘들면 어쩌지 하고 걱정중인... ㅋㅋㅋㅋㅋ 에효 저도 참 이렇게보니 바보같네요...",에엔프피프피
"그럼 솔직하게 나는 이런이런 생각이고 너 이런 모습에 실망했어 이거 서로 고쳐 나가지 않으면 또 똑같이 헤어질거야
이런식으로 모든 마음에 있는걸 다 말해보시는걸 추천합니다",로우라루
감사합니다 그런말을 다 해도 이 사람이 저에 대한 정이 안 떨어질까요,에엔프피프피
"그런 솔직하게 대화를 했는데 정떨어지면 .....그 정도 인 사람인거죠
대신 진실되게 말하세요 속마음을",로우라루
