comments,comments_writer
다른과목은 안해도되는데 수학 영어는 조바심이 느껴지네요.... 네 기다려야하나봐요. 선생님 말씀들으니 더 심란하더라고요. 😮‍💨,istj 사탕
"그쵸 영수는 계곡 끌고 가야하는거라,, 저도 영수만 보내거든요 ㅠㅠ 엣팁은 본인이 승부욕이 생기고 욕심이 생겨야 하는거 같아요",키키ESTP
"엣팁인데요! 저도 좋아하는
과목만 엄청 했었어요 ㅎㅎ 싫은건 죽어도 안했고 흥미로운 일에 갑자기 꽂혀서 급발진으로 그걸 하기도 했어요(문과인데 느닷없이 전혀관련없는 예체능 입시 한적도 있얼어요..)
우선 아이가 흥미있어하는 걸 찾아주는게 좋을거 같어요.

엣팁은 집중력도 길지 않은편이라, 단기간에 빡집중하는 스타일이거든요. 그리고 승부욕이 좀 있습니다. 남들 하는건 나도 다 해야하고 이런느낌?

저같은 경우는 특목고에 인서울 대학을 나왔는데, 한가지를 좋아해서 이런 루트가 된 경우에요.(영어 좋아해서 외고/ 영어 국어 관련 교내활동은 모조리 참가해서 수시로 인서울)

참고로 수학은 진~짜 싫어해서 수학문제집 찢어버린 적도 있어요 ㅎㅎ.. 억지로 하긴 했지만 동창들과 비교하면 스스로를 수포자라고 생각합니다 ㅎㅎ;

엣팁은 흥미위주라 우선 아이가 좋아하는 걸 찾아야하고, 인정욕구가 있어서 아이가 잘하는걸 칭찬해주고
응원해줘야 해요!!",킨
아이가 좋아하는것... 흥미...칭찬 다들 공통된 댓글이시네요 제가 강압적으로 하는건 오히려 관계를 망치겠네요 네!! 알겠습니다. 혹시 ㅜㅜ 하루에 무조건 학습량을 주면 너무 싫어할까요?,istj 사탕
벼락치기기본이고... 잘했을때 보상을제시해주세요 그리고 맹모삼천지교느낌으로 잘하는친구들사이에던져놓으면 승부욕생겨서알아서합니다,ESTP메로
222222,잇팁이어라
저희가 이사계획이 있는데 그쪽으로 가면 친구들이.너무 잘해서 기죽지않을까 걱정이거든요 근데 오히려 그런 환경이 더 좋나요??,istj 사탕
순위나 점수달성시 아이패드사줌 같은 보상이제시되면 하다가 안되겠으면학원보내달라고라도 할걸요?ㅎ 저도 어릴때 엄니가 학원보낸다길래 저 시험지 백지내는거보고싶으면 그러세요 하다가 제가필요성느끼고서는 알아서했어요,ESTP메로
저도 벼락치기고 그냥 본인이 흥미가 생겨야 합니다. 본인이 흥미 없으면 아무리 옆에서 뭐라해도 절대로 하지 않아요. 그래서 저희 엄마는 잔소리 전혀 안하셨고 하고 싶다는거 다 해주셨어요. 그러다보니 알아서 밥먹고 살길 찾아 헤맸네요 ㅎㅎ,ESTP 옒
저희엄마가 잔소리 아예없이 크면서 공부하란말을 한번도 안하셨거든요. 근데 전 그게 너무 싫었어요 전 누가 끌어줬음 싶었는데 제가 어릴때부터 결정하고 책임지는 삶이었거든요. 근데 딸아이한텐 그게 맞을수도 있겠네요,istj 사탕
맞아요! 저는 누가 끌어주고 그런것보단 제가 주가되서 뭘하든 하는걸 좋아해서 아직 어리니까 믿고 기다려주세요! 화이팅하세요,ESTP 옒
아는 엣팁 이기려고 공부해서 서울대 나온 엣팁 있어요 ㅋㅋ,렛서판다 NTP
서울대까진 안바라고 그냥 중간만 좀 해줬으면 😂 엉엉,istj 사탕
해당 과목에 대한 재미가 중요한거같아요 칭찬도 좋지만 어느정도의 쪽팔림? 확실히 벼락치기가 잘통하긴햇습니다,estp 아마
"전 승부욕이 있어서 공부 잘했어요 ㅋㅋㅋ 진짜 재미없는건 빠른 포기했구요 ,,
관심있는거면 진짜 잘할수있어요. 대신 벼락치기..왕..
그리고 오히려 막 이거해 저거해 하는거보단 제 자신이 좋아하는걸 찾아서 해야 더 잘했어요",몬몬 ESTP
"공부잘했고 벼락치기 스타일이었는데
주변기대가 너무컸고
잘해도 칭찬해주지않는 집안분위기라
딱 혼나지않을정도만 했어요 😅
그냥 신나게놀걸🙄",ESTPA 3w2
칭찬많이해주세요 ㅎㅎ 그게중요한듯,ESTPA 3w2
"저는 못했는데 사실안하고 공부가 재미없었어요
흥미있는것만 하고
저희집은 무관심이었는데 엣팁에게 무관심은
별로인것같아요
저는 선생님을많이탔어요
선생님이 좋고재밌으면 그과목에
진심으로해서 성적도 잘나왔구요
아이에게 잘맞는 학원찾는것도
중요한것같아요 계속멘토로 아이를 쭉
지켜봐주실분 선생님이요",꾹꾹이estp
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ관심있는 과목, 좋아하는 선생님 과목만 주구장창 했었습죠
얼마나 그랬으면 친구들이 롤링페이퍼에 좋아하는 과목만 너무 열심히 하지 말고 다른 과목도 좀 하라면서",0ESTP
"잇팁들은 솔직한거, 표현해주는거 너무 조아해요!!!🫶🏻
제가 표현을 잘 못하니까 상대가 표현해주면 넘 조어요",나는야istp인걸융
표현하는거 좋아하는지 몰랐어욬ㅋㅋㅋㅋ저는 제가 하고싶어서하는데 딱히 좋아보이지않는..잔잔한..느낌이라..,estp만쉐
매력인가요?? ㅠㅠ 표현잘하고싶은데 속으로만 하고 있는 제모습 ㅋㅋ 카톡의 선톡이 플러팅 ㅋㅋ,잇팁과엣팁사이
ㅋㅋㅋㅋㅋㅋ 그래도 귀여운점이 제가 표현하면 따라말하긴해서..매력이예요..먼저잘하지는않아요..,estp만쉐
로봇... ㄷㄷ,잇팁과엣팁사이
"첨엔 넘 어렵고 날 좋아하는건가 싶아서 힘들었는데 잇팁도 저도 서로한테 스며든것 같아서 아주 편한 연애가 되더라구요 ㅋ
잇팁이가 서운한것도 말하고 ㅋㅋㅋㅋㅋ
저 극 f 였는데 이젠 t같단 얘기도 많이 들어요 ㅋㅋ",잇프제엣
아직 서운한거 말하는단계는 아닌데... 잇팁도 서운한걸 말하나용?.. 신기하네요 ㅋㅋㅋ,estp만쉐
넹 ㅋㅋ 너가 그렇게 말하니까 서운하다고 ㅋㅋㅋㅋㅋ,잇프제에서잇티제
"E요!
비율상 거의 92대8? 느낌이라ㅋㅋ",estp enjoy free
"저두 e요
공식검사에서도 e가 제일 높게나와요",알잘딱깔센
"엣팁이 잇팁보다는 친절한것 같다란 말 공감이욬ㅋㅋㅋㅋㅋ
잇팁이 좀 더 티인 느낌이더라고욬ㅋㅋ",쑤우estp
저는 S가 제일 강햇고 나머지는 반반으로 나왓어요,ESSSSSSTP
전 s요!,멀고 estp 9w1
S요 ㅠㅠㅠ n인사람과 대화할때 ??? 한적 엄청많아요..굳이저런걸왜묻지..저런생각을왜?하고 대놓고 말해요..,estp만쉐
전 S가 가장 강한거 같아요!,키키ESTP
"엣팁(은 아니지만 엣팁 같은 인프제)인데 INFJ에서 I, J가 가장 약해요!",딸림음 INFJ 7w6
전 P 요 ㅋㅋㅋㅋㅋ너무너무너무 세요!,몬몬 ESTP
어느순간 T가 제일 높아졌어요ㅠㅠ 90정도? 다른건 다 80~86사이?,ESNTP멘붕
"E 95
S 70
T 60
P 50 거의 반반",최고의 ESTP
그냥 궁금하기도.... ㅋㅋㅋㅋ 궁금이 관심이기도 하죠^^,ESTP지만 ISFJ와 함께
"ㅋㅋㅋㅋ 아 맞아여 호기심 자극했나봐여 전화 와서 알려줬어여 ,,",ㅈㅇㅈㅇ
단지 궁금일지도ㅋㅋㅋ,0ESTP
아 ㅠ_ ㅠ 바운더리 들어가기 빡세네요 민망하니까 이따가 글펑 해야지,ㅈㅇㅈㅇ
에이ㅋㅋㅋㅋ근데 전 관심있어서 연락하는게 태반입니다,0ESTP
ㅋㅋㅋㅋㅋㅋㅋ 아 왜 채찍이랑 당근 같이 주는데요 ㅎㅎ 그럼 우선 글삭 안하고 내비둬야지,ㅈㅇㅈㅇ
꺄륵☆ㅋㅋㄱㄱㅋㄱㄱㄱㄱㄱㄱㄱㄲㅋㅋ이것 또한 엣팁의 진심이랄까,0ESTP
아니요 전 안궁금해요 ㅋ,왕ESTP
"호기심이 강해서 궁금한건 못참긴한데..
연락을 계속 한다는게 중요한 포인트네요!ㅋㅋㅋ",멀고 estp 9w1
"걍 먼저 끊었는데 안오면 그저그런 마음인거죠
답장정도야 누구나 해줄 수 있겠지만요
그럼에도 불구하고 꼬셔보려면 먼저 해봐야져 머",S가 좋은 잇티제쟈나
아직 안 끊어봐서 이걸 답장할까 읽씹할까 고민중이었어요,스키틀 ISTJ
읽씹해봐요 헷갈리면,S가 좋은 잇티제쟈나
"유형불문 하고 말 던져 놓고 대화 스킬이 없어서
대화를 이어나가지 못하는 사람들이 있어요~
당연히 관심이 크면 더 더 노력하겠지만요.",Arte
맨날 뭐하냐는 말만 해요 질문형 대화는..ㅋㅋㅋ 제가 한거에 답은 하면서도 자기 할말만 하거나 다른 질문은 안하구요 ㅎ..,스키틀 ISTJ
"저게 진짜 애매한 게 어장형으로 다 찔러보는 것 같다는 거?ㅋㅋㅋ
그래도 뭐 단편적 행동이니 저 행동으로만 판단하기에는 아직 무리라 생각해요~
엣팁 기준 한 달 까지도 이어지면 그때는 판단 가능하겠지만요.",Arte
"지금 딱 연락한지 3주 넘었는데 한 번 만났었거든요 시간이 안 맞아서,, 직전 주 주말 이후로 갑자기 달라진 느낌이 들어요 ㅋㅋㅋ 원래는 음 카톡 끝내자는건가? 싶어서 제가 씹을만한 카톡으로 보내도 먼저 일 끝났다 뭐하냐 이런식으로 안 끊기면서 연락 왔거든요ㅋㅋㅋㅋㅋㅋ 만나고 식은건지 주말에 유흥 즐기면서 저한테 흥미 떨어진건지 모르겠네요",스키틀 ISTJ
"보편적인 기준에서 말하자면, 엣팁은 하루하루 살고 흥미본위인 유형이라
관심 가면 바로 연락하고 상대방이 재미없으면 연락도 빨리 끊어요. 한 마디로 금사빠 금사식입니다.
엣팁마다 기준은 다르겠지만 3주 동안 저러는 거면 마음은 있다고 생각해요.
그게 엄청 큰지는 좀 의문이지만요.
물론 이건 여러 사람에게 다 찔려보는 어장이 아니라는 가정하에서 드리는 말씀입니다~
그런 류의 사람은 mbti로 판별하기에는 무리가 있으니..ㅎ

사실 제 기준에서 어장이 아니라 해도 그다지 좋은 사람으로는 안 보여요.
사람이 좀 무게감이 없어 보여서요..",Arte
"그쵸,,ㅎ 서로 일상보고식 카톡은 저도 노잼이라 이럴거면 연락 안 하는 타입이긴 한데 여기서 흥미를 끌어낼만한 카톡을 던져보는게 나을까요 아님 퇴근 했는지 물어보는게 나을까요? 좀 티키타카 되는 상황에서 저 헤어스타일 바꾸려고 물어볼까 하던 찰나에 저러니까 김 팍 새네요 ㅋㅋㅋㅋㅋㅋ
본인은 여태 자기를 좋아해주는 연애만 했었다고 밑밥 깔아놓은게 뭔가 재수없기도하고ㅋㅋㅋㅋㅋㅋㅜ",스키틀 ISTJ
어리기도 하고 자연스럽게 만났기 보단 헌팅..?같이 만난 사이라서 더 그런가봐요 아오 그냥 씹어버릴까 싶네요ㅋㅋㅋㅋㅋㅋ,스키틀 ISTJ
"그런 연애만 해왔으니(진짜라면) 저렇게 애매하게 행동하는 것이 아닐까 싶어요.
내가 톡 던졌으니 대화를 이끌어 가는 건 네 몫이라는 본능적인 행위..?ㅎ
엣팁은 연락보다는 직접 만나서 노는 게 사실 제일 잘 맞는 유형이라 이건 뭐라 조언을 드리기 어렵네요.
앞서 말했듯 흥미본위인 유형이라 본인이 관심 있는 주제 아니면 대화도 막 이어나가지 않아요.
관심이 크면 다르지만요.",Arte
"자기를 먼저 좋아해주면 자기도 관심이 가고 호감이 생긴다는데 솔직히 이건 너무 수동적인 태도라 듣기 좋진 않았거든요 뭐 자긴 손발 놓고 떠먹여주는거만 골라서 재고 받아먹겠다는건가 싶어서 ㅋㅋㅋㅋㅋ 못 먹어도 고. 해볼지 진지한 만남 생각은 어차피 안 하고 있었으니 놓아버릴지 고민인데 읽씹 쪽으로 마음이 굳혀지네요 ㅎㅎ,,",스키틀 ISTJ
"어찌 됐든 노력해보는 게 좋지 않냐는 주의인데
마음 크지 않으시면 접으시는 게 낫지 않나 싶어요.
솔직히 저런 분과 잘 해보라고 하는 게 사람으로 할 말이 아닌 듯싶거든요..ㅎ
일단 좀.. 적나라하게 말하자면 재수 없어요!!ㅠㅜㅜㅜ",Arte
저도 그런 주의이긴 한데 애초에 저런 성향이 저도 재수없게 느껴지면서 유흥을 너~~~무 좋아하고 유흥 즐기는 동안은 연락 두절되니까 거기서 딱 확인이 되긴 했어요 뭐 사귀는 사이는 아니지만 연락하는 사람한테 호감이 있으면 그정도 예의나 선은 지켰을 거 같거든요 ㅎㅎ,스키틀 ISTJ
"사실 스키틀님 본인 스스로, 머리로는 답이 나와 있는데
감정은 남아있으니까 결정을 못 내리시는 거잖아요?ㅎㅎ
이런 건 결국 마음 동하는 대로 하는 경우가 많으니 스스로 결정 내시면 될 것 같아요~
정답은 없으니 현명한 판단 내리셨으면 좋겠네요!",Arte
그런 것 같아요...! 나는 착한 사람이고 싶으니까 네가 씹어줘~ (당한 적 있습니다),하무이ENTP
엣팁도 회피성향이 있긴 하군요ㅜㅎㅎㅎ,스키틀 ISTJ
그건 모르겠는데 평판에 민감한 거 같아요!,하무이ENTP
오 딱 맞아요 사실 저도 연락하는 친구 정도로만 생각해서 답장 텀이나 주제 깊게 생각 안 하고 3주 동안 이어왔던건데 만남 이후에 마음이 조금 생겼는데 이제는 이럴 바엔 감정 소모 안 하고 싶어져서요,스키틀 ISTJ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팩트 감사합니다 사실 만나게 된 계기도 가볍다 보니 ㅎ,스키틀 ISTJ
할말없게 대답하면 읽씹했더니 왜씹냐고 연락오길래 니가 할말없게해서 걍씹었다니까 할말있게 연락하더라구욬ㅋㅋㅋㅋ엣팁 두명 만나봤는데 둘 다 그랬어요!,보보ENTP
ㅇㄱㄹㅇ 이에여 ㅋㅋㅋ,아키 ISTP 3w4
"자꾸 애매한 대답이라 읽씹하기도 애매해서 어제 잘자라는 이모티콘 읽씹하고 아직 선톡 안했어요ㅋㅋㅋ 제 기상시간이 더 빨라서 매번 제가 자연스럽게 이어간 것 같은데 여기서 안 오면 끝이다 생각하려구요,,ㅎ",스키틀 ISTJ
씹었는데 답장 없으면 그걸로 끝이고 씹었는데 왜 씹냐고 연락 오면 상대방 스킬 부족이거나 아무 생각 없이 그러는 거 .ᐟ,ㅈㅇㅈㅇ
저는 맘에 없고 좋지도 싫지도 않을때 그랬던것같아요,ESSSSSSTP
헤어진지 5개월차 후회보단 미련이 남아요. 잇팁도 사람이다보니 많이 힘든게 처음이긴 하네요. 그냥 듣는거같아요. 딱히 의미부여 하고 듣진않아요,ISTP네네
혹시 그정도로 미련이 남으신 거면 다시 연락하시기도 하시고 그러나요? 아니면 그냥 꾹 참으시나요?,김니모12
저흰 서로 차단하거나 그런거 아니라서 연락 가끔 합니다. 제가 먼저한적은 없어요. 저는 연락 먼저 절대 안해요 하고싶어도 참아요,ISTP네네
"그러시군요. 저랑 상대도 차단한 건 아닌데 저도 이때까지 헤어지고 먼저 연락해 본 적은 없어요. 엄청 예전에 상대가 먼저 좋아했다가 제가 사귀기 전에 아닌 것 같다고 하고 이 년 후에 우연히 다시 만나게 돼서 이 년 반 사귀고 이번엔 제가 그쪽이 더이상 노력할 힘이 없다고 해서 차였어요. 전화로. 제가 그래서 바로 놓아 주긴 했는데, 한 번 잡아 보는 게 좋을지 아닐지 고민이 되어서요. 가끔 연락하시면 어떤 이야기 나누세요? 참는 이유는 무엇인가요?? ㅜㅜ",김니모12
"저도 차인 입장이에요. 전남친도 저랑 같은 잇팁이기에.. 이성적으로 저에게 마음이 없다해서 놔줬고, 저는 아직 좋아하지만 잡지 않고있어요. 같은 성향이라 그런진 몰라도 나한테 마음 없다는데 잡아서 뭐하나 이런생각이 크기도 하고, 잡는다한들 잡히지않을걸 알기에 감정소모를 안하려는거죠.. 연락가끔 오면 그냥 뭐하냐부터 시작해서 시시콜콜한 얘기 좀 하다가 제가 읽씹하거나 전남친이 읽씹해요ㅎㅎ 서로 할말없으면 그냥 읽씹합니다. 마음은 너무너무 아프고 저는 어떻게서라도 대화를 이끌고 이어나가고 싶지만 상대가 그럴만한 이유가 없으니 저도 그냥 포기하는거에요ㅠ 슬프네요 갑자기",ISTP네네
ㅠㅠㅠㅜㅜ 그렇군요…. 마음이 아파요. ㅠㅠ 그래도 그쪽에서 연락이 오는 게 정말 신기하네요…. 뭔 생각일까요…. 저는 그 상대방이 미련후회 뚝뚝인 노래 듣는 건 보이는데 연락이 아예 오지 않는 상태라 네네 님 이유와 같은 이유로 연락 안 한다 생각했는데 네네 님의 상대방은 오는 게 신기해요…. 정말 사람 심리는 알 수 없네요,김니모12
"상대방이 잇팁이신거죠? 저는 오히려 니모님 상대분처럼 미련후회 뚝뚝인 노래들이라도 좀 제 전남친이 들었으면 좋겠어요ㅋㅋㅋ 전~혀 그런거없고 일상생활 잘 하고있고, 사람들도 잘 만나고있고, 취미생활도 잘 하고있는게 보여서 더 마음이 아파요. 차라리 내 생각 조금이라도 하는듯했으면 좋겠다 이런생각도 한번씩 해요 제가 너무 힘드니까..ㅋㅋㅋ 진짜 제 전남친은 그냥 뜬금없이 진짜 뭐하는지 궁금해서 뭐하냐구 연락오고 전화하고 그러더라구요. 그냥 이제 연락안하려나보다 나 까먹었나보다 싶을때 갑자기 연락와요. 헤어진지는 얼마나 되셨나요?",ISTP네네
저번 주 금요일에 헤어져서 이제 9일차입니다. 헤어지자는 말 하기 전에 상대(잇팁)가 생각 정리할 때 어떤 말이 됐든 만나서 이야기하자고 제가 말했고 그러도록 하자고 했었는데 전화로 이별했거든요. 그래서 남은 짐을 보낼 때 생각 있으면 한 번 만나서 이야기해 보자고 할지 아닐지 고민 중이에요. 부담스러워할까 어쩔까 싶어서요. (저는 엔팁입니다) 네네 님 상대분은… 저라면 마음에 있으니 그렇게 연락할 것 같은데 정말 인간적으로 좋은 사람이라 네네 님을 놓치고 싶지 않은 거 아닐까 싶기도 하고요.,김니모12
"한번 얘기해보세요! 그리고 이제 헤어진지 얼마안됐으니 좀 지나면 연락올것 같아요. 저는 헤어질때 짐을 그냥 택배로 보내줬었는데, 그때마저도 저한테 자기꺼 운동화 하나 현관에 놔두라고 여자 혼자사는거 티내지말고 지내라고 하던 사람이에요. 헤어진마당에 굳이 왜저러나 싶기도 했지만 되게 고맙더라구요. 사실 잇팁 성격상.. 분명 헤어졌는데 아직 좋아하는 느낌이 들면 부담스럽고 피하려는 성향은 있는거같아요. 근데 저처럼 정말 많이 좋아했다면 피하진않고 한번은 보려고 할거에요 분명히!",ISTP네네
"엄청 다정한 성격이시군요. 잇팁들은 묘하게 그런 거에서 사람 감동을 잘 주는 것 같아요. 저는 사실 며칠 전만 해도 그냥 다 핑계 같고 연애 생각도 이제 다 뚝 떨어졌었는데 저런 노래를 듣고 있었다는 사실에 지금 좀 흔들려서 심리를 알고 싶었어요. 차근히 고민해 보고 해 보겠습니다. 혹시 택배에 편지로 그 내용을 담백하게 보내는 것과 택배 보냈다고 하면서 카톡으로 내용 전달하는 것 둘 중 어느 편이 더 네네 님에겐 안 부담스러우세요?
편지 내용: 잘 지내고 있냐. 나도 잘 지내려고 노력 중이다. 데이트 할 땐 짐일까 봐 너네 동네에서 만날 때 주려고 했는데 너무 늦게 돌려 줘서 미안하다. 우리가 통화하기 전에 어떤 내용이든 한번은 만나자고 했던 거 기억 나냐. 아쉬움이 남아 다시 말해 본다. 당장은 아니고 추억 후에 한번 봤으면 좋겠는데 생각해 보고 연락 줬으면 좋겠다.
카톡으로 보낼 시: 잘 지내냐 전에 빌려 줬던 것 이제야 택배로 보냈다. 이 핑계로 전에 기억하냐(만나자고 했던 거) 혹시 추석 지나고 주말에 만날 수 있겠냐. 한 번 보고 싶다. 생각해 보고 연락 줬으면 한다.",김니모12
잇팁의 매력 아닐까싶어요. 은근히 뒤에서 챙겨주고 감동주고. 다만 노래에는 큰 의미부여 하지마세요. 그냥 듣고싶은걸 듣는 잇팁들이 많아요. 그리고 저나 전남친이나 둘다 가사보단 멜로디가 중요해서 그냥 멜로디 좋으니 저장하고 벨소리 해놓고 컬러링해놓고 그랬습니다ㅠ 저는 덜 부담스러운건 카톡이요! 편지는 택배 열어보고 좀 생각이 많아질것 같아요. 그리고 제 성격상 편지보면 오히려 연락 더 안할것 같아요.,ISTP네네
저도 그럴 것 같아서 갈팡질팡 그냥 지가 지금 듣고 싶어서 듣는 거겠지 하다가 덩달아 마음 아프고 그래서 고민 중이었어요. 그럼… 혹시라도 하게 되면 카톡으로 하겠습니다. 자세한 조언 감사드려요. 마음 안 좋으실 텐데 네네 님도 저도 우리 힘내요.,김니모12
안좋게 끝낸게 아니라서 더 저도 마음이 남는가봅니다. 차라리 싸우거나 뭔가 크게 실망하거나 실망시킨게 있어서 확 마음이 식어버리는게 좋은것같아요. 애매모호하게 감정 남아있는것도 평소에 감정소비하는거 너무 싫어해서 그런지 진짜 너무 힘드네요. 니모님도 너무 깊게 생각하진 마시고 딱 보이는 선 안에서만 생각하시길 바라요. 상대방 하는말이나 행동들에 의미부여하고 휘둘리진 말아요 우리. 더 힘들어지니까. 잘 해결되시길 바랄게요!,ISTP네네
저는 헤어져도 그런 노래는 안 들어요! 듣더라도 그낭 마음 달래려고 듣는 거지 미련은 하나도 없어요,이직희망
아…! 마음 달래려고 듣는 걸 수도 있겠네요! 의견 감사 드려요.,김니모12
평상시에도 슬픈 발라드 노랜 아에 안듣는데 헤어져도 안들어용 ㅠㅠ,잇팁여자
주말에 ㅜㅜ 예전에 같이 공유하던 상대 아이디로 그런 노래를 주르륵 듣는 걸 발견해서 맘이 흔들렸어요. 근데 따로 연락 오고 그런 거 아니면 그냥 듣나 보다 하고 저도 마음 추스리려고요. 괜히 봤다가 다시 헤어진 날로 돌아간 것 같아서 싱숭생숭해서 여쭤 보았어요. ㅠㅠ,김니모12
역시 사바사네용 ㅎㅎ노래 듣긴했는데 별도로 연락 안온다면 심경의 변화가 연락까진 안이어지는걸로..,잇팁여자
네… 저도 너무 의미부여 안 하고 다시 제 삶 살아야겠습니다. ㅜㅜ,김니모12
"썸타면서 깊은 스킨쉽 후 차단 한건가여?
아님 그냥 썸붕되서 차단한건지
전자면 욕먹을 만한데 후자면 큰 문제 없지 않나요??",희히몬
스킨십 있었어요 ㅋㅋㅋ .. 하 믿고 그렇게 됐는데 진짜 울고싶네요,베이글조아헤
차단당한지 어떻게 아시나요?전글 보고왔는데 술마시고 놀려고 혹은 다른 이성때문에. 차단할수도 있을것같긴하네요,iINFJ T 4w5
인스타 차단 당해있더라구요 카톡은 프로필 뜨게 차단 한 것 같구요..,베이글조아헤
더이상 엮이지말고 보내지마세요 ㅠㅠ 다른번호로 보내면 진짜 그 순간 구질구질하다고 생각할듯요 이미 그런 양심이 있는 사람이였다면 잠수 안탔겠죠 ㅜㅜ 제가 전전연애가 잠수 + 바람 + 환승 3콤보라서 압니다 ㅜㅜ 그냥 꾹참고 없이 잘 지내보세요 먼저 연락옵니다,ENTJ 토리
"이미 보내긴 했지만..ㅋㅋ 아마 안 읽었을 것 같네요 이젠 남은 정도 다 떨어지고 걍 내 삶이나 잘 사려고요 연락은,,ㅋㅋ 다시 올 리도 없지만 오면 걍 쌍욕이나 박고 차단하고 싶네요^^..",엔티제 a
별개의 궁금증인데 그러고 나서 극복은 어떻게 하셨나요..? 연락 오게된 계기도 궁금해요 그런 사람들 심리가 뭔지..ㅋㅋㅋ,엔티제 a
"저는 잠수 타자마자 오히려 정이 다 떨어져서 마음은 진짜 힘들어도 어차피 안만날 사람이라는 생각들어서 ㅜㅜ 운동 하고 영어공부하고 다이어트 하고 했었네요 없이 더 열심히 살았던거 같아요 헤어지고 나서도 염탐 했는지 남사친이랑 사진찍은거보고 너는 지난 7년의 연애가 우습냐며 연락왔었네요 그러고 지금 몇년 지났는데 결혼할 나이대가 되니 생각나는지 저희 동생 일하는 곳 찾아가고 그러네요 불과 며칠전 얘깁니다.. 지나고나서 나이는 들고 여자는 만날 곳 없고 하니 그래 얘만한 애가 없었지 하고 생각나나봐요 진즉 욕박고 차단했습니다 ㅜㅜ 증맬루,,",ENTJ 토리
진짜 너무너무 이기적 쓰레기셨네요 그분도....에휴 다들 후회나 하길 바래요..,엔티제 a
istp에 가까우실듯...,istj 사탕
"찐잇티제의 삶은
사적인 시간도 계획적이니..ㅋㅋ
귀차니즘...???",Arte
주말 같은 혼자만의 시간에는 늘어져서 쉬는 시간이 많아서 ISTP에 가까운것 같기는 해요,ISTP꾸
일단 쉬는것도 계획이고 뭘안하면 불안한게 극 j... 😂,istj 사탕
저도 똑같은데 p에 더 가깝다고 생각해요,잇팁몬
저도 주말의 저만 보면...그냥 ISTP 같습니다,ISTP꾸
"근데 딱히 잇팁이 p형 중 제일 계획적이지는...
되려 깊은 생각을 안 하는 유형이라 p형 중 즉흥성이 강한 측에 속해요..ㅎ

워낙 사회화가 잘 되셨거나,
타인, 업무에 간섭 받는 걸 워낙 꺼리는 유형이라
일단 끝내 놓을 거 다 끝내 놓아야 '완벽한' 자유를 누릴 수 있어서 그러신 것일 수도.",Arte
ISTP가 P중에서 제일 계획적이라는 글을 본것 같아서요🤔 아마 선택적 계획일것 같기는 해요 효율충이라 실패해서 다시 하는걸 극도로 싫어하기도 하고..누구한테 민폐 끼치는 것도 되게 싫어하거든요 경쟁할땐 지는것도 싫어하고..그러다 보니 특정한 일에만 J가 되는것 같습니당,ISTP꾸
"저도 그래요
회사에서만 J에요 ㅎㅎ",ISTx
"저도 직장 생활을 좀 오래 하다 보니 그거 때문에 j수치가 높게 나오는거 같아요 j와 p가 49대 51 .. 근데 집에 있다고 누워서 아무것도 안하는건 아니고 퇴근후 항상 취미 생활 하는 편이고요
직장에서 그렇게 계획 세우지는 않고 일을 좀 몰아서 하는 편인데 .. 심리테스트 같은거에 가끔 j로 나오는 경우가 있던데 그게 오랜직장생활 덕에 미리 미리 준비 하는? 뭐 그런것들이 있는데 그래서 그렇게 나오는거 같아요",루나러브굿istp
큰 기대는 마시고 구구절절 이야기 하지 마시고 간단하게 진심만 전하세요,0ESTP
어짜피 떠날 인연이라면 뭔 말을 듣던 떠나니까 너무 부담가지지 마시고 하고 싶은 말 먼저 정리해보셔요,0ESTP
헤어진 연인이랑 다시 만나본 적 있나용,ISFFPPP
다시 만나 본 적 있지만 앞으로도 재회는 안할겁니다ㅋㅋㅋ,0ESTP
"주에 1-2번 많으면 3번 정도 보는 사이고 알게 된지는 3주 반? 정도 되었어요! 저는 엣팁한테 호감이 있는 상태인데 상대는 저를 어떻게 생각하고 있는지 도저히 모르겠어서요 ㅠㅠ
상대가 저한테 호감이 있던 없던 간에 일단 난 너한테 호감이 있다구 표현을 팍팍 하는게 나을까요? 만약 한다면 어떤 식으로 표현을 하는게 좋을까요 🥹",계란빵 ISFJ
음...엣팁은 본인 맘에 안들면 암만 들이대봐야.... 음 빙빙 말 돌리는 것보다 그냥 들이받으세요,0ESTP
"그러면 맘에 안 드는 상대에게 먼저 만나자며 약속도 잡고 돈도 쓰고 하는 경우도 있나용?
항상 엣팁이 먼저 약속을 잡고, 기프티콘도 보내주고 먹고 싶은 거 없냐고 물어봐주고 돈 쓰는 일이 있으면 거의 엣팁이 내는데 이런 것도 그냥 호감이 없고 편한 사람이라 생각이 들면 보여주는 행동일까요 ㅠㅠ",계란빵 ISFJ
오...한 번 들이받아보시죠,0ESTP
