comments,comments_writer
ㅋㅋㅋㅋㅋㅋ귀엽,도도한조르디isfp
감사합니당!! ㅎㅎ 마음접는중인데 힘드네영ㅎㅎ 잘봐주셔서 고맙습니당,엔뽀삐22
저두 엔푸피 좋아여~~ 귀여움,isfp 호흡
감사해여!! >< 너무 기분이 좋네영!! 🩷,엔뽀삐22
"제 잇프피는 연애하고 나서 계속 티내고 싶어서 안달 ㅋㅎㅎ
프뮤도 최고의 행운,, 요런 걸로 하곸ㅋㅋㅋ
배사는 제가 허락하고 나서 바로 커플 사진으루 올렸네욤",암엥뿌삐
아 그래요?ㅋㅋㅋㅋ 너무 귀여우시다!!,잇프제인데유
"저는 너무 유난 떠는 거 같아서 안 해놔요 ㅠㅠㅠ 제 프사는 같이 놀러갔을 때 남친이 찍어준 제 독사진을 해놓는 정도...?
사람들한테 굳이 얘기 안 해요 ㅎㅎ 누가 남친 있냐고 물어보면 네 있어요~ 하는 정도예요. 근데 진!!!짜!!! 친한 찐친 한두명한테는 다 말해요. 남친 자랑도 하고 남친과의 역사도 쭉 읊고 ㅋㅋㅋㅋ 친구한테 말하면서 충족하는 듯요...",iSfP 유니
독사진 아니면 그냥 기본 프사 해놓는 편이신가요 그럼?,잇프제인데유
기본 프사는 또 너무 건조해보여서요 ㅋㅋㅋ 보통 독사진 해놓으면 한달~6개월 정도 걸어놔서 계속 프사는 있었어요 ㅎㅎ 가끔 좋은 글이나 그림 있으면 그런 거로 잠깐씩 바꿔둘 때도 있구요,iSfP 유니
아~ 제가 아는 잇프피분은 연애 중인 것 같은데 계속 기본프사여서 원래 그런건가 해서요ㅋㅋㅋㅋ,잇프제인데유
ㅎㅎㅎ넹 충분히 가능하다고 봐요!,iSfP 유니
아 정말요? 그렇군요!ㅋㅋㅋㅋ,잇프제인데유
"저도 유난떠는거 같아서 안하지만, 멀티프로필 생기고서는 엄청 뽐내기도하고 ㅋㅋㅋ",도도한조르디isfp
진짜 좋으면 티내고 싶어 안달나지만 그닥 안하는거 같아요,ISFP F감성
"몰두할게 생겼거나 더 재미난 뭔가가 생겼을거에요,,, 큰 의미는 두지마세요,,,",쀼꾸iSFP
큰 의미 두려고 안해도 사람 마음이란게 참 어렵네요 ㅎㅎ..,시즌텝
"아 5일동안 안읽씹인거면 이성적 호감으로 보기엔 좀 무리가 있을수있고…
아랫분말처럼 쥐락펴락 뻔하지않게 연락은 재밌게 할수있을때만 치고 빠지는게 좋아요",쀼꾸iSFP
제 잘못이나 이런걸로 안좋게 끊어진게 아니니깐 기다려보려고 합니다 이어질 인연이면 연락이 오고 아니면 끝이겠죠,시즌텝
쓰니님 mbti뭐에요??남자분이 잇프피죠? 아마 엄청 헷갈리고 답답하실꺼에요 쓰레기는 아니지만 연락에 크게 의미두지않고 만나서 봐야하는 유형이고 길게 스며들어야 편해져서 농담도 잘하고 그래요! 강한인내심을 길러야해요 ㅋㅋㅋ 어렵겠지만,잇팁과엣팁사이
저는 esfj 입니다!! 상대는 여성분이구요 3달정도 연락했고 만남도 여러번 가졌구요 그래서 더 헷갈리네요,시즌텝
더 노력하셔야해요 앞으로가 중요해요 호감있으시면 연락도 너무 많이 하지마시고 만날때 보세요! 잇프피가 약간 방목형이라 풀어주시면서 표현도 하시고 쥐락 펴락 하면서 해야 좋아하더라구요~,잇팁과엣팁사이
그래서 당분간은 기다려보려고 합니다 연락이 오게된다면 적극적으로 다가가 보려고 해요,시즌텝
"isfp 안읽씹 참 답답하고 쓰리네요 ㅋㅋㅋ
저도 똑같은 esfj 남 / isfp여 인데, 지쳐서 마무리 지으려고 해요",Junej
이 또한 경험이겠죠 ㅎㅎ.. 조금만 더 기다려보고 아니다 싶으면 저도 마무리 지으려고요,시즌텝
"관심있음 어떤 유형이든 연락에 적극적이죠. 안읽씹이라니 맴찢입니다ㅜㅜ
근데 제 경험담을 말씀드리면..처음엔 그닥 관심이 없더라도 거절이 어려워 싫단 말은 못하고 만나기도 하고 연락도 이어나가요. 만나서도 웃으며 잘 놀아요. 그러다 점점 시들해지게 되고 연락도 안하고 싶은 시점이 오더라구요. 그렇게 지내다 마땅히 만날 사람도 없고 심심한 날에 제가 연락을 해서 만나자고 해요. 상대방이 바로 나와주고 계속 호감을 보이면 시간이 좀 걸려서 그렇지 정이 가게되더라구요. 갈수록 그 정이 애정으로 변하면서 제가 더 빠져들었던 경험이 있네요. 좀 못된 구석같아 보이지만 한번 마음이 가면 그 사람이 한도 끝도 없이 좋아져요. 진짜 좋아하는 사람이라면 시간이 좀 걸리고 좀 서운해도 공? 들여보세요.",ISFP 탱글탱글
썸붕됐다가 한달만에 다시 연락해서 연락 이어가고 있어요 연락이 자연스럽게 끊어져도 제가 스토리 올리면 dm도 오고요 질문도 계속 해주고 전에 썸탈때보다 답장도 할 일없을때는 빨리해주는데 지금 상황 긍정적인가요??,잉프시여
말씀 감사합니다 지금 당장은 마음 좀 쓰리고 힘들겠지만 일단 기다려보고 안좋게 끊어진게 아니니 만날계기나 연락을 다시해서 말씀대로 적극적으로 공을 들여봐야겠네요 지금 당장은 힘들겠지만 힘내보겠습니다!!,시즌텝
탱글님 여쭤보고싶은게 있어서 쪽지 드렸는데 괜찮으실까요?,시즌텝
당하면 너무 기분나쁘고 무시당하는 기분일듯요,좀누울게ISTP
기분 나쁘기보다는 당황스러움이 컸네요 ㅎㅎ..,시즌텝
"우움 계속 이어나가고 싶으신거면 그냥 안읽씹 상관없이 보내보세요.
사진 이나.. 'ㅋㅋㅋㅋ' 이걸로 끝나면 궁금해서라도 볼걸요...?
예 자기소개였습니다..",잇쁘삥삥
현재는 그냥 그런가보다 하고 냅두고 있습니다 ㅎㅎ..,시즌텝
전 카톡 보기싫음 안봐도 오일은 쫌…..,쫑ISFP
3달내내 하루빠짐도없이 꾸준히 이어가다가 갑자기 그러니 당황스러울 뿐이네요 지쳐서 그런가 싶기도 하고요~~,시즌텝
상대는 여성분입니다 어려워요~~,시즌텝
잇프피가 스며들고 있는 시기인 것같아요~! 통화도 오래하고 연락은 원래자기 패턴대로 돌아가는거라 그 성향이였던 거에요 쓰니님이 엔티제라 엄~~~~청 답답하실꺼 이해하지만 잇프피는 연락을 귀찮아 하고 만나는것도 진짜 즉흥으로 당일날 잡더라구요! 말을 안해줍니다ㅠㅠ 성향 자체가 서로 안맞으니 이해하기 어려우실 것같아요~ 전 그래도 다정다감하고 따뜻한 마음에 이해하고 노력해서 4년 만났었거든요~~ 잇프피는 상대를 진짜 오래보는 것같아요!! 어려운 남자임,잇팁과엣팁사이
우선 답변 감사드려요 4년 교제하신 분이 이리 말해주시니 좀 더 기다려볼까 싶기도 하네요.. 그나마 좋은 신호는 제가 어디 가자고 하면 그러자 해주고 뭔가 사달라고 하면 사주겠다 하는 정도? 이번에 만나자고 한 것도 마냥 안 빼고 고민해주는 자체로 고마울 뿐입니다.. 만났을 때 텐션을 보면 더 확실해질 것 같은데 만나기도 쉽지 않고 그저 애만 탑니다 희망고문은 싫지만 잘될 수만 있다면 기다려보고 싶네요,ENTJ 오묘
"제가 보기엔 상대는 전혀 저
쓰니님이 이런 생각을 하고 있을꺼란 생각을 상상조차 못하고 있을거같아요 ㅋㅋ 제가보기엔 최선을 다하는 것같아보여요 어디가자하면 가고 사준다하고 ㅋㅋ 만났을때 텐션도 좋다하고 그래도 엔티제님이 말을 잘 이끌어주실 것같아서 잇프피가 편해할 것같기도 해요! 답답은 하지만 대신 너무 통제하시면 안되여ㅜ
좀만 더 기다려보세요~~ 그래도 싸우지않으려하고 맞춰주는게 전 좋더라구요~~ 차분히 기다려 보세요~~ 좋은 시그널이 보여요!!",잇팁과엣팁사이
항상 긍정적인 댓글 감사합니다 솔직히 이런 글 적는 것도 포기보단 위로와 응원이 좀 더 필요해서였거든요🥹 처음에 연락할 때 상대 텐션이 너무 좋았어서 점점 풀어지는 모습에 자꾸 좌절하게 되나봐요.. 아직 불안한 마음을 안고 있지만 좀 더 기다려보겠습니다!,ENTJ 오묘
"본인의 기존 리듬으로 돌아가는거라 생각이 들긴 하지만, 연애를 본인 스타일대로 편하게만 하려는 건 이기적인거죠.
쓴이 님께서도 언급하셨듯이 스트레스 받고 피로한 부분들까지 감내하고 양보 할 필요는 절대 없으니 양보 못 하겠는 부분들은 정리(협의점을 찾는다던가) 잘 하셔서 연애를 시작하게 된다면 다그치는 워딩이나 분위기가 아닌 서로 대화로 잡고가면 좋을거 같아요.",도도한조르디isfp
댓글 감사합니다! 저는 거의 썸붕 직전이라고 생각할 만큼 부정적인 신호로 받아들였는데 본인이 ISFP이시거나 ISFP를 겪어보신 분들은 관점이 다르시군요🥹 확실히 상대의 마음이 커지고 연애까지 도달한다면 말은 해볼 생각이에요 섣불리 얘기했다가 아직 마음도 크지 않겠다 부담주면 접고 도망가버릴 성격 같아서.. 조언 정말 감사드려요 꼭 잘되고 싶네요,ENTJ 오묘
"일단 잇프피남은 마음식으면 좀 루즈해지는 경향이 있던데 본인은 마음식었다고 생각해도 사실 그게 일반 다른 유형들이 생각하는 식은게 아닌데(좋아하는 마음이 없는게 아니라는 뜻)
정으로 넘어가는 과정을 사랑이 식었다 이렇게 잘 생각하고 텐션도 그렇게 나오더라구용
일단 진도를 너무 빨리 나가서
활활타오르는 단계는 사라지고 정으로 넘어가는 단계인거 같아요 만약 이 과정에서 너는 ㅇ왤케 예전과 다르니?라고 몰아세운다면 잇프피는 아 내가 마음식어서 그렇게 된거구나하고 자각하고 이별을 말할수도 있어요",나는누구이고여긴어디
소중한 댓글 감사합니다 그럼 지금 제 썸남도 좀 식어서(정으로 넘어가면서) 텐션이 루즈해지는 중일까요? 아직 알게 된지도 두달밖에 안됐고 연락이나 만남이 잦았던 것도 아니라서 서로에 대해 깊게 알진 못한다고 생각하는데.. 그래서 저는 아직 설레고 조심스러운 마음이거든요🥲 아무래도 진도가 문제이긴 했나보네요.. 앞으로 제가 어떻게 행동하면 좋을까요?,ENTJ 오묘
"계속 스며들면 좋을거 같아요!
왜 예전과 디르냐 이런식으로만 하지 않고
스며들고 재미있는 시간가지면 다시 돌아올거예용!",나는누구이고여긴어디
조언 감사드려요🥹 천천히 꾸준히 스며들어볼게요! 그런데 혹시 ISFP의 찐 호감없는 스탠스는 어떤 걸까요? 다들 긍정적으로 말해주셔서 좋긴 하지만 상대가 정말 마음이 없어졌다면 어떻게 행동하는지도 알고 싶어서요..,ENTJ 오묘
"호감없으면 자기가 마음없다고 말하거나 갑자기 헤어지지고 하더라구여
그리고 만나는거 거부하거나 안읽씹 읽씹이 많아지면 호감도가 많이 떨어진다고 생각하면 될거 같아요",나는누구이고여긴어디
감사합니다 참고할게요!,ENTJ 오묘
와 저도 isfp랑 딱 이런 상태인데 지쳐서 그만하고 싶어요 ㅠㅠ전 이사람이 첨엔 esfp인줄 알았을정도로 열정적이었거든요 근데 요샌 예전보다 시들해서 섭섭해요 그래서 직접적으로 물었더니 계속 만나고싶다고 하더라구요 ㅠㅠ 그래서 유지하고는 있는데 지쳐요 지쳐,ENTP 너굴
아고.. 정말 힘드시겠어요 비슷한 상황이라 공감이 많이 되네요 개인적으론 제가 상대를 좋아하는 마음이 꽤나 커서 잘되고 싶은 마음에 아직은 제가 좀 더 이해하려 하고 있어요🥹 물론 정답은 없는 거고 너무 지치고 힘들면 정리하는 게 맞겠지만 전 최선을 다해봐야 후회가 없더라구요 너굴님도 힘내세요 화이팅,ENTJ 오묘
저도 제가 좋아하니까 이러고 있어요 ㅠㅠ전 넘 힘들었는데 상대방은 연락이나 만남 텀에 대해 솔직히 별 생각이 없었다고 해맑게 계속 만나고 싶다고 하더라구요 그래서 사람 특성이구나 했지만 성격상 넘 힘들긴 하네요ㅎㅎ 저도 아마 님처럼 최선을 다할거 같아요 ㅋㅋ 매일 그만 하고싶은데 아침이면 다시 리셋되서 칠푼이처럼 연락하고 있네요 ㅋㅋ,ENTP 너굴
매일 그만하고 싶다가도 연락오면 좋고 행복하고..ㅎㅎ 너무 공감되는 얘기입니다.. 너굴님도 저도 좋은 결말이었으면 좋겠네요 혹 사귀시게 된다면 근황 전해주세요~!,ENTJ 오묘
ㅋㅋ 맞아요 또 연락오면 사르르 녹죠 저도 이사람이 종종 게릴라처럼 만나자고 하는것만 기다리며 지내고 있어요 ㅋㅋ 넘 힘드실땐 글써주세요 ㅎㅎ 홧팅입니다!!,ENTP 너굴
"당연히 라는건 없어요
부모님과 상의를 해보시는게 좋아보여요
제 경우엔 취업을 어릴때 했고 당시 집 사정이 안 좋아서 1년간 용돈 한달에 30 받아서 쓰고 번 돈을 다 드렸어요",리르 INFJ 1w2
부모님이 넉넉하시면 자립할 돈 모을거고 부모님이 부족하시면 드릴것같아용,INTP 그잡채 7w8
당연히는 아니지만 그래도 아파트 원금 제외한 이자값이라도 내드리고 있긴 합니다,닷지 ISFtJ 3w4 spsx
아니요오..! 같이 살아서 관리비는 제가 내고 있는데 그 외에 따로 드리는 건 없네요,ESftP 소랑
"혼자일땐 생일때만 용돈 정도 드렸고, 결혼하고서는 생일 + 명절에 용돈 드리고있어요. 일정한 생활비는 안드려용
나중에 연로하시면 여러가지로 챙겨드릴것 같아요",잇프티피사우루스
잇프피쉽지않아요 너무괴로워요ㅜ,고단이ENFP
"잘해주면 부담 관심없으면 노관심
거의 isfp가 관심이가야 일단 뭐라도 가능…",쫑ISFP
"저도 좀 그런편인데 잇프피는 그냥 조용히 있는거같아요
제 짜증포인트를 다신 안하거나 해결해준다거나 하는식으로",intp드라이버
저도 짜증 포인트를 최대한 안하려고 하는데 어쩌다 또 실수할뻔하면 굉장히 긴장하고 스트레스 받는것 같아용ㅜ 제 잇프제는 스포를 극도로 싫어하는데 저는 다본건줄 알고 영화 느낌을 말한적이 있거든요...그땐 최대한 참긴하던데 마우스 움직이면 나오는 영상길이 노출도 스포라고 치는 사람이라 전 가끔 등골이 서늘해요..,잇프티피사우루스
상대도 노력하고 있으니 제가 좀 마음을 내려놓아야 되는데 문제는 마무리 다 하고도 마음에 응어리가 남는다는게 힘드네요ㅠ,잇프티피사우루스
저는 강한 확신으로 제가 잘 못 없다고 느낄때는 100% 상대방 사고회로가 잘 못되었다 생각해요 저 같은 경우는 나름 따끔한 말투로 받아치는편이에요,쌈무 ISFP
"본인이 잘못했다쳐도 너무 버럭하면 뒤끝 없으신가요?? 궁금,,",엔프제조아
"그렇군요 저는 제 잘못도 있는것 같아서 어제 그 점은 인정하고, 상대에게 앞으론 그래도 화내기전에 짜증났다는 명확한 시그널을 달라고 구호?를 정했어요ㅋㅋㅜ 아직 감정 응어리가 있긴한데 마음을 잘 정리해봐야겠어요,,,",잇프티피사우루스
저는 제가 잘 못했다면 피해준거니깐 버럭할만하고 깊이 사죄하는편이에요 근데 제가 잘 못한 적은 거의 없는듯요ㅋㅋ,쌈무 ISFP
앗 그렇군요 답변 감사합니다 ㅎㅎㅎ,엔프제조아
저는 상대방이랑 타협할 순 있는데 사람 봐가면서 보는 편인데 또 사람 쉽게 믿으면 안되니 쉽게 타협하진 않고 인간자체가 안된 사람이면 거리두는편이에요,쌈무 ISFP
"그죠 그런 사람이랑은 타협하면 안되겠네요,,,시간내어 답변해주셔서 넘 감사합니다! ㅎㅎ😊",잇프티피사우루스
저 사람은 감정처리 능력이 미숙하구나.. 라고 생각합니다 미숙하니까 봐주자,화이팅ISFPa
그렇군요ㅎㅎ 그사람의 부족한 부분이라 생각하고 조금 따뜻하게 바라봐주어야겠어용,잇프티피사우루스
그러다가 반복돼도 안고쳐지면 손절하죠 뭐,화이팅ISFPa
"정말 친한친구, 연인이라는 가정하에 제가 그런 상황을 겪었다라치면 저는 일단 힘들어도 상대한테 무슨일이 있나 살펴보려고 노력하고 물어봅니다. 보통 제 기준 정상적인 사고를 하는 사람이라면 흥분한 것에 사과를 하고 차분히 대화를 이어나가려는 스탠스를 취하는데 이러면 대화로 잘 풀구요. 더 주체를 못 하고 발광하면 미련한 모습에 정나미가 떨어지기에 끝장 낼 생각으로 맞불 놓고 칼같이 시시비비 가립니다.",도도한조르디isfp
그렇군요 저도 좀더 상대방 입장에서 살피고 현명하게 풀어가도록 노력해야겠어요! 답변 감사합니당😊 ㅎㅎ,잇프티피사우루스
화이팅 :)!!,도도한조르디isfp
저도 방금 버럭당해서 황당하고 너무 열받네요...,또치냥
편하게 생각하는건 맞는 것 같은데 이성적인 호감은 모르겠네요..!,무엇이든물어보살
"전 오히려 둘이 만날때 안 어색하더라구요 ~!!
이성적 호감은 지켜봐야 알겠지만 그래도 불편해 하진 않는거같아요^_^",ISFP 꼬망이
"불도저까진 모르겠고 표현은 하겠죠? 근데 그 표현이 애매해서 ㅋㅋ 본인은 표현한다고하는데 상대방은 좀 헷갈리는?? 그런..거 같아요
그리고 서서히 아주 천천히 스며드는 유형이라 막 사귀자 하진않더라구요",잇팁과엣팁사이
하 !! 그렇군요 잇프피 어렵네요 !!! 증말루,나눈야 인프피
본인이 좋아한다는 마음이 생기면 소심하게 들이대는것 같애요. 고백도 확률이 높을때 하지 무작정 하지는 않고요,슈퍼샤이 isfp
"오호,, 그렇군요,, 인프피랑 비슷하네요 감사해요!!",나눈야 인프피
"불도저는 연인이 되면 불도저인거같고
티 잘 안내려해요 고백 안한다는 말도 사실,,",빵빵쑤
"저는 그래요...!
이상형이 뭐냐고 물으면 항상 지금 만나는 사람 특징 늘어놓고 다녀용 ㅎㅎ..",이너 INsFP
먄약에 지금 사귀는 분하고 헤어지면 이상형이 바뀔거 같나요? 헤어지고 나서도 지금같은 스타일의 사람을 다시 찾을거 같나요?,나는누구이고여긴어디
"내적 이상형(성격)은 거의 안 변할 것 같은데, 외적 이상형은 바뀔 것 같아요! 사실 겉모습은 그 당시에 좋아하는 사람이 제일 잘생겨보여서 ㅎㅎ",이너 INsFP
그렇군요 그럼 지금 저와 닮은 이미지의 연예인을 좋아하는거로 바뀐거보면 저와 현재 사귀기때문에 ~ 저를 좋아하기때문에가 이유인거 같군용 답변 감사드려용!!,나는누구이고여긴어디
"저는 이 점이 귀엽다!! 가 아니라 아 이 사람 이거 귀여운데? 싶은 점으로 귀엽다고 판단하면서 좋아져요! 빠지게 되는 포인트가 있거든요 ,, 근데 어느정도 첨부터 제 스타일이여야 그런 점도 보이는 것 같아요 ㅋㅋㅋ",잇푸피냠냠
오 그렇군오 답변감사합니다!,나는누구이고여긴어디
"그런 질문 이전에

현제 남친분하고 잘됫다 하셧는데

이런 질문 하는 자체에 이유가 무엇이죠?",달콤한캔디ISFP
넹??? 어떤거요?,나는누구이고여긴어디
현제 남친은 있으신거죠?,달콤한캔디ISFP
"넹 남친 관련 질문인데영?
남친 이상형이 나때문에 바뀐건지 그게 궁금해서 질문드린가예영 왜영?
달콤한캔디님은 예를들어 어떤 스타일을 좋아했는데 현재 여친이 생긴뒤로 여친닮은 이미지의 연예인을 좋아하는 취향으로 바뀌고 이상형도 바뀌시나여?",나는누구이고여긴어디
"흠.......
저같은 입장에선
여친이 생겻어도 귀여운 스타일 좋아하는건 바뀌지 않습니다 ㅎㅎ
확고 하니까요",달콤한캔디ISFP
"여친이 생겨도 여친같은 스타일과 별개로 내 이상형은 변하지 않는다는 뜻이군용!
제가 귀엽게 생겼는데 (자화자찬 ㅈㅅ)
남친이 원래 좋아하는 스타일이 귀여운 여자는 맞는데 저와 이미지가 다른 귀여움이었거든요(약간 눈이 맹하고 그 특유의 그 귀여움)
근데 지금은 귀여윤 스타일 좋아하는건 똑같은데 이미지는 저랑 비슷(눈땡글 + 성격+ 헤어스타일 똑같음)으로 바꿔었길래
저때문에 바뀐건지 궁금해서 물어봤습니당~!!!!",나는누구이고여긴어디
"잡으시려면, 시간이 오래 지나지 않는게 좋아요..",ISFJ 잇프제16
저한테 많이 화난 상태 일텐데 .. 가능성이 없을까요?,나는야 INFTP
"화가 많이 나지 않으셨다면,
헤어지자고도 안그러셨겠죠
저는 화난 부분을 사과 먼저 하고,
더이상 다툼 없을꺼라고 이야기 했어요
충분히 생각할 시간 주었구요",ISFJ 잇프제16
"ㅜㅜ 어떤 식으로 연락하셨나요..?
당연히 사과는 하고 싶은데 저를 만나주려나 싶어요 ... 그냥 카톡으로 마음 전달 해야할까요?..",나는야 INFTP
"저는 상대방이 여태 잘해줬던 것들
이야기 하면서 이러이러한걸로 다투고,
속상하게 해서 미안하다고 했구요
헤어지고 나서 생각 했는데, 소중함 뒤늦게
깨닳았다고,,, 헤어지는거 다시 생각해
줄 수 있을까? 라고 보냈었고,
일주일 지나니 화가 많이 풀려서
그나마 다행이었어요",ISFJ 잇프제16
"ㅜㅜ 잇프피 칭구들 말을 들어보니 구구절절 길게 이야기 하는건 좋아하지 않는대서... 많이 망설여지는것 같아요 그래도 정말 마지막이라 생각하구 솔직한 감정표현해야지 싶어요

이야기 들어주셔서 감사합니다😊
덕분에 많은 힘도 얻구 용기도 조금 생긴것 같아요! 💪🏻",나는야 INFTP
네.. 정 다 털린 거라면 그사람 생각만 해도 싫고 연락 와도 너무 싫어요ㅠㅠ,엔프피는행보캐
네... 누구보다 제일 잘 알면서도 자꾸만 이어붙이고 싶어지네요.. 욕심이겠져..,나는야 INFTP
"그래도 혹시 모르잖아요 연락해보세요 진심 어린 사과와 함께,,
저라면 안 하고 후회하는 것 보다 하고 후회할 것 같아요",엔프피는행보캐
"네,, 주변에 엮인 지인들이 많아서 망설여지긴 하지만 이대로 있자니 너무 후회할것 같아요

덕분에 많은 용기 얻었습니다,,! 글 읽어주시고 따뜻한 답글 남겨주셔서 정말 감사해요 😸",나는야 INFTP
저는 진심으로 사과하고 붙잡으면 한번은 잡힐것 같은데 정이 떨어진 상태라고 하니 어떨진 모르겠네요.. 일단 며칠 지나신 상태면 장문으로 진정성있게 톡 보내보시면 어떨까 싶어요. 그래도 안잡히면 지금은 소용없으니 더 잡으면 안되실듯,잇프티피사우루스
"ㅜㅜ 네... 한번 진심어린 말과 사과라도 해볼까 싶어요..
혹시 먼 훗날에라도 먼저 연락해올 수도 있을까요?.. 사람마다 다르겠지만 ...
상대방이 아직 아니라면 저는 충분히 기다릴수 있어서요 ,,",나는야 INFTP
본인이 잘못해서 헤어진게 먼저였으니 시간이 지나서 좋았던 기억이 나면 연락올수도 있다고 생각해요. 정떨어진게 뭐때문인진 모르겠는데 기억은 미화되기 마련이니 좋았고 잘맞았던 기억이 많으면 가능성있을듯. 나는야님이 나중에 정말 잊혀지지 않으면 그때는 다시 먼저 연락해보실수도 있을거구요. 혹시나 지금 잡히지 않더라도 현재로서는 최선을 다하신거니 넘 아쉬워하지 마세요.. 지금은 정말 그사람 없으면 안될것 같아도 사실 더 좋은 인연 얼마든지 만나실수있거든요. 아무튼 잘되시길 바랄게요..!,잇프티피사우루스
"둘다 나이는 꽤 있긴 한데 연애는 많이 못해봐서 처음으로 같이 한 경험들이 많아요... 저도 그 기억에서 헤어나오지 못하구있어요 ㅠㅠ 같은 동네 살아서 집 앞만 나서도 미친듯이 떠올라 괴롭네요 ....
다 떠나 현재의 감정에 충실할게요 후회없는 선택 하겠습니다 ...!!

제 글 읽고 답글 남겨주시고, 따뜻한 위로와 응원 진심으로 감사드립니다! 덕분에 정말 큰 힘이 되었어요☘️🌷",나는야 INFTP
"사바사 아닐까요 전 정 떨어져도 금방 돌아오던데,,, 일부로 정 안붙게 노력해야 정떨어지는 상태를 유지해요",숭 INSFP
연락은 절대 안하는거같아요 미련이남아도 ㅠ,쫑ISFP
"연락 하면 잡힐까요,,, 며칠전 겹지인에게 제 이야기도 했다구 전해들었는데...ㅠㅠ 그냥 생각 마니 난다는 말같은 .. 그냔 딱 그정도 일까요 🥲",나는야 INFTP
"아니면 긴글로 맘을 전달하고 연락달라고하세요 기다릴테니 당장 말해 하면 그러니까
나는 늘 널 기다릴테니까 언제든지 돌아와줘 뉘앙스로 ㅠisfp 미련많아여 솔직히",쫑ISFP
"제 남친도저래요..
이해해달라 근데웃긴건
저가 똑같이3일연락안되도
아무신경안씀ㅋㅋㅋㅋ
그거보고 얘뭐지싶어요 원래상대한테관심없는성격..",밍리문entp
"헐 ㅋㅋㅋㅋㅋ 성향이 완젼 이기적
며칠 지나면 연락오고 너무 헷갈려서 백기들려고하면 또 아무렇지않게 이어가는게 신기하기도 하고 원래 저런가? 싶기도 해요 ㅋㅋ 저보다 더 답답한 스타일이라ㅠ 잇프피를 알아가는데 정성과 시긴이 너무 필요해요 ㅋㅋ",잇팁과엣팁사이
"좋으면 초반엔 카톡 기다려지고 선톡하고 그래요 ㅎㅎ 그런데 되게 좋은 건 아닐 때, 상대가 안 당기면 뭐 나도 굳이~ 싶어요..
오래 만나서 안정감이 들면 또 약간 귀찮아지구요..ㅜㅜ
제 기준에서는 카톡 봤을 때 별로 마음이 없어보여요..",iSfP 유니
저런 사람은 누굴 좀 만나지 말고 혼자 살아 제발 넘들 힘들게 하지 말고 아뮤리 개이기적이어도 저정도는 못봤는데 진짜 노관심인거임,ISFJIN
2,ENTJ뇽뇽ㄴ
저 딱 저렇게 말해본적 있는데.. 짐작하건대 상대한테 관심없지만 상처 받을까봐 돌려돌려 저렇게 말한거같아요ㅜ 관심있고 연락하고 싶은거라면 그 사람 연락만 하루종일 기다리다가 칼답 또는 선연락합니댜..ㅠ,우우웅아
귀찮은건 아니라고 하면 그건 진심일거예요~ 관심이 아예 없는건 아닌거 같은데 계속 천천히 며칠 텀두고 연락하면서 스며들어보세요^^,엣프제미니
잇프피 맘에들면 선톡하고 나름 적극적으로 해요 근데 태생이 그런 성향은 안되서 게속 그러진않을거구요 처음이니 꼭 잡고싶어 적극적인 자세 취하는거같아요!,잇엣푸피야아
댓글 감사해요! 그럼 시간이 흐르면서 서서히 원래대로 돌아갈테니 지켜보면서 맞춰가야겠네요 ㅎㅎ,INFJ 얌짱
"첨에는 자주보고 자주만나고 자주연락하고 할 것 같아요
익숙해지면 잘 모르겠네요🤔",숭 INSFP
"초반에 그러다 점점 본모습 나옵니다
먼저 조절하세요
나중에 섭섭해져요(나는 참고 나와줬는데...)하는 맘 들더라고요",엔프j
흐흐 제가 그렇게 댓글 달려고 햇는데 ㅎㅎ,달콤한캔디ISFP
"시간 지나면 본래의 모습 나와요
지금을 즐기세요ㅎㅎ",ISFJ 잇프제16
본래의 모습 ㅋㅋ 지금은 그 모습도 어느정도일지 궁금한데 막상 본모습으로 돌아가면 충격받으려나요 ㅎㅎ 슬슬 완급조절 해야겠네요,INFJ 얌짱
네 ㅋㅋ당황스러울 뿐이에요,밍밍밍망밍
일단 상대가 연애할때가 아닌듯보이네요,더네임istp
그쵸..상황이 안정되면 생각이라도 할까요?,밍밍밍망밍
결혼할 나이라면 상대 집안이 정말 남에게 소개하기 부끄러워서 그거랑 반대되게 글쓴분은 사랑받고자란것 같아서 그게 미안(??)하고 부담인 것 같기도 하구요,코드블루
결혼할 나이 맞아요 근데 본인도 능력있고 충분히 뒤쳐지지않고 각자 가정에 불행은 다 있는데 저렇게 통보식으로 하니.. 만나서 얘기하고 싶네요ㅠ 잡힐까요?,밍밍밍망밍
저는 isfp도 아니고 ... 정말 그 이유때문에 저렇게 행동을 했는진 알 수 없어서... 만약 그렇다면 그냥 갑자기 왜 그런 생각이 들었는지 정도는 물어볼 수 있을 것 같아요. 그리고 그건 극복해낼 수 있는 문제라는걸 믿게해주면 되지않을까 싶어요. 그런데 워낙 가정사라는건 타인이 이해할 수 없는 개인적인 부분들이 많아서 선뜻 이해한다 뭐다 하기가 좀 조심스럽긴 하네요.,코드블루
"좋은시간보내 종결문 ...
마음이 크지않은걸 두달된시점에 깨닳은것같네요 ㅠ",isfp 알펜
"그래도 잠수이별이 아니라 다행이네요
잇프피들 중에 저렇게 느끼고 잠수타는 사람들(특히 남자) 정말 많은데 그래도 용기내서 솔직하게 말해줬네여",S가 좋은 잇티제쟈나
