comments,comments_writer
"안좋은 감정을 가진 채 그 기분으로 사람을 
대하면 그 사람들한테 안좋은 소문으로 돌게 뻔하고

부모님 앞에서도 그런 태도로 대하면
싸가지 없다.라는 말을 들어왔어서

뭐가 맞는지 잘 모르겠긴 해요

한 순간의 기분으로 상대를 대하면
제 실수로 그 상대를 잃을 수도 있으니깐요..?",르아iNfJ
"부모나 가족포함 타인들의 평판에
기대 가치를 낮추면 되더라구요.
어차피 스쳐 지나가는 인간들일 뿐입니다.
가장 중요한건 나. 자신뿐이더라구요",intp실격
"맞아요
저도 최대한 남들 평가에 치우치지 않고
내 갈길 갈려고 하는데
제가 현재 대학 입시로 인해
부모님의 경제지원을 받고 있어서
더욱 부모님과의 관계를 적당하게 유지시켜야하는지라..
되도록 입시 끝나기 전까지는
숙이고 살아야해서
더욱 그러네요..
댓 남겨주셔서 감사해요..",르아iNfJ
"저도 항상 가슴에 새기는 말인데... 기분이 태도가 되지 않기.
저는 개인적으로 전적으로 존댓말을 쓰려고 하고나서부터 괜찮아졌다고 느껴요 ^^",ENFJ 콜드브레인
"근데 부모님한테 존댓말을
어렷을때부터 안써와서…
그러면 그냥 어쩔 수 없이 존댓말을 쓰는 건지 ?",르아iNfJ
"저도 어릴 때는 존댓말도 안 사용했고, 의견 충돌도 꽤나 많았던 거 같아요.
언제부턴가 사회에서 한,두살 위 선배에게도 존댓말을 쓰는데...라고 생각하고부터 쓰기 시작했는데...
자연스레 존중하게 되는거 같아서 그 뒤론 쭉 사용했어요. ^^
심지어는 연인에게도 존댓말을 섞어서 사용하고 했는데 ... 개인적으로 제 스스로의 마음을 다스리는데 도움이 된다고 생각하고 있어요. ^^",ENFJ 콜드브레인
"저도 사회인이 된다면 ^^..
마음에 여유가 생긴다면
그러려고 노력은 해볼 것 같네요
감사합니닷",르아iNfJ
"저도 부모님 지원을 받고 할 때엔 충돌이 많았는데... 너무 스스로에게 부담을 주지 마시고 견뎌야 할 부분이라고 생각하셔요. 부모님도 지나고 나면 다 이해 해 주실 거에요.
나중에 좋은 결과가 생겨서 좋은 일 상상하면서 조금만 견뎌보자 그렇게 생각하면 조금 낫지 않을까 싶어요. ^^
힘내세요-! ㅎㅎ",ENFJ 콜드브레인
저도 그런게 쉽지 않더라구요!,ISFJ 남자 6w5
"제가 운이 좋더라구요. 기분이 태도가 되지 않는 어머니 덕분에 저도 그거에 맞게 똑같이 살다 보니까 그렇게 된 것 같아요. 매번 하시는 말씀이, 내가 존중받고 싶으면 상대방도 존중해야 하니 늘 조심해서 생각하고 행동하시라는 말씀을 많이 하셨습니다. 즉, 제가 제 기분대로 상대방을 전혀 배려하지 않고 행동하고 내뱉는다면 상대방도 제 기분을 전혀 배려하려 하지 않겠죠. 이건 스스로 매번 정신차리고 조심해야겠다고 제대로 인지를 해야 됩니다,,, ㅠ",닷지 ISFtJ 3w4 spsx
"공감합니다…
저만 기분이 태도가 되는게 아니고
남들도 다 똑같겠죠",르아iNfJ
혹시 자존감이 낮으신건지 알아보세요,스카이 intj
"낮은 거 맞긴 맞는데
자존감이랑 관련이 있나요 ?",르아iNfJ
저의 경우 자존감이 낮은게 좀 연관이 있어서요 글내용처럼 저도 그런게있어서 상담센터에 검사받아보니 자존감영향이 있는것같더라구요,스카이 intj
저는 기분이 태도가 되는 경우가 너무 많아서 안좋은 상황들이 많았어요 ㅋㅋㅋㅋ 끝은 내가 이긴것 같고 속이 후련하지만 돌아보니 더 성숙하지 못했던 제 모습이 후회되더라구요 ...그이후로 그러지 않도록 노력하고 인내하며 살고 있오요 ㅋㅋㅋㅋㅋ,eN T90 P
"그게 부모님한테나 가족한테는 그렇게 되기가 쉬운거 같아요
기준 세우기가 쉽지 않네요
저희 아빠 ( INTJ ) 도 타인한테 굉장히 따뜻한 사람인데, 그럼 가까운 사람들이 맘 고생하는거 같아요
아무래도 폐끼치기는 싫어하고 이상적인 가치관이면 자기앞가림을 잘 못하니 주변에서 걱정이 많아지는 듯 해요
그게 S와 N의 차이면 서로 어느 정도 놓아야 관계가 선이 지켜지기 쉬운거 같구요

부모님이 S분이면 님이 성인이고 자신의 삶의 방식이 있으니, 너무 걱정하지 말아달라 이런 식의 약간 서로 좀 선을 만들어 보면 어떨까 싶어요",유유 intj
저도 한때 그랬지만 나이를 먹기시작하고 늙어가는 부모님을 보니 영원한건 없다고 제 어리석은 행동에 후회하기전에 변하고 고치고있습니다 가족들에게 잘해주기시작했습니다 가족들도 너무 좋아해요,엣프제임
일단 부모님과 떨어져 살면 나아져요,aruui
가까운 사람일수록 더 소중하게 대해야하는 거 아닌가요..? 다른 곳에서 기분나쁜 걸 부모님이나 가까운 사람에게 풀어서는 안된다고 생각하는데 다르게 해소하는 방법을 찾아보는 건 어떠세요? 저는 운동이나 잠을 잔다거나 취미활동을 해요.,동그르
"사람의 감정은 편식을 허용치 않습니다.
세상에 지나치게 선한 사람도, 지나치게 악한 사람도 없어요.

글쓴이님 또한 부정적인 감정을 갖고 있는 분이고, 그 감정을 잘 소화시키거나 배출시켜야 하는데
페르소나까지 써가며 미움 받지 않으려고 지나치게 노력하는 그 행동 때문에
글쓴이님이 갖고 있는 부정적인 감정들은 응어리가 되어버리고
가장 편한 사람인 가족들에게 분출되는 것이겠지요.
그렇게 하려고 의지를 갖고 작용되는 게 아니라 본능적으로 그렇게 되는 것이에요.

타인에게 미움 받아도 되고 미움 받는다 해도 글쓴이님 평판이 대단히 깎이지도 않습니다.
사람들은 타인에게 별 관심이 없어요. 인프제만큼 타인을 평가하지도 않습니다.

냉정하게 말해 타인에게 좋은 사람이 되려다 가족들에게 화풀이하는 형태가 되는 것이죠.
본문 글에 이미 정답이 다 있어요.
집에서는 페르소나를 쓸 기력조차 남지 않았으니 화가 분출되는 거죠.
글쓴이님의 평소 감정선은 밖에서의 모습, 집에서의 모습 그 중간 어디에 있는 것이고요.
페르소나라는 게 그렇게 마냥 좋은 게 아닙니다.",Arte
"운동이요. 체력관리하면 어느정도 조절가능해요
그리고 그렇게 노력하지 않으셔도 됩니다 밖에서. 본인이 병나요",infjaa
"저도 저말 조금 오글거려요.
기분 나쁜거 조금은 티내야할필요도 있거든요. 막 욕하고 그런거아니면 그냥 외부에도 적당히티내세요.그래야 가족들한테도 덜할거같아요
글만보면 엉뚱한데가서 화풀이하는 느낌이라서요.",찐STJ
윗분들 말씀처럼 다수를 상대로 골고루 살짝은 미움받을 각오로 티내는게 관건인것 같습니다. 밖에서 넘 애쓰지 마세요. 사실 가족이 젤 소중하자나요.,Lijulyou
"ㅋㅋㅋㅋㅋㅋ농담을 좋아해서 생각이 안나네요
아! 살쪘다 ㅋㅋㅋㅋㅋㅋ",istj 사탕
"저도 외모관련이요 못생겼다 살쪘다 그런거
기본적으로 농담 안 좋아해요",INTX팝콘5w6
비교하는말이나 외모관련 농담 나의 가까운지인이나 가족에 대해서 함부로 말하는것 이용!,infj나나
"22
비교하는 말, 나의 소중한 사람들을 농담에 올리는 것 싫어요!",스노우화이트 ENFJ
"저는 농담보다도 잔소리나 간섭, 이래라 저래라 훈수두는게 제일 싫어용🥲",여보인티제
질투유발 훈계 싫엉ㆍ,iiillllllliilinfj
성향이 다른거 같아 이런말들 너무 듣기 싫은,enfpinfpp
"외모 지적, 타인에 대한 험담, 조롱 등 전반적으로 사람이 진중치 못하거나 가벼워보이면 정 떨어져요..!  나와의 관계를 우습게 보는 말들도 한 두번 참다가 그대로 빠이...할 거 같아요.",인푸제4w5
알지도못하면서 남이든 나든 판단하는거요 (저사람 뭐뭐하게생겼다ㅋ) 이런거 정떨어져요,아가다람쥐
남녀갈라치기 하는거요. 굳이 내 애인한테까지 들을 필요있나싶어요 ㅋㅋ,열일하는ENTP
22 저 들어봄요. 페미 테스트 그런 걸 해보더라고요ㅋㅋㅋ 진짜 불쾌했어요,온도
다른남자 만난다 바람핀다 관련의 농담류요,ENTJ 7w8 SX 블링
비도덕적인 모습을 보면 실망스러운듯해요 강약약강 같은 모습도요,r infj
멍청하단 말이요 진짜 완전 싫음 지가 더 멍창한 주제에 ㅡㅡ,intp 유르유르
"음담패설이요,,,,",엔프제일까엣프제일까
"질투 유발 농담 , 나의 지식에 비꼬는 농담, 외모 지적, 그냥 대체적으로 농담을 싫어해요.. ㅠㅠ 진지한 편이라 농담도 진담으로 듣는 경우가 많음...",잉프잉프 INFJ
농담이라도 헤어지자 이런말 극혐,infjaa
본인이 생각할때 여자친구에 대해서 몇% 알고있다고 생각하시나요,쌈무 ISFP
아직 얼마 안됐으니 많이 모르는 것 같아요ㅜㅜ,가갑
이게 같은 인프제라도 사람에 따라 너무 달라서 좀 더 객관적으로 봐야하는 부분 같은데... 글쓴이님이 어떤 말을 하셨을 때 상대분이 선넘었다 생각하고 불쾌감을 느끼시나요? 대화로 예를 들면요?,DoD INFJa 6w5
어제 대화의 같은 경우에선 매우 비도덕적인 무언가가 있었는데 나는 너가 그걸 하면 헤어질거야 라고 얘기 했는데 내가 그걸 한다고 말 한 적도 없고 심지어 그거 싫다고 얘기했는데 왜 그렇게 말을 하냐고 하면서 조금 전까지 너무 설레고 좋았는데 그 말 들으니 갑자기 마음이 다 식었다고 하더라구요.. 사실 굳이 안해도 될 말이긴 했는데 저는 그냥 되게 가볍게 한 말이었고 그것만은 안돼..! 라는 뜻이었는데 이런 식으로 제가 실수하는 경우가 많은 것 같아서요ㅜㅜㅜ 고치고싶은데 어떤 연습을 하면 좋을지 모르겠습니다...,가갑
"이야~ 정말 굳이 안해도 될 말씀을 하셨네요!
저라면요 ""그럴 일은 없겠지만 너가 그런다면 그만한 이유가 있겠지. 난 너 믿어.""라고 말이라도 해줬을텐데 거기까지는 바라지도 않을걸요.
'헤어질거야' 이런 말 농담으로도 쉽게하는거 아니지않나요? 특히나 마음이 여린 상대분께는 더더욱이요.
농담으로 해도 될 말, 하지 않아야 될 말 잘 구분하시면 되지않을까 싶습니다만,,,",DoD INFJa 6w5
맞는 말씀이십니다ㅜㅜ 제가 실수한게 맞아요 사회성이 좀 떨어지는 것 같아서 정말 절실하게 변하고 싶어졌습니다..,가갑
"그럼 여기 카페에다가 [남자친구에게 농담으로라도 듣기 싫은 말] 물어보셔도 나쁘지 않을 것 같네용. 인프제분들 대상으로든 카페 전체 여성회원님들을 대상으로든지요🙂
""내가 아직 서툰게 많아서 너한테 듣고 조심하고 고치고 싶어""라면서 여자친구분께 직접 물어보는 건 더 좋은 방법이겠구요.",DoD INFJa 6w5
조언 너무 감사드립니다ㅜㅜ 바로 올렸어요...!!,가갑
여기 카페가 신규글이 어마어마하게 올라오거든용? 지금 올리시면 묻히기 쉬우니까 있다가 낮에 올려보는건 어떠실까요~? ㅎㅎ 그때 올리시면 더 많은 의견이 달릴지두요 🙂,DoD INFJa 6w5
"자세한 내용이 적혀 있지 않아서 상대분이 어떤 분인지 파악하기는 좀 힘들고,
정말 글쓴이님이 잘못을 해서 그런 건지조차 잘 모르겠어요. 예시를 들어주시는 게 좋고.
(위에 예시 봤는데, 저건 상대방 유형불문 등짝 세게 맞으셔야... 까딱하시면 전 여친 얘기도 하실듯...ㅜ)

'선 넘는 말 싫다'라는 것에 대한 종류조차 상대방이 말을 안 해주신 건가요..?
사람마다 선의 기준이 있는데 저렇게만 말해버린 거면, 그 또한 대화의 방식으로 옳지 않으니까요.
하물며 보편적으로 전 유형 중 그 선이 가장 복잡하고 많기로 유명한 인프제인데
그렇기 때문에 저런식으로 말하면 상대방이 그거 다 못 맞춰요...

흔히들 인프제는 친절, 배려, 예의 이런 걸 중요하게 생각하는 유형인데
세세하게 들어가면 개개인마다 기준이 너무 다르다는 뜻이에요.
그래도 알아보시려고 노력하는 행도은 정말 좋은 것이고,
여기서 어느 정도 정보 얻으시더라도 상대방과 대화해보지 않으면 절~대 모르는 게 인프제이니,
벌써부터 불안한 연애하시는 것 같아 안쓰러운데 단도직입적으로 물어보세요~
안 물어보시면 말씀하신 대로 마일리지 쌓였다가 이별 통보 당하실 개연성이 높으니.",Arte
좋은 말씀 너무 감사합니다 먼저 이야기를 꺼내봐야겠어요 '나는 너와 오래오래 잘 만나고 싶은데 내가 좀 둔해서 어떤 포인트에서 기분이 상하는지 잘 모르겠다 혹시 나에게 설명 해준다면 내가 앞으로 너와 대화하는 과정에서 실수하는 일이 줄어들 것 같다' 정도면 괜찮을까요???,가갑
"오오... 아주 좋습니다ㅎㅎ 행동력이 있으신 분이라 다행이네요!
꼭 말씀해보셔요☺☺",Arte
예시라도 있었으면 좋겠어요. 사람마다 선이라는 기준이 좀 다르다보니,ENTJ 7w8 SX 블링
"1. 극단적으로 말하는거
2. 나에 대해 잘 알지도 못하면서, 쉽게 단정짓거나 판단하는 말. ( 너 이렇지? )
3. 디스하면서 장난치는거 싫어해요 (ex-외모에 대해 이러쿵저러쿵하면서 놀리면서 장난치는)
4. 그리고 은근 간섭받는거 싫어해요. (인프제가 먼저 도움을 요청했을때는 제외)

장난치는 거 좋아하시면 수위조절 잘하셔야 해요...

근데 말실수를 자주하신다니 예시가 뭔지 궁금하네요 ㅠㅠ",요거트
p보단 e들이 주로 선을 넘던데..,인프제6
"제가 e도 좀 걸쳐있긴해요. 전 오히려 i보다 e들이랑 있어야 더 숨통트이더라구요. i들이 유형불문 외골수적인 부분이 많아서요
간혹 부담스럽게 저돌적인 e나 p들도 있었지만(제가 볼때도 선넘는다 싶을 정도) 허파 디비지게 답답한것보단... 낫더라구요ㅋㅋㅋㅋㅋ

인프제 분들은 반대로 생각하나보네요. 무조건 ixxj들이 편하신가요?",무오일주 NFP 4w3
저도 e에다가 p여서인지 윗사람 아랫사람 가릴것없이 isfj infj랑 갈등이 좀 있네요 흑흑,헤요3w4sxsoenxp
"엣프제 엔프제들은 그래도 괜찮지 않나요? 둘이 섞인 성격이면 금상첨화구요ㅋㅋ
e들이 자신과 다른 유형에 대해 포용력이 좀 넓은거같아요. i들은 자기 유형에 갖힌? 외골수적인 게 있구요",무오일주 NFP 4w3
"나이가 있어서인지 누군가에게 선 넘는다는 느낌 자주 받지는 않아요. 다들 적당한 거리 알구요. 내사람이다 싶을경우 선 좀 넘어도 어느정도는 포용해 줄 수 있어요. P 자유롭고 귀엽구요(자유분방하지만 눈치있어요). J는 시간관리 잘하고 공감력 높은 선생님일 경우 좋아요.

좀 더 어릴땐 성격이 급하고 불같거나 덜 세심한 사람에게서 선넘는 느낌 받았던 것 같고, 나이드니 성격이 보여 알아서 상대가 선넘기 전에 마주칠일 만들지 않죠.",그린tea infj
전 주위에 있는 ENFP들 한테 그런 느낌 많이 받았어요,ENTJ 7w8 SX 블링
음 글쎄요.. 타당한 이유가 있다면 잔소리도 이해하죠. 근데 근거 없이 본인 감정을 내세워서 뭐라고 하는건 받아주기 힘들긴 해요. 좀 언짡게 느껴질 때는 나는 내 상황 설명을 이해하기 쉽게 말해줬음에도 본인 기분 상한거 티내거나 찡찡대는거요. 그건 약간 선넘고 짜증나는 느낌. 근데 저는 저한테 함부로 저에 대해 평가하거나 막말할때 선넘는다고 느끼는거 같아요 유형불문.,Iamfj
네 벌초갔다옴 녹초인데 영화보자고 한거부터 호감이 보였어용ㅎㅎ이쁜만남 하셔요~^^,iiillllllliilinfj
"ㅎㅎ 좋은 소식 생기면 또 글 올릴게요!!
감사합니다!!",isfj 콩
전체적으로 인프제 남자 분이 신경 쓰구 노력하신 거 같아욤 진짜 많이 설레구 뿌듯하셨을 거 같아요 그렇게 좋은 티를 조금 더 내 주어야 인프제 입장에선 '아 그래두 내가 노력하는 보람이 있구나' 이렇게 생각이 들 거 같아요 데헷,20대 INFJ 보라돌이
넹!! 오늘 너무 알차고 잘논거 같다구 넘 좋다구 얘기했숨당 ㅎㅎ 갠톡은 헤어지고서 제가 먼저 했어요! 담에 또 놀자구 ㅎㅎ 다음 만남때는 제가 상대쪽 동네로 가려고합니당,isfj 콩
오오 넘 좋을 거 같아요!! 뿌듯하구 벅차오르는 말 자주 해 주면 진짜 서로 아껴주지 않을까요?,20대 INFJ 보라돌이
헉 너무 부러워요ㅠㅠ 콩이님이 먼저 약속 잡은 건가요??,ISFJ잇푸제
"네!약속은 제가 먼저 주말에 시간 되는지 물어봤는데, 벌초 가야된다 해서 그러면 다음에 보자고 헀더니, 상대가 저녁에 시간된다고 영화보자고 해서 보게 되었어요 ㅎㅎ",isfj 콩
그랬군여 약속도 제가 먼저 잡아야 하나봐요..🥲 여태 제가 선톡을 했었는데 ㅋㅋ 데이트마저.. 그치만 놓칠 수 없져..!!,ISFJ잇푸제
ㅋㅋㅋㅋㅋ화이팅입니다ㅠㅠ인프제는 먼저 티를 많이 내줘야 다가온다고 하는 말도 있더라구요..ㅎㅎ저랑 같은 잇푸제 시네여 ㅠㅠ잇프제♡인프제 같이 화이팅입니당,isfj 콩
인프제분이랑 잘 될거 같아 저까지 기분이 둥실거리네요~^^이쁘게 잘 만나세요~!!,그래나esfj
오랜만에 설레여서 잠못드는 밤이였네여 ㅎㅎ 감사합니당!! : ),isfj 콩
"네.. 얄짤없죠 ㅋㅋㅋ
어디!! 내 사람을!! 버럭!!",인프제는 귀여워
네!맞아요~그런 느낌이었어요ㅎㅎㅎ,그래나esfj
"다른 사람에겐 ""하하""지만 내 사람에겐 ""하하호호히히후후힛힛헛헛쿄쿄""하죵🤭",dodori2
맞아요~!같이 있으면 진짜 잼있어욯ㅎㅎㅎㅎ,그래나esfj
제목 보고 부정적 이겠거니 하고 들어와서 글 보는데 마지막이 반전이네욤 ㅋㅋㅋ,20대 INFJ 보라돌이
아..부정적이라뇨😆제겐 인프제는 늘 긍정적인 사람이에요🥰얼마나 잼있고 즐거운지 몰라요,그래나esfj
내 연인 힘들게하고 통수치는사람 같이 싫어합니다~~본인은 감정이 나아졌어도 아마 남친분은 쉽게 나아지지 않을거예요~,iiillllllliilinfj
그런가봐요~그래서 그런가 더 멋있어 보이는거 있죠👍,그래나esfj
맞아요 끝까지 경계함ㅎㅎ 사람 안변하기에 또 상처줄수도있으니까,캐스퍼 INFJ 6w5
“내 사람 한정 다정함” 인정해요. 다른이들에겐 예의있게 대하지만 혹시 나 좋아하나 헷갈리지 않게 곁은 안줘요.(그게 배려). 누군가 내 사람 상처주면 더 화나요.,그린tea infj
오~맞아요~!!!남친이 예전에 고백받은 분이 있었는데 칼같이 거절했다고 했어요^^,그래나esfj
내 남자를 위해서라면 뭔들 못하리오!,DoD INFJa 6w5
"맞아요! 뭐든 간에 내꺼, 내 사람꺼 다 챙긴 다음 남은 친절을 베풀어요.ㅎㅎ 내 사람한테 주는 건 아깝지 않고, 오히려 손해보기도 하죠.
만일 타인이 내 사람한테 피해입히거나, 침범한다면 바로 배척합니다. 어딜...!",인푸제4w5
오옹 그런가요 그럼 제가 엔프제가 아닐수도 있는건가요? ㅎㅎ,도애 EXFJ
"아니요, enfj유형도 당연히 사람이기 때문에 상대방이 맘에 안들면 손절을 합니다! 글 내용대로 어떠한 연유로 마음에 들지 않는 상대방과 관계를 정리하기위해 직접적으로 말로 전달하는 경우도 있구요, 통보 없이 조용히 연을 끊기도 하고 그래요.",닷지 ISFtJ 3w4 spsx
"저는 깔끔하게 올차단,,, 연락처 삭제,,,
여운이 많이 남는편이라 추억될만한 모든것들을 치우고 버립니다,,",토토ENFJ 3w4
222,FJ 건강중
"저도 도애님처럼 하는데요. 위에분처럼 차단을 하거나 하진 않는거같아요. 차단했다가도 넘 심했나 해서 푼적은 있던거같고, 연락처삭제정돈 하는듯... 연락처삭제는 원래 자주하는편이라 ㅋㅋ",긍정Enfj
"일단 내 연인이라면 무조건 사랑하기때문에
실망시켜도 어떤모습이라도 다 감싸고 사랑하는데 상대방이 그런 제 마음을 다 깨부수고
밑바닥까지 갔을때 미련없이 아무감정없이 깔끔하게 잘라내고 끝내요",이슬 EINFJ
"어차피 이 사람과 결혼해봤자 행복하지 않을 것 같다라는 생각이 들 때쯤 이별을 생각하는데,
그 전까지는 최대한 맞춰보려고 노력하지만 결국 상대방이 마음 떨어지는 걸 알아차리더라고요.
평소에 밝고 텐션이 높은(타 유형에 비해) 엔프제이다 보니 톡으로 표현되는 감정들이 상대방에게는 느껴지는 듯해요.
제 스스로는 그다지 티 안 낸다고 하지만.",Arte
"그러면 이렇게 말해 보셔여
'너무 감사하고 한데 제가 조금은 시간이 필요할 거 같아요 제 마음이 아직 준비가 되어 있지 않아요'",20대 INFJ 보라돌이
늦었지만 답변 감사해요!,방긋ISTPA
"잇팁인 거 감안하고 읽는데도 글 진짜 되게 예쁘게 쓰셨다..
그러니까 인프제가 좋아한듯...",Arte
늦었지만 답변 감사해요!,방긋ISTPA
오히려 선물하시면 인프제분은 더 님을 못놓을수도 있어요 사귀는게 아니라면 선물은 비추 !,인프제좋아
늦었지만 답변 감사해요!,방긋ISTPA
"어떤 관계인지에 따라 다른 것 같아요
관계를 이어나가고 싶은 사람이면 저는 한번 정도는 이야기하는데 그럴 필요 없는 사람이거나 정도를 많이 넘어선 경우에는 손절합니다
손절도 조용히 하는 경우, 기분나쁘다고 말하고 하는 경우 사실 딱 하나로 정의할 순 없고 다양한 것 같아요.",인프제6
"내 사람이라 생각할 경우, 일단 차분히 직접적으로 말하고 눈치 주는데 말해도 소용없으면 거리둡니다. 시끄럽게 싸우거나하는것 극혐이라 워낙 담담하게 말하니 세심하지 않은 상대방이라면 그게 얼마나 어렵게 한참 생각하다 말한건지 모르거나 존중심이 없어 대수롭지 않게 여기고 계속 싫다는 행동과 말 반복하며 선넘어 감정적 스트레스가 심해지면 나랑 안맞구나 나도 너한테 이래라저래라하며 속박하고 싶지않아. 조용히 거리두기/멀어짐 당할 수 있어요.

(반대로 가까워지는 방법은, 예를 들자면, 어쩌다 조금 친해진 친구에게 살짝 약하게 담배냄새가 나서 어느날 지나가듯 유럽여행가니 사람들이 담배를 너무 많이펴서 힘들었어. 까페에서도 줄담배, 유모차 밀면서도 담배라니 너무하더라 말했는데 그 이후 담배냄새 전혀 안나면 감동. 피아노치는 친구가 손가락 소리나게 꺾는 버릇이 있어 살짝 그건 관절에 좋지 않을텐데.. 말하니 그 이후 그 습관이 현저하게 줄었다는걸 느끼게되면 존중해주는 느낌 고마워요. infj 가까워지기 알면 쉬워요. : )",그린tea infj
신호를 여러번 줘요. 그런데도 불구 하고 계속 그러면 그땐 이유설명 굳이 할 필요 앖다 생각 하고 끊어냅니당,푸제뿌제
전 기분 나쁘다고 말 해요.,누룽지 inxj
2 근데 저는 20대 초반까지는 빙빙돌려서 말했는데 어느순간부터 딱 말해요. 싫다고. 좋게 말해보다가 도저히 아니면 멀어지는거죠,DoD INFJa 6w5
제경우 얘기를 한다는 것은 개선해서 좋은 관계 유지 하고 싶다라는 의도인데 상대가 못받아 들이고 언쟁되면 끝나요 손절 여러번 얘기해봐야 왜 너만 그래 이러케 이어지고 나만 예민한 사람 되더라구요 이제 노력도 하기 싫어서 거리두기 들어갔구요,ISFJIN
저도 그래요 얘기 안하고 넘어가는게 오히려 더 안좋은 징조..개선해서 만날맘이 없다는거죠,iiillllllliilinfj
"장점이 많아서 해당 부분 개선 해서 앞으로 잘 지내고 싶은 사람 = 대화로 해결
그냥 앞으로 별로 안 친해지고 싶은 사람 = 조용히 멀어짐
저는 이런 것 같아요.",서히히 INFJ
"본인은 신호줬다고 생각하는데 타인 입장에서는 눈치 채기도 힘든 신호라서
결국 반복되다가 그 유명한 도어슬램 하는 게 보편적이죠.
괜히 도어슬램으로 유명한 유형이 아니니.
불편한 거 말하는 인프제 만나시면 꼭 붙잡으세요. 진짜 좋은 사람이니.",Arte
"저도 님이 뭘잘못했는지 전혀 모르겠는데요?,, 밖에서 친구들도 다갔고 시간도정확히 안알려주고 언제도착할지도 모르는상황에 전화한통 해줄수있는거아닌가요??저같아도 택시타고 갔을것같은데 언제올줄알고 밖에서기다리는건지 전 남친분이 왜 화내는지도 진짜1도이해가안가요ㅠ",엣팁ㅋ
"제말이요 ,,,",콩님
님 잘못 1도 없어요 남친 솔까 디게 별로에요 돔황챠 mbti 자체가 안맞아보여요 mbti가 둘이 반대 느낌인데…전 님이 엔프제인줄,ISFJIN
"그렇져,,?ˀ?ˀ?ˀ 헤어지자고 해야겠네요 제 생각정리해서 잘 말해볼게요 감사합니다",콩님
j는 저러지 않는데 모르겠다라니…꼬박꼬박 몇분 이런거 다 세세하게 알려주는데…뭐가 맘이 꼬였었나보네요 운전중에 전화가 왜 안돼 ㅋㅋㅋㅋ,ISFJIN
헤어지는게 나을까요 진짜 어제 너무 스트레스 받아서,콩님
사실 헤어짐이 쉬운건 아니죠 감정이 다 바닥이 나야 가능한거라….이성적으로는 고질적인 문제 바뀔 일도 없고 남친 저런거 자체가 배려가 전혀 없어보여서 별로긴해요,ISFJIN
연락을 남겨놓는게 나을까요 아니면 가만히 있을까요 어제 너무 하고 싶은 말 많았는데 못했어요,콩님
대화는 해보세요 남친 먼저 연락 없나요? 화해하자고 자기딴에 가까이 오라 그랬는데 거절했으니 또 그게 삔또 나갔을거 같기도 해요,ISFJIN
"넹 지금 자나봐요 𐌅𐌅𐌅 그냥 연락하지말까요 진짜 저 감정소모 하는거 진짜 싫어하는데 너무 힘드네요 ,,",콩님
감정소모하는게 대화하는거보다 더 싫으면 하지 마시고 소모가 되더라도 말은 해야 직성에 풀리시면 하는거구요 전 좀 후자에요 안그럼 속이 뒤집어져서 근데 상대가 받아들이지 못하면 감정소모 엄청 나는거죠,ISFJIN
항상 말할때마다 안되더라구요 ㅜ 후,콩님
"이제 한달 지났어요 ,,",콩님
헐…맘이 괜찮으시다면 빨리 환승하심이…,ISFJIN
"그런가요 🥲 진짜 좀 힘들긴 하네요 ㅎㅎ,,",콩님
저도 작성자분이 뭘 잘못했는지 모르겠어요. 운전중에 통화 할수 있고 어디인지 언제쯤 도착하는지 충분히 알려줄수 있어요~ 제가 님이였으면 진짜 왜저러나 싶을것 같아요 휴ㅠㅠ,istj래용
제말이요 ㅋ𐌅𐌅𐌅 그래서 그냥 기다리지 못하고 먼저 간거에 대해서만 미안하다고 했네요,콩님
헤헤 헤어졌어용 감사합니다 👻,콩님
저는 잘모르겠는데... 친한 지인이 저한테 그러길 조금 지나치게 완벽주의적이고 계획적인 점이라고 하더라구요. ㅎㅎ,ENFJ 콜드브레인
맞아요ㅠ 세상에 완벽함이란게 존재하지않는다는걸 알면서도 높은 이상을 추구하죠ㅠㅜ,스윗 ENFJ
제 남자친구가 말을 진짜 청산유수처럼 잘하는데요.. 뭔가 본인 뜻대로 본인 말대로 해야해!!! 이런 속내가 보이는것 같아요ㅠㅠ 제가 받아쳐도 어차피 자기말대로 해야 같이 행복할수 있다..? 티는 안내지만 결론은 본인 말이 다 맞다고 생각해서 진지한 대화하고싶지 않아요ㅠㅠ,istj래용
"ㅋㅋㅋㅋㅋ이거 뭔지 알것같아요ㅋㅋㅋ

너의 의견은 존중해 근데 내생각은 이렇고 내생각은 결코 변하지않을꺼야! 나도 예전엔 너와같은 생각을 가진적이 있었었는데 이러저런 경험을 하고나니 지금의 내생각이 옳다는걸 알게되었어! 지금의 너의 생각을 존중하지만 너도 시간지나면 내생각과 같아질꺼야!

이느낌인가요?!ㅋㅋㅋㅋ",스윗 ENFJ
헐!!!!!!! 네!!!!!!!! 맞아요!!!!!! 너도 나중엔 내생각과 같아질거야 이 표현이 진짜 찰떡이에요ㅋㅋㅋㅋ앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제 남자친구 보는줄 알았어요🥹,istj래용
"ㅋㅋㅋㅋㅋㅋㅋ진짜 엔프제 특인가봐요ㅠㅜㅋㅋㅋㅋㅋ
반성하고갑니다ㅠㅜㅜ",스윗 ENFJ
고집이 세다 카더니 그런거였군요,ISFJIN
