comments,comments_writer
어디가 무심하다고 느껴지시나요??,또내가귀여운게죄
음 연락을 하고있음에도 자신의상황을 얘기안해준 부분이요. .ㅎㅎㅎ,i entj
당근갓다가 재밋는일 생긴거라면 몰라두 그런것까진 딱히 얘기할 필요성을 못느끼긴해요. 그래도 상대가 좋아하면 노력할거같아요!,한나 intp
ㅋㅋㅋ재밌는일 ㅋㅋㅋ 그럴법 하네요! ㅜㅜ제가 너무 시시콜콜 바라나봐요 조금 자제해야겠어요,i entj
제 경우엔 인팁 남친 안 물어봣는데 보고하고 다니진 않고 지금 뭐하냐 물으면 그때 대답하던데요?? 그리고 알고싶으면 제가 오늘은 퇴근하고 뭐하냐고 물어봐요!! 근데 제가 딱히 생각 없으면 안 물어볼 때도 많아요 ㅋㅋㅋㅋㅋ,ㅎ ㅏㄹ intp 9w1
"아그렇군요! ㅜㅜ 그럼 서로 스케줄을 모르실때도 있으신거에요?
제남친은 큰 스케줄? 약속이나 일정은 미리 얘기해주더라구요. . .당근같은 매우 사소한 일들은 아니였나봐요 ㅋㅋㅋㅋ",i entj
어.... 딱히 인지해본 적은 없는데 까먹고 안물어보는 날은 뭐하는지 몰라요...ㅎ 밤에 서로 일정 다 끝나고 오늘 뭐했는지 얘기하기도 합니다,ㅎ ㅏㄹ intp 9w1
인팁x인팁 커플이시라 확실히 쿨하시군요 ㅎㅎㅎ저도 인팁남친을 이해해야겠어요. .ㅎㅎ,i entj
앗 근데 저는 일정 물어보는 거 별로 안 답답해요!! 일정 물어봐주는 거 좋아하고... 얘기해보시고 조율하실 수 있는 부분 조율하세용 전 저에 대해 묻는 거 완전 신나해서 뭐할 거냐고 맨날 물어봐주면 행복한데요 ㅋㅋㅋㅋㅋ,ㅎ ㅏㄹ intp 9w1
아진짜요? 🥹 ㅜㅜ 시무룩했는데 반가운얘기에요ㅜㅜ ㅎㅎ 댓글감사해요 참고해서 조율하고 맞춰가야겠어요,i entj
"제 인팁남친은 5년 솔로였다가 지금 저 만나고 있는데요.
연애 극초반에 있었던 일이에요.
같이 저녁 먹고 남친이 농구게임이 있어서 저녁 8시에 헤어졌습니다.

아니 근데,,담날 오후 2시까지 연락이 없는 거 있죠!
혹시 무슨 일이라도 있냐 걱정돼서 톡 보냈더니 하는 말이
아침 일찍 급 현장업무가 생겨서 멀리 나와있다는 거에요.
미리 연락 좀 해주지 그랬더니 아침에 너무 정신이 없어서 까먹었대요^^

'농구 끝나고 집에는 잘 들어갔는지,, 담날 점심 이후까지도 연락이 없으니까 정말 걱정했다.
16시간 넘게 연락이 없다는 건 나에 대한 생각은 1도 안하는 걸로 느껴진다.'
우리가 오래 사귄 사이라면 오빠를 믿고 아무 걱정하지 않을텐데 지금은 연애 초반이기 때문에 서로 신뢰를 쌓는 게 중요하고
그 과정 중 하나가 연락이다.' 라고 설명하니까
정말 생각도 못했다. 연락하는 것 자체를 까먹었다고, 그렇게 느끼게 해서 너무 미안하다 말하면서
그 이후론 미리미리 일정 얘기해주고 어디 가는 중이다, 뭐 할 예정이다 잘 얘기해 주더라구요 ㅎㅎ
인풋이 정확하면 아웃풋도 정말 정확한 게 인팁의 매력인 것 같아요. 대신 납득이 가능하게 설명해주는 게 중요한 것 같습니다~",엔프피abroad
"ㅋㅋㅋ 정신없어서 까먹었다 이거 저네요..
갑자기 예상못한 일 생기면 진짜 정신 없어서 까먹어요.. 그래도 얘기 차분하게 잘 하셨네요",SPACE INTP
"맞아요 저정돈 해야죠. 상대방에 대한 예의의 선을 지켜주는 연락은 시키지 않아도 해야함
저도 저 정도도 안하면 뭐라고 해여",서로 INTP 4w3
통보이별 당하시고 먼저 연락하셨나요??!!,jun99
"네 ㅠㅠ 헤어지자할때 한번 붙잡고
일주일지나서 한번 더 !!",인팁intpt
헤어진지 얼마만에 재회하신건가요? 재회 축하드려요 ㅎㅎ,나는야ISFJJJJ
이주안되게 걸렸어요 ㅎㅎ,인팁intpt
"신기해요. 제가 본 유형들이랑 코쿤님이랑 너무 분위기가 달라서…! 코쿤님이 엔팁이라는게 너무 신기하더라구요
저는 약간 오히려 댄서 리정님 스럽달까? 더 정확히말하면 옛날 나는솔로에서 욕엄청 먹은 엔팁옥순.. ㅋㅋ
그래서 코쿤님 같은 스윗한
저런 엔팁 만나보고싶네요 ㅋㅋㅋ",긍정Enfj
"아 저는 딱 보자마자 저건 엔팁의 촌철살인이다 싶었어요ㅎㅎ
안 그래도 사람 배려하는 대화 보면서 사랑 많이 받고 자라셨나보구나 싶었는데
아니나 다를까 아버지와 엄청 친하고 친구처럼 지내시더라고요.
보통 아버지와의 관계에서 감정이 발달하니 그 부분이 채워진 것 같아요ㅎㅎ
엔팁의 단점이 지나친 행동력 때문에 타인의 감정을 고려하지 못하는 부분이니까요 :)",Arte
"저도 팩폭하거든요? 근데 이게 강하게 말하는게 아니라 부드럽게 말하고
제주변 t들도 사실을 조근조근
난 이런거라고 생각해.라고 말투가 듣는데 오해가 없으니까 그런데
제주변엔팁들은 너무 무섭게 몰아세우는 스탈이엇어서..
코쿤님 정도면 너무 좋을거같아요
오히려 전 제가 틀려도 말투만 좋게 얘기해주면 되는 스탈이라ㅎㅎ
근데 강남님도 엔팁인데 분위기 너무 다르네요 ㅋㅋㅋ",긍정Enfj
"강남님 정도도 저는 좋은 엔팁이라 생각해요ㅎㅎ
말씀하신 그 엔팁옥순님이 진짜 미성숙한 엔팁의 표본이라😅😅
코쿤님은 그냥 어느 유형이었어도 저런 부자관계 하에서 자랐으면 지금과 크게 다르지는 않았을 거라 생각하고요ㅎ",Arte
"맞아요 ㅋㅋ 강남 너무 좋아서 유튜브도 다 보거든용 ㅋㅋㅋ
사실 강남 리정 코쿤 다 좋아하는 연예인들 ! ㅋㅋㅋ",긍정Enfj
저는 코쿤보면서 인프피인줄 알았어요. f수치 높아보야서요. 멘트도 사려깊고요. EQ 높아보이더라고요. 텐션 안높고 차분해서 내향형인줄 알았는데 외향이라 신기해요,겨울빵 INTP
"제가 잉뿌삐 컬렉터인 엔프제인데,
어후... 잉뿌삐의 그 소심소심 모먼트 진짜 111111도 없어요ㅎㅎ
f형 같긴 하지만 t형이 감정을 익힌 그 느낌적 느낌이 확 와닿는 게 있더라고요~
말씀하신 그 EQ가 높다는 말이 맞다고 봐요ㅎ 감정을 참 잘 소화하는 듯해요.",Arte
오호 맞아요 특정 행동을 보고 인간 자체를 분석하는거! 전 동족혐오 기질이 있는 편인데 코쿤은 넘 젛아요 그 엔팁 특유의 재수없는 느낌이 없어요,뿡냐 ENTP 4w5
"전 그 엔팁 특유의 동족혐오도 재미있어요ㅋㅋㅋ
서로 본인이 최고여야 하는데, 그런 놈이 앞에 또 있으니ㅋㅋㅋ
코쿤님은 이겨먹으려고 하는 모먼트가 안 보이긴 하죠ㅎ",Arte
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나는 나를 혐오한다 🤣🤣 내가 이 자리에서 제일 눈에 띄어야되고 제일 짱이어야하는데 태양이 두개가 뜬 느낌이랄까? 저도 딱히 누굴 이겨먹으려고 하거나 말로 조지려고 (선넘으면 조짐) 하는 편은 아니라서 코쿤 같은 엔팁이 정말 성숙하고 아름다운(?) 엔팁 같아요.. 저런 엔팁이 많아져야 엔팁의 인식이 좋아질텐데 현실엔 아가리파이터들이 너무 많음 ㅜㅜ...,뿡냐 ENTP 4w5
"그래도 뿡냐님은 사회화가 제법 잘 되셨는데요?ㅋㅋㅋㅋ
말씀하신 표현을 빌리자면, 무늬만 아가리파이터인 걸 모르는 엔팁분들이 생각보다 꽤 많긴 해서ㅋㅋ;;
딱 그것만 인지해도 괜찮은 엔팁이라 생각해요~",Arte
요즘 가보고 싶은 핫스팟 어디신가요??,하무이ENTP
핫스팟이라.. 저는 지방에 살아서 서울 압구정로데오 가보고 싶네용,entp슈방방
"어떤 mbti에게 끌리세요?
마음에 드는 이성 있으면 직진하시나요?",혜이istj
딱히 끌리는 mbti는 없는데 꼽자면 i_t_가 좋은것 같아요. 마음에 드는 이성 있으면 상황 지켜본 후에 직진하는 편입니당,entp슈방방
동감합니다,entp남자
허전한마음 잉스타로 채우는중,cherryade ENTP
약간 여자들한테 관심구걸 하는거같기도하고요 .. ㅋㄷ ..,ㅇㅇㅇㅇㅇㅇㅇㅇ
어떤걸 올렸던가여 ㄷ ㄷ,cherryade ENTP
지 예전에 찍은 셀카여 ㅎㅎㅎㅎ,ㅇㅇㅇㅇㅇㅇㅇㅇ
!그거슨 관심구걸이 100프로 맞네여,cherryade ENTP
그쳐 여자는 질려버렸다더니 관심구걸하니까 진짜 개웃기네여 ㅎ,ㅇㅇㅇㅇㅇㅇㅇㅇ
"스토리에 누가보는지 뜨잖아요 ㅋㅋㅋㅋㅋㅋ내스토리 보는지 안보는지 보는거에요
왠만하면 클릭하지마세용",떠기ENTP
흐음 저를 신경쓰고 올리는걸까여 .. ? 전 걍 아무것도 안올리고 가만히 있는데 혼자 관종마냥 1일1스토리 시전하니까 왜저럴까 싶어요 ...........,ㅇㅇㅇㅇㅇㅇㅇㅇ
"정답이에요 ㅋㅋㅋㅋ
저도 그러는데 아직 너나 신경쓰이지? 이 느낌으로 올리는데용 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",떠기ENTP
그냥 머.. 누군가와 소통하고 싶은 마음..,체리콕1
간단한 거라도 목표를 세우고 노력해서 성취하는게 기본적인 욕구충족(수면욕 식욕 등)보다는 좀 더 고차원적인 욕구라고는 생각합니다,SPACE INTP
"그러게요 허무해요… 성취감이 없어서가 맞는거같네요 작은거라도 뭔가 만들어내보려고 해야할것같아요
실패 성공 혹은 남들이 평가하는게 싫으니까 뭔가 혼자 꼼지락해보겠습니다",인팁코로로
"하지 말아야 할 이유말고, 해야 할 이유를 찾자!

sns를 보다가 발견한 문구인데요
생각해보면 제가 이렇게 생각하고 행동을 많이 하는것같아요

먹고싶은 음식을 먹고나서 속이 더부룩하고 무거운 느낌에 집중하기보단
먹고싶은 음식을 먹었다!에 초점을 맞추면 조금 더 내가 원해서 실행한 일에 긍정적으로 생각할 수 있지 않을까싶습니당",ENFJ확정
"전반적으로 의욕이 꺾여 계시네요. 아직 코로로님이 정말 흥미가 동할 만한 관심사를 못가졌다기보다는 위에 분들 말씀하신 것처럼 생각의 전환이 필요해보여요!! 기억이란게 무서워서 내가 안좋게 기억하면 나중에도 하기 싫은데, 아무렇지 않고 상황만 기억을 하면 또 그런 상황이 와도 상관이 없거나, 별게 아닌데도 너무 즐거웠던 기억으로 남기도해요! 욕구에만 따라가면 점점 더 큰 자극을 원하게 되고, 그러다보면 자극이 끊기면 무료해져요.. 쉬는 김에 내가 궁금했던것들에 대한 호기심을 풀겸 경험해보면서 하나하나 느껴보는건 어떄요?",번호 ISTP
저는 그래서 배부르게 살지 않기로 다짐했습니다^.^...,보보ENTP
딱...제 얘기를 적어두신 것 같아요.... 인티제는 그러게 하나만 다른데 고양이같단 생각이 든 적 한번두 없는 것 같아요! 고양이보단...기린..?!,lIIIIIIlII
"기린도 비슷하네요 ㅋㅋㄹㅋㄹㅋ
하 그냥 대답이 생각 안나서 리액션하고 대화를 끊을려는데 상대방 인팁분이 자기 일상이랑 저한테 질문해서, 좀 와다다 대답했더니 하루째 안읽씹...... ㄹㅇ 인팁은 고양이 같아요",skoll
(도망),INTP 그잡채 7w8
하하 끊임없이 서로 얘기하다가 갑자기 하루동안 안읽씹.... 물론 저에 대한 관심이 적어서 그렇겠지만 ㄹㅇ 고양이 같습니다,skoll
정신없는 하루를 보낸게 아닐가요 ... ( 매일이 정신없는 사람 ),INTP 그잡채 7w8
참 신기하게 일과 시간 때 오히려 1시간이내 칼답이더니 막상 집이라고 하시고 연락두절;;되는..,skoll
핡 사진이 너무 귀여워요! 상자 속 고양이...,그물
인팁 귀여워...,해님 ENFJ
"쉬고 싶을때는 원래 카톡창 안열어 봅니다.
알림도 다 꺼놓고, 휴대폰도 무음으로요.
같은 번호로 2회 이상 부재중전화 떠 있으면 그것만 연결해서 통화하기는 합니다.

업무용폰은 따로 관리를 하고, 사적인 폰은 무음으로 해놔서
연인과 가족의 것은 아침에 한 번 밤에 한 번 확인하고
외의 것은 쌓이고 쌓이다가 정기적으로 한 번에 읽음 처리로 정리하기는 합니다.",압생트한모금intp
친구들 중에 몇명의 인팁디땜네 그런 성향인건 알지만 아직도 적응이 안되긴 하네요 ㅋㅋㅋ,skoll
제 입장에선 인티제 엄근진 강쥐에 불과,intp 삼다수
"ㅋㅋㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋ
역시 진짜 고양이는 인팁인가보네요..",skoll
전공 or 하는일..?,INTP 그잡채 7w8
이미 이야기 햇어요 ㅋ ㅠㅠ,해님 ENFJ
형식적인 대화 별로 안좋아해요 저는.. 점점 흥미잃어요,냥팁IntP
그쵸? 그래서 형식적인 대화는 안 하고 있어요,해님 ENFJ
아직 잘 모르는 사이고 호감 있는 상태에선 가벼운 대화도 괜찮아요. 어쨌든 상대에 대한 데이터가 쌓이는 거니까요. 오히려 억지로 잘 모르는 깊은 얘기 하려다가 핀트 안 맞거나 상대가 재미없는데 억지로 맞춰주는 느낌 들면 그게 더 힘들어요. 그냥 편하게 엔프제님 원래 모습대로 하세요.,SPACE INTP
감사합니다💛🙆🏻‍♀️🙆🏻‍♀️,해님 ENFJ
근데 어쨌든 저한테 호감이 있는 것 같아 보이시나요?,해님 ENFJ
저는 고등학교 후배 정도의.. 굳이 다시 안봐도 될 사이에 호감 없으면 그냥 다음에 한번 보자는 식으로 적당히 대화 마무리지었을 것 같아요. 연락 계속 이어가고 만날 의지도 보이면 호감일 것 같은데요.,SPACE INTP
헤̆̈헤̆̈ 감사합니닷,해님 ENFJ
"가벼운 대화는 아무리 많이 하더라도 그냥 그래요. 양보단 질이라고 생각해요! 진지하거나 취향관련된 얘기... 저는 특히 가치관, 철학, 심리학, 공상과학, 우주얘기, 노래취향 얘기를 좋아하는데요, 그런식으로 하나씩 발굴한다는 생각으로 매일 조금씩 얘기나눠보세요. 넘 어렵게생각하지 마시구요...!",lIIIIIIlII
감사합니다!!,해님 ENFJ
"가벼운대화라는게 저는 반복되는 일상대화..잘잤어? 밥먹었어? 뭐..? 뭐하려구? 이런것들이구여
그 외에 내용이 가벼운건 괜찮다봐여 진지한얘기는 만나서 나누는게 좋다구 낫다생각하구여",도깨ㅂINTP
감사합니다!!!,해님 ENFJ
근데 1-2주 어케 이렇게 이어가죠 하,해님 ENFJ
"엔프제는 그냥 있는 그대로도 
충분히 매력적일 것 같은데요?!

그냥 있는 그대로 솔직한 모습을 보여주세요

상대가 좋아할만한 대화나 모습은 
결국 내가 아니라 긴장하고
긴장하면 재미없습니다.",흐르는
좋은 말씀 감사해요☺️ 요즘들어 연락 끊긴 적이 많아 고민이 되네요 막 ㅠㅠ,해님 ENFJ
"영화, 드라마 좋아하면 뭐뭐봤냐, 추천해달라 이런 것도?",INTP매직
인팁이 말 이어가는 건 힘든 부분이죠? 말 이어가주는데 괜히 미안하네요,해님 ENFJ
"관심 있으면
어떻게든 이야깃거리를 만들려고 하겠죠ㅋ",INTP매직
"댓글들 보며 어이 없네요.
아무리 상대가 인팁이라지만 진지하거나 취미, 학문적이고 철학적인 분야 등을 '톡'으로 나눈다는게 웃기고 황당할 것 같은데요.
인팁의 이런 화두는 이미 관련 커뮤니티 여러 곳에서 같은 관심사를 가진 타인들과 활발하고 충분하게 나누고 싸질렀을 가능성이 높아요.

썸타는 이성에게까지 이런 것을 기대하는 인팁도 있나요?..납득이 어렵네요.
얘가 나랑 언제 봤다고, 이런 어줍잖은 주제로 대화를 유도하지? 이런 생각에 오히려 어이 없을 것 같습니다.
그냥 해오던대로 스몰토크로 가세요.
날씨, 음식취향, 학창시절 선배를 보며 느꼈던 감정, 과거의 추억이나 공감할만한 이벤트 얘기 등등.
그 분이 님의 톡을 볼때마다 '이렇게 밝고, 여리고, 말간 존재도 있었구나' 라는 느낌 전달만으로도 충분합니다.",압생트한모금intp
엇! 인팁 님!!!! 진심을 담은 장문 댓글 넘 감사합니다🥹🥹 걱정이 많았는데 덕분에 한시름 놓아요 천천히 다시 한 번 더 읽고 참고해 가겠습니다 :-) 감사해요 좋은 하루 되셔요!,해님 ENFJ
"이미 서로 마음이 확인된 상황에서 담백하게 마무리짓는 고백을 선호해서 123 다 큰 상관은 없어요
하지만 부끄러워하는 모습을 직관하는게 재밌기 때문에 3을 고르겠습니다",SPACE INTP
ㅋㅋㅋ딱 인팁이네요,ENTP 1W9 캥거루
직관 못참지;; (요),INTP 그잡채 7w8
"왤케 소심하시죠? (따지는거아님)

고백받을 때로 돌아간다면 잠깐만! 이거 녹화해도 돼? 시전해보고 싶네요
ㅋㅋㅋㅋㅋㅋㅋ",SPACE INTP
"보통 ""네 평생 마라탕 값은 내가 책임질게"" 라던가 ""내 닭다리는 평생 네거야"" 하는 등의 멘트를 선호하긴 하는데요... 어떻게 고백하셔도 내 마음에 들면 받아줄거고 마음에 안들면 안 받아줄 거예요. 마라탕 값을 평생 책임져준다고 하는 어마어마한 한눈에뿅 멘트가 아니라면요. 받아주기 싫은 사람이어도 그 상황이 기록으로 남는게 싫어서 만나서를 선호할 것 같고 좋아하는 사람이라면 그 순간의 냄새 온도 습도 표정 말투 입모양 하나하나 기억해놨다 매일밤 회상하며 씹고 뜯고 맛봐야 해서 더더욱 만나서가 좋을 것 같아요!",lIIIIIIlII
좀 변태같아요.. 다시 생각해보면 귀엽기도 ㅋㅋ,ENTP 1W9 캥거루
"같은 인팁도 이렇게 다르군요.. 저는 저렇게 고백받으면 뭔 🐶소리지? 그래서 사귀자는거야 말자는거야.. 싶을 것 같고
받아주기 싫은 사람이면 제발 거절이라도 편하게 할 수 있게 카톡으로 했으면 좋겠어요 ㅋㅋ
혹시 에니어그램 몇 번인지 아시나요?",SPACE INTP
변태같으시다길래 ｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡ 심정이 완전 이거였는데 댓글 달려구 보니까 다시 생각해보면 귀엽기도...가 추가됐네요?!?! 그럼 한번만 더 다시 생각해보시게써요? 한번으론 만족못해 두번 귀여워야겠어요,lIIIIIIlII
"근데 제 인팁이는.. 좀 터프, 털털인데 그런거 좋아할까요?",ENTP 1W9 캥거루
죄송해요 그냥 장난치고 싶은 마음이 컸고 저도 저렇게 고백받으면 정말 싫고 끔찍하고 악몽일 것 같아요. 얼굴이 잘생긴게 아니라면요...잘생긴 얼굴을 대입하고 상상해서인지 사실 저 고백을 선호하는게 아니라 마라탕과 닭다리를 선호하는건지..헷갈리지만...애니어그램은 잘 모르겠어요...!! 검사 해본 적 있는 것 같은데 뭔가 너무 많이 적혀있었어서 기억이 안나네요🤣 저는 스페이스님 말에 공감해요...! 직관 못참지..!!,lIIIIIIlII
"마라탕과 닭다리를 얼마나 좋아하냐가 중요할 것 같아요. 충분히 고백해도 되는 상황으로 보여지시면 그냥 솔직하게 마음담아 얘기하세요 그게 베스트예요..!! 저도 터프털털 성격인데요, 좋아하는 사람이 하는 얘기는 다 좋아요. 오글거려도 귀엽고 뚝딱거려도 귀엽고 서툴어도 귀엽고요. 저는 사실 각잡고 고백하는 것 보단 자연스레 스며드는 느낌을 더 좋아하긴 하지만요..!!",lIIIIIIlII
"카톡은 닫지않고 계속 무한대화하고
사진은 100장정도 받았어요 ㅋㅋ 이정도면 나쁜거 아니죠?",ENTP 1W9 캥거루
와 사진보내는거면...사진응 진짜 편한사람한테만 보내는건데...!! 아주쪼아요 그런식으로 대화하신지 얼마나되셨나요?,lIIIIIIlII
일주일은 된거같은데 본인 얘기를 정말많이해줘서 좋아요. 오타쿠 기질도 있어서 자기분야 진짜 엄청쏟아내내요 ㅋㅋㅋ,ENTP 1W9 캥거루
본인얘기 많이하고 관심분야 마구얘기하는거면 호감인것같은데요! 너무 이른타이밍은 아닌지가 중요할것같은데 이건 작성자님 판단에 달린 일이니까요!! 응원할게요!,lIIIIIIlII
"둘다 얘기는 했어요 처음엔 그렇고, 두번 세번 만나면 고백하는거로",ENTP 1W9 캥거루
부럽다 고백할 건가 봐용,해님 ENFJ
해야죠 하고 까이던디 사귀던지 ㅋㅋ,ENTP 1W9 캥거루
멋지다 엔팁다워요 ㅋㅋㅋㅋㅋ 아자아자!!!!,해님 ENFJ
무조건 만나야죠,냥팁IntP
네 만날예정 ㅋㅋㅋ,ENTP 1W9 캥거루
청소 싫어하던데 앞으로 청소는 내가 책임질게 나랑 만나자! 하고 진심공격하면 되나요?,ENTP 1W9 캥거루
ㅋㅋㅋㅋ감사합니다,ENTP 1W9 캥거루
화이팅,intp 삼다수
그냥 만나서 만나보자 이렇게 담백하게 하는 게 좋습니다 포인트는 살짝 수줍어하면서ㅋ 변태들이라 그런 거 보는 거 좋아함 엔팁이 부끄러워한다? 너무 재밌을듯 호호,데구르르 intp 8w9
"좋아하면 질투대마왕인데
천상천하 유아독존이라 친구나 다른 인간들한테는 전혀 없어요 ㅋ",entp러버
저는 사랑하는 사람한테도 질투 잘 안해요. 친구사이에는 약간 서운(?)정도. 엔팁 남사친도 약간 투정 부리시는거 같아요.,노드 ENTP
진짜 찐친이라 생각해서 투정? 느낌 같기도 하고요 ㅋㅋㅋ 전 우선 애인한정 질투심 강한데 티는 안내요,뿡냐 ENTP 4w5
"엄청엄청 심해요
주변 남자엔팁도 심한것 같고요
전 무작정 따지기 보단 삐지는 걸로 심합니다,,ㅎㅎ
댓글 보니까 사바사인듯 하네요",StachyS2
연애할땐 질투.. 없진않은데... 썸탈때 질투폭발..,ENTP 1W9 캥거루
질투 많이 심한 듯,드메르
진짜 질투는 없고 그냥 장난삼아 캐묻는거,ENTP 차주
그냥 그때 그시간에 심심했나봄,entp남자
"엔팁이들은 사랑하는 사람들의 고민을 들어주고 해결책에대해 제시해주는걸 좋아합니다. 그 과정에서 토론하는것도요 ㅎ

무작정 의지하는것과
너의 지혜를 빌려보겠다는건 다르니까요-

그리고 mbti떠나서
남자들은 여자친구에게 도움이 되고 자신이 필요한사람이라는 경험을 줄 때 자존감이 올라갈거예요 ㅎ",entp 쓸모없음의쓸모
"mbti편견(?)과 별개로 엣티제 엔티제 엣프제 등이랑은 스파이시 느낌으로 케미 잘 맞았던 것 같아요
물론 어느 한쪽이 조금은 더 일방적으로 좋아할 때에만... 그래서 궁극엔 그 사람이 양보해주고 져주는 상태일 때에 좋던 것 같더라구요",드메르
인팁 인간관계 메모메모요!,방긋ISTPA
이 글 보면서 느낀게 하나도 안틀리고 이렇게 해주는 사람이 편하고 좋았는데 제 가장 친한 친구중 하나네요ㅋㅋ 친구관계에도 충분히 응용가능할 것 같아요!,번호 ISTP
인팁폴리탄 괴담 ㄷ,intp 삼다수
헉 이런 기밀 누설하심 안대는디,댕구
"8 9번은 글쎄요ㅎㅎ 나이대에 따라 다를 것 같아요.
20대 초반이면 상관 없을듯..",아리오 INTP 8w7
저는 변종 인팁인가봐요... 서술된거에 비해서 웬만하면 상황이나 상대에 맞추려고 하고 나만의 바운더리같은거 없고 지적인 것도 딱히 추구하지 않고 느슨한 사람입니댕ㅋ_ㅋ,INTP 챈쮸
,딸림음 INFJ 7w6
다 내가 fj에게 챠밍한탓.. 인프제 사랑해..🥹,서로 INTP 4w3
저도 인팁 사랑해요ㅠㅠ,딸림음 INFJ 7w6
인프피요? 엔팁이요?,물음표살인마 쁏팁
둘 다 요!,서로 INTP 4w3
받는 거 무지 좋아하는데 전여친들 하나같이 안해주더라는ㅠㅠ,F가 높은 ENTP
아 그런가요?!? 큰건 아니지만 자잘하게 오빠 조아하는거 있음 선물해주고 약간 엄마맘같이... 저희집 오면 이것저것 챙겨주곤 하는데 이 사람이 크게 표현은 못해도 부담스럽겐 생각 안하는거죠?! 편지도 주고싶어여... 제가 다 퍼주는 스탈이라...,Estjo
부담도 어느정도 있을거같아요 표현은 하되 돌려받고싶다는 생각안하시면 부담 없어질것같아용,락토핏 엔팁
아 돌려받고싶단 생각은 버린지 오래...! 저 사람은 행동으로 표현하는거 같아서요! 다만 자기가 못하니 받는 것도 싫어하나 궁금했어용!!,Estjo
받는건좋죠^^,락토핏 엔팁
그럼 다행이에요ㅎㅎ 맘껏 보고싶다 사랑한다 해야겟네요~! 감사합니다!!,Estjo
넵 마음에 들면 끝입니다,슬플때도ENTP
이성도 마찬가지군요 ㅎㅎ,ISFJ 남자 6w5
네네객관적평판상관없고 내취향이어야함.,마유미밍
사실 엔팁은 이성 뿐만 아니라 대인관계나 패션 등 다른것도 다 그런것 같긴해요!,ISFJ 남자 6w5
ㅋㅋㅋㅋ맞아욤.,마유미밍
"근데 저도 사실 잇프제인데 인간관계나 그런 부분 말고 패션이나 이성취향은 그런 편이긴해요!

그런거에 한정해선 오픈 마인드라 기본템도 물론 많이 입지만 특이한것도 많이 입어요!",ISFJ 남자 6w5
잘어울리면다오케이죠ㅎㅎ,마유미밍
"네 남 신경 안 써요
내가 좋으면 좋은 겁니다",entpio
아 ㅋㅋㅋㅋ 그렇군요!,ISFJ 남자 6w5
이건 모든 유형 공통인줄 알았...,번호 ISTP
그래도 상대적으로 덜하고 더하고의 차이는 있죠!,ISFJ 남자 6w5
그 차이를 아직 못 느껴봐서 그래요ㅋㅋㅋ이 카페에서 좀 더 있다보면 알 수 있을지도요!,번호 ISTP
"네 평소 내가 끌려하는 스타일? 이성성이 확고하기도한데 보통 그 이상 벗어나진않지만 엄청 심하게 벗어나더라도 그냥 제가 좋아지면 끝이에요 ㅋㅋㅋㅋㅋㅋㅋ근데 막상 사귀고 너무 동떨어지면 흠 .,스럽긴해도 그냥 또 새로운 자극이라고해야하나 신기해서 만나요",ENTP자두공주
저도 제 눈에 한번 좋으면 끝이에요. 남 신경 안쓰고 단점도 그냥 다 받아들일정도로 한번 빠지면 답없어요..,뮤entp
꽂혀야해용,물음표살인마 쁏팁
다 그렇지 않나요???,연보라마우스
"남들 눈에 좋아보여도 내 눈에 무매력이면 그닥입니다.
특정 지을 수가 없는게 그야말로 사바사예요",열일하는ENTP
아 주변에 infj가 없어서.. 잘 맞는다는 소리는 들은 적 있는데..ㅋㅋ,봄씨 ENTP
저는 미디어에서 저 연예인 표정이나 말 행동이 되게 흥미롭다 해서 찾아보면 entp이더라구요! entp들끼리 진행하는 라디오 있으면 챙겨볼 것 같아요. 너무 흥미롭고 느낌이 좋은 유형입니다 ㅎㅎ,born to be blue
우헤헷,물음표살인마 쁏팁
근데 왜 뚫리지 않는 방패와 뭐든 뚫어버리는 창이라고 느끼셨는지 궁금해용,물음표살인마 쁏팁
"음, 사실 저 두가지가 바뀔 수도 있을 것 같아요. 뭐든 뚫는 창 (infj), 뭐든 막는 방패(entp)

뭔가 극단에 있는 두 성향이 부딪치면서 나는 시너지가 그러한 느낌이었어요. 이를테면 ‘나를 뚫은 창은 없었는데 뭐지?’, ‘나를 막은 방패는 없었는데 뭐야?’ 하면서 당황하게 되고, 그것이 호기심으로 이어지는 것 같아요. 두 유형 다 생각이 깊고 어디로 튈지 모르는 느낌인데 그것이 드러나는 양상이 달라서 동질감과 이질감을 함께 느끼게 되는 것 같달까요. 그런 관계의 역동을 본문과 같이 표현해봤습니다.",born to be blue
"오히려 억지로 뚫으려고 하지 않아서
인프제가 방패를 놓아준 것 같기도 하고요
인프제 너무 좋아요 그냥
저랑 다른데 저를 한없이 받아주고 이해해 주는",entpio
