comments,comments_writer
흠.. 그렇군요… 답변 감사합니다 ..,붕붕 INTP
좋게헤어지고싶어서 그런거같아요,I가되고 싶은 ENFP
저의 입에서 헤어지자 말이 나올때 까지 기다렸나봐요 …,붕붕 INTP
"엔프피자체가 상대한테 안좋은얘기하는걸 안좋아해서, 상대방이 헤어지자하게끔 만드는(??) 나쁜버릇이 있어요.

본래의 자기 현생도 지키고싶고, 쓰니님과도 잘해보고싶은데 잘 안됐다고 판단했던것 같네요",I가되고 싶은 ENFP
그런것 같아요. 이전에도 연락문제로 많이 싸웠다고 하더라구요. 저랑 처음에 시작할때 대화 많이 나눴는데 제가 전 남친의 구속이 너무 힘들었다고 말하니 자기도 그렇다며 자기랑 너무 잘 맞을것 같다고 랬거든요. 근데 이건 너무 하네요 ㅋㅋㅋ,붕붕 INTP
"엔프피가 제일싫어하는게 구속이긴해요.,
이전에 생활했던 패턴이있는데 못하게하면 거기서 약간 포기하게된달까(?) 잘맞는줄알았는데 아니구나 라고 결론을 내려버리죠.
참 나쁜 버릇인데 ㅠㅠ",I가되고 싶은 ENFP
"못하게 하진 않았는데, 전화하면 안받고, 답장 텀이 너무 길어서 그부분이 힘들다고 얘기 했거든요.. 각종모임 술자리 술로인해 나랑 연락하는거 만나는거에 안좋은 영향을 끼치면 안만나는게 맞는것 같아요. 저한테 할꺼 다해주고 자기 할꺼 해야죠 ㅠㅠ 진짜 스쳤다고 생각하죠 뭐 ㅠㅠ",붕붕 INTP
"맞아요~ 지금 그걸로 싸우시면 나중에도 똑같이 싸우더라구요...
아마 그분은 현생살때 연락이 잘 안되도 이해해주는분을 원하신것같네용...",I가되고 싶은 ENFP
그럴꺼 같아요…이제 2주째 인데 너무 하단 생각 밖에 안들어요~ 1.2년 만난 연인도 아니고…,붕붕 INTP
"헉 그건 너무했네요. 그 시간이면 쓰니님께 신경써주기도 모자를 시간인데ㅠㅠ
제가 처음에 생각한게 맞나보군여 현생도 즐기고싶고 쓰니님께도 잘하고싶은데 안됐던...
둘다 지킬순없어요 사실..
저도 지금 거의 60일 다되가는데, 가끔 폰에집중할때 오빠표정이 안좋긴...크흡.. 저도 그래서 조심하려고하죠. 노력의 차이라고 생각해요. ㅎㅎ",I가되고 싶은 ENFP
쓰니님이 상처받진 않으셨을지 걱정이네요,I가되고 싶은 ENFP
"만나면 잘해주니 그 기억 하나로 서운해도 참았는데, 모임에 신경 쓰느라 나랑 약속도 따로 안잡고 그래서 다음주에 보자고 하니까 또 기분좋게 보자고 하길래~ 이번주에만 모임이 많다고 했으니까 참자 참자 하는데 눈물이ㅜ날 지경이더라구요 ㅠㅠ 전화도 안받고 ㅠ 저도 철없던 시절 남친 몰래 술먹고 놀고 한다고 연락 오는거 정말 귀찮았는데 ㅠ 이런 심정이었겠군요 ㅠㅠㅠㅠ",붕붕 INTP
"모임이 문제였군요..
엔프피 모임 너무좋아하긴하죠ㅠㅠ 저도 인정하긴하는데...
모임에 같이 가면 되는거 아닌가?????!!

암튼 남친분이 너무하셨던건 맞아요.
쓰니님 지금남친말구 더 좋은사람 만나실꺼에요😊",I가되고 싶은 ENFP
네~~ 감사합니다 ~ 역시 엔프피라 공감능력이 🫶🏻,붕붕 INTP
"좋은사람 만나실수있으니 금방털고 일어나셔요! 본인이 맞춰야하는 사람이아닌, 부족하더라도 노력해주는 사람이 더 좋아보이실꺼에요!
사랑은 일방통행이 아니니까요♡👍👍

좋은사람 만나기를 기도하겠습니다!",I가되고 싶은 ENFP
"엔프피 좋아하면 상대방에 다 맞춰주고 말 잘 듣던데요
엔픕은 연인이 1순위라던데...
사귀고는 식은건가 보네요",entp러버
그럴지도~ 모르겠네요~~~~,붕붕 INTP
붕붕님을 좋아하는것보다 노는게 더 좋은거죠 뭐.. 나쁘게 헤어지긴싫으니 저러는거고 ㅡ 더 좋은 사람 만나세여-!!,ENFP독특한그녀
요게 정답인것같아요 노는거 포기할 만큼은 아닌거져... 그런 사람은 손절이 답!!!!,통닭
전에 연애했을때 진짜 개복치긴하더라고요.. ? 본인은 쉬어줘여한대요 이해해주세요.. 에너지충전후엔 전처럼 돌아오겠죠,겨울 Estp7w8
개복치인정..,리안블루
3개월간 4~5일을 같이 보냈으면 진짜 사랑하는건데요;; 와 전 그렇게못 있어요 기빨림,infjaa
일주일에 반을… 님 생활에 좀 집중해보세요.,토토밈
맨정신으로는 잘 못하겠어요,탑하티
자주하진 않고 정말 그런 감정이 쌓였을 땐 하더라구요,Infp탐구중
ㅋㅋㅋㅋ댓글들이 넘 귀엽네요..,엣티제입니당
"엔프피이상형은 모르겠으나
제가 본 엔프피 플러팅 공통점
1.어떠한 모습을 해도 대놓고 계속 칭찬함
2.선연락
3.만나고 싶어함
4.자꾸 챙겨주려함
ex)아프다고하면 약을사다주려한다든지 등
5.소소한선물
6.시간,돈 잘씀
7.적극적임
(근데 만나선 고장난듯 삐그덕 하지만 입으로는 칭찬함)
8.계속 웃고 있음",해삐eNfP 7w8 sx
오호 정성스러운 답변 너무 감사합니다,사랑둥잇쁘제
"0.내가 좋아하는 사람, 내 취향인 사람
1.자상한 사람
2.나보다 조용하고 말 수 적고 차분한 사람
3.그럼에도 늘 나를 생각하고 있다는 게 느껴지는 사람
4.아무튼 나랑은 다른 사람
5.지적인 사람(아는게 많다기보다 본인의 분야에 전문성을 띄는 사람)",나는야비타민엥뿌삐
"이상형은
1. 내가 좋아하는 사람
2. 날뛰는 나를 진정시켜? 주는 차분함
3. 말 수 적고 잘 들어주는 사람
4. 공감 잘 해주는 사람
5. 애정표현 과하지 않은 사람
6. 칭찬 잘 해주는 사람
7. 동족혐오

플러팅은
1. 텐션업 됨
2. 의외로 눈을 못마주치고 눈치 봄
3. 계속 주위를 맴돌게 됨
4. 표정은 기본 미소유지
5. 공감 잘해주고 칭찬 퍼부움
6. 질문 폭탄
7. 리액션 완전 잘해줌",빛나는enfp
"말을 가볍게 하지 않는 사람
하고 싶은 일이 분명하고 목표가 있으며 그것을 위해서 어느 정도의 노력을 하거나 계획이 있는 사람
개그코드가 잘 맞고 진지한 대화도 가능한 사람
옷을 자신과 잘 맞게 입는 사람 (자신만의 취향이 있는 사람) 근데 얼굴까지 내 취향인 사람............

플러팅은 일단 말을 걸고 대화를 하고 만나고 친해져서 리액션과 폭풍공감. 경청하기
질문을 많이해서 그 사람에 대해 더 많이 알아가고 자주 불러내기 했던 말 기억하고 슬쩍 챙겨주기 어쨌든 이건 나를 좋아하는거네 확신들게 행동하는 것 같습니다 ㅋㅋㅋㅋㅋㅋ",필릴릴리
"외적인거 빼고 적자면
전반적으로 저랑 반대고 저보다 쎈 상남자요 ㅋㅅㅋ
그리고 이성적이고 냉철해야함(단 본인의 이성적인 맛에 취해서 본인의 의견이 항상 연륜 담긴 진리인것 마냥 구는건 정말 극혐)
게임도 아주 잘했으면 좋겠어요

플러팅은 은근슬쩍 대놓고 애교 부리고 앵기거나 일부러 자극시키는 멘트 던집니다...ㅋㅋㅋㅋ",샤카 enfp
"호기심을 자극하고 공략하고 싶은 남자요 근데 외모가 받쳐주는.
자잘한 선물 많이 해주는 사람이요",하늘곤듀 ENFP
"엔프피는 그냥 자기가 한눈에 빠진 남자 그 사람이 이상형
차분해 보이는 남자. 자상해 보이는 남자
공대생 느낌에 끌리는거 같아요.",enfpinfpp
좋아하고 사랑해도 하루는 혼자 집에서 쉬어야함,E같은I같은E
일주일에 어느정도 필요해요?,로로뽀로로
"내가 만약 일주일에 이틀쉬면 하루는 집에서 쉬어야하고 4일 쉬면 진짜 사랑하면 하루, 아니면 이틀 집에서 쉬어야함",E같은I같은E
나는 아니 오늘 봤는데 내일 또봐? 할듯,E같은I같은E
아... 저도 이해해요 아무리사랑해도 주매일못보구요. 전 주 3회정도 ?(이것도좀 많을듯),infjaa
"아픈거야? 답장이 없길래
라고 보내보삼",INTP매직
이미 읽씹 당해서 ..... 또 보내는게 맞을까요 ?? 저 심리는 무슨 심리임 도대체,로우라루
"한번 더 보내 보고 또 읽씹이면 그냥 손절이죠 뭐.
혹시나 낮은 확률이지만 못 봤을 수도 있고요. 1이 없어졌다고 꼭 확인했다고 볼 수는 없으니까요. 혹시나.


아니면
감기 조심해를 다른 사람한테 보낼 것을 잘 못 보낸 것이거나....?
이러면 좀 아프려나요.",INTP매직
어장요,알아서할게istp
새벽갬성에 연락했나..... 일단 더 보내지 맙시다..,isfj입니답
엥 전 한번 더 보내보는 거 추천 그뒤로 씹으면 쌉어장,E같은I같은E
먼저 연락한적 없고 재회한번 했다가 이주만에 헤어졌습니다!,희단
헤어지면 그걸로 끝이에요! 상대가 이별통보 하면 연락은 안하고 인스타 기웃기웃 정도만 하구요... 먼저 이별통보한 사람이라면 두 번 다시 보고싶지 않아서요...,susannaINFP
전 매번 하는편이에요 감정을 끝까지 다씁니다,또랑 EINFP
절대 안해요.. 추억은 추억으로 남겨두는 편,극극극 Ixxp
"전 후회없을때까지 해요! 나중에 이불발차기 하더라도 미련남으면 해요!!!
미련없으면 안하구요",멈지insfp
"헤어지자고해도 계속 물고늘어지더라구요
그래서 영원히 끝낼수가없습니다",엣티제입니당
"앗,,?인프피가요??ㅋㅋ",개복치infp
"넹 ㅋㅋ ㅠㅠ
상황이 잘못을 인프피가하고 제가 실망해서 헤어지자고하는거라
미안하다고 붙잡으면 저도 아직 사랑하니까 그냥 다시 만납니다.. 3년째 무한반복",엣티제입니당
"절대 안해요!
헤어지기 전에 후회 없을 만큼 다 해봐서 그런지 헤어지면 칼같습니다.",다즐링 Infp
"연애 할때는 모를걸요ㅋㅋ
연애할때는 정서적으로 나를 따뜻하게 지켜주는 사람이죠
같이살면 내가 해줘야할 일이 많아지는 사람인 것 같아요ㅋㅋ",남편infp인entjt여자
"정서적의지는 됨
경제적의지는 어려운 경우가..",남편infp인entjt여자
이건 엔티제님이 인프피 남자분을 바라볼 때 말씀하시는거죠?,잉푸피짝사랑중
맞아요 저의 남편 경험담일 뿐이에요^^;,남편infp인entjt여자
아아ㅎㅎㅎㅎ 네에 감사합니다 연애할때 남편분은 의지하는 분보다는 의지가 되는 쪽에 가까우셨나봐요!,잉푸피짝사랑중
"정서적으로는 항상 의지가 되었어요
격려해주고 존중해주고 따뜻해요
힘들땐 직장도 그만둬도 먹여살려준다고 하더라구요ㅋㅋ",남편infp인entjt여자
진짜 따뜻하네요..말이라도 그런 소리 들으면 위로가 될 것 같아요,잉푸피짝사랑중
울어요?,열일하는ENTP
사회생활로 다져져서 잘 울지는 않던데 눈물은 많은편입니다..,Iii가좋아
아 우는군요 ㅋㅋㅋㅋ,열일하는ENTP
ㅌㅌㅌㅌ질문이 너무 웃겨요 ㅋㅋㅋ,ENFP 사탕
아 저항없이 터지고 갑니닼ㅋㅋㅋㅋㅋ,INTJ 7w8 쏘스윗
222222 너무 욱겨요... (는 어제도 울음..ㅠ),다즐링 Infp
글쓴님은 엠비티아이가 뭔가요 ?,ENFP 사탕
인프제입니다!,Iii가좋아
"님 전글 보니 인프제 아니면 인티제 같으신데
인프피랑 잘맞나용",닉넴짓기귀찮
"워후 자리까셔야겠습니다..? 인프제맞습니다!
서로 싫어하는건 피하다보니 크게 싸울일은 없고 개그코드 잘맞아서 재밋긴하더라구요! ㅋㅋㅋㅋ
가끔 일적인 얘기할때는 서로 질려합니다 ㅜㅋㅋㅋㅋ",Iii가좋아
인프피 귀차니즘 심하나요?ㅋㅋ,ISFJ와 NT사이
오.. 예.. 엉덩이가마니무겁습니다.. 쇼파와 한몸입니다,Iii가좋아
"역시 그런 것 같더군요 ㅋㅋ 머하는데 느려서 제 인프피만 그런가 하고 궁금했어요 ㅋㅋ
혹시 인프피 경제관념도 좀 예민할까요?(아신다면,,,)",ISFJ와 NT사이
소울메이트신가요?,포도 INTJ
"귀여울때와 이해가 안갈 때 궁금합니당...
글쓴님과 인프피 두분 다 정리 잘 하나요??
생활 패턴도 잘 맞나요?",다즐링 Infp
"선 좀 그으셔야 할 듯합니다 도리 따지다가 내가 불행하면 아무것도 소용없죠 남편과 한번 진지하게 상의해보심이
벌이가 넉넉하면 모를까 부모님 봉양까지는 과하네요",bbbnn enTㅈ
"글쓴이님... 엔티제이시면 판단 능력 없으신 분도 아니고,
솔직히 지금 무엇이 잘못되었으며 본인 스스로도 평소 같았으면 절대 안 할 행동 하고 계시는 거 아시잖아요...
결혼 생활이 꿈과 희망으로 이어나갈 수 있는 것도 아니고 현실을 살아야 하는 것인데 행실 똑바로 하셔야죠.
너무 지적할 사항이 많아서 굳이 하지는 않을게요. 어떻게 행동하는 것이 정답인지는 이미 알고 계신 분일 테고요..

남편과 시댁에게 죄책감이 들면 시점을 바꿔서 생각해보세요.
글쓴이님이 지금 이런 결혼생활 하는 걸, 글쓴이님 부모님이 아신다면 얼마나 마음 아파하실지..
제3자인 저도 지금 이 사연보고 안타깝고 안쓰러운데 부모 입장이면 가슴 찢어져요...
'말해도 되나요'라는 질문부터가 잘못됐습니다. 말하셔야 합니다.",Arte
"보아하니 시댁까지 책임지실 일은 안 생기실 것 같아요!
엔티제로서 걱정은 많이 되시겠지만 그들만의 세계에서 아주 잘 살아가고 있으니 이번에 아주 크게 한 턱 쏘셨다 생각하고 존중하고 사랑해주세요
근데 성격상 똑부러지게 조언해주시면 글쓴이님 말 듣고 잘 생각해보고 따라올 사람들이어서 말은 꼭 해보시는게 좋을 것 같아요",리따 ENTP
"정말 궁금해요
어떻게 책임을 안질수있는지요

나중에 시어머니 일 못하실때
월세 생활비 치료비 등 매달 지출이 있으실텐데요
지금 20만원씩 10년 저축하셔도(66세)
20년정도 더 사실 수 있는데
매달저축한 20만원으로는 감당이 안되잖아요..물가상승률도 있을거구요
근데 심지어 지금 저축안하시고 선교얘기랑 교회짓는 얘기 (400만원) 하셨어요..",남편infp인entjt여자
"제가 infp 상담선생님께 상담중인데요 존경하는 분이에요
근데 제가 얘기해 보려는게 다 선넘는 얘기래요ㅋㅋ 그래서 충격먹었어요
저는 공감능력있는 t라고 생각했는데..
이래서 infp부모님들이 자녀에게 잔소리를 못하시나봐요
타인의 삶을 너무도 존중하는 infp이기에 남편이 시누이에게
알바비 모은거로 미국가는거 다시 생각해보라는 얘기도 못하는거 같아요 (시누이가 결혼을 앞두고 있거든요. 저는 결혼비용 조금이라도 모는는게 성의라고 생각해요.. 남친은 공무원인데 제 지인 소개시켜줬고 동거하면서 공부하는거 지원해줬거든요)
생각이 다른게 너무 신기해요..",남편infp인entjt여자
그럼 님 경제적 상황에 폐끼치는 선넘는 행동도 못하게 선을 만드시죠..? 본인삶 본인이 책임을 져야지요^^ 간섭 충고 조언 안할테니 도움도 받을생각말아야죠 ㅋㅋ,하하하호호1
"제가 생각하기엔 ..이건 mbti를 떠나서 너무 다 해주는바람에 버릇잘못들은거라 생각들어요. 능력도 안되면서 하고싶은건 많고;; 그냥 경제관념이 없으신거같은데..다해주지마시고 어느정도만 하고 선그으심이..
남의집 기둥은 뽑아오는거 아니라고.. 글쓴님이 너무 마음고생하시는거같아 마음이 안좋네요.",ENFP독특한그녀
"노후대비는 알아서 하겠지하고 그냥 살아가시는건 불가능하신가요?
지금 해주신건 놀러간 숙박비랑 머리비용인데
동생분 여행비를 내주신것도 어머님 선교비용 내주신것도 아니니
넘 신경안쓰셔도될거같은데
넘 걱정되시면 언젠가 각잡고 저는 이런 꿈이 있어서 돈을 많이 모으고싶다고 말씀 드려요
자식도 이런 계획으로 좋은거 해주며 키우고싶다고
적당한 용돈만 달마다 정해서 드리는건 어떠세요?",엣티제입니당
"제가 미래를 대비하고 책임감있는 성향 이라 더 이해가 안갔나봐요
돈의 액수보다 태도에서 화가났네요
양가 집안 경제관의 차이 때문에
더 감정적으로 힘들었나봐요
저희 엄마는 생활력 강하셔서 노후대비 해놓으셨는데
시어머니는 저축은 없는데 씀씀이가 크셔서 더 불편하게 느낀 것 같아요
자기 인생은 어느정도 자기가 책임지려고 노력해야 한다고 생각해서 화가나는 것 같아요
지금 마음으로는 매달 용돈 드리고 싶지 않네요..
본인들이 대비안하고 왜 내가? 하는 마음이 있어요
노후대비가 알아서 하겠지가 안되는게 지금 당장 아프시면
월세 및 생활비 없으신데
저희가 나몰라라 하는게 현실적으로 가능할까요..
그리고 결혼 할 때
남편이 돈이 없었는데
하고 싶은거 얘기를 해서
그때 쌓였던 서운함이 더해지고 있는것 같아요",남편infp인entjt여자
"대화가 가장 중요하다고 생각해요
지금 여기서 본인이 가장 스트레스 안받을 방법은
뭐라도 주고 줬으니 됐다 이게 가장 마음 편하실거같거든요..
남편과 대화후에 양쪽 부모님들 똑같이 드리고 더이상 도움은 없는걸로 얘기하는게 가장 좋을거같아요
근ㄷ 또 만약 어디 다치거나 수술을 해야하는데 급한 돈이 없을경우 이런 상황까지 생각해두는게 좋을거같아요
그건 또 남편분이 아들로서 도리가 아니니까
부부끼리도 충분한 대화가 필요하고
남편네 남매끼리도 대화가 필요하고
그쪽 가족들끼리도 대화가 필요항거같아요
대체 뭣들한대요",엣티제입니당
관광이요!,estp enjoy free
둘다 적절히...!,S가 좋은 잇티제쟈나
"직접적으로 체험하거나 견식을 늘릴 수 있는 명소는 ㅇ 유적이나 남들이 명소라 하니까 사진만을 찍기위한 명소는 X
그래서 휴양지파입니다",번호 ISTP
"관광요
휴양은 넷플릭스",INTP매직
집돌이에게 여행이란 모처럼 날잡고 고생하는 시간입니다,공항 안내로봇
여행은 뭐니뭐니해도 휴양이죠! ㅎㅎ,aruui
도피처요,갓블레스유INTJ
박빙이네요 ㅋㅋㅋㅋ 전 뮤조건 체험🐕🐕,세이 ISTP
"관광!! 그리고 사진 많이찍고용
휴양은 집에서 (ㅋㅋ)",아따 ENFJ
"제가 인프피인데 주변에서 ""착하다"" ""공감 잘해준다"" ""얘기 잘 들어준다"" ""뭔가 속얘기를 하게 된다"" 이런 말 많이 들었긴 해요.. 그리고 제가 인간적으로든 이성적으로든 좋아하는 사람이면 더 신경써서 언행을 하니까 거기서 감동 받기도 하는 듯..? 근데 전 혹시나 부담스러워 할까봐 좀 자제하려곤 합니다ㅠ",순두부찌개 INFP
비슷한데 너무 말이길어요 답답 ㅜㅜ,라라랜드으
"아 그래요?
제 주변 nfp들은 말이 글케 많진 않던데 사바사인가봐요",eisnftj
저멀리 어딘가에 처박혀 있습니다.. 찍을때 빼고 다시 안본거같아요,탑하티
딱히 꺼내보진 않는군요...감사합니다,잉푸피짝사랑중
"딱 한 번 찍어 봤는데
지갑에 넣고 다녀요........
그리고 지갑은 놓고 다닙니다........

하나 더 책상에 있어서, 가끔 봅니다......만 전 인프피가 아니네요.",INTP매직
앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래두 감사합니다😊,잉푸피짝사랑중
사진 자체를 찍지 않아요.. 당연히 볼 일이 없어요 ㅎㅎ,엠블 infp
아하 사진 안찍는건 재미가 없으셔서인가요..? 좀 부끄럽다거나..?.?,잉푸피짝사랑중
재미도 없고 귀찮아요 ㅎㅎ 굳이 기록이 필요할까 싶어요 어디 올리고 자랑하는 것도 싫어하고 그래요 ㅎㅎ,엠블 infp
그렇군요 감사합니다..!!! 저 제가 인프피남자분을 좋아하고 있는데 사진 찍자거나 그러는건 피하는게 좋을까요..? 말씀하시는거 들어보니 기록용 사진도 굳이..싶으신거 같아서요,잉푸피짝사랑중
자기가 귀찮은 거지 막 싫어하는 게 아니니 찍어도 상관은 없을 거예요 ㅎㅎ,엠블 infp
이해했어요ㅎㅎ 감사해요,잉푸피짝사랑중
사진찍는거 안좋아해서 거의 안찍는데 가아아아끔씩 봐여,숭 INSFP
상당수 인프피분들이 사진 안좋아하시는거 같네요...답변 감사합니다,잉푸피짝사랑중
얼굴형이 사진빨이 안나와서... 이상해서 잘 안찍어요...,숭 INSFP
앗 억울해요ㅠㅠㅠㅠ 잘 나와야 찍는 맛도 있는데🥲,잉푸피짝사랑중
인푸피..라서 사진을 찍기 싫다거나 안 본다거나 하기 보다는 개인 성향차이일듯?,호오우
너무 과몰입하지는 않을게요 :) 감사합니당,잉푸피짝사랑중
"저는 정리하라고 말씀드리고 싶어요. 인프피 여자 분이 이기적인 거 맞아요. 자기는 며칠이고 안읽씹 해놓고 왜? 상대방이 안 읽씹하는 거는 문제가 있다는 듯이 반응을 하나요... '걱정했다.'라는 말로 포장해보지만, 그건 인프피분이 이기적인 게 맞고요.
늘 비슷한 흐름의 일상 대화만 반복되는 거 자체도 왜 그런 대화만 하게 될까를 생각해 볼 필요가 있다고 봐요. 왜 일상 얘기를 넘어선 더 깊은 대화로 가지 못할까요. 그것에는 두 분이 결정적으로 깊은 대화까지 통하기에는 안 맞는 부분이 있거나, 본문 내용처럼 자존심이 강해서 약한 부분 내보이는 것을 서로 못하는 관계거나 등등. 다양한 이유가 있겠죠.

안부인사 다시 잘 받아준다고 해도 똑같은 흐름이 계속 될 거라 생각합니다.
힘드실 수도 있지만 마음 깔끔하게 정리하시는 게 시간 낭비하지 않는 길이라고 생각합니다.",단다네 INFP
"답변 감사해요! 어디 털어놓을 곳도 없어서 답답했는데..
생각해보면 당시에는 매너 없는 상대 행동에 짜증도 났고 지금 이게 뭐하고 있는거지 라는 생각이 계속 들었었는데
그새 잊었었네요.. 덕분에 다시 생각이 정리되고 있어요 감사합니다!",후이바오
그냥 만나자고 하고 좋은 감정 있다고 말하면 안되는건가요? 신기한 관계네요 꼭 저렇게 복잡할 필요가 있나요?,물음표살인마 쁏팁
"그죠 그게 핵심이에요
저도 여태 좋으면 직진했고 나름 솔직하게 표현하는 성격인데

이상하게 얘한테는 솔직한 감정표현이 안되더라구요 그래서 이렇게 길어진거구
글에는 다 못 담은 여러 상황과 감정이 섞여서 그런 거 같아요 ㅜ",후이바오
2일차엔 빡침지수가 안내려가서요...,뿅망치뿅
헤어지고 친구로 지내기로 했는데 개가 잘못해서 제가 그만 보자는 식으로 말했어요!,셤
그럼 쭉안볼거같기도한데.. 일부러 안보기도 하고 숨김해놓기도하고요,나는야비타민엥뿌삐
잘못한건 일단 모르겠고 그만보자니 빡친거죠 뭐;;,뿅망치뿅
어렵네요…,셤
그만보자하시고 뭘 어려워하세요 공은 찬사람이 주워오는겁니다ㅠ 엥뿌삐 소심해요,뿅망치뿅
"엔프피남친과 만난지 얼마안된 시점에서 제가 좀 힘들어하던 면이 개선이 안되어 요구를 더 할 자격이 없다고 느껴 그만만나는게좋을것같다고 먼저 말했는데
그이후 계속 눈에 밟히고 마음이 도무지 정리가 안되서 계속 사과하고 다시 붙잡았습니다.. ㅜ 이별통보에 상처를 받은것 같아요.. 그래서 일주일만 생각할 시간을 달라하길래 주었고 지난 주말 일주일째 되는때 통화를 한시간이 넘게 했습니다. 그래도 아직 생각이 정리가 안된다고 하여 일주일만 더 줄 수있는지 물어보길래 알겠다고 하고 이번주도 시간 가지는 중인데요 ㅠㅠ 제가 제 마음을 표현하는 카톡 길게 어쩌다 보내면 거기에 답변은 시간이 걸리더라도 엄청 성실하게 답해줍니다",infj쥬니
충동적으로 말한건 아니고 너무 힘들어하고 고민하다가 말했던 것이긴하나 결론적으로 제 잘못이라고 생각은 합니다.. 재회 가능성 있을까요..,infj쥬니
"이별통보 후 얼마만에 붙잡으신 걸까요?

같은 엔프피 유형이라도 다 다르고, 성별에 따라서 또 다르기에 말씀해주신 정황으로만 판단하기 좀 어려운 것 같아요.
하지만 아직 미련이 있는 것 같긴 해요!. 이미 정리했으면 아무리 붙잡아도 단호하게 거절하거든요.
그래서 일단 생각할 시간을 달라고 한 부분은 긍정적으로 보입니다.

다만, 저같은 경우는 생각을 그리 오래하진 않습니다.
아무래도 E가 강하다보니 힘든 일이 있으면 밖으로 나가 사람들을 만나며 치유하거든요.
남친분도 지금 그러는 중일 수 있겠다 생각이 들어요. 일단 본인이 상처받은 부분은 회복해야 하니까?

쥬니님께서 재회를 간절히 원한다면 남친분께 계속해서
너를 정말 좋아하고 놓치고 싶지 않다 표현해주고 이전에 언급했던 문제를 앞으로 어떻게 해결해 나갈지,
미래지향적인 대화를 나눠보세요. 충분히 재회 가능성이 있다고 봅니다!",엔프피abroad
정말 상세한 답변 감사합니다 ㅠㅠ정말 모르겟네요.. 저도 고민을 그리 깊이 할 줄은 몰랏어서 참 미안하고 마음이 힘드네요 ㅠㅠ,infj쥬니
"아이고 ㅠㅠ 서로 좋아하는 만큼 더 힘든 거죠.
남친분이 평소 사려깊고 배려하는 스타일이라면 두 분이 재회하는 게 혹여나 쥬니님을 더 힘들게 하는 건 아닌지.. 고민하고 있는 것 같아요.
힘들겠지만 일단 남친분이 생각 정리할 때까지 기다려 보세요.
근데 너~무 길어진다면... 그냥 놔주는 게 좋을 것 같습니다. 서로에게!",엔프피abroad
"좋아하는 사람이 생겼습니다.
어떻게 그 사람에게 플러팅하는지
순서대로 나열 부탁드립니다.",리르 INFJ 1w2
"엔프피분과 아직 안 친한 사이라는 전제 하에 나열해 봤어요.

1. 가벼운 카톡으로 대화 시도
2. 엔프피분 관심사를 캐치해서 공감대 형성 후 대화 이끌어가기
3. 외모, 관심분야에서 잘하는 거 칭찬해주기

*여기서 중간점검!
- 엔프피의 반응을 관찰해야 합니다. ‘아~ 감사합니다’ 와 같은 단답이면 엔프피의 마음 얻기 좀 힘듦
‘아 정말요? 그런 말 처음 들어보는데 감사합니다~!’와 같은 대답, 이모티콘 남발, 말 많아짐 등 엔프피의 특유 발랄함이 보인다면 다음 단계로!

4. 엔프피의 말을 잘 기억하고 있다가 생각지도 못한 상황에서 챙겨주기
- 예를 들어서, 엔프피가 회사에서 좀 힘든 일이 있었다 그냥 아무 생각 없이 얘기한 걸
기억하고 있다가 나중에 퇴근 길에 달달한 거 먹고 힘내라고 기프티콘 보내주기!

5. 데이트 신청
“여기 가보고 싶었는데 나중에 같이 가요"", ""다음주 ~요일에 같이 가요” 자연스럽게 약속 잡기.
엔프피 여자는 좀 적극적이고 리드해주는 남자 좋아해요. 첫 데이트라면 만나서 어디에서 뭐 할지 미리 섬세히 계획해놓은 모습에
매력을 느낍니다. P는 J에게 끌리는 법?

이후 엔프피와 만날 때마다 엔프피 말 잘 경청해주고 리액션 적당히만 해주면 끝! 대신 너무 부담스러운 행동은 하면 안 됩니당
차분하고 경청하는 자세 중요해요. 엔프피 여자로서 남자가 나보다 더 에너지 많고 말 많고
어디로 튈지 모르는 성격이면 매력 떨어지는 것 같아요.

아,.. 근데 사실 엔프피는 금사빠 기질에다가, 이성을 보는 확고한 기준이 있어서
첫느낌이 마음에 든다면 굳이 이런 절차는 필요도 없지요 ㅠ.ㅠ

결국 외모가 마음에 들어야 플러팅도 먹힌다는 건데..
엔프피의 이상형에 너무 벗어나지만 않는다면 꾸준히 노력하고 한결같은 남자의 모습에 빠지기도 해요!",엔프피abroad
"앗.. 제가 질문을 다소 오해하게 적었군요.

엔프피의 플러팅이 궁금했어요.",리르 INFJ 1w2
"어머,, 제가 질문을 오해했군요! 그럼 다시..ㅠㅠ

1. 카톡상에서 이모티콘 자주 쓰고 종종 뭐 먹었는지 어디 갔는지 사진 찍어서 보내줌
2. 연락 바쁘지만 않으면 칼답 수준 (다만 상대의 연락 텀이 늦으면 어느정도 비슷하게 맞춰서 답장함)
3. 항상 리액션 부자고 발랄한 모습이지만 좋아하는 상대 앞에선 좀 차분하고 뚝딱거리기도 함
(좋아하는 사람 앞에선 바보가 되더라구요)
4. 고맙다, 좋다 등등 표현을 많이 함
5. 상대방에 말에 경청하고, 질문을 많이 함. (연애관, 가족관계, 미래지향적인 질문들)
6. 칭찬을 많이 함 (외모, 성격 등등)
7. 다음에 기회되면 여기 가보자 라는 식으로 계속 약속을 잡으려 함",엔프피abroad
헤에에에에..... 고마워요😘 참고할게요 ㅋㅋㅋㅋ,리르 INFJ 1w2
